analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,left_cheek_attention,agreement_with_origin,856,264,-0.019913250038577787,0.95,-0.09225098770632166,0.04758859991912585,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,left_cheek_attention,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,right_cheek_attention,top1_score_drift,856,264,-0.04267934964271153,0.95,-0.12336790455033665,0.040752150259207344,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,right_cheek_attention,agreement_with_origin,856,264,-0.060276732749212115,0.95,-0.13881483612929812,0.006250367937769151,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,right_cheek_attention,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,jaw_attention,top1_score_drift,856,264,-0.033270609038436774,0.95,-0.09680263067509082,0.02714912609718638,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,jaw_attention,agreement_with_origin,856,264,0.03868123800928528,0.95,-0.029507755571828588,0.10605280681693266,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,jaw_attention,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,face_attention,top1_score_drift,856,264,0.05415177000724912,0.95,-0.02085608796234532,0.12959108685471188,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,face_attention,agreement_with_origin,856,264,-0.05024359106198383,0.95,-0.12552642612066797,0.01661961550476525,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,face_attention,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,outside_face_attention,top1_score_drift,856,264,-0.05415177000724912,0.95,-0.12959108685471188,0.020856087962345293,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,outside_face_attention,agreement_with_origin,856,264,0.05024359106198383,0.95,-0.01661961550476525,0.12552642612066797,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,outside_face_attention,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_entropy,top1_score_drift,856,264,-0.048042020776212335,0.95,-0.1342252967411599,0.03820285753601378,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_entropy,agreement_with_origin,856,264,0.041490938682676774,0.95,-0.027868300944135553,0.12035027137941935,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_entropy,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,maximum_region_concentration,top1_score_drift,856,264,-0.010436395353753692,0.95,-0.09368455259894273,0.06563944122204025,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,maximum_region_concentration,agreement_with_origin,856,264,-0.02364899344793544,0.95,-0.0885347231034164,0.04328095035528045,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,maximum_region_concentration,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,left_right_asymmetry,top1_score_drift,856,264,0.04729043989441505,0.95,-0.02623880837583049,0.11911293096390504,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,left_right_asymmetry,agreement_with_origin,856,264,-0.03388682504671489,0.95,-0.10009812059727873,0.041266442132707276,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,left_right_asymmetry,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_center_x,top1_score_drift,856,264,0.06996177233561444,0.95,-0.011238402016060339,0.14075655043324947,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_center_x,agreement_with_origin,856,264,-0.022391542257695626,0.95,-0.08745158303220858,0.049074815103738484,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_center_x,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_center_y,top1_score_drift,856,264,0.04248235502769072,0.95,-0.03314099141747796,0.12202958581940794,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_center_y,agreement_with_origin,856,264,-0.017787488687132518,0.95,-0.10270331612786217,0.05167290982000719,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_center_y,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_spread,top1_score_drift,856,264,-0.007273893629481505,0.95,-0.07486913279015077,0.05203153250523809,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_spread,agreement_with_origin,856,264,0.05244165534728493,0.95,-0.008894411789469911,0.11585800527904823,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,False,saliency_spread,threshold_crossing,856,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_top_left,top1_score_drift,476,50,0.041597334067688646,0.95,-0.14444912633439305,0.19304393095483097,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_top_left,agreement_with_origin,476,50,-0.025479421969374836,0.95,-0.13566084643649845,0.0864161166908893,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_top_left,threshold_crossing,476,50,0.031889021657298004,0.95,0.016959295484101022,0.06937774934926685,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_top_right,top1_score_drift,476,50,0.052458450578678976,0.95,-0.1575216828183462,0.20627175686680527,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_top_right,agreement_with_origin,476,50,-0.006076682396037686,0.95,-0.08376939022006841,0.10090805548290606,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_top_right,threshold_crossing,476,50,-0.07362858084844687,0.95,-0.13765356259724604,-0.06356920178194056,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_bottom_left,top1_score_drift,476,50,-0.08100569987836159,0.95,-0.21358505184042323,0.10872282463961733,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_bottom_left,agreement_with_origin,476,50,0.009488155590210873,0.95,-0.0991215633566752,0.11124612596647133,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_bottom_left,threshold_crossing,476,50,0.0716250999810822,0.95,0.06072625596370511,0.1355000674366931,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_bottom_right,top1_score_drift,476,50,-0.01063472432938755,0.95,-0.207589335926734,0.214351491667207,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_bottom_right,agreement_with_origin,476,50,0.03475447400995491,0.95,-0.07136331640153484,0.13486964132299756,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,quadrant_bottom_right,threshold_crossing,476,50,-0.04958675940577785,0.95,-0.09494623519562197,-0.037101162140674784,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,left_eye_attention,top1_score_drift,476,50,-0.062527007002726,0.95,-0.1652449291479928,0.04038254681259847,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,left_eye_attention,agreement_with_origin,476,50,0.03955335896030032,0.95,-0.07753560892482426,0.14598326574286674,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,left_eye_attention,threshold_crossing,476,50,0.0809379310602078,0.95,0.06927993502604725,0.15307991306211796,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,right_eye_attention,top1_score_drift,476,50,-0.014586985365211321,0.95,-0.13238359601476118,0.08892717184985541,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,right_eye_attention,agreement_with_origin,476,50,0.08922513672341621,0.95,-0.027210230178872457,0.18236705997088598,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,right_eye_attention,threshold_crossing,476,50,0.007687101050141611,0.95,-0.00615641217743119,0.019333760586789428,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,nose_attention,top1_score_drift,476,50,0.04567137778473384,0.95,-0.07748602124119941,0.1832742844569401,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,nose_attention,agreement_with_origin,476,50,0.012837939237706495,0.95,-0.1078666545703362,0.12075854519642033,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,nose_attention,threshold_crossing,476,50,-0.06450464020414534,0.95,-0.12137376086497165,-0.05542533507771898,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,mouth_attention,top1_score_drift,476,50,-0.12977714680465355,0.95,-0.24414159370952443,0.03442128358729134,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,mouth_attention,agreement_with_origin,476,50,0.0833799499741986,0.95,-0.009743811069175152,0.17395593463212647,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,mouth_attention,threshold_crossing,476,50,-0.059140256263022974,0.95,-0.10898026621396734,-0.05258824990808364,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,left_cheek_attention,top1_score_drift,476,50,0.03371347776259621,0.95,-0.08707568743458213,0.20557968502176324,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,left_cheek_attention,agreement_with_origin,476,50,-0.009397304440046515,0.95,-0.1176610506836915,0.09146151812434841,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,left_cheek_attention,threshold_crossing,476,50,-0.047024751562197556,0.95,-0.08774365787206542,-0.04033568569131692,317,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,right_cheek_attention,top1_score_drift,476,50,-0.08986480544471226,0.95,-0.24717584771205162,0.10080160314984986,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,right_cheek_attention,agreement_with_origin,476,50,-0.002514164637092578,0.95,-0.09957493548334592,0.10262596188821783,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,frozen_origin,True,right_cheek_attention,threshold_crossing,476,50,-0.051699813727374436,0.95,-0.09497449276754397,-0.04494836073003029,317,weighted_rerank,identity-cluster-weighted-rerank-v1
