group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,10000,2192,0.08315338096749035,0.0722768902778625,0.8376,0.08112104947431009,0.08516965493722087,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,10000,2192,0.1409801587531343,0.122167557477951,0.8827,0.1378650402711073,0.1444466366023812,0.95,identity_cluster,2000
all,random_occlusion_score_drop,10000,2192,0.09177617783173916,0.07934349775314326,0.8224,0.08883244235496965,0.09473635368323921,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,10000,2192,-0.05782677776142954,-0.04859364032745355,0.3411,-0.06131971162589327,-0.05442006377525923,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,10000,2192,-0.008622796852141618,-0.00676575303077695,0.4754,-0.011774190753977929,-0.005550625388171764,0.95,identity_cluster,2000
