analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_top_left,angular_error_rad,182148,124729,0.0220464133813592,0.95,0.01599853774435991,0.02856580763392536,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_top_left,reconstruction_mse,182148,124729,0.022050687528602543,0.95,0.016005146189777684,0.028572480564269698,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_top_left,cosine_to_origin,182148,124729,-0.0220464133813592,0.95,-0.02856580763392536,-0.015998537744359914,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_top_right,angular_error_rad,182148,124729,-0.048625563598571016,0.95,-0.054579093393827285,-0.042144779288655294,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_top_right,reconstruction_mse,182148,124729,-0.04862476161818332,0.95,-0.05458228055109817,-0.0421408059540432,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_top_right,cosine_to_origin,182148,124729,0.048625563598571016,0.95,0.042144779288655294,0.05457909339382728,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_bottom_left,angular_error_rad,182148,124729,0.06962168839271415,0.95,0.0631731532426457,0.07624033324309834,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_bottom_left,reconstruction_mse,182148,124729,0.06962089816189926,0.95,0.06317549976512003,0.07623971283234698,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_bottom_left,cosine_to_origin,182148,124729,-0.06962168839271415,0.95,-0.07624033324309834,-0.06317315324264525,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_bottom_right,angular_error_rad,182148,124729,0.020432347762937828,0.95,0.014026285552715564,0.025967697277022212,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_bottom_right,reconstruction_mse,182148,124729,0.020427121510623866,0.95,0.014022915158962737,0.025963534283825727,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,quadrant_bottom_right,cosine_to_origin,182148,124729,-0.020432347762937828,0.95,-0.025967697277022216,-0.014026285552715565,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_eye_attention,angular_error_rad,182148,124729,0.023245111244285438,0.95,0.01700693992275123,0.029203088940759066,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_eye_attention,reconstruction_mse,182148,124729,0.023241892995494205,0.95,0.017002181495774638,0.0291975108195268,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_eye_attention,cosine_to_origin,182148,124729,-0.023245111244285438,0.95,-0.02920308894075907,-0.01700693992275123,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,right_eye_attention,angular_error_rad,182148,124729,0.045261741320274204,0.95,0.0391745553473593,0.051378045159640555,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,right_eye_attention,reconstruction_mse,182148,124729,0.04525790618009817,0.95,0.03917440282943606,0.05137442486817097,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,right_eye_attention,cosine_to_origin,182148,124729,-0.045261741320274204,0.95,-0.051378045159640555,-0.03917455534735931,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,nose_attention,angular_error_rad,182148,124729,0.08046398955619555,0.95,0.07376715092902081,0.08818136076132663,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,nose_attention,reconstruction_mse,182148,124729,0.08046184423893035,0.95,0.07376537440312514,0.08817945667453209,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,nose_attention,cosine_to_origin,182148,124729,-0.08046398955619555,0.95,-0.08818136076132663,-0.07376715092902036,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,mouth_attention,angular_error_rad,182148,124729,0.20883648775559924,0.95,0.20233416518149627,0.2149087417396631,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,mouth_attention,reconstruction_mse,182148,124729,0.20883500855634105,0.95,0.20233276168515327,0.21490510631102372,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,mouth_attention,cosine_to_origin,182148,124729,-0.20883648775559924,0.95,-0.2149087417396631,-0.20233416518149627,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_cheek_attention,angular_error_rad,180850,123634,0.11620339939077896,0.95,0.11062045546339949,0.12198782055695537,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_cheek_attention,reconstruction_mse,180850,123634,0.11620192098103699,0.95,0.1106186021830551,0.121986499629662,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,left_cheek_attention,cosine_to_origin,180850,123634,-0.11620339939077896,0.95,-0.12198782055695537,-0.1106204554633995,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,right_cheek_attention,angular_error_rad,180782,123696,0.10282386832415855,0.95,0.09668374827030515,0.10890076157040725,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,right_cheek_attention,reconstruction_mse,180782,123696,0.10282192143040501,0.95,0.09668084277377181,0.10890063974888789,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,right_cheek_attention,cosine_to_origin,180782,123696,-0.10282386832415855,0.95,-0.10890076157040725,-0.09668374827030515,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,jaw_attention,angular_error_rad,182148,124729,0.22899409677710014,0.95,0.2227387511939702,0.23511536122590554,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,jaw_attention,reconstruction_mse,182148,124729,0.22899426472443282,0.95,0.22273934221778127,0.23511292135340559,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,jaw_attention,cosine_to_origin,182148,124729,-0.22899409677710014,0.95,-0.23511536122590554,-0.2227387511939702,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,face_attention,angular_error_rad,182148,124729,0.27239183467975714,0.95,0.2635680377206375,0.28112739302783185,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,face_attention,reconstruction_mse,182148,124729,0.2723897555175183,0.95,0.2635650168728784,0.2811262196287655,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,magface-6931178ad2025e1b3799,pca,pca_128,face_attention,cosine_to_origin,182148,124729,-0.27239183467975714,0.95,-0.28112739302783185,-0.2635680377206375,500,weighted_rerank,identity-cluster-weighted-rerank-v1
