dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes,codec_parameter_bytes_source
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pca,pca_128,40520,512,128,True,reconstruction,0.000454030980988,0.000658069421817,0.500113436523,0.619238769727,0.875454834257,0.814320522358,0,512,0,not_applicable,264192,pca_components_and_mean
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pca,pca_256,40520,512,256,True,reconstruction,4.46677047543e-07,7.12223771344e-07,0.0149388162502,0.0190970001974,0.999885669397,0.999817657833,0,1024,0,not_applicable,526336,pca_components_and_mean
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pca,pca_32,40520,512,32,True,reconstruction,0.00138404450865,0.00160435583175,1.00325992029,1.13398886084,0.535839062279,0.423048848846,0,128,0,not_applicable,67584,pca_components_and_mean
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pca,pca_384,40520,512,384,True,reconstruction,3.79270979328e-08,5.7783936464e-08,0.00435958149155,0.00543092390438,0.999990323767,0.999985252569,0,1536,0,not_applicable,788480,pca_components_and_mean
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pca,pca_64,40520,512,64,True,reconstruction,0.00100314666303,0.00126355366417,0.799123988724,0.934409393224,0.695051512581,0.594293524447,0,256,0,not_applicable,133120,pca_components_and_mean
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pq,pq_512_m128_b8,40520,512,512,True,reconstruction,0.00017891812687,0.000202870786789,0.306922970057,0.327811203779,0.953181764956,0.946749340954,0,128,524288,faiss_centroids,524288,faiss_centroids
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pq,pq_512_m16_b8,40520,512,512,True,reconstruction,0.00134114486581,0.00146138892011,0.974842248945,1.03771061013,0.560633711809,0.508193308386,0,16,524288,faiss_centroids,524288,faiss_centroids
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pq,pq_512_m32_b8,40520,512,512,True,reconstruction,0.00102534064152,0.00112652688566,0.80917269151,0.859536954689,0.68960001407,0.652788313647,0,32,524288,faiss_centroids,524288,faiss_centroids
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pq,pq_512_m64_b8,40520,512,512,True,reconstruction,0.000584277753293,0.000648530396838,0.577992474669,0.613560164118,0.837291799127,0.817603325559,0,64,524288,faiss_centroids,524288,faiss_centroids
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,population-fbcce1a4ed448d6df3fe0acc,origin-embedding-5ea95241526a36c7ceca54cc,pq,pq_512_m8_b8,40520,512,512,True,reconstruction,0.00153712167688,0.00166733588504,1.0885624949,1.16407108136,0.462921367909,0.395603850406,0,8,524288,faiss_centroids,524288,faiss_centroids
