analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_left,angular_error_rad,52771,37420,-0.016073617283436155,0.95,-0.030911989684927865,-0.0009642486223932908,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_left,reconstruction_mse,52771,37420,-0.016074055611509142,0.95,-0.030913962877414086,-0.0009658329670907324,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_left,cosine_to_origin,52771,37420,0.016073617283436155,0.95,0.0009642486223932893,0.030911989684927862,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_right,angular_error_rad,52771,37420,-0.10801769623699946,0.95,-0.1231735264344944,-0.093602172305766,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_right,reconstruction_mse,52771,37420,-0.10801461636669958,0.95,-0.12317085783340316,-0.09359975814125814,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_right,cosine_to_origin,52771,37420,0.10801769623699946,0.95,0.09360217230576565,0.12317352643449404,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_left,angular_error_rad,52771,37420,0.08611478227247543,0.95,0.07184348668931083,0.09924202360318678,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_left,reconstruction_mse,52771,37420,0.08611224490338515,0.95,0.07184268187442938,0.09923697345870033,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_left,cosine_to_origin,52771,37420,-0.08611478227247543,0.95,-0.09924202360318678,-0.07184348668931083,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_right,angular_error_rad,52771,37420,0.015390741173030995,0.95,0.0008001389097748385,0.03151138471711909,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_right,reconstruction_mse,52771,37420,0.015390293126996971,0.95,0.0008015896106938895,0.03151148755995663,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_right,cosine_to_origin,52771,37420,-0.015390741173030995,0.95,-0.03151138471711878,-0.0008001389097748386,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_eye_attention,angular_error_rad,52771,37420,-0.07006942384507492,0.95,-0.0821871775295812,-0.05683022492819443,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_eye_attention,reconstruction_mse,52771,37420,-0.07006935538884894,0.95,-0.08218601158442503,-0.05683001961428931,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_eye_attention,cosine_to_origin,52771,37420,0.07006942384507492,0.95,0.05683022492819443,0.08218717752958118,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_eye_attention,angular_error_rad,52771,37420,-0.1422564229256539,0.95,-0.1538654582882862,-0.1292445822928654,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_eye_attention,reconstruction_mse,52771,37420,-0.14225706265603486,0.95,-0.1538676175697481,-0.12924561602748202,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_eye_attention,cosine_to_origin,52771,37420,0.1422564229256539,0.95,0.1292445822928654,0.1538654582882862,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,nose_attention,angular_error_rad,52771,37420,0.06936643762625551,0.95,0.05606284983560212,0.08108584024132834,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,nose_attention,reconstruction_mse,52771,37420,0.06936646661118095,0.95,0.056063016545436606,0.08108409962085872,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,nose_attention,cosine_to_origin,52771,37420,-0.06936643762625551,0.95,-0.08108584024132834,-0.05606284983560213,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,mouth_attention,angular_error_rad,52771,37420,0.20078493687541057,0.95,0.18834312875939044,0.21192767204328197,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,mouth_attention,reconstruction_mse,52771,37420,0.20078485877952865,0.95,0.18834534862652857,0.21192848956123608,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,mouth_attention,cosine_to_origin,52771,37420,-0.20078493687541057,0.95,-0.21192767204328197,-0.18834312875939044,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,angular_error_rad,52374,37086,0.10194679119709357,0.95,0.09069239289587619,0.11386522376049432,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,reconstruction_mse,52374,37086,0.10194584364473196,0.95,0.09069078351477695,0.11386444083038019,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,cosine_to_origin,52374,37086,-0.10194679119709357,0.95,-0.11386522376049432,-0.09069239289587619,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,angular_error_rad,52346,37097,0.051221567254221306,0.95,0.039138255348805884,0.06431123720206168,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,reconstruction_mse,52346,37097,0.05122189956675323,0.95,0.03913868375441659,0.06431054178156305,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,cosine_to_origin,52346,37097,-0.051221567254221306,0.95,-0.06431123720206168,-0.03913825534880622,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,angular_error_rad,52771,37420,0.1658029097525822,0.95,0.1522737607097311,0.17866574473172556,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,reconstruction_mse,52771,37420,0.16580348837768807,0.95,0.15227376584230626,0.17866523746256038,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,cosine_to_origin,52771,37420,-0.1658029097525822,0.95,-0.17866574473172556,-0.1522737607097311,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,face_attention,angular_error_rad,52771,37420,0.24001110475881154,0.95,0.2237655780121906,0.2560200131539735,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,face_attention,reconstruction_mse,52771,37420,0.24001099063335798,0.95,0.22376459489698966,0.25601955335968274,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,face_attention,cosine_to_origin,52771,37420,-0.24001110475881154,0.95,-0.2560200131539735,-0.2237655780121906,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,angular_error_rad,52771,37420,-0.24001110475881154,0.95,-0.2560200131539735,-0.2237655780121906,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,reconstruction_mse,52771,37420,-0.24001099063335798,0.95,-0.2560195533596828,-0.22376459489698966,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,cosine_to_origin,52771,37420,0.24001110475881154,0.95,0.2237655780121906,0.2560200131539735,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,angular_error_rad,52771,37420,-0.10801536675067236,0.95,-0.1211308536581594,-0.09419704780849507,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,reconstruction_mse,52771,37420,-0.10802074572820226,0.95,-0.12113588980989773,-0.09420277581230471,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,cosine_to_origin,52771,37420,0.10801536675067236,0.95,0.09419704780849507,0.1211308536581594,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,angular_error_rad,52771,37420,0.0639519384696861,0.95,0.05089073485278694,0.07555628112885654,500,weighted_rerank,identity-cluster-weighted-rerank-v1
