analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,angular_error_rad,9055,1674,,,,-0.01317570618446025,0.95,-0.033762878699320986,0.008607983395615696,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,reconstruction_mse,9055,1674,,,,0.015981565845483933,0.95,-0.01177622155457177,0.04525726665780439,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,cosine_to_origin,9055,1674,,,,0.01317570618446025,0.95,-0.0086079833956157,0.03376287869932098,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,angular_error_rad,9055,1674,,,,-0.014251775451535538,0.95,-0.03220312679960495,0.006747625407361468,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,reconstruction_mse,9055,1674,,,,0.00845569601975048,0.95,-0.017768330816957306,0.03842538200185659,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,cosine_to_origin,9055,1674,,,,0.014251775451535538,0.95,-0.0067476254073614746,0.03220312679960495,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,angular_error_rad,9055,1674,,,,0.029726508730668923,0.95,0.009692554481512156,0.05040694884923039,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,reconstruction_mse,9055,1674,,,,-0.0223328027488656,0.95,-0.05632210180522392,0.009789092310343799,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,cosine_to_origin,9055,1674,,,,-0.029726508730668923,0.95,-0.05040694884923039,-0.009692554481512159,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,angular_error_rad,9055,1674,,,,0.016146417470907445,0.95,-0.0020194603875762825,0.03568681135965125,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,reconstruction_mse,9055,1674,,,,0.0003562282600655766,0.95,-0.02843737978520995,0.02678192776419986,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,cosine_to_origin,9055,1674,,,,-0.016146417470907445,0.95,-0.03568681135965125,0.002019460387576276,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,angular_error_rad,9055,1674,,,,0.010260512830108471,0.95,-0.009296720894506673,0.030047255524903966,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,reconstruction_mse,9055,1674,,,,0.016737160305176347,0.95,-0.00900481717520031,0.0437083531460447,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,cosine_to_origin,9055,1674,,,,-0.010260512830108471,0.95,-0.030047255524903966,0.009296720894506668,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,angular_error_rad,9055,1674,,,,0.0010866297304064395,0.95,-0.01647424595621925,0.018497449008853938,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,reconstruction_mse,9055,1674,,,,-0.0090987104953069,0.95,-0.03808713510664554,0.018585592084300724,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,cosine_to_origin,9055,1674,,,,-0.0010866297304064395,0.95,-0.018497449008853938,0.016474245956219245,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,angular_error_rad,9055,1674,,,,0.01179384238706459,0.95,-0.010505133617375359,0.030370096565475794,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,reconstruction_mse,9055,1674,,,,0.012233716246777654,0.95,-0.019876980266382075,0.044171761792560896,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,cosine_to_origin,9055,1674,,,,-0.01179384238706459,0.95,-0.030370096565475794,0.010505133617375354,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,angular_error_rad,9055,1674,,,,0.01749247139727103,0.95,-0.004897223090039353,0.039607841758259585,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,reconstruction_mse,9055,1674,,,,-0.04177783134331222,0.95,-0.08892838727444938,0.00035707484083448914,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
