group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,6855,2278,0.03351798246836764,0.0240230560302734,0.8129832239241429,0.0322382695626636,0.034873461928835545,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,6855,2278,0.03399272675522044,0.0278357863426208,0.7983953318745441,0.0326586702887749,0.03522365145142552,0.95,identity_cluster,2000
all,random_occlusion_score_drop,6855,2278,0.04063025191290413,0.0336057543754577,0.8557257476294675,0.03935012520494948,0.04193880996718998,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,6855,2278,-0.00047474428304871037,-0.0012873411178588,0.4867979576951131,-0.002076524819696584,0.0011624119258160357,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,6855,2278,-0.007112269446981982,-0.0072354674339294,0.4348650619985412,-0.00855873353189875,-0.0056565588359191715,0.95,identity_cluster,2000
