split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir,partition_seed
test,all,121736,1.0,6320,0.05191562068738911,-0.2572326064109802,-0.15974194929003735,[],False,global_safe,0.05,0
fit,low,33340,0.49713706310390077,1553,0.046580683863227355,-0.24444222450256348,-0.16591583371162408,[0.5466472],False,fiqa_s,0.05,0
fit,high,33724,0.5028629368960993,1682,0.04987545961333175,-0.26895894185226915,-0.1662162657082084,[0.5466472],False,fiqa_s,0.05,0
safety,low,15435,0.4859733635590819,771,0.04995140913508261,-0.24444222450256348,-0.16410226166248326,[0.5466472],False,fiqa_s,0.05,0
safety,high,16326,0.5140266364409181,764,0.04679652088692882,-0.26895894185226915,-0.1713884435594082,[0.5466472],False,fiqa_s,0.05,0
test,low,59311,0.48721002825786947,2978,0.05020991047191921,-0.24444222450256348,-0.15729655772447573,[0.5466472],False,fiqa_s,0.05,0
test,high,62425,0.5127899717421305,3162,0.05065278334000801,-0.26895894185226915,-0.16205725669860835,[0.5466472],False,fiqa_s,0.05,0
fit,low,33776,0.5036383156387928,1589,0.04704523922311701,-0.23877234756946564,-0.1535227634012699,[0.5597402],False,fiqa_l,0.05,0
fit,high,33288,0.4963616843612072,1662,0.04992790194664744,-0.2785229045013122,-0.18010478630661972,[0.5597402],False,fiqa_l,0.05,0
safety,low,15462,0.48682346273731936,773,0.04999353253136722,-0.23877234756946564,-0.15780895262956623,[0.5597402],False,fiqa_l,0.05,0
safety,high,16299,0.5131765372626806,728,0.044665316890606786,-0.2785229045013122,-0.17996792465448375,[0.5597402],False,fiqa_l,0.05,0
test,low,58468,0.4802852073339029,3161,0.0540637613737429,-0.23877234756946564,-0.14728588670492132,[0.5597402],False,fiqa_l,0.05,0
test,high,63268,0.5197147926660971,2894,0.04574192324713915,-0.2785229045013122,-0.1774160142242906,[0.5597402],False,fiqa_l,0.05,0
fit,all,67064,1.0,6706,0.09999403554813313,-0.3192754089832306,-0.16601830109953897,[],False,global_safe,0.1,0
safety,all,31761,1.0,3175,0.09996536632977551,-0.3192754089832306,-0.16737176775932291,[],False,global_safe,0.1,0
test,all,121736,1.0,11951,0.0981714529802195,-0.3192754089832306,-0.15974194929003735,[],False,global_safe,0.1,0
fit,low,33340,0.49713706310390077,3195,0.09583083383323335,-0.29921624064445496,-0.16591583371162408,[0.5466472],False,fiqa_s,0.1,0
fit,high,33724,0.5028629368960993,3368,0.0998695291187285,-0.3399766851196788,-0.1662162657082084,[0.5466472],False,fiqa_s,0.1,0
safety,low,15435,0.4859733635590819,1543,0.09996760609005508,-0.29921624064445496,-0.16410226166248326,[0.5466472],False,fiqa_s,0.1,0
safety,high,16326,0.5140266364409181,1535,0.09402180570868553,-0.3399766851196788,-0.1713884435594082,[0.5466472],False,fiqa_s,0.1,0
test,low,59311,0.48721002825786947,5653,0.09531115644652763,-0.29921624064445496,-0.15729655772447573,[0.5466472],False,fiqa_s,0.1,0
test,high,62425,0.5127899717421305,6087,0.09750901081297557,-0.3399766851196788,-0.16205725669860835,[0.5466472],False,fiqa_s,0.1,0
fit,low,33776,0.5036383156387928,3190,0.09444576030317385,-0.2907121777534485,-0.1535227634012699,[0.5597402],False,fiqa_l,0.1,0
fit,high,33288,0.4963616843612072,3320,0.09973564047104061,-0.3555496361229446,-0.18010478630661972,[0.5597402],False,fiqa_l,0.1,0
safety,low,15462,0.48682346273731936,1546,0.09998706506273444,-0.2907121777534485,-0.15780895262956623,[0.5597402],False,fiqa_l,0.1,0
safety,high,16299,0.5131765372626806,1498,0.09190747898644089,-0.3555496361229446,-0.17996792465448375,[0.5597402],False,fiqa_l,0.1,0
test,low,58468,0.4802852073339029,5861,0.10024286789354861,-0.2907121777534485,-0.14728588670492132,[0.5597402],False,fiqa_l,0.1,0
test,high,63268,0.5197147926660971,5488,0.08674211291648226,-0.3555496361229446,-0.1774160142242906,[0.5597402],False,fiqa_l,0.1,0
fit,all,67064,1.0,13412,0.19998807109626626,-0.40792810916900635,-0.16601830109953897,[],False,global_safe,0.2,0
safety,all,31761,1.0,6297,0.19826201945782562,-0.40792810916900635,-0.16737176775932291,[],False,global_safe,0.2,0
test,all,121736,1.0,23466,0.19276138529276468,-0.40792810916900635,-0.15974194929003735,[],False,global_safe,0.2,0
fit,low,33340,0.49713706310390077,6575,0.19721055788842232,-0.3802553713321686,-0.16591583371162408,[0.5466472],False,fiqa_s,0.2,0
fit,high,33724,0.5028629368960993,6733,0.19965010081840825,-0.4421519828305156,-0.1662162657082084,[0.5466472],False,fiqa_s,0.2,0
safety,low,15435,0.4859733635590819,3087,0.2,-0.3802553713321686,-0.16410226166248326,[0.5466472],False,fiqa_s,0.2,0
safety,high,16326,0.5140266364409181,3158,0.19343378659806443,-0.4421519828305156,-0.1713884435594082,[0.5466472],False,fiqa_s,0.2,0
test,low,59311,0.48721002825786947,11319,0.19084149651835242,-0.3802553713321686,-0.15729655772447573,[0.5466472],False,fiqa_s,0.2,0
test,high,62425,0.5127899717421305,12023,0.19259911894273127,-0.4421519828305156,-0.16205725669860835,[0.5466472],False,fiqa_s,0.2,0
fit,low,33776,0.5036383156387928,6446,0.1908455708195168,-0.3658432066440582,-0.1535227634012699,[0.5597402],False,fiqa_l,0.2,0
fit,high,33288,0.4963616843612072,6636,0.19935111751982695,-0.4682690566356707,-0.18010478630661972,[0.5597402],False,fiqa_l,0.2,0
safety,low,15462,0.48682346273731936,3092,0.19997413012546889,-0.3658432066440582,-0.15780895262956623,[0.5597402],False,fiqa_l,0.2,0
safety,high,16299,0.5131765372626806,3022,0.18541014786183202,-0.4682690566356707,-0.17996792465448375,[0.5597402],False,fiqa_l,0.2,0
test,low,58468,0.4802852073339029,11605,0.19848464117123896,-0.3658432066440582,-0.14728588670492132,[0.5597402],False,fiqa_l,0.2,0
test,high,63268,0.5197147926660971,11327,0.1790320541189859,-0.4682690566356707,-0.1774160142242906,[0.5597402],False,fiqa_l,0.2,0
fit,all,67064,1.0,20119,0.29999701777406657,-0.4784312844276428,-0.16601830109953897,[],False,global_safe,0.3,0
safety,all,31761,1.0,9456,0.29772362331160857,-0.4784312844276428,-0.16737176775932291,[],False,global_safe,0.3,0
test,all,121736,1.0,35114,0.2884438456988894,-0.4784312844276428,-0.15974194929003735,[],False,global_safe,0.3,0
fit,low,33340,0.49713706310390077,9798,0.29388122375524894,-0.4418635666370392,-0.16591583371162408,[0.5466472],False,fiqa_s,0.3,0
fit,high,33724,0.5028629368960993,10105,0.29963823982920174,-0.5207275533757673,-0.1662162657082084,[0.5466472],False,fiqa_s,0.3,0
safety,low,15435,0.4859733635590819,4630,0.2999676060900551,-0.4418635666370392,-0.16410226166248326,[0.5466472],False,fiqa_s,0.3,0
safety,high,16326,0.5140266364409181,4703,0.2880681122136469,-0.5207275533757673,-0.1713884435594082,[0.5466472],False,fiqa_s,0.3,0
test,low,59311,0.48721002825786947,16763,0.2826288546812564,-0.4418635666370392,-0.15729655772447573,[0.5466472],False,fiqa_s,0.3,0
test,high,62425,0.5127899717421305,18012,0.2885382458950741,-0.5207275533757673,-0.16205725669860835,[0.5466472],False,fiqa_s,0.3,0
fit,low,33776,0.5036383156387928,9685,0.2867420653718617,-0.42365074157714844,-0.1535227634012699,[0.5597402],False,fiqa_l,0.3,0
fit,high,33288,0.4963616843612072,9960,0.29920692141312183,-0.550262652070569,-0.18010478630661972,[0.5597402],False,fiqa_l,0.3,0
safety,low,15462,0.48682346273731936,4638,0.29996119518820336,-0.42365074157714844,-0.15780895262956623,[0.5597402],False,fiqa_l,0.3,0
safety,high,16299,0.5131765372626806,4561,0.2798331185962329,-0.550262652070569,-0.17996792465448375,[0.5597402],False,fiqa_l,0.3,0
test,low,58468,0.4802852073339029,17135,0.2930662926729151,-0.42365074157714844,-0.14728588670492132,[0.5597402],False,fiqa_l,0.3,0
test,high,63268,0.5197147926660971,17321,0.2737718910033508,-0.550262652070569,-0.1774160142242906,[0.5597402],False,fiqa_l,0.3,0
fit,all,69704,1.0,613,0.008794330311029497,-0.16197536885738373,-0.16725200980901717,[],False,global_safe,0.01,1
safety,all,29121,1.0,291,0.009992788709178944,-0.16197536885738373,-0.1622025102376938,[],False,global_safe,0.01,1
test,all,121736,1.0,1280,0.010514556088585135,-0.16197536885738373,-0.15974194929003735,[],False,global_safe,0.01,1
fit,low,34287,0.49189429587971994,319,0.00930381777350016,-0.16260549426078796,-0.16568154036998764,[0.548998725],False,fiqa_s,0.01,1
fit,high,35417,0.50810570412028,295,0.008329333370980038,-0.1612134724855423,-0.1695355749130251,[0.548998725],False,fiqa_s,0.01,1
safety,low,14977,0.514302393461763,149,0.009948587834679843,-0.16260549426078796,-0.1634469628334046,[0.548998725],False,fiqa_s,0.01,1
safety,high,14144,0.485697606538237,141,0.009968891402714931,-0.1612134724855423,-0.16184269234538085,[0.548998725],False,fiqa_s,0.01,1
test,low,59898,0.4920319379641191,674,0.011252462519616683,-0.16260549426078796,-0.15728511989116678,[0.548998725],False,fiqa_s,0.01,1
test,high,61838,0.507968062035881,604,0.009767456903522107,-0.1612134724855423,-0.1620834761857987,[0.548998725],False,fiqa_s,0.01,1
fit,low,34849,0.49995696086307817,272,0.007805102011535481,-0.14840959012508392,-0.15760114610195175,[0.5605786500000001],False,fiqa_l,0.01,1
fit,high,34855,0.5000430391369218,289,0.008291493329507961,-0.17474497854709625,-0.18171594232320787,[0.5605786500000001],False,fiqa_l,0.01,1
safety,low,14598,0.5012877305037602,145,0.009932867516098096,-0.14840959012508392,-0.149159064441919,[0.5605786500000001],False,fiqa_l,0.01,1
safety,high,14523,0.4987122694962398,145,0.009984163051711079,-0.17474497854709625,-0.17636074513196942,[0.5605786500000001],False,fiqa_l,0.01,1
test,low,58706,0.48224025760662415,599,0.010203386365959187,-0.14840959012508392,-0.14752308204770098,[0.5605786500000001],False,fiqa_l,0.01,1
test,high,63030,0.5177597423933759,587,0.009313025543392035,-0.17474497854709625,-0.17746739566326142,[0.5605786500000001],False,fiqa_l,0.01,1
fit,all,69704,1.0,3366,0.04828991162630552,-0.2558903396129608,-0.16725200980901717,[],False,global_safe,0.05,1
safety,all,29121,1.0,1456,0.04999828302599499,-0.2558903396129608,-0.1622025102376938,[],False,global_safe,0.05,1
test,all,121736,1.0,6213,0.051036669514358944,-0.2558903396129608,-0.15974194929003735,[],False,global_safe,0.05,1
fit,low,34287,0.49189429587971994,1714,0.04998979204946481,-0.24714303016662598,-0.16568154036998764,[0.548998725],False,fiqa_s,0.05,1
fit,high,35417,0.50810570412028,1590,0.044893695118163594,-0.2646715044975281,-0.1695355749130251,[0.548998725],False,fiqa_s,0.05,1
safety,low,14977,0.514302393461763,728,0.048607865393603525,-0.24714303016662598,-0.1634469628334046,[0.548998725],False,fiqa_s,0.05,1
safety,high,14144,0.485697606538237,707,0.04998585972850679,-0.2646715044975281,-0.16184269234538085,[0.548998725],False,fiqa_s,0.05,1
test,low,59898,0.4920319379641191,3117,0.05203846539116498,-0.24714303016662598,-0.15728511989116678,[0.548998725],False,fiqa_s,0.05,1
test,high,61838,0.507968062035881,2982,0.048222775639574375,-0.2646715044975281,-0.1620834761857987,[0.548998725],False,fiqa_s,0.05,1
fit,low,34849,0.49995696086307817,1742,0.049987087147407384,-0.24054598808288574,-0.15760114610195175,[0.5605786500000001],False,fiqa_l,0.05,1
fit,high,34855,0.5000430391369218,1509,0.04329364510113327,-0.27354374527931213,-0.18171594232320787,[0.5605786500000001],False,fiqa_l,0.05,1
safety,low,14598,0.5012877305037602,705,0.04829428688861488,-0.24054598808288574,-0.149159064441919,[0.5605786500000001],False,fiqa_l,0.05,1
safety,high,14523,0.4987122694962398,726,0.049989671555463744,-0.27354374527931213,-0.17636074513196942,[0.5605786500000001],False,fiqa_l,0.05,1
test,low,58706,0.48224025760662415,3256,0.055462814703778146,-0.24054598808288574,-0.14752308204770098,[0.5605786500000001],False,fiqa_l,0.05,1
test,high,63030,0.5177597423933759,2730,0.043312708234174206,-0.27354374527931213,-0.17746739566326142,[0.5605786500000001],False,fiqa_l,0.05,1
fit,all,69704,1.0,6588,0.09451394468036267,-0.3151502013206482,-0.16725200980901717,[],False,global_safe,0.1,1
safety,all,29121,1.0,2912,0.09999656605198998,-0.3151502013206482,-0.1622025102376938,[],False,global_safe,0.1,1
test,all,121736,1.0,11518,0.0946145758033778,-0.3151502013206482,-0.15974194929003735,[],False,global_safe,0.1,1
fit,low,34287,0.49189429587971994,3405,0.09930877592090297,-0.30166152119636536,-0.16568154036998764,[0.548998725],False,fiqa_s,0.1,1
fit,high,35417,0.50810570412028,3227,0.09111443657000876,-0.33539557456970215,-0.1695355749130251,[0.548998725],False,fiqa_s,0.1,1
safety,low,14977,0.514302393461763,1497,0.09995326166789077,-0.30166152119636536,-0.1634469628334046,[0.548998725],False,fiqa_s,0.1,1
safety,high,14144,0.485697606538237,1414,0.09997171945701358,-0.33539557456970215,-0.16184269234538085,[0.548998725],False,fiqa_s,0.1,1
test,low,59898,0.4920319379641191,5845,0.09758255701358977,-0.30166152119636536,-0.15728511989116678,[0.548998725],False,fiqa_s,0.1,1
test,high,61838,0.507968062035881,5773,0.09335683560270384,-0.33539557456970215,-0.1620834761857987,[0.548998725],False,fiqa_s,0.1,1
fit,low,34849,0.49995696086307817,3484,0.09997417429481477,-0.29347047209739685,-0.15760114610195175,[0.5605786500000001],False,fiqa_l,0.1,1
fit,high,34855,0.5000430391369218,3059,0.08776359202409985,-0.34849023818969727,-0.18171594232320787,[0.5605786500000001],False,fiqa_l,0.1,1
safety,low,14598,0.5012877305037602,1448,0.0991916700917934,-0.29347047209739685,-0.149159064441919,[0.5605786500000001],False,fiqa_l,0.1,1
safety,high,14523,0.4987122694962398,1452,0.09997934311092749,-0.34849023818969727,-0.17636074513196942,[0.5605786500000001],False,fiqa_l,0.1,1
test,low,58706,0.48224025760662415,6063,0.10327734814158689,-0.29347047209739685,-0.14752308204770098,[0.5605786500000001],False,fiqa_l,0.1,1
test,high,63030,0.5177597423933759,5182,0.08221481834047278,-0.34849023818969727,-0.17746739566326142,[0.5605786500000001],False,fiqa_l,0.1,1
fit,all,69704,1.0,13002,0.18653161941925858,-0.40087753534317017,-0.16725200980901717,[],False,global_safe,0.2,1
safety,all,29121,1.0,5824,0.19999313210397995,-0.40087753534317017,-0.1622025102376938,[],False,global_safe,0.2,1
test,all,121736,1.0,22410,0.18408687651968195,-0.40087753534317017,-0.15974194929003735,[],False,global_safe,0.2,1
fit,low,34287,0.49189429587971994,6651,0.1939802257415347,-0.37873685359954834,-0.16568154036998764,[0.548998725],False,fiqa_s,0.2,1
fit,high,35417,0.50810570412028,6376,0.18002654092667364,-0.432389497756958,-0.1695355749130251,[0.548998725],False,fiqa_s,0.2,1
safety,low,14977,0.514302393461763,2995,0.19997329238165187,-0.37873685359954834,-0.1634469628334046,[0.548998725],False,fiqa_s,0.2,1
safety,high,14144,0.485697606538237,2828,0.19994343891402716,-0.432389497756958,-0.16184269234538085,[0.548998725],False,fiqa_s,0.2,1
test,low,59898,0.4920319379641191,11305,0.1887375204514341,-0.37873685359954834,-0.15728511989116678,[0.548998725],False,fiqa_s,0.2,1
test,high,61838,0.507968062035881,11201,0.18113457744428993,-0.432389497756958,-0.1620834761857987,[0.548998725],False,fiqa_s,0.2,1
fit,low,34849,0.49995696086307817,6809,0.19538580734023933,-0.3676592707633972,-0.15760114610195175,[0.5605786500000001],False,fiqa_l,0.2,1
fit,high,34855,0.5000430391369218,6244,0.1791421603787118,-0.4598258435726166,-0.18171594232320787,[0.5605786500000001],False,fiqa_l,0.2,1
safety,low,14598,0.5012877305037602,2919,0.19995889847924372,-0.3676592707633972,-0.149159064441919,[0.5605786500000001],False,fiqa_l,0.2,1
safety,high,14523,0.4987122694962398,2904,0.19995868622185498,-0.4598258435726166,-0.17636074513196942,[0.5605786500000001],False,fiqa_l,0.2,1
test,low,58706,0.48224025760662415,11808,0.20113787347119544,-0.3676592707633972,-0.14752308204770098,[0.5605786500000001],False,fiqa_l,0.2,1
test,high,63030,0.5177597423933759,10678,0.1694113914009202,-0.4598258435726166,-0.17746739566326142,[0.5605786500000001],False,fiqa_l,0.2,1
fit,all,69704,1.0,19380,0.27803282451509237,-0.468754380941391,-0.16725200980901717,[],False,global_safe,0.3,1
safety,all,29121,1.0,8736,0.29998969815596993,-0.468754380941391,-0.1622025102376938,[],False,global_safe,0.3,1
test,all,121736,1.0,33404,0.2743970559242952,-0.468754380941391,-0.15974194929003735,[],False,global_safe,0.3,1
fit,low,34287,0.49189429587971994,9929,0.2895849738968122,-0.4404042661190033,-0.16568154036998764,[0.548998725],False,fiqa_s,0.3,1
fit,high,35417,0.50810570412028,9629,0.27187508823446366,-0.5092424154281616,-0.1695355749130251,[0.548998725],False,fiqa_s,0.3,1
safety,low,14977,0.514302393461763,4493,0.299993323095413,-0.4404042661190033,-0.1634469628334046,[0.548998725],False,fiqa_s,0.3,1
safety,high,14144,0.485697606538237,4243,0.2999858597285068,-0.5092424154281616,-0.16184269234538085,[0.548998725],False,fiqa_s,0.3,1
test,low,59898,0.4920319379641191,16783,0.28019299475775483,-0.4404042661190033,-0.15728511989116678,[0.548998725],False,fiqa_s,0.3,1
test,high,61838,0.507968062035881,16905,0.2733755942947702,-0.5092424154281616,-0.1620834761857987,[0.548998725],False,fiqa_s,0.3,1
fit,low,34849,0.49995696086307817,10036,0.2879853080432724,-0.42392581701278687,-0.15760114610195175,[0.5605786500000001],False,fiqa_l,0.3,1
fit,high,34855,0.5000430391369218,9407,0.26988954238990104,-0.5396709442138672,-0.18171594232320787,[0.5605786500000001],False,fiqa_l,0.3,1
safety,low,14598,0.5012877305037602,4379,0.29997259898616246,-0.42392581701278687,-0.149159064441919,[0.5605786500000001],False,fiqa_l,0.3,1
safety,high,14523,0.4987122694962398,4356,0.29993802933278246,-0.5396709442138672,-0.17636074513196942,[0.5605786500000001],False,fiqa_l,0.3,1
test,low,58706,0.48224025760662415,17236,0.2935986100228256,-0.42392581701278687,-0.14752308204770098,[0.5605786500000001],False,fiqa_l,0.3,1
test,high,63030,0.5177597423933759,16340,0.25924163096937963,-0.5396709442138672,-0.17746739566326142,[0.5605786500000001],False,fiqa_l,0.3,1
fit,all,71286,1.0,712,0.009987935920096513,-0.16470275819301605,-0.1647538334131241,[],False,global_safe,0.01,2
safety,all,27539,1.0,235,0.008533352699807546,-0.16470275819301605,-0.17209133803844462,[],False,global_safe,0.01,2
test,all,121736,1.0,1365,0.01121278832884274,-0.16470275819301605,-0.15974194929003735,[],False,global_safe,0.01,2
fit,low,35361,0.49604410403164717,353,0.009982749356635841,-0.16260549426078796,-0.16280998289585094,[0.54809153],False,fiqa_s,0.01,2
fit,high,35925,0.5039558959683529,358,0.009965205288796103,-0.16639961370341091,-0.16646789312362645,[0.54809153],False,fiqa_s,0.01,2
safety,low,13724,0.49834779766876064,114,0.008306616146895948,-0.16260549426078796,-0.17231634259223935,[0.54809153],False,fiqa_s,0.01,2
safety,high,13815,0.5016522023312393,123,0.008903365906623236,-0.16639961370341091,-0.17182746827602371,[0.54809153],False,fiqa_s,0.01,2
test,low,59684,0.49027403561805877,671,0.011242544065411166,-0.16260549426078796,-0.1572739046812059,[0.54809153],False,fiqa_s,0.01,2
test,high,62052,0.5097259643819413,673,0.010845742280667828,-0.16639961370341091,-0.162063030153513,[0.54809153],False,fiqa_s,0.01,2
fit,low,35632,0.49984569200123447,356,0.009991019308486754,-0.15358272194862366,-0.15373715400695798,[0.5601946],False,fiqa_l,0.01,2
fit,high,35654,0.5001543079987656,355,0.009956807090368542,-0.17651485494258126,-0.17668216004967685,[0.5601946],False,fiqa_l,0.01,2
safety,low,13721,0.49823886125131633,122,0.008891480212812478,-0.15358272194862366,-0.15856868922710426,[0.5601946],False,fiqa_l,0.01,2
safety,high,13818,0.5017611387486837,96,0.006947459834997829,-0.17651485494258126,-0.19120963484048847,[0.5601946],False,fiqa_l,0.01,2
test,low,58605,0.48141059341525927,687,0.011722549270540056,-0.15358272194862366,-0.14745393753051764,[0.5601946],False,fiqa_l,0.01,2
test,high,63131,0.5185894065847407,613,0.009709968161442081,-0.17651485494258126,-0.177362804114819,[0.5601946],False,fiqa_l,0.01,2
fit,all,71286,1.0,3564,0.049995791600033666,-0.25475379824638367,-0.1647538334131241,[],False,global_safe,0.05,2
safety,all,27539,1.0,1177,0.042739387777333965,-0.25475379824638367,-0.17209133803844462,[],False,global_safe,0.05,2
test,all,121736,1.0,6121,0.050280935795491886,-0.25475379824638367,-0.15974194929003735,[],False,global_safe,0.05,2
fit,low,35361,0.49604410403164717,1768,0.049998586012839005,-0.24405092000961304,-0.16280998289585094,[0.54809153],False,fiqa_s,0.05,2
fit,high,35925,0.5039558959683529,1791,0.049853862212943634,-0.26880283955884227,-0.16646789312362645,[0.54809153],False,fiqa_s,0.05,2
safety,low,13724,0.49834779766876064,557,0.040585835033517925,-0.24405092000961304,-0.17231634259223935,[0.54809153],False,fiqa_s,0.05,2
safety,high,13815,0.5016522023312393,622,0.045023525153818314,-0.26880283955884227,-0.17182746827602371,[0.54809153],False,fiqa_s,0.05,2
test,low,59684,0.49027403561805877,2983,0.04997989410897393,-0.24405092000961304,-0.1572739046812059,[0.54809153],False,fiqa_s,0.05,2
test,high,62052,0.5097259643819413,3128,0.050409334106878104,-0.26880283955884227,-0.162063030153513,[0.54809153],False,fiqa_s,0.05,2
fit,low,35632,0.49984569200123447,1781,0.04998316120341266,-0.23886409401893616,-0.15373715400695798,[0.5601946],False,fiqa_l,0.05,2
fit,high,35654,0.5001543079987656,1779,0.049896224827508835,-0.27766198405939135,-0.17668216004967685,[0.5601946],False,fiqa_l,0.05,2
safety,low,13721,0.49823886125131633,589,0.04292690037169303,-0.23886409401893616,-0.15856868922710426,[0.5601946],False,fiqa_l,0.05,2
safety,high,13818,0.5017611387486837,576,0.04168475900998697,-0.27766198405939135,-0.19120963484048847,[0.5601946],False,fiqa_l,0.05,2
test,low,58605,0.48141059341525927,3166,0.05402269430935927,-0.23886409401893616,-0.14745393753051764,[0.5601946],False,fiqa_l,0.05,2
test,high,63131,0.5185894065847407,2856,0.04523926438675136,-0.27766198405939135,-0.177362804114819,[0.5601946],False,fiqa_l,0.05,2
fit,all,71286,1.0,7128,0.09999158320006733,-0.3156934380531311,-0.1647538334131241,[],False,global_safe,0.1,2
safety,all,27539,1.0,2413,0.08762119176440684,-0.3156934380531311,-0.17209133803844462,[],False,global_safe,0.1,2
test,all,121736,1.0,11582,0.09514030360780706,-0.3156934380531311,-0.15974194929003735,[],False,global_safe,0.1,2
fit,low,35361,0.49604410403164717,3536,0.09999717202567801,-0.2971203029155731,-0.16280998289585094,[0.54809153],False,fiqa_s,0.1,2
fit,high,35925,0.5039558959683529,3590,0.09993041057759221,-0.3397145507244915,-0.16646789312362645,[0.54809153],False,fiqa_s,0.1,2
safety,low,13724,0.49834779766876064,1143,0.08328475663071991,-0.2971203029155731,-0.17231634259223935,[0.54809153],False,fiqa_s,0.1,2
safety,high,13815,0.5016522023312393,1259,0.09113282663771263,-0.3397145507244915,-0.17182746827602371,[0.54809153],False,fiqa_s,0.1,2
test,low,59684,0.49027403561805877,5571,0.09334159908853294,-0.2971203029155731,-0.1572739046812059,[0.54809153],False,fiqa_s,0.1,2
test,high,62052,0.5097259643819413,6015,0.09693482885321988,-0.3397145507244915,-0.162063030153513,[0.54809153],False,fiqa_s,0.1,2
fit,low,35632,0.49984569200123447,3563,0.09999438706780422,-0.29141682386398315,-0.15373715400695798,[0.5601946],False,fiqa_l,0.1,2
fit,high,35654,0.5001543079987656,3558,0.09979244965501767,-0.3525648406444035,-0.17668216004967685,[0.5601946],False,fiqa_l,0.1,2
safety,low,13721,0.49823886125131633,1232,0.08978937395233584,-0.29141682386398315,-0.15856868922710426,[0.5601946],False,fiqa_l,0.1,2
safety,high,13818,0.5017611387486837,1115,0.08069185120856853,-0.3525648406444035,-0.19120963484048847,[0.5601946],False,fiqa_l,0.1,2
test,low,58605,0.48141059341525927,5917,0.10096408156300657,-0.29141682386398315,-0.14745393753051764,[0.5601946],False,fiqa_l,0.1,2
test,high,63131,0.5185894065847407,5354,0.084807780646592,-0.3525648406444035,-0.177362804114819,[0.5601946],False,fiqa_l,0.1,2
fit,all,71286,1.0,14257,0.19999719440002245,-0.4029633402824402,-0.1647538334131241,[],False,global_safe,0.2,2
safety,all,27539,1.0,4839,0.1757144413377392,-0.4029633402824402,-0.17209133803844462,[],False,global_safe,0.2,2
test,all,121736,1.0,22735,0.18675658802654926,-0.4029633402824402,-0.15974194929003735,[],False,global_safe,0.2,2
fit,low,35361,0.49604410403164717,7072,0.19999434405135602,-0.3762732744216919,-0.16280998289585094,[0.54809153],False,fiqa_s,0.2,2
fit,high,35925,0.5039558959683529,7176,0.19974947807933194,-0.44005451408637025,-0.16646789312362645,[0.54809153],False,fiqa_s,0.2,2
safety,low,13724,0.49834779766876064,2368,0.1725444476828913,-0.3762732744216919,-0.17231634259223935,[0.54809153],False,fiqa_s,0.2,2
safety,high,13815,0.5016522023312393,2519,0.18233803836409698,-0.44005451408637025,-0.17182746827602371,[0.54809153],False,fiqa_s,0.2,2
test,low,59684,0.49027403561805877,11072,0.18551035453387843,-0.3762732744216919,-0.1572739046812059,[0.54809153],False,fiqa_s,0.2,2
