dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,protocol_uid,compression_family,compression_profile,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1,compressed_dir_rank1_count,compressed_dir_rank1,origin_false_accept_count,origin_fpir,compressed_false_accept_count,compressed_fpir,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m128_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.237400003243,0.146200007293,67.9365999531,35044.6307,16124.5549,0.0885191228541,11296.9940026,3000,2048,6144000,908288,302.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,-0.450869500637,2129,0.0352349270973,2001,0.0331165284743,9127,0.151051751816,8718,0.144282806216,17656,17658,298,0.00493189679427,280,0.0046339969879,11396,0.0936124071762,11358,0.0933002562923,131657,0.722758688838,0.716498371152,,,2050,0.0112539045559,1024,0.00562146256842,1026,0.00563244198749,110638,0.607370484028,110658,0.607480278218,0,128,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m128_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35044.6307,35462.8796,0.194680908437,5136.61050808,3000,2048,6144000,908288,302.762666667,frozen_origin,calibration,test,20,182159,60423,121736,0.786970019341,0.786970019341,0.786970019341,2129,0.0352349270973,2089,0.0345729275276,9127,0.151051751816,8965,0.148370653559,17656,10722,298,0.00493189679427,172,0.00284659814971,11396,0.0936124071762,6922,0.0568607478478,125030,0.68637838372,0.697365463937,-0.00897670830141,0.013196615811,6972,0.0382742549092,6953,0.0381699504279,19,0.00010430448125,110638,0.607370484028,114986,0.631239741105,0,128,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m128_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35044.6307,35462.8796,0.194680908437,5136.61050808,3000,2048,6144000,908288,302.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,0.770549297333,2129,0.0352349270973,2089,0.0345729275276,9127,0.151051751816,8965,0.148370653559,17656,17456,298,0.00493189679427,269,0.00445194710623,11396,0.0936124071762,11245,0.0923720181376,125030,0.68637838372,0.697365463937,-0.00897670830141,0.013196615811,3212,0.0176329470408,1706,0.00936544447433,1506,0.00826750256644,110638,0.607370484028,110760,0.608040228592,0,128,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m16_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.233199971262,0.0779000110924,21.8560999492,34935.5597,2113.37929999,0.0116018385037,86193.2356397,3000,2048,6144000,572288,190.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,-0.426010608673,2129,0.0352349270973,948,0.0156893898019,9127,0.151051751816,4787,0.0792247985039,17656,16531,298,0.00493189679427,128,0.00211839862304,11396,0.0936124071762,10753,0.0883304856411,38446,0.211057372954,0.238453174012,,,6071,0.0333280266141,3598,0.019751974923,2473,0.0135760516911,110638,0.607370484028,111111,0.60996711664,0,16,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m16_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34935.5597,35719.7326,0.196090956801,5099.67423441,3000,2048,6144000,572288,190.762666667,frozen_origin,calibration,test,20,182159,60423,121736,0.786970019341,0.786970019341,0.786970019341,2129,0.0352349270973,773,0.0127931416845,9127,0.151051751816,4767,0.078893798719,17656,78969,298,0.00493189679427,283,0.00468364695563,11396,0.0936124071762,52287,0.429511401722,30654,0.168281556223,0.249050681697,0.0874545869425,0.0877947033854,61521,0.337732420578,104,0.000570929792105,61417,0.337161490786,110638,0.607370484028,69732,0.382808425606,0,16,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m16_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34935.5597,35719.7326,0.196090956801,5099.67423441,3000,2048,6144000,572288,190.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,0.850958347321,2129,0.0352349270973,773,0.0127931416845,9127,0.151051751816,4767,0.078893798719,17656,17335,298,0.00493189679427,125,0.00206874865531,11396,0.0936124071762,11353,0.0932591838076,30654,0.168281556223,0.249050681697,0.0874545869425,0.0877947033854,12003,0.0658929836022,6162,0.0338275901822,5841,0.03206539342,110638,0.607370484028,110508,0.606656821788,0,16,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m32_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.229199999012,0.104400038254,49.3158000172,35410.1253,4311.21169997,0.023667299996,42252.3904362,3000,2048,6144000,620288,206.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,-0.461827456951,2129,0.0352349270973,1254,0.0207536865101,9127,0.151051751816,5977,0.0989192857025,17656,16963,298,0.00493189679427,178,0.00294589808517,11396,0.0936124071762,11031,0.0906141157915,57591,0.316157862088,0.317636931393,,,5069,0.0278273376556,2881,0.0158158531832,2188,0.0120114844724,110638,0.607370484028,110883,0.608715462865,0,32,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m32_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35410.1253,35192.0783,0.193194287957,5176.1364716,3000,2048,6144000,620288,206.762666667,frozen_origin,calibration,test,20,182159,60423,121736,0.786970019341,0.786970019341,0.786970019341,2129,0.0352349270973,1249,0.0206709365639,9127,0.151051751816,6675,0.110471178194,17656,22711,298,0.00493189679427,208,0.00344239776244,11396,0.0936124071762,14786,0.121459551817,49553,0.272031576809,0.355719096166,0.0287716206612,0.0350971111526,10971,0.0602276033575,2958,0.0162385608177,8013,0.0439890425398,110638,0.607370484028,107158,0.58826629483,0,32,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m32_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35410.1253,35192.0783,0.193194287957,5176.1364716,3000,2048,6144000,620288,206.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,0.796397447586,2129,0.0352349270973,1249,0.0206709365639,9127,0.151051751816,6675,0.110471178194,17656,17222,298,0.00493189679427,177,0.00292934809592,11396,0.0936124071762,11179,0.0918298613393,49553,0.272031576809,0.355719096166,0.0287716206612,0.0350971111526,9074,0.0498136243611,4754,0.0260980791506,4320,0.0237155452105,110638,0.607370484028,110734,0.607897496143,0,32,524288,faiss_centroids
survface,magface-6931178ad2025e1b3799,20260804-R001-4d8260d6,population-6d209a768793a89592ef6fcc,origin-embedding-333884cb3652dc2b639064ae,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pq,pq_512_m64_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.23110001348,0.121199991554,32.8913000412,34989.2193,6268.33260001,0.0344113252708,29060.2001559,3000,2048,6144000,716288,238.762666667,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.786970019341,-0.48846206069,2129,0.0352349270973,1678,0.0277708819489,9127,0.151051751816,7269,0.120301871804,17656,17074,298,0.00493189679427,217,0.00359134766562,11396,0.0936124071762,11023,0.090548399816,85922,0.47168682305,0.453549738687,,,3838,0.0210695052125,2210,0.0121322580822,1628,0.00893724713025,110638,0.607370484028,110930,0.608973479213,0,64,524288,faiss_centroids
