method,target_fpir,model_uid,name,fit_non_mated_count,safety_non_mated_count,raw_threshold,shrinkage_weight,threshold_before_safety,safety_threshold,final_threshold,used_global_fallback,fit_fpir_at_final_threshold,safety_fpir_at_final_threshold,fit_target_met,safety_target_met,partition_seed
fiqa_l_5bin,0.05,conditional-threshold-07448312c2f98187bd96a76e,q2,13366,6141,-0.4021822512149811,0.9852572607990565,-0.4021822512149811,-0.3906954526901245,-0.3906954526901245,False,0.03980248391440969,0.04999185800358248,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-07448312c2f98187bd96a76e,q3,13506,6293,-0.3716932237148285,0.9854078505763899,-0.3716932237148285,-0.36895596981048584,-0.36895596981048584,False,0.04768251147638087,0.04989671063085969,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-07448312c2f98187bd96a76e,q4,13445,6406,-0.3665580153465271,0.9853426163429828,-0.3665580153465271,-0.3939034640789032,-0.3665580153465271,False,0.04998140572703607,0.030284108648142367,True,True,0
fiqa_l_5bin,0.05,conditional-threshold-07448312c2f98187bd96a76e,q5,13126,6698,-0.569598913192749,0.984991745460003,-0.567099616993803,-0.5674919486045837,-0.567099616993803,False,0.04860582050891361,0.04956703493580173,True,True,0
global_empirical,0.1,conditional-threshold-b6e37ee2833039665fc45f36,all,98825,0,-0.4501001834869385,1.0,-0.4501001834869385,,-0.4501001834869385,False,0.0999949405514799,,True,,0
global_safe,0.1,conditional-threshold-891ad1f17db0615ebd10fad1,all,67064,31761,-0.45017603039741516,1.0,-0.45017603039741516,-0.4500289261341095,-0.4500289261341095,False,0.09978527973279255,0.09999685148452504,True,True,0
fiqa_s_2bin,0.1,conditional-threshold-80d6bd5e7d51f8f51217d0f0,low,33340,15435,-0.43088921904563904,0.9940369707811568,-0.43088921904563904,-0.43296971917152405,-0.43088921904563904,False,0.1,0.09685779073534176,True,True,0
fiqa_s_2bin,0.1,conditional-threshold-80d6bd5e7d51f8f51217d0f0,high,33724,16326,-0.4756108820438385,0.99410446881264,-0.4754609300827112,-0.4729105234146118,-0.4729105234146118,False,0.09598505515359981,0.09996324880558619,True,True,0
fiqa_l_2bin,0.1,conditional-threshold-f2447576d9ca0d4b68eece0c,low,33776,15462,-0.4435732960700989,0.9941134918766188,-0.4435732960700989,-0.4370247721672058,-0.4370247721672058,False,0.08964945523448603,0.09998706506273444,True,True,0
fiqa_l_2bin,0.1,conditional-threshold-f2447576d9ca0d4b68eece0c,high,33288,16299,-0.4625108242034912,0.9940277114190158,-0.4624371572552944,-0.47215500473976135,-0.4624371572552944,False,0.09979572218216774,0.0897601079820848,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-7bc32da4c2d35a9c2de6f549,q1,13153,5945,-0.42597630620002747,0.9850220924136898,-0.42597630620002747,-0.43333643674850464,-0.42597630620002747,False,0.09997719151524367,0.09032800672834315,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-7bc32da4c2d35a9c2de6f549,q2,13448,6331,-0.4320240914821625,0.9853458382180539,-0.4320240914821625,-0.43110570311546326,-0.43110570311546326,False,0.09904818560380725,0.09998420470699731,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-7bc32da4c2d35a9c2de6f549,q3,13402,6337,-0.4418279528617859,0.9852962799588296,-0.4418279528617859,-0.4398857653141022,-0.4398857653141022,False,0.09744814206834801,0.09988953763610542,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-7bc32da4c2d35a9c2de6f549,q4,13528,6410,-0.46101731061935425,0.9854312354312355,-0.4608593665601768,-0.4541921317577362,-0.4541921317577362,False,0.09129213483146068,0.1,True,True,0
fiqa_s_5bin,0.1,conditional-threshold-7bc32da4c2d35a9c2de6f549,q5,13533,6738,-0.5304776430130005,0.9854365397218379,-0.5293081736674011,-0.5303098559379578,-0.5293081736674011,False,0.0989433237271854,0.0985455624814485,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-1c11ef1377317cb9ebd17132,q1,13621,6223,-0.46222633123397827,0.9855292670573764,-0.4620519545486941,-0.4552209973335266,-0.4552209973335266,False,0.08787901035166287,0.09995179174031818,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-1c11ef1377317cb9ebd17132,q2,13366,6141,-0.4384688138961792,0.9852572607990565,-0.4384688138961792,-0.43010133504867554,-0.43010133504867554,False,0.0864132874457579,0.09998371600716496,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-1c11ef1377317cb9ebd17132,q3,13506,6293,-0.41319093108177185,0.9854078505763899,-0.41319093108177185,-0.41067108511924744,-0.41067108511924744,False,0.09632755812231601,0.0999523279834737,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-1c11ef1377317cb9ebd17132,q4,13445,6406,-0.4236854910850525,0.9853426163429828,-0.4236854910850525,-0.4461522400379181,-0.4236854910850525,False,0.09996281145407214,0.07414923509210115,True,True,0
fiqa_l_5bin,0.1,conditional-threshold-1c11ef1377317cb9ebd17132,q5,13126,6698,-0.625332236289978,0.984991745460003,-0.6227034473676822,-0.6209673285484314,-0.6209673285484314,False,0.09530702422672559,0.09988056136160048,True,True,0
global_empirical,0.2,conditional-threshold-bc5e4b77736d7601698ec18c,all,98825,0,-0.5081881284713745,1.0,-0.5081881284713745,,-0.5081881284713745,False,0.2,,True,,0
global_safe,0.2,conditional-threshold-1e0e66ae3624b2f782c30cbb,all,67064,31761,-0.5082866549491882,1.0,-0.5082866549491882,-0.5078927874565125,-0.5078927874565125,False,0.19913813670523678,0.19999370296905009,True,True,0
fiqa_s_2bin,0.2,conditional-threshold-a7866af04ff78c8b7789ab42,low,33340,15435,-0.48539140820503235,0.9940369707811568,-0.48539140820503235,-0.4858786463737488,-0.48539140820503235,False,0.2,0.1990281827016521,True,True,0
fiqa_s_2bin,0.2,conditional-threshold-a7866af04ff78c8b7789ab42,high,33724,16326,-0.5381048917770386,0.99410446881264,-0.5379290974318679,-0.5371544361114502,-0.5371544361114502,False,0.19816747716759578,0.19998774960186205,True,True,0
fiqa_l_2bin,0.2,conditional-threshold-69f198e3ccae3af462c85e9a,low,33776,15462,-0.4915359914302826,0.9941134918766188,-0.4915359914302826,-0.4847458004951477,-0.4847458004951477,False,0.1835622927522501,0.19997413012546889,True,True,0
fiqa_l_2bin,0.2,conditional-threshold-69f198e3ccae3af462c85e9a,high,33288,16299,-0.5397648811340332,0.9940277114190158,-0.5395768840832399,-0.5475745797157288,-0.5395768840832399,False,0.1995013217976448,0.18675992392171298,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-fa7672f0d1a514fde03ec71f,q1,13153,5945,-0.4801335632801056,0.9850220924136898,-0.4801335632801056,-0.4839048981666565,-0.4801335632801056,False,0.19995438303048735,0.18940285954583683,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-fa7672f0d1a514fde03ec71f,q2,13448,6331,-0.4871695935726166,0.9853458382180539,-0.4871695935726166,-0.4862602651119232,-0.4862602651119232,False,0.19824509220701964,0.19996840941399463,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-fa7672f0d1a514fde03ec71f,q3,13402,6337,-0.49826353788375854,0.9852962799588296,-0.49826353788375854,-0.49291226267814636,-0.49291226267814636,False,0.18840471571407252,0.1999368786492031,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-fa7672f0d1a514fde03ec71f,q4,13528,6410,-0.5163224935531616,0.9854312354312355,-0.5162054213124277,-0.5136887431144714,-0.5136887431144714,False,0.19359846244825546,0.2,True,True,0
fiqa_s_5bin,0.2,conditional-threshold-fa7672f0d1a514fde03ec71f,q5,13533,6738,-0.5991495251655579,0.9854365397218379,-0.5978262473644019,-0.6011103987693787,-0.5978262473644019,False,0.19699992610655434,0.19560700504600773,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9c1a77c1c30d6dc2c9f1c338,q1,13621,6223,-0.5081130862236023,0.9855292670573764,-0.5081130862236023,-0.5000903010368347,-0.5000903010368347,False,0.18177813670068277,0.19990358348063636,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9c1a77c1c30d6dc2c9f1c338,q2,13366,6141,-0.48521560430526733,0.9852572607990565,-0.48521560430526733,-0.4794468283653259,-0.4794468283653259,False,0.18494688014364807,0.19996743201432993,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9c1a77c1c30d6dc2c9f1c338,q3,13506,6293,-0.4710153341293335,0.9854078505763899,-0.4710153341293335,-0.46372494101524353,-0.46372494101524353,False,0.18421442321930995,0.1999046559669474,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9c1a77c1c30d6dc2c9f1c338,q4,13445,6406,-0.49645188450813293,0.9853426163429828,-0.49645188450813293,-0.5106446743011475,-0.49645188450813293,False,0.2,0.17499219481735873,True,True,0
fiqa_l_5bin,0.2,conditional-threshold-9c1a77c1c30d6dc2c9f1c338,q5,13126,6698,-0.6959218382835388,0.984991745460003,-0.6931057616913979,-0.6897158026695251,-0.6897158026695251,False,0.18977601706536645,0.19991042102120035,True,True,0
global_empirical,0.3,conditional-threshold-d966afa15711ccf8176c967c,all,98825,0,-0.552515983581543,1.0,-0.552515983581543,,-0.552515983581543,False,0.2999949405514799,,True,,0
global_safe,0.3,conditional-threshold-2f0a52f7781eb5c3d11e4cd9,all,67064,31761,-0.5522546172142029,1.0,-0.5522546172142029,-0.5529203414916992,-0.5522546172142029,False,0.29999701777406657,0.29866817795409467,True,True,0
fiqa_s_2bin,0.3,conditional-threshold-1511ea34877911cafb34d7e0,low,33340,15435,-0.5258057117462158,0.9940369707811568,-0.5258057117462158,-0.5264372229576111,-0.5258057117462158,False,0.3,0.2984774862325883,True,True,0
fiqa_s_2bin,0.3,conditional-threshold-1511ea34877911cafb34d7e0,high,33724,16326,-0.5867865085601807,0.99410446881264,-0.5865829247177919,-0.5878489017486572,-0.5865829247177919,False,0.2995789348831693,0.2979909347053779,True,True,0
fiqa_l_2bin,0.3,conditional-threshold-6d9b72587cf271a56e0d6ca2,low,33776,15462,-0.5271753668785095,0.9941134918766188,-0.5271753668785095,-0.5212075710296631,-0.5212075710296631,False,0.2819753671245855,0.29996119518820336,True,True,0
fiqa_l_2bin,0.3,conditional-threshold-6d9b72587cf271a56e0d6ca2,high,33288,16299,-0.5961518287658691,0.9940277114190158,-0.5958896619505821,-0.6031376123428345,-0.5958896619505821,False,0.2996875751021389,0.2849254555494202,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-77efee08ee1ed7ffc43254f7,q1,13153,5945,-0.5186930894851685,0.9850220924136898,-0.5186930894851685,-0.5234944820404053,-0.5186930894851685,False,0.299931574545731,0.2834314550042052,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-77efee08ee1ed7ffc43254f7,q2,13448,6331,-0.5281335115432739,0.9853458382180539,-0.5281335115432739,-0.5276721119880676,-0.5276721119880676,False,0.29900356930398575,0.29995261412099194,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-77efee08ee1ed7ffc43254f7,q3,13402,6337,-0.5403844118118286,0.9852962799588296,-0.5403844118118286,-0.5341106653213501,-0.5341106653213501,False,0.28600208924041187,0.29998421966230077,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-77efee08ee1ed7ffc43254f7,q4,13528,6410,-0.5595780611038208,0.9854312354312355,-0.5594713675739603,-0.5606321692466736,-0.5594713675739603,False,0.29960082791247783,0.29765990639625584,True,True,0
fiqa_s_5bin,0.3,conditional-threshold-77efee08ee1ed7ffc43254f7,q5,13533,6738,-0.6538565158843994,0.9854365397218379,-0.6523768406689302,-0.6562374234199524,-0.6523768406689302,False,0.2969777580728589,0.29266844761056693,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-a1c545a5116687d6e273043c,q1,13621,6223,-0.5415705442428589,0.9855292670573764,-0.5415705442428589,-0.534098744392395,-0.534098744392395,False,0.27707216797591955,0.2998553752209545,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-a1c545a5116687d6e273043c,q2,13366,6141,-0.519629180431366,0.9852572607990565,-0.519629180431366,-0.5157805681228638,-0.5157805681228638,False,0.287520574592249,0.29995114802149486,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-a1c545a5116687d6e273043c,q3,13506,6293,-0.512590765953064,0.9854078505763899,-0.512590765953064,-0.5084999799728394,-0.5084999799728394,False,0.28957500370205835,0.2998569839504211,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-a1c545a5116687d6e273043c,q4,13445,6406,-0.5485295653343201,0.9853426163429828,-0.5485295653343201,-0.5601952075958252,-0.5485295653343201,False,0.29996281145407216,0.2736497034030596,True,True,0
fiqa_l_5bin,0.3,conditional-threshold-a1c545a5116687d6e273043c,q5,13126,6698,-0.754052996635437,0.984991745460003,-0.7510243551913242,-0.7433441281318665,-0.7433441281318665,False,0.28058814566509216,0.29994028068080025,True,True,0
global_empirical,0.01,conditional-threshold-12042fb847c08ebc26adfef2,all,98825,0,-0.32640764117240906,1.0,-0.32640764117240906,,-0.32640764117240906,False,0.009997470275739944,,True,,1
global_safe,0.01,conditional-threshold-ef4ae0d6e2ca1d97da61e48e,all,69704,29121,-0.3276909291744232,1.0,-0.3276909291744232,-0.323751300573349,-0.323751300573349,False,0.008866062205899231,0.009992788709178944,True,True,1
fiqa_s_2bin,0.01,conditional-threshold-492e4f17772ae9c937d62945,low,34287,14977,-0.317476749420166,0.9942007133122626,-0.317476749420166,-0.3168802559375763,-0.3168802559375763,False,0.00971213579490769,0.009948587834679843,True,True,1
fiqa_s_2bin,0.01,conditional-threshold-492e4f17772ae9c937d62945,high,35417,14144,-0.34590256214141846,0.9943847039335149,-0.3458002984304546,-0.33315178751945496,-0.33315178751945496,False,0.007171697207555693,0.009968891402714931,True,True,1
fiqa_l_2bin,0.01,conditional-threshold-edb1b09a3ed567ae94273864,low,34849,14598,-0.3380287289619446,0.9942937031013723,-0.33796973840707845,-0.33381277322769165,-0.33381277322769165,False,0.008579873167092312,0.009932867516098096,True,True,1
fiqa_l_2bin,0.01,conditional-threshold-edb1b09a3ed567ae94273864,high,34855,14523,-0.3181207776069641,0.9942946797889032,-0.3181207776069641,-0.31458646059036255,-0.31458646059036255,False,0.009123511691292498,0.009984163051711079,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-2d6e157d2a2ad6ef506bf52f,q1,13444,5884,-0.3170675039291382,0.9853415420697743,-0.3170675039291382,-0.313435435295105,-0.313435435295105,False,0.009446593275810771,0.009857239972807614,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-2d6e157d2a2ad6ef506bf52f,q2,13855,6072,-0.3176184892654419,0.9857701885450018,-0.3176184892654419,-0.3179618716239929,-0.3176184892654419,False,0.009960303139660773,0.0097167325428195,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-2d6e157d2a2ad6ef506bf52f,q3,13947,5898,-0.32253581285476685,0.9858627270799463,-0.32253581285476685,-0.31848636269569397,-0.31848636269569397,False,0.009177600917760091,0.009833841980332316,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-2d6e157d2a2ad6ef506bf52f,q4,14132,5608,-0.33332177996635437,0.9860452135082334,-0.33324320264578594,-0.33181890845298767,-0.33181890845298767,False,0.009482026606283611,0.009985734664764621,True,True,1
fiqa_s_5bin,0.01,conditional-threshold-2d6e157d2a2ad6ef506bf52f,q5,14326,5659,-0.3856981098651886,0.9862315847445959,-0.38489944291364286,-0.3580911159515381,-0.3580911159515381,False,0.004956024012285355,0.00989574129704895,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-a169e11765200c6ca1f5d6b2,q1,14145,5537,-0.37088268995285034,0.9860578598814919,-0.37028050437211246,-0.37110117077827454,-0.37028050437211246,False,0.009473312124425592,0.009391367166335561,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-a169e11765200c6ca1f5d6b2,q2,13778,5954,-0.33466577529907227,0.9856918014022035,-0.3345659778155317,-0.33295881748199463,-0.33295881748199463,False,0.009435331688198578,0.009909304669129997,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-a169e11765200c6ca1f5d6b2,q3,13825,6249,-0.30827727913856506,0.9857397504456328,-0.30827727913856506,-0.3064329922199249,-0.3064329922199249,False,0.009403254972875226,0.00992158745399264,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-a169e11765200c6ca1f5d6b2,q4,13856,5940,-0.30172961950302124,0.9857712009106432,-0.30172961950302124,-0.2913171947002411,-0.2913171947002411,False,0.006423210161662817,0.009932659932659932,True,True,1
fiqa_l_5bin,0.01,conditional-threshold-a169e11765200c6ca1f5d6b2,q5,14100,5441,-0.47467607259750366,0.986013986013986,-0.4726203363258522,-0.4543187916278839,-0.4543187916278839,False,0.007659574468085106,0.009924646204741776,True,True,1
global_empirical,0.05,conditional-threshold-4cc55cde23b62aa25460fc56,all,98825,0,-0.40384113788604736,1.0,-0.40384113788604736,,-0.40384113788604736,False,0.04999747027573995,,True,,1
global_safe,0.05,conditional-threshold-7915f2d672db6b0d8263f1d1,all,69704,29121,-0.4056408405303955,1.0,-0.4056408405303955,-0.3999454975128174,-0.3999454975128174,False,0.04557844600022954,0.04999828302599499,True,True,1
fiqa_s_2bin,0.05,conditional-threshold-782ba78229bcebddf59c1271,low,34287,14977,-0.38778525590896606,0.9942007133122626,-0.38778525590896606,-0.3878045976161957,-0.38778525590896606,False,0.04998979204946481,0.04980970821926955,True,True,1
fiqa_s_2bin,0.05,conditional-threshold-782ba78229bcebddf59c1271,high,35417,14144,-0.4303155839443207,0.9943847039335149,-0.43017702795468693,-0.41810205578804016,-0.41810205578804016,False,0.041053731258999915,0.04998585972850679,True,True,1
fiqa_l_2bin,0.05,conditional-threshold-2a5bfd8b33654f6304fdccbd,low,34849,14598,-0.4041191637516022,0.9942937031013723,-0.4041191637516022,-0.40059491991996765,-0.40059491991996765,False,0.04648626933340985,0.0499383477188656,True,True,1
fiqa_l_2bin,0.05,conditional-threshold-2a5bfd8b33654f6304fdccbd,high,34855,14523,-0.4085351526737213,0.9942946797889032,-0.40851863969615276,-0.39845409989356995,-0.39845409989356995,False,0.044469946922966574,0.049989671555463744,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-41b0c675ae195b16c6d0223d,q1,13444,5884,-0.3821816146373749,0.9853415420697743,-0.3821816146373749,-0.38618189096450806,-0.3821816146373749,False,0.049985123475156205,0.04588715159755268,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-41b0c675ae195b16c6d0223d,q2,13855,6072,-0.3891206681728363,0.9857701885450018,-0.3891206681728363,-0.3854491710662842,-0.3854491710662842,False,0.046625766871165646,0.04990118577075099,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-41b0c675ae195b16c6d0223d,q3,13947,5898,-0.398578941822052,0.9858627270799463,-0.398578941822052,-0.39533936977386475,-0.39533936977386475,False,0.04746540474654048,0.04984740590030519,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-41b0c675ae195b16c6d0223d,q4,14132,5608,-0.4151659309864044,0.9860452135082334,-0.41503301038277607,-0.4030514657497406,-0.4030514657497406,False,0.04139541466176054,0.04992867332382311,True,True,1
fiqa_s_5bin,0.05,conditional-threshold-41b0c675ae195b16c6d0223d,q5,14326,5659,-0.479710191488266,0.9862315847445959,-0.4786903739065798,-0.4600495994091034,-0.4600495994091034,False,0.037693703755409744,0.049832125817282205,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-e0dbb8ad4f8bc9d1e48263cd,q1,14145,5537,-0.42559295892715454,0.9860578598814919,-0.42531478369680586,-0.425031453371048,-0.425031453371048,False,0.04885118416401555,0.04984648726747336,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-e0dbb8ad4f8bc9d1e48263cd,q2,13778,5954,-0.39958757162094116,0.9856918014022035,-0.39958757162094116,-0.3961809277534485,-0.3961809277534485,False,0.047249237915517495,0.04988243197850185,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-e0dbb8ad4f8bc9d1e48263cd,q3,13825,6249,-0.3729478120803833,0.9857397504456328,-0.3729478120803833,-0.36557871103286743,-0.36557871103286743,False,0.04390596745027125,0.04992798847815651,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-e0dbb8ad4f8bc9d1e48263cd,q4,13856,5940,-0.37701213359832764,0.9857712009106432,-0.37701213359832764,-0.3757520318031311,-0.3757520318031311,False,0.049292725173210164,0.05,True,True,1
fiqa_l_5bin,0.05,conditional-threshold-e0dbb8ad4f8bc9d1e48263cd,q5,14100,5441,-0.5736097693443298,0.986013986013986,-0.5712605535567223,-0.5636551380157471,-0.5636551380157471,False,0.04312056737588652,0.04999081051277339,True,True,1
global_empirical,0.1,conditional-threshold-ff2b07232c27f438f2c281c9,all,98825,0,-0.4501001834869385,1.0,-0.4501001834869385,,-0.4501001834869385,False,0.0999949405514799,,True,,1
