reference_method,candidate_method,target_fpir,metric,split_count,delta_min,delta_q25,delta_median,delta_q75,delta_max,positive_delta_split_count,negative_delta_split_count,positive_conditional_ci_split_count,negative_conditional_ci_split_count,between_split_statistics_are_ci,independent_replications,multiple_comparison_adjustment
fiqa_s_2bin,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-9.929993545504196e-05,-3.3099978485013984e-05,-2.4824983863760486e-05,0.0,1.6549989242506992e-05,3,12,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,fpir,20,-0.0016182558980088059,-0.0011212788328842742,-0.0009282381546954065,-0.00040661759873825327,0.0003860813563777354,2,18,0,13,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-0.0001820498816675769,-2.068748655313374e-05,8.274994621253496e-06,3.723747579564073e-05,6.619995697002797e-05,10,7,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,fpir,20,-0.0009528816455280279,-0.00010062758756653743,4.107248472103569e-06,0.00034500887165669973,0.0019386212788328843,10,10,2,2,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-9.929993545504196e-05,1.6549989242506992e-05,6.619995697002797e-05,0.00015308740049318966,0.0002647998278801119,15,5,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,fpir,20,-0.0015853979102319774,0.00035527699283695866,0.0008707366760859565,0.0019098705395281593,0.0033515147532365117,16,4,9,1,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,tpir_at_rank_k,20,-0.00023169984939509788,-4.964996772752098e-05,7.447495159128146e-05,0.0001820498816675769,0.0005130496665177168,11,9,0,0,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,fpir,20,-0.002751856476309391,-0.0005503712952618781,0.00014786094499572846,0.0005257278044292567,0.0013964644805152132,12,8,1,3,False,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,tpir_at_rank_k,20,0.0002647998278801119,0.0006371745858365193,0.0007778494943978286,0.0008274994621253496,0.0011253992684904755,20,0,3,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,fpir,20,-0.0007885917066438852,-8.625221791417495e-05,0.0003121508838798712,0.0004045639745022015,0.000599658276927121,14,6,3,2,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,tpir_at_rank_k,20,0.00019859987091008392,0.00033099978485013986,0.0003640997633351538,0.0004013372391307946,0.00046339969879019576,20,0,5,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,fpir,20,0.0001560754419399356,0.0022528257869488073,0.0026245317736741805,0.003653397515936124,0.004411184859039232,20,0,19,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.00016549989242506993,0.00026066233056948513,0.00038064975257766083,0.0004840871853433295,0.0007778494943978286,20,0,0,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,fpir,20,4.928698166524282e-05,0.0024807780771505554,0.0031831175658802655,0.0037252743641979368,0.005569428928172439,20,0,18,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,tpir_at_rank_k,20,0.00039719974182016784,0.0006330370885258925,0.0006950995481852937,0.0008192244675040961,0.0010260993330354336,20,0,0,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,fpir,20,-0.0004517973319313925,0.0033391930078202014,0.0044892225800092,0.0057172898731681675,0.0095534599461129,19,1,18,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.0011750492362179964,0.0016177614484550586,0.0016963738973569667,0.0018039488274332622,0.002085298644555881,20,0,17,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,fpir,20,0.0008132351974765065,0.004953341657356903,0.0059965827692712095,0.008787458106065585,0.013118551619898798,20,0,19,0,False,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.0018701487844032902,0.0023500984724359932,0.0024742233917547955,0.002813498171226189,0.0034258477731989472,20,0,20,0,False,False,none
global_empirical,fiqa_l_2bin,0.01,fpir,20,-0.0023739896168758624,-0.0012999441414207795,-0.0006325162647039496,-0.00041072484721035683,-0.0002464349083262141,0,20,0,18,False,False,none
global_empirical,fiqa_l_2bin,0.01,tpir_at_rank_k,20,-0.0003640997633351538,-0.00021101236284196416,-0.00011584992469754894,-8.274994621253496e-05,-6.619995697002797e-05,0,20,0,5,False,False,none
global_empirical,fiqa_l_2bin,0.05,fpir,20,-0.009397384504172964,-0.00409698035092331,-0.002213806926463823,-0.0013923572320431099,-0.00041893934415456396,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.05,tpir_at_rank_k,20,-0.0012743491716730383,-0.0006619995697002797,-0.00044684970954768876,-0.0003351372821607666,-8.274994621253496e-05,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.1,fpir,20,-0.014703949530130775,-0.006066405993296971,-0.003437766971150687,-0.002035141617927318,-0.001026812118025892,0,20,0,20,False,False,none
global_empirical,fiqa_l_2bin,0.1,tpir_at_rank_k,20,-0.001853598795160783,-0.0007406120186021879,-0.0004799496880327028,-0.0002813498171226189,-0.00011584992469754894,0,20,0,11,False,False,none
global_empirical,fiqa_l_2bin,0.2,fpir,20,-0.017726884405599,-0.006647581652099626,-0.004135999211408293,-0.0012958368929486758,-0.00034500887165669973,0,20,0,15,False,False,none
global_empirical,fiqa_l_2bin,0.2,tpir_at_rank_k,20,-0.0010591993115204475,0.00024824983863760486,0.0005461496450027308,0.0007819869917084554,0.0010095493437929266,17,3,7,2,False,False,none
global_empirical,fiqa_l_2bin,0.3,fpir,20,-0.019928369586646514,-0.008372626010383123,-0.0035363409344811724,-0.001398518104751265,0.0005010843135966354,1,19,0,13,False,False,none
global_empirical,fiqa_l_2bin,0.3,tpir_at_rank_k,20,-0.0011419492577329825,0.00021101236284196416,0.0006288995912152657,0.0009143869056485114,0.0010757493007629544,16,4,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.01,fpir,20,-0.001996122757442334,-0.0011356542025366366,-0.0006489452585923638,-0.000314204508115923,-8.214496944207137e-06,0,20,0,12,False,False,none
global_empirical,fiqa_l_5bin,0.01,tpir_at_rank_k,20,-3.3099978485013984e-05,0.00014894990318256292,0.0002151498601525909,0.0002647998278801119,0.00033099978485013986,19,1,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.05,fpir,20,-0.004780837221528554,-0.001102796214759808,0.0002998291384635605,0.0007351974765065388,0.0017661168430045343,11,9,3,6,False,False,none
global_empirical,fiqa_l_5bin,0.05,tpir_at_rank_k,20,-0.0006288995912152657,4.137497310626748e-05,0.0001820498816675769,0.00023583734670572462,0.0005792496234877447,15,5,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.1,fpir,20,-0.007253400801734902,-0.0016162022737727542,-0.00033268712624038904,0.0005113524347768942,0.0016757573766182558,8,12,2,8,False,False,none
global_empirical,fiqa_l_5bin,0.1,tpir_at_rank_k,20,-0.0006950995481852937,0.00014894990318256292,0.0004220247256839283,0.0005006371745858365,0.0007612995051553217,16,4,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.2,fpir,20,-0.009676677400276007,-0.001893441545639745,-0.00016839718735624627,0.0004723335742919104,0.0024232765985411054,10,10,3,6,False,False,none
global_empirical,fiqa_l_5bin,0.2,tpir_at_rank_k,20,-3.3099978485013984e-05,0.001001274349171673,0.001266074177051785,0.0014563990533406153,0.0016880989027357133,19,1,0,0,False,False,none
global_empirical,fiqa_l_5bin,0.3,fpir,20,-0.010136689229151606,-0.002031034369455215,0.0007598409673391602,0.0019365676545968324,0.0032857987776828547,12,8,6,5,False,False,none
global_empirical,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.0006123496019727587,0.001642586432318819,0.0018453238005395295,0.0019611737252370784,0.0023666484616785,20,0,1,0,False,False,none
global_empirical,fiqa_s_2bin,0.01,fpir,20,-0.0024889925740947624,-0.0012794078990602616,-0.0006119800223434317,-0.0001581290661759874,9.857396333048565e-05,2,18,0,14,False,False,none
global_empirical,fiqa_s_2bin,0.01,tpir_at_rank_k,20,-0.00038064975257766083,-0.00016549989242506993,-8.274994621253496e-05,-6.619995697002797e-05,-6.619995697002797e-05,0,20,0,5,False,False,none
global_empirical,fiqa_s_2bin,0.05,fpir,20,-0.0088634422027995,-0.003029095748176382,-0.0016552211342577379,-0.0002361667871459552,0.0002792928961030427,1,19,0,13,False,False,none
global_empirical,fiqa_s_2bin,0.05,tpir_at_rank_k,20,-0.0009764493653079125,-0.00033927477947139333,-0.00023169984939509788,-0.00014481240587193618,-8.274994621253496e-05,0,20,0,8,False,False,none
global_empirical,fiqa_s_2bin,0.1,fpir,20,-0.012716041269632647,-0.006559275809949399,-0.00325704803837813,-0.0015587007951633042,-0.0006653742524807781,0,20,0,18,False,False,none
global_empirical,fiqa_s_2bin,0.1,tpir_at_rank_k,20,-0.0014398490640981083,-0.0007364745212915611,-0.0004054747364414213,-0.0002689373251907386,-0.00016549989242506993,0,20,0,8,False,False,none
global_empirical,fiqa_s_2bin,0.2,fpir,20,-0.018457974633633436,-0.009029785765919696,-0.004924590918052179,-0.0031174015903266085,-0.0012732470263521062,0,20,0,19,False,False,none
global_empirical,fiqa_s_2bin,0.2,tpir_at_rank_k,20,-0.001952898730615825,-0.0009598993760654055,-0.00030617480098637937,-0.00016549989242506993,-4.964996772752098e-05,0,20,0,6,False,False,none
global_empirical,fiqa_s_2bin,0.3,fpir,20,-0.01907406190444897,-0.010374909640533614,-0.004719228494447,-0.002988023263455346,-4.1072484721035685e-05,0,20,0,19,False,False,none
global_empirical,fiqa_s_2bin,0.3,tpir_at_rank_k,20,-0.003061748009863794,-0.00203564867682836,-0.0012577991824305314,-0.0010633368088310742,-0.0007116495374278007,0,20,0,14,False,False,none
global_empirical,fiqa_s_5bin,0.01,fpir,20,-0.002579352040481041,-0.0010945817178156009,-0.0006489452585923638,-0.00043126108957087465,-4.928698166524282e-05,0,20,0,16,False,False,none
global_empirical,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-0.0004137497310626748,-0.00019032487628883041,-0.00011584992469754894,-9.516243814441521e-05,-4.964996772752098e-05,0,20,0,4,False,False,none
global_empirical,fiqa_s_5bin,0.05,fpir,20,-0.008732010251692186,-0.003846438194124992,-0.002254879411184859,-0.0014128934744036276,-0.0008214496944207137,0,20,0,20,False,False,none
global_empirical,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-0.0009929993545504195,-0.0004054747364414213,-0.00022342485477384438,-0.00014481240587193618,-6.619995697002797e-05,0,20,0,5,False,False,none
global_empirical,fiqa_s_5bin,0.1,fpir,20,-0.012149240980482355,-0.005583804297824802,-0.0030352566208845374,-0.00165727475849379,-0.0005750147860944996,0,20,0,19,False,False,none
global_empirical,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.0014729490425831222,-0.0006619995697002797,-0.0002647998278801119,-0.00014481240587193618,-6.619995697002797e-05,0,20,0,4,False,False,none
global_empirical,fiqa_s_5bin,0.2,fpir,20,-0.017940461326148387,-0.007351974765065388,-0.004185286193073536,-0.002794982585266478,-0.0015278964316225274,0,20,0,20,False,False,none
global_empirical,fiqa_s_5bin,0.2,tpir_at_rank_k,20,-0.0018204988166757691,-0.0006868245535640403,-0.00035582476871390034,-0.00026066233056948513,-6.619995697002797e-05,0,20,0,4,False,False,none
global_empirical,fiqa_s_5bin,0.3,fpir,20,-0.01881941249917855,-0.009994989156864035,-0.0040497469934941185,-0.0028771275547085496,-0.001971479266609713,0,20,0,20,False,False,none
global_empirical,fiqa_s_5bin,0.3,tpir_at_rank_k,20,-0.002267348526223458,-0.0010385118249673139,-0.00046339969879019576,-0.0003640997633351538,-0.00019859987091008392,0,20,0,4,False,False,none
global_safe,fiqa_l_2bin,0.01,fpir,20,-0.0006078727738713281,-0.0001642899388841427,-4.107248472103568e-05,7.598409673391601e-05,0.0003532233686009069,7,13,1,2,False,False,none
global_safe,fiqa_l_2bin,0.01,tpir_at_rank_k,20,-0.00011584992469754894,-8.274994621253496e-05,-5.792496234877448e-05,-3.3099978485013984e-05,0.0,0,19,0,0,False,False,none
global_safe,fiqa_l_2bin,0.05,fpir,20,-0.0039676020240520474,-0.0005770684103305514,-8.214496944207137e-05,8.625221791417495e-05,0.00025464940527042125,7,13,2,9,False,False,none
global_safe,fiqa_l_2bin,0.05,tpir_at_rank_k,20,-0.0005626996342452378,-0.00011584992469754894,-7.447495159128146e-05,-1.6549989242506992e-05,4.964996772752098e-05,3,16,0,5,False,False,none
global_safe,fiqa_l_2bin,0.1,fpir,20,-0.00524906354734836,-0.0007126076099099692,-0.0003819741079056319,1.8482618124466058e-05,0.0008296641913649208,5,14,2,7,False,False,none
global_safe,fiqa_l_2bin,0.1,tpir_at_rank_k,20,-0.0005792496234877447,-7.033745428065472e-05,3.3099978485013984e-05,9.102494083378845e-05,0.00034754977409264686,11,7,3,1,False,False,none
global_safe,fiqa_l_2bin,0.2,fpir,20,-0.004846553197082211,0.0007968062035880923,0.001720937109811395,0.002807304330682789,0.006546954064533088,16,4,11,4,False,False,none
global_safe,fiqa_l_2bin,0.2,tpir_at_rank_k,20,0.0005295996557602237,0.001021961835724807,0.0011667742415967428,0.0012246992039455175,0.0016880989027357133,20,0,18,0,False,False,none
global_safe,fiqa_l_2bin,0.3,fpir,20,-0.004698692252086482,0.001275300650588158,0.002304166392850102,0.0028873956758888085,0.004394755865150818,16,4,13,2,False,False,none
global_safe,fiqa_l_2bin,0.3,tpir_at_rank_k,20,0.0005461496450027307,0.0012040117173923838,0.001315724144779306,0.001431574069476855,0.0015887989672806713,20,0,16,0,False,False,none
global_safe,fiqa_l_5bin,0.01,fpir,20,-0.0005914437799829139,-0.00012527107839915884,0.00010268121180258921,0.00030393638693566405,0.000961096142472235,10,9,4,3,False,False,none
global_safe,fiqa_l_5bin,0.01,tpir_at_rank_k,20,0.00019859987091008392,0.00024411234132697813,0.00028962481174387236,0.00035582476871390034,0.00039719974182016784,20,0,2,0,False,False,none
global_safe,fiqa_l_5bin,0.05,fpir,20,-0.00046001182887559964,0.0016018269041203916,0.0021809489386869947,0.003261155286850233,0.005750147860944996,19,1,19,0,False,False,none
global_safe,fiqa_l_5bin,0.05,tpir_at_rank_k,20,0.00019859987091008392,0.00044684970954768876,0.0005295996557602237,0.0006082121046621319,0.0008109494728828426,20,0,0,0,False,False,none
global_safe,fiqa_l_5bin,0.1,fpir,20,-0.0015278964316225274,0.0018708516790431754,0.003092758099493987,0.0036903627521850564,0.008280212919760794,19,1,18,1,False,False,none
global_safe,fiqa_l_5bin,0.1,tpir_at_rank_k,20,0.0002647998278801119,0.000641312083147146,0.00085232444598911,0.0010550618142098208,0.0014894990318256294,20,0,1,0,False,False,none
global_safe,fiqa_l_5bin,0.2,fpir,20,-0.002677926003811527,0.0034316060984425313,0.004743871985279622,0.006637313530919366,0.011837090096602484,19,1,17,1,False,False,none
global_safe,fiqa_l_5bin,0.2,tpir_at_rank_k,20,0.0010591993115204475,0.0016839614054250866,0.001837048805918276,0.002134948612283402,0.0024328484186485278,20,0,12,0,False,False,none
global_safe,fiqa_l_5bin,0.3,fpir,20,-0.0012978905171847277,0.005247009923112308,0.006008904514687521,0.010270174804494974,0.013085693632121968,19,1,18,0,False,False,none
global_safe,fiqa_l_5bin,0.3,tpir_at_rank_k,20,0.0017377488704632342,0.0023045860020190984,0.0025983483110735978,0.0028631481389537095,0.0031775979345613427,20,0,16,0,False,False,none
global_safe,fiqa_s_2bin,0.01,fpir,20,-0.0010350266149700992,-1.2321745416310706e-05,9.035946638627851e-05,0.00022384504172964448,0.00047644082276401394,15,5,2,1,False,False,none
global_safe,fiqa_s_2bin,0.01,tpir_at_rank_k,20,-0.00013239991394005594,-5.3787465038147725e-05,-3.3099978485013984e-05,-1.2412491931880243e-05,3.3099978485013984e-05,3,15,0,0,False,False,none
global_safe,fiqa_s_2bin,0.05,fpir,20,-0.0021932706841033055,0.0002443812840901623,0.00046411907734770325,0.0007393047249786423,0.001683971873562463,18,2,6,1,False,False,none
global_safe,fiqa_s_2bin,0.05,tpir_at_rank_k,20,-0.0002151498601525909,-1.6549989242506992e-05,0.00014894990318256292,0.0002689373251907386,0.00038064975257766083,13,6,3,0,False,False,none
global_safe,fiqa_s_2bin,0.1,fpir,20,-0.0030886508510218832,-0.00041688571991851215,2.0536242360517842e-05,0.00036965236248932116,0.002817572451863048,11,9,3,5,False,False,none
global_safe,fiqa_s_2bin,0.1,tpir_at_rank_k,20,-0.0003640997633351538,-7.447495159128146e-05,-8.274994621253496e-06,0.00015308740049318968,0.0007447495159128147,9,10,0,0,False,False,none
global_safe,fiqa_s_2bin,0.2,fpir,20,-0.004591903791811789,-0.0010617237300387724,-0.0002792928961030427,0.00043331471380692645,0.0025464940527042124,9,11,2,5,False,False,none
global_safe,fiqa_s_2bin,0.2,tpir_at_rank_k,20,-0.0003640997633351538,2.4824983863760486e-05,0.00013239991394005594,0.00019859987091008392,0.0005461496450027307,15,4,0,0,False,False,none
global_safe,fiqa_s_2bin,0.3,fpir,20,-0.006300519156206874,-0.0008522540579614904,0.00026697115068673193,0.0006530525070644673,0.004370112374318197,13,7,3,2,False,False,none
global_safe,fiqa_s_2bin,0.3,tpir_at_rank_k,20,-0.0014894990318256294,-0.0008936994190953775,-0.0006785495589427867,-0.0006247620939046389,-0.0004137497310626748,0,20,0,3,False,False,none
global_safe,fiqa_s_5bin,0.01,fpir,20,-0.000846093185253335,-0.0003121508838798712,8.214496944207137e-05,0.00017661168430045343,0.00048465531970822107,12,8,1,5,False,False,none
global_safe,fiqa_s_5bin,0.01,tpir_at_rank_k,20,-0.00016549989242506993,-9.929993545504196e-05,-4.964996772752098e-05,-2.8962481174387235e-05,3.3099978485013984e-05,2,17,0,1,False,False,none
global_safe,fiqa_s_5bin,0.05,fpir,20,-0.0031707958204639547,-0.0007331438522704869,-0.0004312610895708747,2.0536242360517853e-05,0.0016593283827298416,5,15,2,6,False,False,none
global_safe,fiqa_s_5bin,0.05,tpir_at_rank_k,20,-0.00029789980636512584,2.8962481174387235e-05,0.00014067490856130944,0.00018618737897820368,0.0004137497310626748,16,4,0,0,False,False,none
global_safe,fiqa_s_5bin,0.1,fpir,20,-0.0020782677268844055,-0.0003881349806137872,0.00013553919957941778,0.0005852829072747585,0.00338437274101334,11,8,3,4,False,False,none
global_safe,fiqa_s_5bin,0.1,tpir_at_rank_k,20,-0.00016549989242506993,-1.2412491931880245e-05,0.00014067490856130944,0.00022756235208447114,0.0007116495374278007,14,5,0,0,False,False,none
global_safe,fiqa_s_5bin,0.2,fpir,20,-0.0040661759873825325,-0.0013019977656568312,0.000809127949004403,0.0016326312676611685,0.004542616810146546,12,8,7,5,False,False,none
global_safe,fiqa_s_5bin,0.2,tpir_at_rank_k,20,-0.00031444979560763285,-0.00010343743276566871,0.00020687486553133742,0.0003103122982970061,0.0007612995051553217,13,7,0,0,False,False,none
global_safe,fiqa_s_5bin,0.3,fpir,20,-0.005092988105408425,-0.0016449530130774792,4.5179733193139254e-05,0.0009857396333048565,0.004411184859039232,10,10,3,6,False,False,none
global_safe,fiqa_s_5bin,0.3,tpir_at_rank_k,20,-0.0003640997633351538,-0.00025652483325885834,1.6549989242506992e-05,0.00014481240587193618,0.00038064975257766083,10,9,0,0,False,False,none
