analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_eye_attention,top1_score_drift,121729,121729,0.09591152181230302,0.95,0.09033278979059685,0.10141052363691933,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_eye_attention,agreement_with_origin,121729,121729,0.005524077896727343,0.95,-0.00024684511961717325,0.01082221740469404,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_eye_attention,threshold_crossing,121729,121729,0.008747328474856077,0.95,0.0030600213782757133,0.014497229431540085,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,nose_attention,top1_score_drift,121729,121729,0.10672930387174334,0.95,0.10107255851207646,0.11217129348450589,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,nose_attention,agreement_with_origin,121729,121729,-0.033467216106471985,0.95,-0.03928111454216719,-0.027962602609915562,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,nose_attention,threshold_crossing,121729,121729,0.007389338064562177,0.95,0.0017792460570734618,0.013578820950067938,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,mouth_attention,top1_score_drift,121729,121729,0.12223184362701228,0.95,0.11629450318508641,0.12783081099520485,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,mouth_attention,agreement_with_origin,121729,121729,-0.064184934322308,0.95,-0.06941958527421875,-0.05866573359817641,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,mouth_attention,threshold_crossing,121729,121729,-0.09634709209751244,0.95,-0.10099481579498887,-0.09096199127919428,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_cheek_attention,top1_score_drift,120699,120699,0.07252750164342033,0.95,0.06622618060343816,0.0780501177219416,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_cheek_attention,agreement_with_origin,120699,120699,-0.05691412103833446,0.95,-0.06313065415455789,-0.05143701402962162,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_cheek_attention,threshold_crossing,120699,120699,-0.05181314090243531,0.95,-0.05733662566613565,-0.04593535181685761,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_cheek_attention,top1_score_drift,120755,120755,0.051804294849234385,0.95,0.04646598144351799,0.0572319675979746,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_cheek_attention,agreement_with_origin,120755,120755,-0.0545747774302834,0.95,-0.05972626646389279,-0.04875891879240417,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_cheek_attention,threshold_crossing,120755,120755,-0.05936177486439495,0.95,-0.06538053685543051,-0.05399779796403564,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,jaw_attention,top1_score_drift,121729,121729,0.11545471797636082,0.95,0.1100389682338587,0.12081188855298586,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,jaw_attention,agreement_with_origin,121729,121729,-0.06199178383488699,0.95,-0.06750923850289317,-0.05578279908172777,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,jaw_attention,threshold_crossing,121729,121729,-0.11984048434348483,0.95,-0.12495562838042776,-0.11478196305881944,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,face_attention,top1_score_drift,121729,121729,0.25372446462600196,0.95,0.24763837528494306,0.25918869980316395,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,face_attention,agreement_with_origin,121729,121729,-0.07342857804825927,0.95,-0.07974836093281851,-0.06797735278130154,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,face_attention,threshold_crossing,121729,121729,-0.050741342323711074,0.95,-0.055623877542087655,-0.04520779763993712,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,outside_face_attention,top1_score_drift,121729,121729,-0.25372446462600196,0.95,-0.25918869980316395,-0.24763837528494306,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,outside_face_attention,agreement_with_origin,121729,121729,0.07342857804825927,0.95,0.06797735278130154,0.07974836093281851,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,outside_face_attention,threshold_crossing,121729,121729,0.050741342323711074,0.95,0.04520779763993712,0.05562387754208765,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_entropy,top1_score_drift,121729,121729,0.20343879413624605,0.95,0.19823719722260402,0.20832267951411973,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_entropy,agreement_with_origin,121729,121729,-0.010826798573408772,0.95,-0.016556816081773416,-0.005194483639652944,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_entropy,threshold_crossing,121729,121729,-0.098152712956965,0.95,-0.10325524047304077,-0.09185787908533828,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,maximum_region_concentration,top1_score_drift,121729,121729,-0.09976970779867549,0.95,-0.10552342389166834,-0.09416303782650642,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,maximum_region_concentration,agreement_with_origin,121729,121729,0.03561502687905169,0.95,0.029805804621795568,0.04143111493868955,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,maximum_region_concentration,threshold_crossing,121729,121729,0.032538804139328734,0.95,0.02704591415750637,0.03840216171348316,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_right_asymmetry,top1_score_drift,121729,121729,-0.09654657920460881,0.95,-0.10217162265364022,-0.0910236525740552,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_right_asymmetry,agreement_with_origin,121729,121729,-0.0023382654207140664,0.95,-0.00799584867082023,0.002975344414417516,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_right_asymmetry,threshold_crossing,121729,121729,0.04873520568822587,0.95,0.04263179868511981,0.05459325409437844,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_x,top1_score_drift,121729,121729,0.011872213150196898,0.95,0.00634795373568105,0.017072128654907318,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_x,agreement_with_origin,121729,121729,0.01503626037621595,0.95,0.009304967495781757,0.020528890212090447,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_x,threshold_crossing,121729,121729,0.05894704555142378,0.95,0.05324359581809197,0.06492324841796428,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_y,top1_score_drift,121729,121729,0.031064308847382194,0.95,0.02532552058305129,0.03635173971641389,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_y,agreement_with_origin,121729,121729,-0.05127180027977997,0.95,-0.05696149316791647,-0.045997588720840005,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_y,threshold_crossing,121729,121729,-0.01641820383153199,0.95,-0.021421937300513182,-0.01094767679307436,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_spread,top1_score_drift,121729,121729,-0.07265894376831411,0.95,-0.07805387725810799,-0.06745653300143473,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_spread,agreement_with_origin,121729,121729,-0.056129772895334926,0.95,-0.061799204273435576,-0.05072369268504877,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_spread,threshold_crossing,121729,121729,-0.08567732776593767,0.95,-0.09124614555406639,-0.07983889984512223,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_left,top1_score_drift,60419,3000,-0.005807688177956156,0.95,-0.021833196602724998,0.009326850326650432,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_left,agreement_with_origin,60419,3000,0.041525283634616446,0.95,0.03213877879697609,0.05315691187762085,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_left,threshold_crossing,60419,3000,-0.02876568657710097,0.95,-0.041816759463152706,-0.016450979838891162,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_right,top1_score_drift,60419,3000,0.04679482918997274,0.95,0.03241891924318988,0.059284189854190796,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_right,agreement_with_origin,60419,3000,0.06654111176561968,0.95,0.05436936134564583,0.07745766596609219,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_right,threshold_crossing,60419,3000,0.06419969596290906,0.95,0.050899742974042705,0.07652742868113149,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_left,top1_score_drift,60419,3000,0.036257895039830526,0.95,0.023029155402345278,0.05239215179453249,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_left,agreement_with_origin,60419,3000,-0.06674963122447304,0.95,-0.07621059044810168,-0.05637443970808494,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_left,threshold_crossing,60419,3000,-0.03551225697426022,0.95,-0.04721598309634982,-0.023467714256492207,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_right,top1_score_drift,60419,3000,-0.027861068355438678,0.95,-0.040116026106269666,-0.013607994443091166,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_right,agreement_with_origin,60419,3000,-0.06573496855636886,0.95,-0.07549656340579748,-0.05578155378466802,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_right,threshold_crossing,60419,3000,-0.024197211942249674,0.95,-0.035642507388744755,-0.012709847534764509,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,left_eye_attention,top1_score_drift,60419,3000,0.05005163735044767,0.95,0.0365595254395471,0.06365601148751686,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,left_eye_attention,agreement_with_origin,60419,3000,-0.0024217631513718564,0.95,-0.012671824989906653,0.007329714002085485,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,left_eye_attention,threshold_crossing,60419,3000,0.004086034849616295,0.95,-0.010220324927306885,0.019973581611695063,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,right_eye_attention,top1_score_drift,60419,3000,0.09727283972884916,0.95,0.0836907728669385,0.10978848549025864,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,right_eye_attention,agreement_with_origin,60419,3000,0.006963174267184984,0.95,-0.0032068254265208616,0.017203191414786583,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,right_eye_attention,threshold_crossing,60419,3000,0.008396727215806966,0.95,-0.0049368565950295125,0.022607258109959647,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,nose_attention,top1_score_drift,60419,3000,0.10885088168702393,0.95,0.09432894446588067,0.12363987331062849,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,nose_attention,agreement_with_origin,60419,3000,-0.031209416346108694,0.95,-0.0413115952998171,-0.020762530835682066,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,nose_attention,threshold_crossing,60419,3000,0.00895049591565561,0.95,-0.008965989069467075,0.02525023929364013,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,mouth_attention,top1_score_drift,60419,3000,0.1298806616221107,0.95,0.11339820287226018,0.14742241844281734,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,mouth_attention,agreement_with_origin,60419,3000,-0.06533875001412823,0.95,-0.07494636356370635,-0.055862789691232366,500,weighted_rerank,identity-cluster-weighted-rerank-v1
