group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,6855,2278,0.04850125101270636,0.0385756492614746,0.8459518599562363,0.04684027413830199,0.05021723497797339,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,6855,2278,0.034289878101939245,0.0294962227344512,0.8032093362509117,0.03299967820591859,0.03560598594163889,0.95,identity_cluster,2000
all,random_occlusion_score_drop,6855,2278,0.03627566286056339,0.0312651395797729,0.8443471918307804,0.03507984820280275,0.03744341580815168,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,6855,2278,0.014211372917016688,0.009486973285675,0.5709700948212983,0.012307678471898863,0.01597940279800857,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,6855,2278,0.012225588155131889,0.0076086521148681,0.562509117432531,0.010603595988158568,0.013784630679105786,0.95,identity_cluster,2000
