schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,partition_seed,tpir_cluster95_low,tpir_cluster95_high,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,continuous-threshold-9615be2dea41758c610017e7,baseline,0.01,negative_squared_l2_adc,182159,121736,60423,1232,98,0.010120260235263193,0.009573269590952026,0.010698166852929483,0.0016218989457656853,0.001331178339394751,0.001975985397715037,False,False,False,0,0.0,False,0,0.0009035889061065126,0.0025091067972289496,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-3e7774411458346c7f2bbe63,plus_outside,0.01,negative_squared_l2_adc,182159,121736,60423,1235,96,0.010144903726095814,0.009597235463521907,0.010723486406791088,0.0015887989672806713,0.0013013497103722097,0.0019396182782352193,False,False,False,11,6.0386804934150937e-05,True,0,0.0008848823975771099,0.0024700776918756594,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-5e2e803a867263a004be76ab,plus_entropy,0.01,negative_squared_l2_adc,182159,121736,60423,1235,95,0.010144903726095814,0.009597235463521907,0.010723486406791088,0.0015722489780381642,0.0012864481019673574,0.0019214220123888917,False,False,False,11,6.0386804934150937e-05,True,0,0.0008725798957874481,0.0024587095693670903,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-9899e431bd20b7d09ec9d75c,plus_both,0.01,negative_squared_l2_adc,182159,121736,60423,1243,93,0.010210619701649472,0.009661148587386164,0.01079100108674414,0.0015391489995531503,0.0012566709636137256,0.0018850034022401651,False,False,False,11,6.0386804934150937e-05,True,0,0.000832618753445557,0.002410652587691662,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-f82c631c795522d2c3b0e3b0,baseline,0.05,negative_squared_l2_adc,182159,121736,60423,5754,398,0.04726621541696786,0.04608836992758402,0.048472632624030516,0.006586895718517783,0.005972532236927098,0.007263993775536502,True,True,False,0,0.0,False,0,0.0045145577346070095,0.00904092130725732,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-809a6e48b5ac512756cdda30,plus_outside,0.05,negative_squared_l2_adc,182159,121736,60423,5751,398,0.04724157192613524,0.04606402256397043,0.048447694561212624,0.006586895718517783,0.005972532236927098,0.007263993775536502,True,True,False,11,6.0386804934150937e-05,True,0,0.004414301779109775,0.009193454380096042,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-f6acd8d788d85a25192033c0,plus_entropy,0.05,negative_squared_l2_adc,182159,121736,60423,5767,396,0.04737300387724256,0.046193876200101076,0.04858069653271659,0.006553795740032769,0.005941044199474575,0.007229286064486666,True,True,False,11,6.0386804934150937e-05,True,0,0.004508661560230966,0.009053793036100858,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-318d079ceaa998a23426c8d2,plus_both,0.05,negative_squared_l2_adc,182159,121736,60423,5748,398,0.04721692843530262,0.04603967528964793,0.04842275640910362,0.006586895718517783,0.005972532236927098,0.007263993775536502,True,True,False,11,6.0386804934150937e-05,True,0,0.004449197204549846,0.009153588135236127,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-9798b9e2cebe20c30a30094d,baseline,0.1,negative_squared_l2_adc,182159,121736,60423,11517,749,0.0946063613064336,0.09297507028138836,0.09626323644511907,0.012395941942637738,0.011544201015805042,0.013309678858822518,True,True,False,0,0.0,False,0,0.008912458636272064,0.016669141410000823,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-d8f0c26e7f6703f7efc451a5,plus_outside,0.1,negative_squared_l2_adc,182159,121736,60423,11468,758,0.09420385095616744,0.09257570887692132,0.0958576025512051,0.0125448918458203,0.011687927499502059,0.013463833243386115,True,True,False,11,6.0386804934150937e-05,True,0,0.008946806181096495,0.016977694746049238,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
