reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,partition_seed,target_fpir,reference_method,candidate_method,metric,resampling_unit,resamples,bootstrap_seed,reference_realized_fpir,candidate_realized_fpir,candidate_fallback_query_count,candidate_target_met,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
392,395,355,60423,4.964996772752098e-05,-0.00026210376338164286,0.00037813194223854145,3,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04550009857396333,0.04608332785700204,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5539,5601,4890,121736,0.0005092988105408425,-0.00010678846027469278,0.0011089570874679635,3,0.05,baseline,plus_both,fpir,query,2000,8972,0.04550009857396333,0.04600939738450417,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
392,397,355,60423,8.274994621253496e-05,-0.00023426965105147817,0.00044708013059874664,3,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04550009857396333,0.04600939738450417,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11485,11399,10870,121736,-0.0007064467372018138,-0.001256818032463692,-0.00014786094499572846,3,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09434349740421896,0.09363705066701715,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
752,762,723,60423,0.00016549989242506993,-0.00015346044244457995,0.0005337189910876466,3,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09434349740421896,0.09363705066701715,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11485,11388,10272,121736,-0.0007968062035880923,-0.0015773887757113752,-4.1072484721035685e-05,3,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09434349740421896,0.09354669120063087,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
752,758,689,60423,9.929993545504196e-05,-0.000325966293116823,0.0006074536659023452,3,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09434349740421896,0.09354669120063087,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11485,11367,10182,121736,-0.0009693106394164421,-0.0017827511993165537,-0.00018893342971676414,3,0.1,baseline,plus_both,fpir,query,2000,8972,0.09434349740421896,0.09337418676480252,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
752,768,687,60423,0.0002647998278801119,-0.0002810717891727159,0.0009712117483870105,3,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09434349740421896,0.09337418676480252,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23253,23231,21970,121736,-0.00018071893277255702,-0.0009939541302490635,0.0006245071301833464,3,0.2,baseline,plus_outside,fpir,query,2000,8972,0.19101169744364854,0.190830978510876,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1441,1442,1370,60423,1.6549989242506992e-05,-0.00046771803439179345,0.0005167031381685027,3,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19101169744364854,0.190830978510876,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23253,23221,21191,121736,-0.00026286390221462837,-0.001273452388775711,0.0007885917066438852,3,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.19101169744364854,0.19074883354143393,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1441,1400,1307,60423,-0.0006785495589427867,-0.0013625452169857162,-7.786585077987171e-05,3,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19101169744364854,0.19074883354143393,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23253,23175,20914,121736,-0.0006407307616481567,-0.0017250443582834988,0.000476646185187618,3,0.2,baseline,plus_both,fpir,query,2000,8972,0.19101169744364854,0.1903709666820004,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1441,1392,1284,60423,-0.0008109494728828426,-0.0014787549765772731,-0.000172681727310469,3,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19101169744364854,0.1903709666820004,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34874,34952,32949,121736,0.0006407307616481567,-0.00033699973713609743,0.0016593283827298416,3,0.3,baseline,plus_outside,fpir,query,2000,8972,0.2864723664322797,0.28711309719392786,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2063,2089,1962,60423,0.0004302997203051818,-0.00013599562178537774,0.0009815887710421952,3,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2864723664322797,0.28711309719392786,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34874,35030,32184,121736,0.0012814615232963134,0.00011500295721889991,0.0025300650588157983,3,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.2864723664322797,0.287753827955576,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2063,2039,1884,60423,-0.00039719974182016784,-0.0011328736327398093,0.0002920249703923752,3,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2864723664322797,0.287753827955576,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34874,35018,31720,121736,0.0011828875599658277,-7.413583492146905e-05,0.002522055924295195,3,0.3,baseline,plus_both,fpir,query,2000,8972,0.2864723664322797,0.2876552539922455,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2063,2042,1869,60423,-0.00034754977409264686,-0.0010754713477595028,0.00036780653327346237,3,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2864723664322797,0.2876552539922455,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1220,1220,1215,121736,0.0,-4.928698166524282e-05,4.928698166524282e-05,4,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010021686271932707,0.010021686271932707,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
101,100,100,60423,-1.6549989242506992e-05,-5.2040353950156006e-05,0.0,4,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010021686271932707,0.010021686271932707,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1220,1260,1083,121736,0.0003285798777682855,4.908161924163801e-05,0.0006160872708155352,4,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010021686271932707,0.010350266149700992,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
101,96,90,60423,-8.274994621253496e-05,-0.0002330141640081441,5.068614533285017e-05,4,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010021686271932707,0.010350266149700992,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1220,1257,1080,121736,0.00030393638693566405,2.464349083262141e-05,0.0005914437799829139,4,0.01,baseline,plus_both,fpir,query,2000,8972,0.010021686271932707,0.010325622658868371,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
101,96,90,60423,-8.274994621253496e-05,-0.0002330141640081441,5.068614533285017e-05,4,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010021686271932707,0.010325622658868371,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5499,5508,5266,121736,7.393047249786423e-05,-0.0002957218899914569,0.00041914470657816803,4,0.05,baseline,plus_outside,fpir,query,2000,8972,0.04517151869619505,0.04524544916869291,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
390,394,379,60423,6.619995697002797e-05,-8.3653379408492e-05,0.0002222863353338559,4,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04517151869619505,0.04524544916869291,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5499,5500,4865,121736,8.214496944207137e-06,-0.0005914437799829139,0.000599658276927121,4,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.04517151869619505,0.045179733193139254,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
390,395,354,60423,8.274994621253496e-05,-0.0002253931916771533,0.00039423176569538523,4,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04517151869619505,0.045179733193139254,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5499,5548,4848,121736,0.0004025103502661497,-0.00021357692054938557,0.0010103831241374778,4,0.05,baseline,plus_both,fpir,query,2000,8972,0.04517151869619505,0.0455740290464612,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
390,396,353,60423,9.929993545504196e-05,-0.00021276835164362715,0.00042986858570842536,4,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04517151869619505,0.0455740290464612,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11173,11075,10606,121736,-0.0008050207005322994,-0.0013389630019057634,-0.0002792928961030427,4,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09178057435762633,0.09097555365709403,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
742,738,710,60423,-6.619995697002797e-05,-0.00031880802236152036,0.00018044301464577344,4,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09178057435762633,0.09097555365709403,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11173,11141,9973,121736,-0.00026286390221462837,-0.0010432411119143065,0.0004928698166524282,4,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09178057435762633,0.09151771045541171,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
742,737,667,60423,-8.274994621253496e-05,-0.000483961108440657,0.00035632421604436755,4,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09178057435762633,0.09151771045541171,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11173,11128,9901,121736,-0.00036965236248932116,-0.0012075310507984492,0.00042715384109877114,4,0.1,baseline,plus_both,fpir,query,2000,8972,0.09178057435762633,0.09141092199513702,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
742,752,670,60423,0.00016549989242506993,-0.0003329205741904627,0.0007899100054108314,4,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09178057435762633,0.09141092199513702,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22634,22576,21507,121736,-0.00047644082276401394,-0.0012488088979430896,0.00025464940527042125,4,0.2,baseline,plus_outside,fpir,query,2000,8972,0.18592692383518433,0.18545048301242031,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1412,1411,1346,60423,-1.6549989242506992e-05,-0.00043905223625014846,0.00038820896718528625,4,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18592692383518433,0.18545048301242031,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22634,22744,20615,121736,0.000903594663862785,-9.877932575409046e-05,0.0019550502727212985,4,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.18592692383518433,0.1868305184990471,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1412,1372,1278,60423,-0.0006619995697002797,-0.0013677684854001572,-3.5593859898078e-05,4,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18592692383518433,0.1868305184990471,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22634,22713,20375,121736,0.0006489452585923638,-0.00043536833804297826,0.0017661168430045343,4,0.2,baseline,plus_both,fpir,query,2000,8972,0.18592692383518433,0.1865758690937767,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1412,1361,1251,60423,-0.0008440494513678566,-0.0015035558286978826,-0.00019973303923216624,4,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18592692383518433,0.1865758690937767,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34388,34430,32617,121736,0.00034500887165669973,-0.0006243017677597423,0.0013307485049615562,4,0.3,baseline,plus_outside,fpir,query,2000,8972,0.282480120917395,0.2828251297890517,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2024,2060,1941,60423,0.0005957996127302517,8.42745265473779e-05,0.0011149480778635888,4,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.282480120917395,0.2828251297890517,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34388,34489,31640,121736,0.0008296641913649208,-0.0003367943747124926,0.0020618387329959915,4,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.282480120917395,0.2833097851087599,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2024,2009,1847,60423,-0.00024824983863760486,-0.001017092349187852,0.0004976187979217119,4,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.282480120917395,0.2833097851087599,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34388,34427,31205,121736,0.00032036538082407835,-0.0009693106394164421,0.0016184612604324099,4,0.3,baseline,plus_both,fpir,query,2000,8972,0.282480120917395,0.2828004862982191,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2024,2004,1836,60423,-0.00033099978485013986,-0.0011021316222892793,0.0004080995754503946,4,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.282480120917395,0.2828004862982191,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1225,1223,1207,121736,-1.6428993888414273e-05,-0.00011500295721889991,7.393047249786423e-05,5,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010062758756653743,0.010046329762765328,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
102,102,102,60423,0.0,0.0,0.0,5,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010062758756653743,0.010046329762765328,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1225,1265,1095,121736,0.0003285798777682855,3.2857987776828546e-05,0.0006160872708155352,5,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010062758756653743,0.010391338634422029,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
102,96,90,60423,-9.929993545504196e-05,-0.00026595531668718425,5.002298766171982e-05,5,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010062758756653743,0.010391338634422029,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1225,1257,1090,121736,0.00026286390221462837,-1.6428993888414273e-05,0.000542156798317671,5,0.01,baseline,plus_both,fpir,query,2000,8972,0.010062758756653743,0.010325622658868371,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
102,97,90,60423,-8.274994621253496e-05,-0.00025167103210056767,6.720443424993674e-05,5,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010062758756653743,0.010325622658868371,11,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5633,5633,5413,121736,0.0,-0.00035342873102451174,0.00032036538082407835,5,0.05,baseline,plus_outside,fpir,query,2000,8972,0.046272261286718804,0.046272261286718804,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
401,400,385,60423,-1.6549989242506992e-05,-0.0001761336847920931,0.0001444045230214308,5,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.046272261286718804,0.046272261286718804,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5633,5598,5006,121736,-0.0002875073930472498,-0.0008625221791417494,0.0002875073930472498,5,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.046272261286718804,0.04598475389367155,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
401,401,367,60423,0.0,-0.0002451400982043154,0.0002352981817462477,5,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.046272261286718804,0.04598475389367155,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5633,5609,4973,121736,-0.0001971479266609713,-0.0008050207005322994,0.00039450121574554665,5,0.05,baseline,plus_both,fpir,query,2000,8972,0.046272261286718804,0.04607511336005783,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
401,403,365,60423,3.3099978485013984e-05,-0.0002219894093114721,0.0002912053146207248,5,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.046272261286718804,0.04607511336005783,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11491,11466,10945,121736,-0.00020536242360517842,-0.0007557337188670566,0.0003121508838798712,5,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09439278438588421,0.09418742196227903,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
753,765,731,60423,0.00019859987091008392,-6.542387910546547e-05,0.0005084518240620032,5,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09439278438588421,0.09418742196227903,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11491,11456,10328,121736,-0.0002875073930472498,-0.0010680899651705326,0.00046001182887559964,5,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09439278438588421,0.09410527699283695,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
753,762,691,60423,0.00014894990318256292,-0.000276685264575616,0.00066807517084775,5,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09439278438588421,0.09410527699283695,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11491,11475,10247,121736,-0.00013143195110731419,-0.0009446671485838208,0.0006735887494249852,5,0.1,baseline,plus_both,fpir,query,2000,8972,0.09439278438588421,0.09426135243477689,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
753,775,692,60423,0.0003640997633351538,-0.00020213562956192767,0.0010656012565061484,5,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09439278438588421,0.09426135243477689,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23073,23128,21760,121736,0.0004517973319313925,-0.00038628671880134023,0.0012980958796083317,5,0.2,baseline,plus_outside,fpir,query,2000,8972,0.18953308799369126,0.18998488532562266,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1432,1435,1359,60423,4.964996772752098e-05,-0.00042718173641130477,0.0005364508625409486,5,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18953308799369126,0.18998488532562266,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23073,23161,21025,121736,0.0007228757310902281,-0.00028771275547085463,0.0017825458368929488,5,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.18953308799369126,0.19025596372478148,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1432,1396,1296,60423,-0.0005957996127302517,-0.001288573826863864,3.237641916152015e-05,5,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18953308799369126,0.19025596372478148,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23073,23210,20728,121736,0.0011253860813563777,-2.0536242360481653e-07,0.002283835512913188,5,0.2,baseline,plus_both,fpir,query,2000,8972,0.18953308799369126,0.19065847407504766,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1432,1392,1270,60423,-0.0006619995697002797,-0.0013435432838673287,3.054667313188851e-05,5,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18953308799369126,0.19065847407504766,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34961,35077,33053,121736,0.0009528816455280279,-6.571597555365709e-05,0.001971479266609713,5,0.3,baseline,plus_outside,fpir,query,2000,8972,0.28718702766642573,0.2881399093119537,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2073,2090,1971,60423,0.0002813498171226189,-0.000263186406921245,0.0008290479673602172,5,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28718702766642573,0.2881399093119537,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34961,35090,32228,121736,0.0010596701058027207,-0.00013143195110731419,0.0023000591443779984,5,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.28718702766642573,0.28824669777222844,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2073,2043,1891,60423,-0.0004964996772752097,-0.0012608611598349333,0.00022047028948761192,5,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28718702766642573,0.28824669777222844,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34961,35066,31691,121736,0.0008625221791417494,-0.00042735920352237597,0.002217914174935927,5,0.3,baseline,plus_both,fpir,query,2000,8972,0.28718702766642573,0.28804954984556747,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2073,2046,1873,60423,-0.0004468497095476888,-0.001219981940809565,0.00026478059683394354,5,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28718702766642573,0.28804954984556747,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
999,994,971,121736,-4.1072484721035685e-05,-0.00016428993888414274,6.571597555365709e-05,6,0.01,baseline,plus_outside,fpir,query,2000,8972,0.00820628244726293,0.008165209962541893,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
77,72,72,60423,-8.274994621253496e-05,-0.0001639300689455628,-1.6575425867198297e-05,6,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.00820628244726293,0.008165209962541893,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
999,1020,892,121736,0.00017250443582834986,-7.413583492146905e-05,0.00043536833804297826,6,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.00820628244726293,0.00837878688309128,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
77,80,68,60423,4.964996772752098e-05,-7.161400279665011e-05,0.0001826480242358347,6,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.00820628244726293,0.00837878688309128,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
999,1004,879,121736,4.1072484721035685e-05,-0.00021357692054938557,0.00030393638693566405,6,0.01,baseline,plus_both,fpir,query,2000,8972,0.00820628244726293,0.008247354931983966,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
77,80,68,60423,4.964996772752098e-05,-7.955395096391222e-05,0.0001798753656389282,6,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.00820628244726293,0.008247354931983966,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
4581,4605,4309,121736,0.0001971479266609713,-0.00021357692054938557,0.0005585857922060854,6,0.05,baseline,plus_outside,fpir,query,2000,8972,0.03763061050141289,0.037827758428073864,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
349,348,333,60423,-1.6549989242506992e-05,-0.00020884633975802466,0.0002501749201823665,6,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.03763061050141289,0.037827758428073864,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
4581,4625,4070,121736,0.00036143786554511403,-0.00017250443582834986,0.000903594663862785,6,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.03763061050141289,0.037992048366958006,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
349,351,310,60423,3.3099978485013984e-05,-0.00033072416260544583,0.00038503257029109847,6,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.03763061050141289,0.037992048366958006,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
4581,4621,4000,121736,0.0003285798777682855,-0.00023021127686140465,0.0009118091608069921,6,0.05,baseline,plus_both,fpir,query,2000,8972,0.03763061050141289,0.037959190379181176,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
349,344,306,60423,-8.274994621253496e-05,-0.00040283550187290856,0.00023659818691423062,6,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.03763061050141289,0.037959190379181176,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9819,9877,9249,121736,0.00047644082276401394,-0.00010678846027469278,0.0010432411119143065,6,0.1,baseline,plus_outside,fpir,query,2000,8972,0.08065814549516988,0.0811345863179339,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
673,682,641,60423,0.00014894990318256292,-0.0001575671961136756,0.0004956221381372899,6,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.08065814549516988,0.0811345863179339,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9819,9908,8861,121736,0.0007310902280344352,-2.0536242360481653e-07,0.0014128934744036276,6,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.08065814549516988,0.0813892357232043,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
673,673,610,60423,0.0,-0.0003920226119871768,0.0003946322904225322,6,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.08065814549516988,0.0813892357232043,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
9819,10026,8794,121736,0.0017004008674508773,0.0009118091608069921,0.002464349083262141,6,0.1,baseline,plus_both,fpir,query,2000,8972,0.08065814549516988,0.08235854636262076,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
673,692,607,60423,0.00031444979560763285,-0.00019969682470376016,0.000897123225819478,6,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.08065814549516988,0.08235854636262076,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21436,21493,20071,121736,0.0004682263258198068,-0.000369857724912926,0.0013063103765525387,6,0.2,baseline,plus_outside,fpir,query,2000,8972,0.17608595649602418,0.17655418282184399,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
