dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes_x,codec_parameter_bytes_source_x,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count,codec_parameter_bytes_y,codec_parameter_bytes_source_y
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_32,13195,512,32,True,reconstruction,0.00152393640177,0.00175913057301,1.09607740031,1.25011612561,0.447931862023,0.315212158833,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,12.0736999997,7.921299999,0.00366048983318,273187.481887,50,2048,102400,73984,1479.68,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,461,0.968487394958,469,0.985294117647,471,0.989495798319,463,1052,462,476,0.970588235294,0.951241089085,0.982400620619,460,476,0.966386554622,0.946100044078,0.979205578932,460,-0.00420168067227,-0.0105042016807,0,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,589,1688,0.348933649289,0.348933649289,0.326562227771,0.37199108682,1,0.348341232227,0.325829383886,0.370260663507,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,657,0.303604436229,0.418685083384,0.205867202162,0.21889727097,591,0.273105360444,1,0.000462107208872,590,0.272643253235,2149,0.993068391867,1559,0.720425138632,0,67584,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_64,13195,512,64,True,reconstruction,0.00124334830966,0.00152748166172,0.926269128455,1.08508389011,0.592237879226,0.466838515966,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,16.0695000013,15.8065999967,0.00730434380625,136904.837248,50,2048,102400,145920,2918.4,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,462,0.970588235294,469,0.985294117647,469,0.985294117647,463,490,462,476,0.970588235294,0.951241089085,0.982400620619,462,476,0.970588235294,0.951241089085,0.982400620619,462,0,0,0,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,27,1688,0.0159952606635,0.0159952606635,0.0110159662257,0.0231724965993,1,0.0154028436019,0.0100710900474,0.0219194312796,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,810,0.374306839187,0.496330267868,0.117936674951,0.12533637439,27,0.0124768946396,0,0,27,0.0124768946396,2149,0.993068391867,2123,0.981053604436,0,133120,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_128,13195,512,128,True,reconstruction,0.000826612877447,0.00111368289979,0.703823951699,0.855834655708,0.755630978272,0.655588474215,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,18.4362,14.7482000029,0.00681524953925,146729.770383,50,2048,102400,289792,5795.84,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,463,0.97268907563,469,0.985294117647,469,0.985294117647,463,465,462,476,0.970588235294,0.951241089085,0.982400620619,463,476,0.97268907563,0.953838641232,0.983971111818,462,0.00210084033613,0,0.0063025210084,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,2,1688,0.00118483412322,0.00118483412322,0.000324984408263,0.00430988180796,1,0.000592417061611,0,0.00177725118483,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1066,0.492606284658,0.604530441386,0.0546331445458,0.0587615335443,2,0.000924214417745,0,0,2,0.000924214417745,2149,0.993068391867,2149,0.993068391867,0,264192,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_256,13195,512,256,True,reconstruction,0.000257967196541,0.000410031304328,0.365698427585,0.475954350306,0.931270009232,0.888855855622,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,14.2746999991,13.9070000005,0.00642652495401,155605.090956,50,2048,102400,577536,11550.72,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,463,0.97268907563,469,0.985294117647,469,0.985294117647,463,464,462,476,0.970588235294,0.951241089085,0.982400620619,463,476,0.97268907563,0.953838641232,0.983971111818,462,0.00210084033613,0,0.0063025210084,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,0,0,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1608,0.743068391867,0.78756268645,0.0127136403344,0.0164534400945,1,0.000462107208872,0,0,1,0.000462107208872,2149,0.993068391867,2150,0.993530499076,0,526336,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_384,13195,512,384,True,reconstruction,2.41502487325e-07,4.28755589246e-07,0.0108698366086,0.0148145671872,0.999938206077,0.999890266306,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,14.0753999985,15.1273999982,0.00699048059065,143051.681073,50,2048,102400,865280,17305.6,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.427400618792,0.427400618792,0.427400618792,466,0.978991596639,466,0.978991596639,469,0.985294117647,469,0.985294117647,463,464,462,476,0.970588235294,0.951241089085,0.982400620619,463,476,0.97268907563,0.953838641232,0.983971111818,462,0.00210084033613,0,0.0063025210084,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,0,0,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2056,0.950092421442,0.947350741894,-0.000613746281486,0.00319050012979,1,0.000462107208872,0,0,1,0.000462107208872,2149,0.993068391867,2150,0.993530499076,0,788480,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_32,13195,512,32,True,reconstruction,0.00152393640177,0.00175913057301,1.09607740031,1.25011612561,0.447931862023,0.315212158833,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,12.0736999997,7.921299999,0.00366048983318,273187.481887,50,2048,102400,73984,1479.68,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.427400618792,0.607602000237,466,0.978991596639,461,0.968487394958,469,0.985294117647,471,0.989495798319,463,451,462,476,0.970588235294,0.951241089085,0.982400620619,440,476,0.924369747899,0.897072127208,0.944872628864,440,-0.046218487395,-0.0651260504202,-0.0294117647059,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,11,1688,0.00651658767773,0.00651658767773,0.00364264614979,0.0116315148456,1,0.00592417061611,0.00236966824645,0.0100710900474,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,657,0.303604436229,0.418685083384,0.205867202162,0.21889727097,32,0.0147874306839,22,0.0101663585952,10,0.00462107208872,2149,0.993068391867,2117,0.978280961183,0,67584,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_64,13195,512,64,True,reconstruction,0.00124334830966,0.00152748166172,0.926269128455,1.08508389011,0.592237879226,0.466838515966,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,16.0695000013,15.8065999967,0.00730434380625,136904.837248,50,2048,102400,145920,2918.4,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.427400618792,0.465032041073,466,0.978991596639,462,0.970588235294,469,0.985294117647,469,0.985294117647,463,468,462,476,0.970588235294,0.951241089085,0.982400620619,462,476,0.970588235294,0.951241089085,0.982400620619,462,0,0,0,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,6,1688,0.00355450236967,0.00355450236967,0.00163004744464,0.00773339422899,1,0.00296208530806,0.000592417061611,0.00592417061611,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,810,0.374306839187,0.496330267868,0.117936674951,0.12533637439,5,0.00231053604436,0,0,5,0.00231053604436,2149,0.993068391867,2144,0.990757855823,0,133120,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_128,13195,512,128,True,reconstruction,0.000826612877447,0.00111368289979,0.703823951699,0.855834655708,0.755630978272,0.655588474215,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,18.4362,14.7482000029,0.00681524953925,146729.770383,50,2048,102400,289792,5795.84,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.427400618792,0.474152565002,466,0.978991596639,463,0.97268907563,469,0.985294117647,469,0.985294117647,463,464,462,476,0.970588235294,0.951241089085,0.982400620619,463,476,0.97268907563,0.953838641232,0.983971111818,462,0.00210084033613,0,0.0063025210084,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,0,0,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1066,0.492606284658,0.604530441386,0.0546331445458,0.0587615335443,1,0.000462107208872,0,0,1,0.000462107208872,2149,0.993068391867,2150,0.993530499076,0,264192,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_256,13195,512,256,True,reconstruction,0.000257967196541,0.000410031304328,0.365698427585,0.475954350306,0.931270009232,0.888855855622,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,14.2746999991,13.9070000005,0.00642652495401,155605.090956,50,2048,102400,577536,11550.72,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.427400618792,0.414250344038,466,0.978991596639,463,0.97268907563,469,0.985294117647,469,0.985294117647,463,464,462,476,0.970588235294,0.951241089085,0.982400620619,463,476,0.97268907563,0.953838641232,0.983971111818,462,0.00210084033613,0,0.0063025210084,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,0,0,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1608,0.743068391867,0.78756268645,0.0127136403344,0.0164534400945,1,0.000462107208872,0,0,1,0.000462107208872,2149,0.993068391867,2150,0.993530499076,0,526336,pca_components_and_mean
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,population-003bb6ba05cf8f8dac602254,origin-embedding-9883c347d7b79b851dbd52c4,pca,pca_384,13195,512,384,True,reconstruction,2.41502487325e-07,4.28755589246e-07,0.0108698366086,0.0148145671872,0.999938206077,0.999890266306,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,14.0753999985,15.1273999982,0.00699048059065,143051.681073,50,2048,102400,865280,17305.6,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.427400618792,0.428458601236,466,0.978991596639,466,0.978991596639,469,0.985294117647,469,0.985294117647,463,464,462,476,0.970588235294,0.951241089085,0.982400620619,463,476,0.97268907563,0.953838641232,0.983971111818,462,0.00210084033613,0,0.0063025210084,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000592417061611,0.000104583813744,0.00334813853813,1,0,0,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2056,0.950092421442,0.947350741894,-0.000613746281486,0.00319050012979,1,0.000462107208872,0,0,1,0.000462107208872,2149,0.993068391867,2150,0.993530499076,0,788480,pca_components_and_mean
