analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,target_fpir,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,agreement_with_origin,121642,121642,-0.030464609940548004,0.95,-0.03618071266638874,-0.024978228492061307,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,threshold_crossing,121642,121642,-0.015615756579140359,0.95,-0.021098578970883054,-0.010555922499629744,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_eye_attention,top1_score_drift,121642,121642,-0.039203258656416974,0.95,-0.044767795315487226,-0.03306205991610375,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_eye_attention,agreement_with_origin,121642,121642,-0.013489032296328302,0.95,-0.019810138715886345,-0.007161083610347642,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_eye_attention,threshold_crossing,121642,121642,-0.031750051773670504,0.95,-0.03673004576017535,-0.025673366268557138,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_eye_attention,top1_score_drift,121642,121642,-0.007626878746174722,0.95,-0.012963956543384208,-0.0017486360328864453,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_eye_attention,agreement_with_origin,121642,121642,-0.04548512558956214,0.95,-0.05076020429823703,-0.04034570929258284,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_eye_attention,threshold_crossing,121642,121642,-0.03966186862640586,0.95,-0.04508204052507203,-0.0342584677282419,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,nose_attention,top1_score_drift,121642,121642,0.06300621514876062,0.95,0.05705430006744883,0.06885950820485816,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,nose_attention,agreement_with_origin,121642,121642,-0.046391781391183044,0.95,-0.052259360757899394,-0.041199113307740544,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,nose_attention,threshold_crossing,121642,121642,-0.061042163100821306,0.95,-0.06546258185419468,-0.05611397740775847,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,mouth_attention,top1_score_drift,121642,121642,-0.02111617104613326,0.95,-0.026366157421581816,-0.015341590632251061,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,mouth_attention,agreement_with_origin,121642,121642,-0.01091854148817157,0.95,-0.016697866579277715,-0.005605885731325181,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,mouth_attention,threshold_crossing,121642,121642,-6.106900131071528e-06,0.95,-0.005941491422931016,0.006509171479966827,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_cheek_attention,top1_score_drift,120613,120613,0.0072581305836696775,0.95,0.0018650515649642726,0.013317703057463036,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_cheek_attention,agreement_with_origin,120613,120613,-0.004032264924368114,0.95,-0.009638124986797305,0.0016334979483121766,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_cheek_attention,threshold_crossing,120613,120613,-0.031133225349667146,0.95,-0.036944286114353714,-0.02576095755822314,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_cheek_attention,top1_score_drift,120669,120669,-0.014391421774918827,0.95,-0.020272387419113323,-0.008738016468865158,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_cheek_attention,agreement_with_origin,120669,120669,-0.021264206577335347,0.95,-0.02683184971971496,-0.015693724184232993,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_cheek_attention,threshold_crossing,120669,120669,-0.029210546839076142,0.95,-0.03498290218598732,-0.022578325203310105,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,jaw_attention,top1_score_drift,121642,121642,-0.0015675187931816674,0.95,-0.006687449440230246,0.004194084383259601,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,jaw_attention,agreement_with_origin,121642,121642,0.0009180290107243476,0.95,-0.004757865983049024,0.005702212677747657,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,jaw_attention,threshold_crossing,121642,121642,0.025839690672631734,0.95,0.019955844291146545,0.03203330454619379,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,face_attention,top1_score_drift,121642,121642,0.11083399734292688,0.95,0.10558349039476124,0.11655911572256951,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,face_attention,agreement_with_origin,121642,121642,-0.06574154423229643,0.95,-0.07165979257413434,-0.06003880119936151,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,face_attention,threshold_crossing,121642,121642,-0.0441726875512138,0.95,-0.049401818079142575,-0.03861036376416245,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,outside_face_attention,top1_score_drift,121642,121642,-0.11083399734292688,0.95,-0.11655911572256951,-0.10558349039476124,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,outside_face_attention,agreement_with_origin,121642,121642,0.06574154423229643,0.95,0.0600388011993615,0.07165979257413434,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,outside_face_attention,threshold_crossing,121642,121642,0.0441726875512138,0.95,0.03861036376416245,0.049401818079142575,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_entropy,top1_score_drift,121642,121642,-0.12808956945584282,0.95,-0.13367738501379825,-0.12313578929613946,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_entropy,agreement_with_origin,121642,121642,0.009591999883291851,0.95,0.0037719871305158205,0.015106332879633175,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_entropy,threshold_crossing,121642,121642,-0.05011747756579746,0.95,-0.05558264248786279,-0.044897581505477506,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,maximum_region_concentration,top1_score_drift,121642,121642,0.031638321255869156,0.95,0.026293899134858995,0.03754213928935731,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,maximum_region_concentration,agreement_with_origin,121642,121642,0.0025508359974955024,0.95,-0.002956759508386524,0.008239742424440158,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,maximum_region_concentration,threshold_crossing,121642,121642,0.022920429679550946,0.95,0.01704059538614691,0.027985457512171165,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_right_asymmetry,top1_score_drift,121642,121642,0.04067805133502545,0.95,0.03512503669412252,0.0464218992803975,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_right_asymmetry,agreement_with_origin,121642,121642,-0.0522333693655126,0.95,-0.05795921666277953,-0.04677627570085215,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_right_asymmetry,threshold_crossing,121642,121642,-0.028379138593835205,0.95,-0.03461733484712478,-0.021982858714455374,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_center_x,top1_score_drift,121642,121642,-0.022691540758307423,0.95,-0.028326808750531764,-0.016921650734589035,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_center_x,agreement_with_origin,121642,121642,-0.016532829542250275,0.95,-0.02204257773211581,-0.010944250677169523,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_center_x,threshold_crossing,121642,121642,-0.011388965036825653,0.95,-0.016218070060833742,-0.006340573066338133,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_center_y,top1_score_drift,121642,121642,-0.0015412607052020723,0.95,-0.006760021446048415,0.003693439637254611,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_center_y,agreement_with_origin,121642,121642,0.0006449271634885722,0.95,-0.005092362796702501,0.00594531783379273,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_center_y,threshold_crossing,121642,121642,0.027394417830547472,0.95,0.02110086484737738,0.03332481700306886,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_spread,top1_score_drift,121642,121642,-0.00558453479089383,0.95,-0.010971995180713297,-0.00010550403618891711,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_spread,agreement_with_origin,121642,121642,-0.016537255113549896,0.95,-0.021872420315567954,-0.011091075173758458,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,saliency_spread,threshold_crossing,121642,121642,-0.0575001052307219,0.95,-0.06252645072573576,-0.05199555694649785,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_top_left,top1_score_drift,60368,2999,-0.03456966269344432,0.95,-0.04763233031794006,-0.02028306826760542,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_top_left,agreement_with_origin,60368,2999,0.027930874683824415,0.95,0.017974781690564823,0.03630380147325189,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_top_left,threshold_crossing,60368,2999,0.017974741869181663,0.95,0.009315088848556209,0.026705945381370305,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_top_right,top1_score_drift,60368,2999,-0.06774866609910433,0.95,-0.08178899746459954,-0.052549062940674726,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_top_right,agreement_with_origin,60368,2999,-0.003539512703295086,0.95,-0.01198891571041842,0.006644409452931178,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_top_right,threshold_crossing,60368,2999,-0.005254302426505607,0.95,-0.013897665685291376,0.003398100805297898,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_bottom_left,top1_score_drift,60368,2999,0.05370706823676887,0.95,0.03813276765986248,0.06868423844750449,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_bottom_left,agreement_with_origin,60368,2999,0.0002595235861018442,0.95,-0.009418690408129348,0.010043820177524691,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_bottom_left,threshold_crossing,60368,2999,-0.008408275057451649,0.95,-0.017729187640264623,-0.00032540719915821693,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_bottom_right,top1_score_drift,60368,2999,0.026343319892448668,0.95,0.012186807287606552,0.039234413999388186,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_bottom_right,agreement_with_origin,60368,2999,-0.026305949230418364,0.95,-0.034730208346293874,-0.016523799932726343,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,quadrant_bottom_right,threshold_crossing,60368,2999,-0.012440288367658033,0.95,-0.01989652230154534,-0.004268666339071902,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,left_eye_attention,top1_score_drift,60368,2999,-0.04248984403478923,0.95,-0.05509151327973173,-0.029135448157577706,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,left_eye_attention,agreement_with_origin,60368,2999,-0.019255972606915934,0.95,-0.028194784845497898,-0.009518516106927968,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,left_eye_attention,threshold_crossing,60368,2999,-0.03963431872200329,0.95,-0.04758259779477135,-0.03121207169369314,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,right_eye_attention,top1_score_drift,60368,2999,-0.007376831879462642,0.95,-0.021780723298987288,0.008710125480310976,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,right_eye_attention,agreement_with_origin,60368,2999,-0.05456713654589075,0.95,-0.064455178242357,-0.04461879655208346,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,right_eye_attention,threshold_crossing,60368,2999,-0.046696899776419935,0.95,-0.05558714362859926,-0.03751621865708692,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,nose_attention,top1_score_drift,60368,2999,0.058221647025581205,0.95,0.040847599683591654,0.0781173685600269,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,True,nose_attention,agreement_with_origin,60368,2999,-0.04027164618580975,0.95,-0.05034240311259898,-0.02841382863093435,500,weighted_rerank,identity-cluster-weighted-rerank-v1
