dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,protocol_uid,compression_family,compression_profile,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,tpir_rank,origin_tpir_at_rank_k_count,origin_tpir_at_rank_k_denominator,origin_tpir_at_rank_k,origin_tpir_at_rank_k_wilson95_low,origin_tpir_at_rank_k_wilson95_high,compressed_tpir_at_rank_k_count,compressed_tpir_at_rank_k_denominator,compressed_tpir_at_rank_k,compressed_tpir_at_rank_k_wilson95_low,compressed_tpir_at_rank_k_wilson95_high,both_tpir_at_rank_k_count,compressed_minus_origin_tpir_at_rank_k,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_low,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_high,compressed_tpir_at_rank_k_retention,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes,codec_parameter_bytes_source
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.840707361698,0.840707361698,0.840707361698,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,2274,323,39,60423,0.000645449580458,0.000472221847753,0.000882167308537,2,60423,3.3099978485e-05,9.07725491843e-06,0.000120690554078,0,-0.000612349601973,-0.000827499462125,-0.000413749731063,20,59,60423,0.000976449365308,0.000757134091712,0.0012592125496,2,60423,3.3099978485e-05,9.07725491843e-06,0.000120690554078,0,-0.000943349386823,-0.0012081492147,-0.000695099548185,0.0338983050847,59,60423,0.000976449365308,2,60423,3.3099978485e-05,0.0338983050847,0.168478890489,0.113102626483,1511,121736,0.0124121048827,0.0124121048827,0.0118053691018,0.0130496120002,246,121736,0.00202076624827,0.00202076624827,0.00178372964531,0.00228922997809,240,-0.0103913386344,-0.0109745679175,-0.00983254747979,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,1971,0.0108202175023,1961,0.0107653204069,10,5.48970953947e-05,120264,0.660214428055,121492,0.666955791369,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,frozen_origin,0.05,calibration,test,20,182159,60423,121736,0.802969455719,0.802969455719,0.802969455719,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,9496,766,237,60423,0.00392234745047,0.0034545163012,0.00445325195682,9,60423,0.000148949903183,7.83673334575e-05,0.000283085595297,5,-0.00377339754729,-0.00428644721381,-0.00329344785926,20,400,60423,0.006619995697,0.0060040243854,0.00729869737557,9,60423,0.000148949903183,7.83673334575e-05,0.000283085595297,5,-0.00647104579382,-0.00709994538504,-0.00582559621336,0.0225,400,60423,0.006619995697,9,60423,0.000148949903183,0.0225,0.168478890489,0.113102626483,6075,121736,0.0499030689361,0.0499030689361,0.0486940402888,0.051140502891,551,121736,0.00452618781626,0.00452618781626,0.00416443618441,0.00491920845953,550,-0.0453768811198,-0.0465844121706,-0.0441529210751,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,8742,0.047991040794,8736,0.0479581025368,6,3.29382572368e-05,115898,0.636246356205,121194,0.665319857926,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,frozen_origin,0.1,calibration,test,20,182159,60423,121736,0.778957605362,0.778957605362,0.778957605362,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,17720,1197,394,60423,0.00652069576155,0.00590956030394,0.00719457421152,25,60423,0.000413749731063,0.000280280161998,0.000610738754775,13,-0.00610694603049,-0.00676894560019,-0.00546149645003,20,770,60423,0.0127434917167,0.0118796125184,0.0136693227155,25,60423,0.000413749731063,0.000280280161998,0.000610738754775,13,-0.0123297419857,-0.013256955133,-0.0114190788276,0.0324675324675,770,60423,0.0127434917167,25,60423,0.000413749731063,0.0324675324675,0.168478890489,0.113102626483,11284,121736,0.0926923835184,0.0926923835184,0.091076147971,0.0943343239694,836,121736,0.00686731944536,0.00686731944536,0.00641871424919,0.00734704590573,833,-0.0858250640731,-0.0873780147204,-0.0841985936781,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,16553,0.0908711620068,16538,0.0907888163637,15,8.2345643092e-05,110846,0.608512343612,120925,0.66384312606,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,frozen_origin,0.2,calibration,test,20,182159,60423,121736,0.745839476585,0.745839476585,0.745839476585,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,34200,2135,655,60423,0.0108402429538,0.0100451236593,0.0116975560357,62,60423,0.00102609933304,0.00080058381224,0.00131505645183,41,-0.00981414362081,-0.0106250930937,-0.00901974413717,20,1497,60423,0.024775333896,0.0235658231207,0.0260452666939,63,60423,0.00104264932228,0.000815100101047,0.00133363803727,42,-0.0237326845738,-0.0249904837562,-0.0225079853698,0.0420841683367,1497,60423,0.024775333896,63,60423,0.00104264932228,0.0420841683367,0.168478890489,0.113102626483,21914,121736,0.180012486035,0.180012486035,0.177864384501,0.182180781762,1443,121736,0.0118535190905,0.0118535190905,0.0112607798331,0.0124770649364,1442,-0.168158966945,-0.170213207268,-0.166039421371,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,32109,0.176269083603,32087,0.176148309993,22,0.000120773609868,100477,0.551589545397,120355,0.660713991623,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,frozen_origin,0.3,calibration,test,20,182159,60423,121736,0.719169616699,0.719169616699,0.719169616699,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,51118,3346,869,60423,0.0143819406517,0.013463026413,0.0153625983718,112,60423,0.00185359879516,0.00154085219987,0.00222968177676,80,-0.0125283418566,-0.0134716912434,-0.0116346424375,20,2243,60423,0.0371216258709,0.0356433514747,0.0386587525312,115,60423,0.00190324876289,0.00158596417665,0.00228386342273,83,-0.0352183771081,-0.0367409761184,-0.0337288780762,0.0512706197058,2243,60423,0.0371216258709,115,60423,0.00190324876289,0.0512706197058,0.168478890489,0.113102626483,32960,121736,0.270749819281,0.270749819281,0.268260988084,0.273253118299,2223,121736,0.018260826707,0.018260826707,0.0175237492599,0.0190283063818,2223,-0.252488992574,-0.254953341657,-0.250008214497,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,47842,0.262638683787,47807,0.262446543953,35,0.000192139833881,89645,0.492125011666,119625,0.656706503659,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.840707361698,0.74361461401,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,2274,2214,39,60423,0.000645449580458,0.000472221847753,0.000882167308537,65,60423,0.00107574930076,0.00084417995063,0.00137075393619,7,0.000430299720305,0.00013239991394,0.000744749515913,20,59,60423,0.000976449365308,0.000757134091712,0.0012592125496,66,60423,0.00109229929001,0.000858742795388,0.00138928896568,8,0.000115849924698,-0.000215149860153,0.000446849709548,1.1186440678,59,60423,0.000976449365308,66,60423,0.00109229929001,1.1186440678,0.168478890489,0.113102626483,1511,121736,0.0124121048827,0.0124121048827,0.0118053691018,0.0130496120002,1485,121736,0.0121985279621,0.0121985279621,0.0115971044992,0.0128307362404,853,-0.000213576920549,-0.000796806203588,0.000394295853322,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,2068,0.0113527193276,1064,0.00584105094999,1004,0.00551166837763,120264,0.660214428055,120316,0.660499892951,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.05,calibration,test,20,182159,60423,121736,,0.802969455719,0.646217048168,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,9496,10749,237,60423,0.00392234745047,0.0034545163012,0.00445325195682,370,60423,0.00612349601973,0.00553208843096,0.00677769710247,151,0.00220114856925,0.00163844893501,0.00274771196399,20,400,60423,0.006619995697,0.0060040243854,0.00729869737557,477,60423,0.00789434486868,0.00721931705796,0.00863194102035,228,0.00127434917167,0.000645449580458,0.00192021250186,1.1925,400,60423,0.006619995697,477,60423,0.00789434486868,1.1925,0.168478890489,0.113102626483,6075,121736,0.0499030689361,0.0499030689361,0.0486940402888,0.051140502891,6955,121736,0.057131826247,0.057131826247,0.0558419700678,0.0584496315319,4219,0.0072287573109,0.00611158572649,0.00834613425774,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,7325,0.0402121223766,3036,0.0166667581618,4289,0.0235453642148,115898,0.636246356205,115151,0.632145543179,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.1,calibration,test,20,182159,60423,121736,,0.778957605362,0.602415382862,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,17720,20523,394,60423,0.00652069576155,0.00590956030394,0.00719457421152,577,60423,0.00954934379293,0.00880447735699,0.0103565681464,283,0.00302864803138,0.00236664846168,0.00365754762259,20,770,60423,0.0127434917167,0.0118796125184,0.0136693227155,843,60423,0.0139516409314,0.0130468503762,0.0149182296781,485,0.0012081492147,0.00039719974182,0.00203606242656,1.09480519481,770,60423,0.0127434917167,843,60423,0.0139516409314,1.09480519481,0.168478890489,0.113102626483,11284,121736,0.0926923835184,0.0926923835184,0.091076147971,0.0943343239694,13351,121736,0.109671748702,0.109671748702,0.107928710712,0.11143942004,7954,0.0169793651837,0.0154103962673,0.0185487448249,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,13367,0.0733809474141,5282,0.0289966457875,8085,0.0443843016266,110846,0.608512343612,108962,0.59816973084,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.2,calibration,test,20,182159,60423,121736,,0.745839476585,0.557549655437,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,34200,39054,655,60423,0.0108402429538,0.0100451236593,0.0116975560357,853,60423,0.0141171408239,0.0132068916159,0.0150891671808,476,0.00327689787002,0.00254869834335,0.00405474736441,20,1497,60423,0.024775333896,0.0235658231207,0.0260452666939,1400,60423,0.0231699849395,0.0220004005022,0.02440019551,904,-0.00160534895652,-0.00269764824653,-0.000513049666518,0.935203740815,1497,60423,0.024775333896,1400,60423,0.0231699849395,0.935203740815,0.168478890489,0.113102626483,21914,121736,0.180012486035,0.180012486035,0.177864384501,0.182180781762,25584,121736,0.210159689821,0.210159689821,0.207880184748,0.212457486516,15550,0.0301472037852,0.028060516199,0.0322829729907,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,24698,0.135584846206,9922,0.0544688980506,14776,0.0811159481552,100477,0.551589545397,97005,0.532529273876,0,512,0,not_applicable,264192,pca_components_and_mean
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,population-c424edf6595877edb3324b7b,origin-embedding-ed001aaa18e676b013535355,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34630.8975,33115.3332,0.181793560571,5500.74489361,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.3,calibration,test,20,182159,60423,121736,,0.719169616699,0.528870761395,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,51118,57153,869,60423,0.0143819406517,0.013463026413,0.0153625983718,1018,60423,0.0168478890489,0.0158519816907,0.0179052263575,605,0.00246594839713,0.00167154891349,0.0033099978485,20,2243,60423,0.0371216258709,0.0356433514747,0.0386587525312,1807,60423,0.0299058305612,0.0285773295547,0.0312941012777,1256,-0.00721579530973,-0.00852324445989,-0.00590834615957,0.805617476594,2243,60423,0.0371216258709,1807,60423,0.0299058305612,0.805617476594,0.168478890489,0.113102626483,32960,121736,0.270749819281,0.270749819281,0.268260988084,0.273253118299,37791,121736,0.310434054019,0.310434054019,0.307841040632,0.313039030782,23810,0.0396842347375,0.0372276894263,0.0421570036801,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,34435,0.189038147992,14200,0.0779538754604,20235,0.111084272531,89645,0.492125011666,84963,0.466422191602,0,512,0,not_applicable,264192,pca_components_and_mean
