case_id,extraction_uid,dataset_id,sample_id,model_uid,compression_family,compression_profile,search_mode,is_mated,threshold_policy,top1_score_drift,agreement_with_origin,threshold_crossing,origin_fallback_used,saliency_target_eligible,heatmap_available,angular_error_rad,retrieval_metrics_available,case_group,case_priority_rank,selection_seed,cases_per_group
gradcam-a066111c495b20d3210f,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5578_cam2_148,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_direct_cosine,True,frozen_origin,-0.0222387313842773,True,True,False,True,True,0.2055698835805175,True,threshold_crossing,5,42,8
gradcam-160d712f721891b1476e,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5789_cam1_116,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_direct_cosine,True,frozen_origin,-0.068040132522583,True,True,False,True,True,0.200738681561702,True,threshold_crossing,6,42,8
gradcam-d27a58fb72387b21d4eb,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5789_cam1_121,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_direct_cosine,True,frozen_origin,-0.0462710261344909,True,True,False,True,True,0.2003782655853178,True,threshold_crossing,7,42,8
gradcam-3af59e8f1c21ae62dcd9,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2375,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_direct_cosine,False,frozen_origin,-0.0193599462509155,False,True,False,True,True,0.199213119970332,True,threshold_crossing,8,42,8
gradcam-3c9e7f5c1cfdaa678de7,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:4072_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,-0.0039205253124237,True,False,False,True,True,0.6242630050509727,True,high_error,1,42,8
gradcam-94e86c268fc9a98904f0,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3188,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.061081439256668,True,False,False,True,True,0.596052565585686,True,high_error,2,42,8
gradcam-fc075c15b8701e16e9cf,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2973_cam3_1,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0213698148727417,True,False,False,True,True,0.5331540228501753,True,high_error,3,42,8
gradcam-2b6777a52b6cc7c69290,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_12176,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0437523424625396,True,False,False,True,True,0.5316292623151321,True,high_error,4,42,8
gradcam-04eb78c58e46370f7c48,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_21592,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0140023827552795,True,False,False,True,True,0.5212975171934907,True,high_error,5,42,8
gradcam-831aaebd7ae2f5e44bdb,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9132_cam2_66,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0262746810913085,True,False,False,True,True,0.5180500845833462,True,high_error,6,42,8
gradcam-91e78311ee68b40dce78,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3599,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.053882822394371,True,False,False,True,True,0.5149362930916338,True,high_error,7,42,8
gradcam-704721e7c644da4778ec,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_12175,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0127357542514801,True,False,False,True,True,0.5111151530142137,True,high_error,8,42,8
gradcam-d3b23c56b01ec1a44c86,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:9197_cam1_97,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0131545662879943,False,False,False,True,True,0.5137162237914727,True,rank_flip,1,42,8
gradcam-2216ed5d5d476082d9ae,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_12179,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0422785878181457,False,False,False,True,True,0.4911640213329299,True,rank_flip,2,42,8
gradcam-ce5ad7fd6e15496991f8,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3189,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0042381882667541,False,False,False,True,True,0.4901721227198067,True,rank_flip,3,42,8
gradcam-fb915868edbd3bb6979a,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2185,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,-0.0028309226036071,False,False,False,True,True,0.4867121358122113,True,rank_flip,4,42,8
gradcam-6b4962cec604ff2e2bd0,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:9354_cam1_75,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0361427664756774,False,False,False,True,True,0.4673144862237998,True,rank_flip,5,42,8
gradcam-f58a1ca79882e93c9fce,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9645_cam2_24,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,-0.0265306234359741,False,False,False,True,True,0.4641874934568493,True,rank_flip,6,42,8
gradcam-47da59336402792f92ea,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_500,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0313344001770019,False,False,False,True,True,0.462611690527986,True,rank_flip,7,42,8
gradcam-8d6b480ad0231c6c15a8,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2548,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.028588593006134,False,False,False,True,True,0.4586392639219199,True,rank_flip,8,42,8
gradcam-e12989443c8677436f83,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5863_cam1_151,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.002051830291748,True,False,False,True,True,0.0661876838603655,True,stable,1,42,8
gradcam-e3b34509cac02d500519,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5854_cam1_5,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0020910501480102,True,False,False,True,True,0.0674275461755224,True,stable,2,42,8
gradcam-1fd8caddd618d8e4142c,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5762_cam1_26,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0024818778038024,True,False,False,True,True,0.0690837620692365,True,stable,3,42,8
gradcam-2d4aea40f2dfac8d56c8,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5704_cam1_75,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0024303197860717,True,False,False,True,True,0.0696179678813868,True,stable,4,42,8
gradcam-4a928b92051673cb6e5a,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5748_cam1_160,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0018296837806701,True,False,False,True,True,0.0700465804743829,True,stable,5,42,8
gradcam-62662e038879cc4d61e9,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5826_cam1_55,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0021103620529174,True,False,False,True,True,0.0701114222495774,True,stable,6,42,8
gradcam-4fcad7f42aba0ff0328a,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5624_cam2_9,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0021665096282958,True,False,False,True,True,0.0703273990717213,True,stable,7,42,8
gradcam-3c4fd38c9745dbef9678,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5688_cam1_23,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0029270648956298,True,False,False,True,True,0.070609128737147,True,stable,8,42,8
gradcam-064f2c41659519122ec8,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5244_23,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0335979461669921,True,True,False,True,True,0.3393506275324661,True,threshold_crossing,1,42,8
gradcam-e2ae485dde9f05dea1b8,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5578_cam2_163,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0100764036178588,True,True,False,True,True,0.2137973071391185,True,threshold_crossing,2,42,8
gradcam-5adc7d141b80007822a7,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_24993,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0176151990890502,True,True,False,True,True,0.2122452925680374,True,threshold_crossing,3,42,8
gradcam-1f61d358a9f69ff8eac3,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:4780_cam1_2,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0113680362701416,True,True,False,True,True,0.2085712376282465,True,threshold_crossing,4,42,8
gradcam-21fd228c1361cf6cedad,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5800_cam1_125,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0135468244552612,True,True,False,True,True,0.200520582391507,True,threshold_crossing,5,42,8
gradcam-a012546b0ed1ea6ab866,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5800_cam1_72,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,True,frozen_origin,0.0133204460144042,True,True,False,True,True,0.2003983101045678,True,threshold_crossing,6,42,8
gradcam-947423572120a702976d,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5594_cam1_10,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.013306438922882,True,True,False,True,True,0.1989472994279855,True,threshold_crossing,7,42,8
gradcam-1f448df9b1ec00841d17,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4480_cam1_1,adaface-4df25b75e065b0b9ed43,pca,pca_256,pca_reconstruction_cosine,False,frozen_origin,0.0197545886039733,True,True,False,True,True,0.1988444945800246,True,threshold_crossing,8,42,8
gradcam-a789231892eef9de91d1,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4443_cam2_3,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.493179127573967,True,False,False,True,True,1.2495368849668784,True,high_error,1,42,8
gradcam-77fcc9d2a7c3a1435525,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_1028,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4834033250808716,True,False,False,True,True,1.2208344714298442,True,high_error,2,42,8
gradcam-86da0e54ed27c5061f79,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5263_20,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.1203691363334655,True,False,False,True,True,1.2120720181490827,True,high_error,3,42,8
gradcam-e2c5782b0c008e44f6f3,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10556_cam3_45,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4397700428962707,True,False,False,True,True,1.1890905857497984,True,high_error,4,42,8
gradcam-ff8468be23a95c4cb25e,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2258,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4524623155593872,True,False,False,True,True,1.176017695192654,True,high_error,5,42,8
gradcam-888eccf8fb6c4fc4ac33,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:8812_cam2_23,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.4424100518226623,True,False,False,True,True,1.174288369449624,True,high_error,6,42,8
gradcam-791c235540222b214c4b,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:462_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4984170794486999,True,False,False,True,True,1.1726461215488415,True,high_error,7,42,8
gradcam-111e6a5be4e7e6427988,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4101_cam1_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3776208758354187,True,False,False,True,True,1.1634976184336907,True,high_error,8,42,8
gradcam-e9741f2e353ae001a835,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_4934,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.477913036942482,False,False,False,True,True,1.283328648130933,True,rank_flip,1,42,8
gradcam-a5dc28fce86ca73212eb,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2185,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5466425716876984,False,False,False,True,True,1.2781416808058386,True,rank_flip,2,42,8
gradcam-1ec99f5569494609bdfa,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10055_cam2_70,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.380286693572998,False,False,False,True,True,1.2621721889885456,True,rank_flip,3,42,8
gradcam-579cf0fec5aea6362cbe,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_4031,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.3199548721313476,False,False,False,True,True,1.2586519293730498,True,rank_flip,4,42,8
gradcam-6d77db83391d02d61eb9,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_2350,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4765676110982895,False,False,False,True,True,1.2552755966016886,True,rank_flip,5,42,8
gradcam-b75eab52648c78cd2370,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10206_cam2_75,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5420066267251968,False,False,False,True,True,1.2451641169463263,True,rank_flip,6,42,8
gradcam-488d8df4134f86c6bc69,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:9680_cam2_10,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4596890211105346,False,False,False,True,True,1.243546432835558,True,rank_flip,7,42,8
gradcam-6a5ba937da335f253503,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_620,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4380809068679809,False,False,False,True,True,1.2403949148423852,True,rank_flip,8,42,8
gradcam-ccd7ef2207e3919be994,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_96,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.074495255947113,True,False,False,True,True,0.2752316466162149,True,stable,1,42,8
gradcam-a560c37db6e619211012,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_64,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0676214098930358,True,False,False,True,True,0.2922166712165863,True,stable,2,42,8
gradcam-765f7e6e874be7bbbf01,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_44,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.064183235168457,True,False,False,True,True,0.2926913049439792,True,stable,3,42,8
gradcam-d40fcc80ca6a5252100a,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_73,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0757724642753601,True,False,False,True,True,0.2937073257746822,True,stable,4,42,8
gradcam-1b75757909613d517d68,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5721_cam1_234,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0924988389015197,True,False,False,True,True,0.2942283981026203,True,stable,5,42,8
gradcam-64a6822a26f21d2ccda0,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_98,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,-0.0387591123580932,True,False,False,True,True,0.3006686204763093,True,stable,6,42,8
gradcam-792c2346b01d1f116a27,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_249,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0418763756752014,True,False,False,True,True,0.3009912522479107,True,stable,7,42,8
gradcam-078521807e1678b8d0ee,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_47,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,-0.0199773907661438,True,False,False,True,True,0.3020322696288048,True,stable,8,42,8
gradcam-aa1602579d4ef7c1a6a9,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2704_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5410580635070801,False,True,False,True,True,1.3262329233416956,True,threshold_crossing,1,42,8
gradcam-6c0caeaf9081c5a1faf6,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10206_cam2_74,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4691714644432068,False,True,False,True,True,1.3261710061181888,True,threshold_crossing,2,42,8
gradcam-3267f822714c5aa6309c,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_21592,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.4801293015480041,False,True,False,True,True,1.3088668808804742,True,threshold_crossing,3,42,8
gradcam-10232f96ce0fb35982b0,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2742_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.328855961561203,True,True,False,True,True,1.3043939870201515,True,threshold_crossing,4,42,8
gradcam-6d77972d5164ecb8c6c3,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:707_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,True,frozen_origin,0.5611386895179749,False,True,False,True,True,1.2998266122124484,True,threshold_crossing,5,42,8
gradcam-1f3fe3e03fe6f316737f,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2721_cam1_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5461114645004272,False,True,False,True,True,1.293180099338141,True,threshold_crossing,6,42,8
gradcam-7e9b44c47caf94d096df,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2756_cam4_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.5958660393953323,False,True,False,True,True,1.2904076298452916,True,threshold_crossing,7,42,8
gradcam-66520a24a54ec4f657c1,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3041,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_direct_cosine,False,frozen_origin,0.6160203814506531,False,True,False,True,True,1.2884048535799375,True,threshold_crossing,8,42,8
gradcam-54846a1e3b7d20dc65be,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2742_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.1411907374858856,True,False,False,True,True,1.3043939870201515,True,high_error,1,42,8
gradcam-24aea8fb0eb29d017903,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:4443_cam2_3,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3642091006040573,True,False,False,True,True,1.2495368849668784,True,high_error,2,42,8
gradcam-8fd8167372eaee9eaf8d,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_1028,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3741962313652038,True,False,False,True,True,1.2208344714298442,True,high_error,3,42,8
gradcam-703be1cde9145365a3ff,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:8351_cam1_26,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.3525261282920837,True,False,False,True,True,1.20688423677853,True,high_error,4,42,8
gradcam-c20d77102d2a34d4fea5,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_1591,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3675174713134765,True,False,False,True,True,1.192107654784618,True,high_error,5,42,8
gradcam-15a33909d954385d2e25,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10206_cam2_17,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3757030665874481,True,False,False,True,True,1.1893378866990996,True,high_error,6,42,8
gradcam-5465310e12337e261a1e,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:2915_cam1_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.3246897757053375,True,False,False,True,True,1.1893083520506773,True,high_error,7,42,8
gradcam-4014e40ec36c9e1b81e5,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10556_cam3_45,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4080326557159424,True,False,False,True,True,1.1890905857497984,True,high_error,8,42,8
gradcam-11640d7a36fdc22fdb37,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2704_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3642273545265198,False,False,False,True,True,1.3262329233416956,True,rank_flip,1,42,8
gradcam-1a133be3b61f6ddb40c3,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10206_cam2_74,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.281047523021698,False,False,False,True,True,1.3261710061181888,True,rank_flip,2,42,8
gradcam-50eafc293584fc2403ee,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_21592,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3454205989837646,False,False,False,True,True,1.3088668808804742,True,rank_flip,3,42,8
gradcam-d43674dd38f2670ec0f1,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:707_cam2_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.3496314883232116,False,False,False,True,True,1.2998266122124484,True,rank_flip,4,42,8
gradcam-2ca938508fdf74185a0c,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2721_cam1_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.295612633228302,False,False,False,True,True,1.293180099338141,True,rank_flip,5,42,8
gradcam-8a1e2ab2a3e3005504e0,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:2756_cam4_1,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.3949102312326431,False,False,False,True,True,1.2904076298452916,True,rank_flip,6,42,8
gradcam-1c4713d31cdef7474af4,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:distractors_3041,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.440089464187622,False,False,False,True,True,1.2884048535799375,True,rank_flip,7,42,8
gradcam-65ddcac5f671ef1f651c,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:10206_cam2_57,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.4273003488779068,False,False,False,True,True,1.2851279007726155,True,rank_flip,8,42,8
gradcam-4f5ecff30d3f2d76ca0a,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_96,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0464048981666564,True,False,False,True,True,0.2752316466162149,True,stable,1,42,8
gradcam-1f8e1a0e8ad0102851b9,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_64,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0629370808601379,True,False,False,True,True,0.2922166712165863,True,stable,2,42,8
gradcam-c79cec82e392ca9f3fd9,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5647_cam1_44,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.053442358970642,True,False,False,True,True,0.2926913049439792,True,stable,3,42,8
gradcam-4c398e9fc0406df32f5e,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_73,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.049432098865509,True,False,False,True,True,0.2937073257746822,True,stable,4,42,8
gradcam-2871a9c79c4b2a8daacd,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5721_cam1_234,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0421003699302673,True,False,False,True,True,0.2942283981026203,True,stable,5,42,8
gradcam-715effd559f99cf9624d,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_37,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0511010885238647,True,False,False,True,True,0.2944076503442063,True,stable,6,42,8
gradcam-bbe605a7e8658ac39266,population-9440d68759afdd6219d4bc36,survface,survface:registered_probe:5821_cam1_80,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,True,frozen_origin,0.0504304766654968,True,False,False,True,True,0.2956253538083642,True,stable,7,42,8
gradcam-5c3d1c6d001828b0e67f,population-9440d68759afdd6219d4bc36,survface,survface:unknown_unknown_probe:5783_cam1_98,adaface-4df25b75e065b0b9ed43,pca,pca_32,pca_reconstruction_cosine,False,frozen_origin,0.0568221807479858,True,False,False,True,True,0.3006686204763093,True,stable,8,42,8
