analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,angular_error_rad,182157,124735,0.0644106380837013,0.95,0.05589321589289403,0.07436688015588434,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,reconstruction_mse,182157,124735,0.0644091306862939,0.95,0.05589132569950767,0.0743650391526565,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,cosine_to_origin,182157,124735,-0.0644106380837013,0.95,-0.07436688015588434,-0.05589321589289403,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,angular_error_rad,182157,124735,-0.18940895612067674,0.95,-0.19844799327868312,-0.18061555790129996,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,reconstruction_mse,182157,124735,-0.18940862399631175,0.95,-0.19844836484698938,-0.1806155672757793,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,cosine_to_origin,182157,124735,0.18940895612067674,0.95,0.18061555790129996,0.19844799327868312,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,angular_error_rad,182157,124735,0.16262146320087364,0.95,0.1537448858148284,0.17060473086564792,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,reconstruction_mse,182157,124735,0.16262024979645562,0.95,0.15374320321921384,0.17060351217474476,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,cosine_to_origin,182157,124735,-0.16262146320087364,0.95,-0.17060473086564792,-0.1537448858148284,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,angular_error_rad,182157,124735,-0.08020041121645986,0.95,-0.09011824155908767,-0.07010034793199929,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,reconstruction_mse,182157,124735,-0.08019838143890846,0.95,-0.09011666807735288,-0.07009867121848597,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,cosine_to_origin,182157,124735,0.08020041121645986,0.95,0.07010034793199929,0.09011824155908767,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,angular_error_rad,182157,124735,-0.11030757839168064,0.95,-0.11716251320083126,-0.10312162947231818,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,reconstruction_mse,182157,124735,-0.1103082279136216,0.95,-0.11716376462197695,-0.10312144926046037,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,cosine_to_origin,182157,124735,0.11030757839168064,0.95,0.10312162947231818,0.11716251320083126,500,weighted_rerank,identity-cluster-weighted-rerank-v1
