analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,target_fpir,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,right_eye_attention,agreement_with_origin,851,264,-0.06153748449863817,0.95,-0.12099789881493367,-0.003175981291915534,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,right_eye_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,nose_attention,top1_score_drift,851,264,0.0251950704610465,0.95,-0.040006178365556165,0.09015933922033656,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,nose_attention,agreement_with_origin,851,264,-0.08102621683124493,0.95,-0.1508484840892549,-0.008943620800025375,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,nose_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,mouth_attention,top1_score_drift,851,264,0.04263386145085561,0.95,-0.02579708806424296,0.10709818320172727,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,mouth_attention,agreement_with_origin,851,264,-0.020702956629570408,0.95,-0.08200579271318531,0.036361649947428444,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,mouth_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,left_cheek_attention,top1_score_drift,851,264,0.09375642264900724,0.95,0.023891185768928538,0.1561205908221568,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,left_cheek_attention,agreement_with_origin,851,264,-0.010569924958109175,0.95,-0.08208451895485448,0.06535028783829674,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,left_cheek_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,right_cheek_attention,top1_score_drift,851,264,0.05708965393854542,0.95,-0.00440107716418561,0.11816026801047134,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,right_cheek_attention,agreement_with_origin,851,264,-0.020663017698833382,0.95,-0.08223101677535427,0.043316686082167724,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,right_cheek_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,jaw_attention,top1_score_drift,851,264,0.0499955571614633,0.95,-0.02046094565871678,0.12496682787190727,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,jaw_attention,agreement_with_origin,851,264,-0.011724240793529132,0.95,-0.08186004523022006,0.05269549698313046,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,jaw_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,face_attention,top1_score_drift,851,264,-0.0013575806006531884,0.95,-0.06182275731419673,0.06305204497076523,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,face_attention,agreement_with_origin,851,264,-0.03737562116709952,0.95,-0.09698987974733089,0.030611846516410177,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,face_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,outside_face_attention,top1_score_drift,851,264,0.0013575806006531884,0.95,-0.06305204497076525,0.06182275731419673,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,outside_face_attention,agreement_with_origin,851,264,0.03737562116709952,0.95,-0.030611846516410208,0.09698987974733089,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,outside_face_attention,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_entropy,top1_score_drift,851,264,0.06308931983866123,0.95,-0.0037347188725461384,0.12834993708475742,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_entropy,agreement_with_origin,851,264,0.004486080584519865,0.95,-0.06199505117533531,0.06650744422631247,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_entropy,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,maximum_region_concentration,top1_score_drift,851,264,-0.029069063420671705,0.95,-0.10027772744696993,0.042715291714615994,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,maximum_region_concentration,agreement_with_origin,851,264,-0.02504300283054001,0.95,-0.09209214726046021,0.04346177743956107,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,maximum_region_concentration,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,left_right_asymmetry,top1_score_drift,851,264,-0.04951706704041814,0.95,-0.12098987177508466,0.022721972320447502,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,left_right_asymmetry,agreement_with_origin,851,264,-0.06440384615394147,0.95,-0.12450338392644583,0.00037455172781511675,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,left_right_asymmetry,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_center_x,top1_score_drift,851,264,-0.04429532323574655,0.95,-0.10945452972735739,0.01410625882798655,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_center_x,agreement_with_origin,851,264,-0.013355108393472136,0.95,-0.08273766788813953,0.0660611353922667,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_center_x,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_center_y,top1_score_drift,851,264,-0.022028435216669248,0.95,-0.08460645488146014,0.038219089072365514,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_center_y,agreement_with_origin,851,264,-0.01667240100783314,0.95,-0.08337374737135132,0.05636579950364798,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_center_y,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_spread,top1_score_drift,851,264,0.008202167190518026,0.95,-0.0553803864882747,0.0742541844983833,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_spread,agreement_with_origin,851,264,0.03532143908501272,0.95,-0.02612828203258654,0.09105989161447779,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,False,saliency_spread,threshold_crossing,851,264,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_top_left,top1_score_drift,468,49,-0.0604196909901301,0.95,-0.16341971106203065,0.06640586919058027,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_top_left,agreement_with_origin,468,49,0.06768133881775923,0.95,-0.000973117067303795,0.13683967826392485,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_top_left,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_top_right,top1_score_drift,468,49,-0.006605535042364525,0.95,-0.11804279794206761,0.1278690630210578,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_top_right,agreement_with_origin,468,49,-0.019521991740356653,0.95,-0.11354810535595711,0.06915716526859686,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_top_right,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_bottom_left,top1_score_drift,468,49,0.023770928685614746,0.95,-0.09196872131135377,0.1293529112072746,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_bottom_left,agreement_with_origin,468,49,0.05271621052846864,0.95,-0.0930136544094706,0.1632482452980444,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_bottom_left,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_bottom_right,top1_score_drift,468,49,0.0089237969686574,0.95,-0.13629088042585297,0.13141342738317782,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_bottom_right,agreement_with_origin,468,49,0.005054116959936585,0.95,-0.12170395023195574,0.0964980303417793,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,quadrant_bottom_right,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,left_eye_attention,top1_score_drift,468,49,-0.02878509980730045,0.95,-0.11762994326206552,0.06383434534386573,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,left_eye_attention,agreement_with_origin,468,49,-0.02266964337929375,0.95,-0.10572936966310388,0.06281698225030473,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,left_eye_attention,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,right_eye_attention,top1_score_drift,468,49,0.006158734742755773,0.95,-0.09124608951415855,0.1083446190822338,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,right_eye_attention,agreement_with_origin,468,49,-0.11059738400881243,0.95,-0.1825830775204916,-0.03604180862172319,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,right_eye_attention,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,nose_attention,top1_score_drift,468,49,-0.048545310432616985,0.95,-0.19752141499080333,0.10497030265264962,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,nose_attention,agreement_with_origin,468,49,-0.04086843289784945,0.95,-0.13992674968137414,0.0785845351394612,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,nose_attention,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,mouth_attention,top1_score_drift,468,49,-0.004300967579113562,0.95,-0.14680153134989632,0.12930317861975782,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,mouth_attention,agreement_with_origin,468,49,-0.015048087548058114,0.95,-0.08986380081204477,0.06711660708934951,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,mouth_attention,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,left_cheek_attention,top1_score_drift,468,49,-0.016555239100403518,0.95,-0.1351414335529462,0.11684703265180278,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,left_cheek_attention,agreement_with_origin,468,49,0.00856489471362366,0.95,-0.10466147781454854,0.09297172977818198,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,left_cheek_attention,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,right_cheek_attention,top1_score_drift,468,49,-0.04656894786999143,0.95,-0.19208691757786536,0.10132650668030606,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,right_cheek_attention,agreement_with_origin,468,49,-0.0468854663307172,0.95,-0.14454398048554776,0.05844296077955705,477,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,right_cheek_attention,threshold_crossing,468,49,,0.95,,,0,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,lfw,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,lfw-identity-disjoint-open-set-v1,calibration,test,0.01,frozen_origin,True,jaw_attention,top1_score_drift,468,49,0.03331452883522431,0.95,-0.10006484680720645,0.1396786973160239,500,weighted_rerank,identity-cluster-weighted-rerank-v1
