analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,angular_error_rad,9055,1674,-0.02102889841941722,0.95,-0.04009032806929815,0.0011391487541063494,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,reconstruction_mse,9055,1674,0.01687421693680863,0.95,-0.012436671722725123,0.04653829351489967,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,cosine_to_origin,9055,1674,0.02102889841941722,0.95,-0.001139148754106362,0.040090328069298145,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,angular_error_rad,9055,1674,-0.016577299257597263,0.95,-0.03535975971740338,0.004071542299485823,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,reconstruction_mse,9055,1674,0.008551802898597393,0.95,-0.023941985001219312,0.037839853773132356,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,cosine_to_origin,9055,1674,0.016577299257597263,0.95,-0.0040715422994858355,0.03535975971740338,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,angular_error_rad,9055,1674,0.02212638140648684,0.95,-0.002736086101479548,0.0402818083516195,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,reconstruction_mse,9055,1674,-0.022456513911218376,0.95,-0.058973396398260554,0.015381205966677476,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,cosine_to_origin,9055,1674,-0.02212638140648684,0.95,-0.04028180835161951,0.0027360861014795474,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,angular_error_rad,9055,1674,0.012177447169917198,0.95,-0.010189177061140083,0.03253829335094449,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,reconstruction_mse,9055,1674,-4.9750840645029644e-05,0.95,-0.02861253309867097,0.03126788939463924,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,cosine_to_origin,9055,1674,-0.012177447169917198,0.95,-0.0325382933509445,0.010189177061140083,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,angular_error_rad,9055,1674,-0.0077070907376193196,0.95,-0.02828120125555549,0.013643265215390278,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,reconstruction_mse,9055,1674,0.017943325796431483,0.95,-0.01072934586530594,0.0457145434712323,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,cosine_to_origin,9055,1674,0.0077070907376193196,0.95,-0.013643265215390287,0.02828120125555549,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,angular_error_rad,9055,1674,0.0014866140504526,0.95,-0.02128991130610844,0.02122906337778829,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,reconstruction_mse,9055,1674,-0.008548973898372786,0.95,-0.038876504736118575,0.017359799757605092,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,cosine_to_origin,9055,1674,-0.0014866140504526,0.95,-0.021229063377788293,0.021289911306108435,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,angular_error_rad,9055,1674,-0.0012392681984427123,0.95,-0.019689637721675157,0.017764667156205526,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,reconstruction_mse,9055,1674,0.012951796797548055,0.95,-0.021307567912576358,0.047427999605321895,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,cosine_to_origin,9055,1674,0.0012392681984427123,0.95,-0.017764667156205532,0.019689637721675157,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,angular_error_rad,9055,1674,0.015973653645009838,0.95,-0.006407021453246823,0.037870999151483155,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,reconstruction_mse,9055,1674,-0.041301851073915374,0.95,-0.09472565760695106,-0.0012988452708916172,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,cosine_to_origin,9055,1674,-0.015973653645009838,0.95,-0.037870999151483155,0.006407021453246822,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,edgeface-a348c305af33c223b337,pca,pca_128,left_cheek_attention,angular_error_rad,9055,1674,0.011178316778441486,0.95,-0.011642486703648014,0.033032647539248366,500,weighted_rerank,identity-cluster-weighted-rerank-v1
