schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,tpir_cluster95_low,tpir_cluster95_high,mated_identity_count,partition_seed
2,genuine-score-topk-v2,20,conditional-threshold-ab7c0b64853ab0eac639b44c,global_empirical,0.01,negative_squared_l2_adc,182159,121736,60423,1802,79,0.0148025234934612,0.0141392993923147,0.0154963680735498,0.001307449150158,0.0010493009986542,0.001629003127683,False,False,False,0.0005785647958994,0.0022535680269162,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-2af8706baa90845afe6bc522,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1713,74,0.0140714332654268,0.0134249460852063,0.0147485870631907,0.0012246992039455,0.0009757533036818,0.0015370614513996,False,False,False,0.0005474718515127,0.0020749440917508,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-82ede21f31bdb3cb4eaf0545,fiqa_s,0.01,negative_squared_l2_adc,182159,121736,60423,1690,68,0.01388249983571,0.0132404111885569,0.0145552670238654,0.0011253992684904,0.0008879126338603,0.001426314875714,False,False,False,0.0004535319134536,0.0019641536445383,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-4178ebd88d622ec5c913dd52,fiqa_l,0.01,negative_squared_l2_adc,182159,121736,60423,1709,75,0.0140385752776499,0.0133928508406579,0.0147149684058305,0.001241249193188,0.0009904387667076,0.0015554738626249,False,False,False,0.0005582799343063,0.0021018265653482,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-d699b606d3edfff546577c07,global_empirical,0.05,negative_squared_l2_adc,182159,121736,60423,6470,421,0.0531477952290201,0.0519016863268995,0.054422104666364,0.0069675454710954,0.0063349326893671,0.0076628444308735,False,False,False,0.0041863457146034,0.010334015559616,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-4ee8d472b70270e6fd84c3d7,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,6414,421,0.0526877834001445,0.0514468490591564,0.0539569473073859,0.0069675454710954,0.0063349326893671,0.0076628444308735,False,False,False,0.0041863457146034,0.010334015559616,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-8e764bdec5de8a4da4849b4f,fiqa_s,0.05,negative_squared_l2_adc,182159,121736,60423,6368,405,0.052309916540711,0.0510732526502522,0.0535748338443406,0.0067027456432153,0.0060827725429361,0.0073854385892856,False,False,False,0.0039736825722852,0.0099966810547558,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-d11a68efc19c072303f7d99b,fiqa_l,0.05,negative_squared_l2_adc,182159,121736,60423,6313,420,0.0518581192087796,0.0506265851486464,0.0531179351947024,0.0069509954818529,0.0063191654443078,0.0076455138016816,False,False,False,0.0041698677073673,0.0102955753315147,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-f29232ad12f90065a6415692,global_empirical,0.1,negative_squared_l2_adc,182159,121736,60423,11654,772,0.0957317473877899,0.0940917001597165,0.0973973077071622,0.0127765916952153,0.0119115654629138,0.0137035655194908,True,True,False,0.008149188404332,0.0183883865744969,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-59d62ff4be74b400fbabb235,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11611,770,0.095378524019189,0.0937412175178339,0.0970413659035268,0.0127434917167303,0.0118796125183804,0.0136693227155218,True,True,False,0.0081147904947941,0.0183405352005122,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-50588f200d6b651eb2c2869b,fiqa_s,0.1,negative_squared_l2_adc,182159,121736,60423,11464,756,0.0941709929683906,0.0925431083481753,0.0958244891780424,0.0125117918673352,0.011655985494212,0.0134295795001737,True,True,False,0.0080668074022345,0.0178895787879861,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-6fbe8ef0336896d73cbaf6f1,fiqa_l,0.1,negative_squared_l2_adc,182159,121736,60423,11406,788,0.0936945521456266,0.0920704075337673,0.0953443384147749,0.0130413915230955,0.0121672439264757,0.0139774530439478,True,True,False,0.0084610225006221,0.0184053554660329,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-a4259eeadefd109b6e56b7da,global_empirical,0.2,negative_squared_l2_adc,182159,121736,60423,22069,1471,0.1812857330617073,0.1791316546893461,0.1834599252721898,0.0243450341757277,0.0231460856515895,0.0256044594323895,True,True,False,0.0173946197473496,0.0324383520801177,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-15b7e5d7417a555785cdae24,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,21900,1463,0.1798974830781363,0.1777499233584328,0.1820652442474625,0.0242126342617877,0.0230169558058092,0.0254688062841604,True,True,False,0.0172452230135262,0.0322746981408239,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-4bbdb2e5506e244b87873b3c,fiqa_s,0.2,negative_squared_l2_adc,182159,121736,60423,22075,1442,0.1813350200433725,0.1791807111120735,0.1835094397023254,0.023865084487695,0.0226780358944915,0.0251126708362033,True,True,False,0.0172447693918913,0.0316727083087007,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-7118c0cb70b280811c134ec1,fiqa_l,0.2,negative_squared_l2_adc,182159,121736,60423,21926,1524,0.1801110599986856,0.1779624943116324,0.1822798136566691,0.0252221836055806,0.0240018082293831,0.0265029241899084,True,True,False,0.0184980744530408,0.033172906589419,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-553cb1ff64339416ae34ca10,global_empirical,0.3,negative_squared_l2_adc,182159,121736,60423,33045,2161,0.2714480515213248,0.2689571786891865,0.2739533481096952,0.0357645267530576,0.0343131000881719,0.0372749782291209,True,True,False,0.0273586838271695,0.0451992994111585,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-fa7b256f116b8201aa769539,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,32654,2140,0.2682361832161398,0.2657547666541223,0.2707322262331885,0.0354169769789649,0.0339725168737429,0.0369205060842751,True,True,False,0.0270622607692533,0.0448005120778324,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-bddd66b5b83560feef25116c,fiqa_s,0.3,negative_squared_l2_adc,182159,121736,60423,32659,2152,0.2682772557008608,0.2657957171671787,0.2707734180975178,0.035615576849875,0.0341671312217841,0.0371230662272481,True,True,False,0.0275647068404742,0.0446680561147774,3000,8972
2,genuine-score-topk-v2,20,conditional-threshold-ac33bed14ca098b79c4734a0,fiqa_l,0.3,negative_squared_l2_adc,182159,121736,60423,32877,2300,0.270068016034698,0.2675811859639562,0.2725693569547621,0.038064975257766,0.0365683600853215,0.0396203227528851,True,True,False,0.0296674848920251,0.0474893607122043,3000,8972
