dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes_x,codec_parameter_bytes_source_x,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,query_representation,gallery_representation,distance_function,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,tpir_rank,origin_tpir_at_rank_k_count,origin_tpir_at_rank_k_denominator,origin_tpir_at_rank_k,origin_tpir_at_rank_k_wilson95_low,origin_tpir_at_rank_k_wilson95_high,compressed_tpir_at_rank_k_count,compressed_tpir_at_rank_k_denominator,compressed_tpir_at_rank_k,compressed_tpir_at_rank_k_wilson95_low,compressed_tpir_at_rank_k_wilson95_high,both_tpir_at_rank_k_count,compressed_minus_origin_tpir_at_rank_k,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_low,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_high,compressed_tpir_at_rank_k_retention,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count,codec_parameter_bytes_y,codec_parameter_bytes_source_y
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_32,13195,512,32,True,reconstruction,0.001330864854,0.00160089425786,0.975072211947,1.13184740035,0.553730553154,0.424988269394,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,7.82529999924,4.61660000019,0.00213336414057,468743.23093,50,2048,102400,73984,1479.68,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.311345130205,0.311345130205,0.311345130205,467,0.981092436975,466,0.978991596639,474,0.995798319328,470,0.987394957983,491,2003,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.987394957983,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,1527,1688,0.904620853081,0.904620853081,0.889675225996,0.917729033356,23,0.88981042654,0.874407582938,0.904043246445,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,817,0.377541589649,0.482096831329,0.165035396673,0.17354994114,1516,0.700554528651,2,0.000924214417745,1514,0.699630314233,2129,0.983826247689,627,0.289741219963,0,67584,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_64,13195,512,64,True,reconstruction,0.00095340178511,0.00124400194346,0.771127386193,0.923890824317,0.710974345231,0.602720032533,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.99149999946,5.88319999952,0.00271866913101,367827.032937,50,2048,102400,145920,2918.4,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.311345130205,0.311345130205,0.311345130205,467,0.981092436975,466,0.978991596639,474,0.995798319328,471,0.989495798319,491,1035,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.989495798319,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,566,1688,0.335308056872,0.335308056872,0.313183145842,0.358180859868,18,0.320497630332,0.297393364929,0.343009478673,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1035,0.478280961183,0.583854372694,0.0784862371895,0.0839980796234,558,0.257855822551,7,0.00323475046211,551,0.254621072089,2129,0.983826247689,1588,0.733826247689,0,133120,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_128,13195,512,128,True,reconstruction,0.000426020970163,0.000633570292508,0.48043287564,0.605912125256,0.883420864887,0.821982972846,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.871,6.66159999946,0.00307837338238,324846.883658,50,2048,102400,289792,5795.84,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.311345130205,0.311345130205,0.311345130205,467,0.981092436975,467,0.981092436975,474,0.995798319328,474,0.995798319328,491,520,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.995798319328,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,54,1688,0.031990521327,0.031990521327,0.0246008056183,0.0415055415442,17,0.0171800947867,0.00947867298578,0.0248815165877,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1471,0.679759704251,0.738390650667,0.0186769374941,0.0265938594813,45,0.0207948243993,8,0.00369685767098,37,0.0170979667283,2129,0.983826247689,2100,0.970425138632,0,264192,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_256,13195,512,256,True,reconstruction,3.65035568506e-07,6.56093357222e-07,0.0133851277314,0.0183266898976,0.999906573938,0.999832070918,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.73079999979,6.16350000018,0.00284819778197,351099.213099,50,2048,102400,577536,11550.72,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.311345130205,0.311345130205,0.311345130205,467,0.981092436975,467,0.981092436975,474,0.995798319328,474,0.995798319328,491,480,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.995798319328,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,14,1688,0.00829383886256,0.00829383886256,0.0049468781778,0.0138737144106,14,-0.00651658767773,-0.010663507109,-0.00296208530806,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1910,0.882624768946,0.879906120829,-0.0136381582204,0.0150672292471,11,0.0050831792976,11,0.0050831792976,0,0,2129,0.983826247689,2140,0.988909426987,0,526336,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_384,13195,512,384,True,reconstruction,2.97059914417e-08,4.92734805294e-08,0.00383049864123,0.00501188459372,0.999992428078,0.999987440533,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.55589999992,7.41379999999,0.00342597042514,291888.100569,50,2048,102400,865280,17305.6,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.311345130205,0.311345130205,0.311345130205,467,0.981092436975,467,0.981092436975,474,0.995798319328,474,0.995798319328,491,480,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.995798319328,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,14,1688,0.00829383886256,0.00829383886256,0.0049468781778,0.0138737144106,14,-0.00651658767773,-0.010663507109,-0.00296208530806,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1910,0.882624768946,0.879906120829,-0.0136623260791,0.0150846967133,11,0.0050831792976,11,0.0050831792976,0,0,2129,0.983826247689,2140,0.988909426987,0,788480,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_32,13195,512,32,True,reconstruction,0.001330864854,0.00160089425786,0.975072211947,1.13184740035,0.553730553154,0.424988269394,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,7.82529999924,4.61660000019,0.00213336414057,468743.23093,50,2048,102400,73984,1479.68,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.311345130205,0.573823332787,467,0.981092436975,466,0.978991596639,474,0.995798319328,470,0.987394957983,491,506,466,476,0.978991596639,0.961764485681,0.98854939741,462,476,0.970588235294,0.951241089085,0.982400620619,462,-0.00840336134454,-0.0168067226891,-0.00210084033613,20,466,476,0.978991596639,0.961764485681,0.98854939741,462,476,0.970588235294,0.951241089085,0.982400620619,462,-0.00840336134454,-0.0168067226891,-0.00210084033613,0.991416309013,466,476,0.978991596639,462,476,0.970588235294,0.991416309013,0.995798319328,0.987394957983,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,42,1688,0.0248815165877,0.0248815165877,0.0184600743826,0.0334605464077,5,0.0100710900474,0.00118483412322,0.0189573459716,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,817,0.377541589649,0.482096831329,0.165035396673,0.17354994114,63,0.029112754159,24,0.0110905730129,39,0.018022181146,2129,0.983826247689,2108,0.974121996303,0,67584,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_64,13195,512,64,True,reconstruction,0.00095340178511,0.00124400194346,0.771127386193,0.923890824317,0.710974345231,0.602720032533,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.99149999946,5.88319999952,0.00271866913101,367827.032937,50,2048,102400,145920,2918.4,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.311345130205,0.528269827366,467,0.981092436975,466,0.978991596639,474,0.995798319328,471,0.989495798319,491,466,466,476,0.978991596639,0.961764485681,0.98854939741,464,476,0.974789915966,0.956456737673,0.985521058724,464,-0.00420168067227,-0.0105042016807,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,464,476,0.974789915966,0.956456737673,0.985521058724,464,-0.00420168067227,-0.0105042016807,0,0.995708154506,466,476,0.978991596639,464,476,0.974789915966,0.995708154506,0.995798319328,0.989495798319,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,2,1688,0.00118483412322,0.00118483412322,0.000324984408263,0.00430988180796,2,-0.0136255924171,-0.0195497630332,-0.00829383886256,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1035,0.478280961183,0.583854372694,0.0784862371895,0.0839980796234,25,0.0115526802218,25,0.0115526802218,0,0,2129,0.983826247689,2150,0.993530499076,0,133120,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_128,13195,512,128,True,reconstruction,0.000426020970163,0.000633570292508,0.48043287564,0.605912125256,0.883420864887,0.821982972846,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.871,6.66159999946,0.00307837338238,324846.883658,50,2048,102400,289792,5795.84,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.311345130205,0.356784194708,467,0.981092436975,467,0.981092436975,474,0.995798319328,474,0.995798319328,491,476,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.995798319328,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,10,1688,0.00592417061611,0.00592417061611,0.00322107366682,0.0108709434642,6,-0.00888625592417,-0.0148104265403,-0.00355450236967,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1471,0.679759704251,0.738390650667,0.0186769374941,0.0265938594813,23,0.0106284658041,19,0.00878003696858,4,0.00184842883549,2129,0.983826247689,2144,0.990757855823,0,264192,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_256,13195,512,256,True,reconstruction,3.65035568506e-07,6.56093357222e-07,0.0133851277314,0.0183266898976,0.999906573938,0.999832070918,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.73079999979,6.16350000018,0.00284819778197,351099.213099,50,2048,102400,577536,11550.72,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.311345130205,0.312155485153,467,0.981092436975,467,0.981092436975,474,0.995798319328,474,0.995798319328,491,478,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.995798319328,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,12,1688,0.00710900473934,0.00710900473934,0.00407131536262,0.0123849894971,12,-0.00770142180095,-0.0124407582938,-0.00414691943128,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1910,0.882624768946,0.879906120829,-0.0136381582204,0.0150672292471,13,0.00600739371534,13,0.00600739371534,0,0,2129,0.983826247689,2142,0.989833641405,0,526336,pca_components_and_mean
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,population-b925dcb7a165c4199b4b68d2,origin-embedding-27647a948c784acaa1b0aa56,pca,pca_384,13195,512,384,True,reconstruction,2.97059914417e-08,4.92734805294e-08,0.00383049864123,0.00501188459372,0.999992428078,0.999987440533,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.55589999992,7.41379999999,0.00342597042514,291888.100569,50,2048,102400,865280,17305.6,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.311345130205,0.312179148197,467,0.981092436975,467,0.981092436975,474,0.995798319328,474,0.995798319328,491,478,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.995798319328,0.995798319328,25,1688,0.0148104265403,0.0148104265403,0.0100517254132,0.0217724496831,12,1688,0.00710900473934,0.00710900473934,0.00407131536262,0.0123849894971,12,-0.00770142180095,-0.0124407582938,-0.00414691943128,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1910,0.882624768946,0.879906120829,-0.0136623260791,0.0150846967133,13,0.00600739371534,13,0.00600739371534,0,0,2129,0.983826247689,2142,0.989833641405,0,788480,pca_components_and_mean
