dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,all,high_saliency_occlusion_score_drop,9133,1674,0.0719120629277,0.0593108534813,0.962443884813,0.0694044005326,0.0743554737476,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,all,low_saliency_occlusion_score_drop,9133,1674,0.206986839659,0.190440654755,0.987736778715,0.202341867532,0.211840796015,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,all,random_occlusion_score_drop,9133,1674,0.325551612102,0.323189795017,0.993539910216,0.320292713997,0.33125101889,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,all,faithfulness_gain_over_low_saliency,9133,1674,-0.135074776722,-0.125836133957,0.159202890616,-0.142027480436,-0.128448278855,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,all,faithfulness_gain_over_random,9133,1674,-0.253639549278,-0.252814471722,0.0247454286653,-0.259345627037,-0.247486361316,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=calibration,high_saliency_occlusion_score_drop,2217,324,0.0736404348175,0.0615223646164,0.965268380695,0.0682047381381,0.0772838455936,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=calibration,low_saliency_occlusion_score_drop,2217,324,0.209088100705,0.193409323692,0.988272440235,0.202466089445,0.216690059241,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=calibration,random_occlusion_score_drop,2217,324,0.33155176193,0.333152115345,0.991429860171,0.321387675839,0.341101844699,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=calibration,faithfulness_gain_over_low_saliency,2217,324,-0.135447665891,-0.125540435314,0.14749661705,-0.146533721646,-0.127444472645,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=calibration,faithfulness_gain_over_random,2217,324,-0.257911327061,-0.257292032242,0.0230040595399,-0.269057499405,-0.249798042844,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=development,high_saliency_occlusion_score_drop,5334,1036,0.0716129355096,0.058989584446,0.961379827522,0.0684664713525,0.0747588163713,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=development,low_saliency_occlusion_score_drop,5334,1036,0.206869771437,0.190154194832,0.987626546682,0.199564473553,0.214110126414,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=development,random_occlusion_score_drop,5334,1036,0.32191004846,0.318663492799,0.994188226472,0.314852213516,0.32961019595,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=development,faithfulness_gain_over_low_saliency,5334,1036,-0.135256835892,-0.126144200563,0.163854518185,-0.145374723135,-0.125543799168,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=development,faithfulness_gain_over_random,5334,1036,-0.250297113103,-0.248660624027,0.0254968128984,-0.258848381786,-0.242089368985,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,inline_full,protocol_role=test,high_saliency_occlusion_score_drop,1582,314,0.0704985010872,0.057256102562,0.962073324905,0.0652585683165,0.076254366965,0.95,identity_cluster,1000
