dataset,model_uid,run_id,compression_family,compression_profile,search_mode,query_representation,gallery_representation,distance_function,origin_score_space,compressed_score_space,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,origin_decision_threshold,compressed_decision_threshold,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,origin_tpir_at_rank_k_wilson95_low,origin_tpir_at_rank_k_wilson95_high,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir_at_rank_k_wilson95_low,compressed_tpir_at_rank_k_wilson95_high,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,compressed_minus_origin_tpir_at_rank_k,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_low,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_high,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,origin_storage_bytes_per_embedding,storage_bytes_per_embedding,codebook_bytes,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_32,pca_reconstruction_cosine,pca_reconstructed_float32,pca_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,54,1688,0.031990521327,0.0246008056183,0.0415055415442,0.978991596639,0.961764485681,0.98854939741,0.97268907563,0.953838641232,0.983971111818,0.0171800947867,0.311345130205,0.593791246414,466,476,0.978991596639,0.961764485681,0.98854939741,463,476,0.97268907563,0.953838641232,0.983971111818,0.99356223176,0.995798319328,0.987394957983,-0.0063025210084,-0.0147058823529,0,0.00770142180095,0.0266587677725,-0.0063025210084,-0.0147058823529,0,2048,128,0,102400,73984,1479.68
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_384,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,14,1688,0.00829383886256,0.0049468781778,0.0138737144106,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00651658767773,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,-0.010663507109,-0.00296208530806,0,0,0,2048,1536,0,102400,865280,17305.6
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_384,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,12,1688,0.00710900473934,0.00407131536262,0.0123849894971,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00770142180095,0.311345130205,0.312179148197,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,-0.0124407582938,-0.00414691943128,0,0,0,2048,1536,0,102400,865280,17305.6
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_384,pca_reconstruction_cosine,pca_reconstructed_float32,pca_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,0,0,0,0,0,2048,1536,0,102400,865280,17305.6
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_384,pca_reconstruction_cosine,pca_reconstructed_float32,pca_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0,0.311345130205,0.311342149973,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,0,0,0,0,0,2048,1536,0,102400,865280,17305.6
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_64,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,566,1688,0.335308056872,0.313183145842,0.358180859868,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.320497630332,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.989495798319,0,0,0,0.297393364929,0.343009478673,0,0,0,2048,256,0,102400,145920,2918.4
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_64,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.978991596639,0.961764485681,0.98854939741,0.974789915966,0.956456737673,0.985521058724,-0.0136255924171,0.311345130205,0.528269827366,466,476,0.978991596639,0.961764485681,0.98854939741,464,476,0.974789915966,0.956456737673,0.985521058724,0.995708154506,0.995798319328,0.989495798319,-0.00420168067227,-0.0105042016807,0,-0.0195497630332,-0.00829383886256,-0.00420168067227,-0.0105042016807,0,2048,256,0,102400,145920,2918.4
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_64,pca_reconstruction_cosine,pca_reconstructed_float32,pca_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,917,1688,0.543246445498,0.519412040249,0.566884461849,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.528436018957,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.987394957983,0,0,0,0.504146919431,0.55273992891,0,0,0,2048,256,0,102400,145920,2918.4
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pca,pca_64,pca_reconstruction_cosine,pca_reconstructed_float32,pca_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,3,1688,0.00177725118483,0.000604605803334,0.00521240427724,0.978991596639,0.961764485681,0.98854939741,0.976890756303,0.959097733567,0.987048106177,-0.0130331753555,0.311345130205,0.529763102531,466,476,0.978991596639,0.961764485681,0.98854939741,465,476,0.976890756303,0.959097733567,0.987048106177,0.997854077253,0.995798319328,0.987394957983,-0.00210084033613,-0.0063025210084,0,-0.0189573459716,-0.00770142180095,-0.00210084033613,-0.0063025210084,0,2048,256,0,102400,145920,2918.4
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m128_b8,pq_adc_exhaustive,origin_float32,pq_code,squared_l2_asymmetric,cosine_similarity,negative_squared_l2_adc,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,39,1688,0.0231042654028,0.0169468932071,0.0314272959901,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.00829383886256,0.311345130205,-1.3454760313,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,0.00414691943128,0.0130331753555,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m128_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00473933649289,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,-0.00888625592417,-0.00118483412322,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m128_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,31,1688,0.01836492891,0.0129678217441,0.0259492165384,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.00355450236967,0.311345130205,0.289094090462,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,0,0.00710900473934,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m128_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,6,1688,0.00355450236967,0.00163004744464,0.00773339422899,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.0112559241706,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,-0.0166024881517,-0.00592417061611,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m128_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,23,1688,0.0136255924171,0.00909647046764,0.0203634169,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00118483412322,0.311345130205,0.28571587801,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.995798319328,0,0,0,-0.0053317535545,0.00296208530806,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m16_b8,pq_adc_exhaustive,origin_float32,pq_code,squared_l2_asymmetric,cosine_similarity,negative_squared_l2_adc,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,24,1688,0.0142180094787,0.00957290919012,0.0210691220418,0.978991596639,0.961764485681,0.98854939741,0.976890756303,0.959097733567,0.987048106177,-0.000592417061611,0.311345130205,-1.09854745865,466,476,0.978991596639,0.961764485681,0.98854939741,465,476,0.976890756303,0.959097733567,0.987048106177,0.997854077253,0.995798319328,0.985294117647,-0.00210084033613,-0.0063025210084,0,-0.00770142180095,0.00651658767773,-0.00210084033613,-0.0063025210084,0,2048,16,524288,102400,525088,10501.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m16_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.978991596639,0.961764485681,0.98854939741,0.96218487395,0.941021128389,0.975948407927,-0.0142180094787,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,458,476,0.96218487395,0.941021128389,0.975948407927,0.982832618026,0.995798319328,0.987394957983,-0.0168067226891,-0.0294117647059,-0.0063025210084,-0.0201569905213,-0.00888625592417,-0.0168067226891,-0.0294117647059,-0.0063025210084,2048,16,524288,102400,525088,10501.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m16_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,19,1688,0.0112559241706,0.0072177154845,0.0175135964257,0.978991596639,0.961764485681,0.98854939741,0.976890756303,0.959097733567,0.987048106177,-0.00355450236967,0.311345130205,0.236375033855,466,476,0.978991596639,0.961764485681,0.98854939741,465,476,0.976890756303,0.959097733567,0.987048106177,0.997854077253,0.995798319328,0.987394957983,-0.00210084033613,-0.0063025210084,0,-0.00947867298578,0.00236966824645,-0.00210084033613,-0.0063025210084,0,2048,16,524288,102400,525088,10501.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m16_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,3,1688,0.00177725118483,0.000604605803334,0.00521240427724,0.978991596639,0.961764485681,0.98854939741,0.86974789916,0.836527314092,0.897048314961,-0.0130331753555,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,414,476,0.86974789916,0.836527314092,0.897048314961,0.888412017167,0.995798319328,0.989495798319,-0.109243697479,-0.138655462185,-0.0819327731092,-0.0189573459716,-0.00770142180095,-0.109243697479,-0.138655462185,-0.0819327731092,2048,16,524288,102400,525088,10501.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m16_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,13,1688,0.00770142180095,0.00450627955472,0.0131321691694,0.978991596639,0.961764485681,0.98854939741,0.918067226891,0.88995364812,0.939486977912,-0.00710900473934,0.311345130205,0.281535774469,466,476,0.978991596639,0.961764485681,0.98854939741,437,476,0.918067226891,0.88995364812,0.939486977912,0.937768240343,0.995798319328,0.989495798319,-0.0609243697479,-0.0819327731092,-0.0420168067227,-0.0136255924171,-0.000592417061611,-0.0609243697479,-0.0819327731092,-0.0420168067227,2048,16,524288,102400,525088,10501.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m32_b8,pq_adc_exhaustive,origin_float32,pq_code,squared_l2_asymmetric,cosine_similarity,negative_squared_l2_adc,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,27,1688,0.0159952606635,0.0110159662257,0.0231724965993,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.00118483412322,0.311345130205,-1.17229580879,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.993697478992,0,0,0,-0.00592417061611,0.00829383886256,0,0,0,2048,32,524288,102400,525888,10517.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m32_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.978991596639,0.961764485681,0.98854939741,0.976890756303,0.959097733567,0.987048106177,-0.0136255924171,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,465,476,0.976890756303,0.959097733567,0.987048106177,0.997854077253,0.995798319328,0.993697478992,-0.00210084033613,-0.0063025210084,0,-0.0195497630332,-0.00829383886256,-0.00210084033613,-0.0063025210084,0,2048,32,524288,102400,525888,10517.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m32_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,29,1688,0.0171800947867,0.0119882586698,0.0245644918839,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.00236966824645,0.311345130205,0.242766156793,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.995798319328,0.993697478992,0,0,0,-0.00473933649289,0.00947867298578,0,0,0,2048,32,524288,102400,525888,10517.76
lfw,magface-6931178ad2025e1b3799,20260831-R001-937290ca,pq,pq_512_m32_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,25,1688,0.0148104265403,0.0100517254132,0.0217724496831,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.978991596639,0.961764485681,0.98854939741,0.945378151261,0.921170087769,0.962455101772,-0.0136255924171,0.311345130205,0.311345130205,466,476,0.978991596639,0.961764485681,0.98854939741,450,476,0.945378151261,0.921170087769,0.962455101772,0.965665236052,0.995798319328,0.987394957983,-0.0336134453782,-0.0504201680672,-0.0189075630252,-0.0195497630332,-0.00829383886256,-0.0336134453782,-0.0504201680672,-0.0189075630252,2048,32,524288,102400,525888,10517.76
