dataset,model_uid,run_id,compression_family,compression_profile,search_mode,target_fpir,comparison_role,threshold_policy,threshold,realized_fpir,tpir20,tpir20_retention,closed_set_rank20_recall,target_met_on_test
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.778957605362,0.691874219623,0.0615328600036,4.82857142857,0.114327325687,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.891441643238,0.0977853716238,0.0054118464823,0.424675324675,0.114327325687,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.2,origin,origin_calibrated,0.745839476585,0.180012486035,0.024775333896,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.745839476585,0.809431885391,0.0789434486868,3.18637274549,0.114327325687,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.2,compressed_recalibrated,recalibrated_compressed,0.870506763458,0.189664519945,0.0124952418781,0.504342017368,0.114327325687,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.3,origin,origin_calibrated,0.719169616699,0.270749819281,0.0371216258709,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.3,compressed_frozen_threshold,frozen_origin,0.719169616699,0.873176381678,0.0897174916836,2.41685242978,0.114327325687,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_32,pca_reconstruction_cosine,0.3,compressed_recalibrated,recalibrated_compressed,0.85320186615,0.282759413813,0.0197606871556,0.532322781988,0.114327325687,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.01,origin,origin_calibrated,0.840707361698,0.0124121048827,0.000976449365308,1,0.168478890489,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.840707361698,0.000591443779983,0,0,0.122734720222,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.703866779804,0.0121081684958,0.00122469920395,1.25423728814,0.122734720222,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.05,origin,origin_calibrated,0.802969455719,0.0499030689361,0.006619995697,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.802969455719,0.00207005322994,3.3099978485e-05,0.005,0.122734720222,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.603707253933,0.0567457448906,0.00920179401883,1.39,0.122734720222,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.1,origin,origin_calibrated,0.778957605362,0.0926923835184,0.0127434917167,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.778957605362,0.00369652362489,0.000115849924698,0.00909090909091,0.122734720222,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.558790624142,0.107954918841,0.0162851894146,1.27792207792,0.122734720222,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.2,origin,origin_calibrated,0.745839476585,0.180012486035,0.024775333896,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.745839476585,0.00640730761648,0.00033099978485,0.0133600534402,0.122734720222,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.2,compressed_recalibrated,recalibrated_compressed,0.512692987919,0.206602812644,0.0264303328203,1.0668002672,0.122734720222,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.3,origin,origin_calibrated,0.719169616699,0.270749819281,0.0371216258709,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.3,compressed_frozen_threshold,frozen_origin,0.719169616699,0.00965203390944,0.000877149429853,0.0236290682122,0.122734720222,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_direct_cosine,0.3,compressed_recalibrated,recalibrated_compressed,0.483098268509,0.305891437208,0.034804627377,0.937583593402,0.122734720222,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.01,origin,origin_calibrated,0.840707361698,0.0124121048827,0.000976449365308,1,0.168478890489,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.840707361698,0.0124121048827,0.000976449365308,1,0.168495440478,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.840725541115,0.0124038903858,0.000976449365308,1,0.168495440478,False
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.05,origin,origin_calibrated,0.802969455719,0.0499030689361,0.006619995697,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.802969455719,0.0499194979299,0.006619995697,1,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.802995085716,0.0499030689361,0.006619995697,1,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.1,origin,origin_calibrated,0.778957605362,0.0926923835184,0.0127434917167,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.778957605362,0.0927252415062,0.0127434917167,1,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.778978347778,0.0927088125123,0.0127434917167,1,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.2,origin,origin_calibrated,0.745839476585,0.180012486035,0.024775333896,1,0.168478890489,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.745839476585,0.180069987514,0.024775333896,1,0.168495440478,True
survface,arcface-7972a704552df378345f,20260810-R001-5d742943,pca,pca_384,pca_reconstruction_cosine,0.2,compressed_recalibrated,recalibrated_compressed,0.745862960815,0.180020700532,0.024775333896,1,0.168495440478,True
