dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes_x,codec_parameter_bytes_source_x,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count,codec_parameter_bytes_y,codec_parameter_bytes_source_y
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_32,40520,512,32,True,reconstruction,0.00159987342512,0.00174349578854,1.13487003628,1.23697222665,0.42138633085,0.327658410882,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1111.8118,1121.1338,0.0744296488083,13435.5060921,1200,2048,2457600,221184,184.32,frozen_origin,0.01,calibration,test,20,15063,3104,11959,0.254213392735,0.254213392735,0.254213392735,3098,0.998067010309,2338,0.753221649485,3104,1,2926,0.942654639175,5021,15063,3095,3104,0.997100515464,0.994498343429,0.998473801672,2338,3104,0.753221649485,0.737747712896,0.768069594978,2337,-0.243878865979,-0.25902867268,-0.228729059278,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,11959,11959,1,1,0.999678884082,1,1923,0.839200602057,0.832260222427,0.845639267497,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2733,0.181437960566,0.0903291821898,0.272466258316,0.277704087239,10042,0.666666666667,0,0,10042,0.666666666667,13131,0.871738697471,2338,0.155214764655,0,67584,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_64,40520,512,64,True,reconstruction,0.00132432571174,0.0015266583587,0.96931189187,1.08457881107,0.564486854534,0.467285119302,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1126.6222,1046.238,0.0694574785899,14397.2977468,1200,2048,2457600,440320,366.933333333,frozen_origin,0.01,calibration,test,20,15063,3104,11959,0.254213392735,0.254213392735,0.254213392735,3098,0.998067010309,2969,0.956507731959,3104,1,3085,0.993878865979,5021,15063,3095,3104,0.997100515464,0.994498343429,0.998473801672,2969,3104,0.956507731959,0.948750475337,0.963136452472,2968,-0.0405927835052,-0.0476884664948,-0.0335051546392,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,11959,11959,1,1,0.999678884082,1,1923,0.839200602057,0.832260222427,0.845639267497,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,4040,0.268206864502,0.159674593223,0.153293542472,0.158935702251,10042,0.666666666667,0,0,10042,0.666666666667,13131,0.871738697471,2969,0.197105490274,0,133120,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_128,40520,512,128,True,reconstruction,0.000883943062876,0.00113180592259,0.737432532016,0.865207898688,0.738176732864,0.64848187096,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1194.922,1121.0039,0.0744210250282,13437.0629754,1200,2048,2457600,878592,732.16,frozen_origin,0.01,calibration,test,20,15063,3104,11959,0.254213392735,0.254213392735,0.254213392735,3098,0.998067010309,3081,0.992590206186,3104,1,3101,0.999033505155,5021,14504,3095,3104,0.997100515464,0.994498343429,0.998473801672,3081,3104,0.992590206186,0.988905341286,0.995057335227,3080,-0.00451030927835,-0.00740979381443,-0.00225515463918,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,11400,11959,0.953256961284,0.953256961284,0.949325979583,0.956896846935,1905,0.792457563341,0.784764612426,0.799650890543,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,6224,0.413197902144,0.300948510472,0.0686215616959,0.0720020925204,9519,0.631945827524,18,0.00119498107947,9501,0.630750846445,13131,0.871738697471,3640,0.241651729403,0,264192,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_256,40520,512,256,True,reconstruction,0.000277919177319,0.000427038803966,0.383571451502,0.486566272845,0.925867238459,0.883943654707,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1198.8955,1102.7016,0.0732059749054,13660.0871895,1200,2048,2457600,1755136,1462.61333333,frozen_origin,0.01,calibration,test,20,15063,3104,11959,0.254213392735,0.254213392735,0.254213392735,3098,0.998067010309,3096,0.997422680412,3104,1,3103,0.999677835052,5021,6228,3095,3104,0.997100515464,0.994498343429,0.998473801672,3094,3104,0.996778350515,0.994079514816,0.998249096814,3093,-0.000322164948454,-0.00161082474227,0.000644329896907,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,3128,11959,0.261560331131,0.261560331131,0.253761094073,0.269512701736,1820,0.100760933188,0.0947403629066,0.106697884438,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,10833,0.719179446325,0.614139177974,0.0158587658594,0.0183114952429,1415,0.0939387904136,104,0.0069043351258,1311,0.0870344552878,13131,0.871738697471,11925,0.791674965146,0,526336,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_384,40520,512,384,True,reconstruction,2.66906624109e-07,4.3218553075e-07,0.0115350503226,0.0148745284714,0.99993170142,0.999889376241,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1188.2214,1118.2083,0.0742354311889,13470.6565852,1200,2048,2457600,2631680,2193.06666667,frozen_origin,0.01,calibration,test,20,15063,3104,11959,0.254213392735,0.254213392735,0.254213392735,3098,0.998067010309,3098,0.998067010309,3104,1,3104,1,5021,4963,3095,3104,0.997100515464,0.994498343429,0.998473801672,3095,3104,0.997100515464,0.994498343429,0.998473801672,3095,0,0,0,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,1865,11959,0.155949494105,0.155949494105,0.149557632071,0.162562316327,1820,-0.00484990383811,-0.00677314156702,-0.00292457563341,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,14621,0.970656575715,0.942371633218,-0.000518327350755,0.00180732059319,148,0.00982539998672,103,0.00683794728806,45,0.00298745269867,13131,0.871738697471,13189,0.87558919206,0,788480,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_32,40520,512,32,True,reconstruction,0.00159987342512,0.00174349578854,1.13487003628,1.23697222665,0.42138633085,0.327658410882,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1111.8118,1121.1338,0.0744296488083,13435.5060921,1200,2048,2457600,221184,184.32,recalibrated_compressed,0.01,calibration,test,20,15063,3104,11959,,0.254213392735,0.597094357014,3098,0.998067010309,2338,0.753221649485,3104,1,2926,0.942654639175,5021,3951,3095,3104,0.997100515464,0.994498343429,0.998473801672,2033,3104,0.654961340206,0.638055472704,0.671484126644,2032,-0.342139175258,-0.358569587629,-0.324420103093,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,1746,11959,0.145998829334,0.145998829334,0.139783944631,0.152441064858,304,-0.0148005686094,-0.0234133288737,-0.00585124174262,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2733,0.181437960566,0.0903291821898,0.272466258316,0.277704087239,3956,0.262630286132,2513,0.166832636261,1443,0.0957976498705,13131,0.871738697471,12246,0.812985461064,0,67584,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_64,40520,512,64,True,reconstruction,0.00132432571174,0.0015266583587,0.96931189187,1.08457881107,0.564486854534,0.467285119302,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1126.6222,1046.238,0.0694574785899,14397.2977468,1200,2048,2457600,440320,366.933333333,recalibrated_compressed,0.01,calibration,test,20,15063,3104,11959,,0.254213392735,0.444900125265,3098,0.998067010309,2969,0.956507731959,3104,1,3085,0.993878865979,5021,4730,3095,3104,0.997100515464,0.994498343429,0.998473801672,2855,3104,0.919780927835,0.909698051817,0.928826060346,2855,-0.0773195876289,-0.086662371134,-0.0682989690722,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,1830,11959,0.153022827996,0.153022827996,0.146682020792,0.159586474986,418,-0.00777656994732,-0.0165565682749,0.00125428547537,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,4040,0.268206864502,0.159674593223,0.153293542472,0.158935702251,3115,0.206798114585,1703,0.113058487685,1412,0.0937396269004,13131,0.871738697471,12984,0.861979685322,0,133120,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_128,40520,512,128,True,reconstruction,0.000883943062876,0.00113180592259,0.737432532016,0.865207898688,0.738176732864,0.64848187096,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1194.922,1121.0039,0.0744210250282,13437.0629754,1200,2048,2457600,878592,732.16,recalibrated_compressed,0.01,calibration,test,20,15063,3104,11959,,0.254213392735,0.32983726263,3098,0.998067010309,3081,0.992590206186,3104,1,3101,0.999033505155,5021,5218,3095,3104,0.997100515464,0.994498343429,0.998473801672,3076,3104,0.990979381443,0.986993497547,0.993751511613,3075,-0.00612113402062,-0.00934278350515,-0.00354381443299,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,2134,11959,0.17844301363,0.17844301363,0.171684302297,0.185408239097,878,0.0176436156869,0.0101179028347,0.0255058951417,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,6224,0.413197902144,0.300948510472,0.0686215616959,0.0720020925204,2319,0.153953395738,1061,0.0704374958508,1258,0.0835158998871,13131,0.871738697471,12901,0.856469494789,0,264192,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_256,40520,512,256,True,reconstruction,0.000277919177319,0.000427038803966,0.383571451502,0.486566272845,0.925867238459,0.883943654707,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1198.8955,1102.7016,0.0732059749054,13660.0871895,1200,2048,2457600,1755136,1462.61333333,recalibrated_compressed,0.01,calibration,test,20,15063,3104,11959,,0.254213392735,0.272113531828,3098,0.998067010309,3096,0.997422680412,3104,1,3103,0.999677835052,5021,4879,3095,3104,0.997100515464,0.994498343429,0.998473801672,3093,3104,0.996456185567,0.993665067222,0.998020010939,3093,-0.000644329896907,-0.00161082474227,0,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,1782,11959,0.149009114474,0.149009114474,0.14273966567,0.1555039808,1481,-0.0117902834685,-0.016224182624,-0.00752362237645,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,10833,0.719179446325,0.614139177974,0.0158587658594,0.0183114952429,746,0.0495253269601,444,0.0294761999602,302,0.0200491269999,13131,0.871738697471,13270,0.880966606918,0,526336,pca_components_and_mean
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,population-22612d85ff3e17a5ba538708,origin-embedding-8bd4eb2285935a9eacba54a5,pca,pca_384,40520,512,384,True,reconstruction,2.66906624109e-07,4.3218553075e-07,0.0115350503226,0.0148745284714,0.99993170142,0.999889376241,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,1188.2214,1118.2083,0.0742354311889,13470.6565852,1200,2048,2457600,2631680,2193.06666667,recalibrated_compressed,0.01,calibration,test,20,15063,3104,11959,,0.254213392735,0.253175884485,3098,0.998067010309,3098,0.998067010309,3104,1,3104,1,5021,5048,3095,3104,0.997100515464,0.994498343429,0.998473801672,3095,3104,0.997100515464,0.994498343429,0.998473801672,3095,0,0,0,1923,11959,0.160799397943,0.160799397943,0.154324689897,0.167491951415,1950,11959,0.163057111799,0.163057111799,0.156544566938,0.169786052109,1869,0.00225771385567,0.000418095158458,0.00418095158458,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,14621,0.970656575715,0.942371633218,-0.000518327350755,0.00180732059319,135,0.008962358096,54,0.0035849432384,81,0.0053774148576,13131,0.871738697471,13104,0.869946225851,0,788480,pca_components_and_mean
