dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.753221649485,1,1923,11959,0.160799397943,11959,11959,1,0.154324689897,0.167491951415,0.999678884082,1,0.994498343429,0.998473801672,0.737747712896,0.768069594978,0.839200602057,0.832260222427,0.845639267497,-0.243878865979,-0.25902867268,-0.228729059278,128,0,1200,221184,184.32,0.0744296488083,13435.5060921,0,0,10042,0.666666666667
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.956507731959,1,1923,11959,0.160799397943,11959,11959,1,0.154324689897,0.167491951415,0.999678884082,1,0.994498343429,0.998473801672,0.948750475337,0.963136452472,0.839200602057,0.832260222427,0.845639267497,-0.0405927835052,-0.0476884664948,-0.0335051546392,256,0,1200,440320,366.933333333,0.0694574785899,14397.2977468,0,0,10042,0.666666666667
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.992590206186,0.953256961284,1923,11959,0.160799397943,11400,11959,0.953256961284,0.154324689897,0.167491951415,0.949325979583,0.956896846935,0.994498343429,0.998473801672,0.988905341286,0.995057335227,0.792457563341,0.784764612426,0.799650890543,-0.00451030927835,-0.00740979381443,-0.00225515463918,512,0,1200,878592,732.16,0.0744210250282,13437.0629754,18,0.00119498107947,9501,0.630750846445
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.996778350515,0.261560331131,1923,11959,0.160799397943,3128,11959,0.261560331131,0.154324689897,0.167491951415,0.253761094073,0.269512701736,0.994498343429,0.998473801672,0.994079514816,0.998249096814,0.100760933188,0.0947403629066,0.106697884438,-0.000322164948454,-0.00161082474227,0.000644329896907,1024,0,1200,1755136,1462.61333333,0.0732059749054,13660.0871895,104,0.0069043351258,1311,0.0870344552878
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.997100515464,0.155949494105,1923,11959,0.160799397943,1865,11959,0.155949494105,0.154324689897,0.167491951415,0.149557632071,0.162562316327,0.994498343429,0.998473801672,0.994498343429,0.998473801672,-0.00484990383811,-0.00677314156702,-0.00292457563341,0,0,0,1536,0,1200,2631680,2193.06666667,0.0742354311889,13470.6565852,103,0.00683794728806,45,0.00298745269867
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.654961340206,0.145998829334,1923,11959,0.160799397943,1746,11959,0.145998829334,0.154324689897,0.167491951415,0.139783944631,0.152441064858,0.994498343429,0.998473801672,0.638055472704,0.671484126644,-0.0148005686094,-0.0234133288737,-0.00585124174262,-0.342139175258,-0.358569587629,-0.324420103093,128,0,1200,221184,184.32,0.0744296488083,13435.5060921,2513,0.166832636261,1443,0.0957976498705
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.919780927835,0.153022827996,1923,11959,0.160799397943,1830,11959,0.153022827996,0.154324689897,0.167491951415,0.146682020792,0.159586474986,0.994498343429,0.998473801672,0.909698051817,0.928826060346,-0.00777656994732,-0.0165565682749,0.00125428547537,-0.0773195876289,-0.086662371134,-0.0682989690722,256,0,1200,440320,366.933333333,0.0694574785899,14397.2977468,1703,0.113058487685,1412,0.0937396269004
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.990979381443,0.17844301363,1923,11959,0.160799397943,2134,11959,0.17844301363,0.154324689897,0.167491951415,0.171684302297,0.185408239097,0.994498343429,0.998473801672,0.986993497547,0.993751511613,0.0176436156869,0.0101179028347,0.0255058951417,-0.00612113402062,-0.00934278350515,-0.00354381443299,512,0,1200,878592,732.16,0.0744210250282,13437.0629754,1061,0.0704374958508,1258,0.0835158998871
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.996456185567,0.149009114474,1923,11959,0.160799397943,1782,11959,0.149009114474,0.154324689897,0.167491951415,0.14273966567,0.1555039808,0.994498343429,0.998473801672,0.993665067222,0.998020010939,-0.0117902834685,-0.016224182624,-0.00752362237645,-0.000644329896907,-0.00161082474227,0,1024,0,1200,1755136,1462.61333333,0.0732059749054,13660.0871895,444,0.0294761999602,302,0.0200491269999
rfw_custom,adaface-4df25b75e065b0b9ed43,20260810-R001-26ad700c,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.997100515464,0.163057111799,1923,11959,0.160799397943,1950,11959,0.163057111799,0.154324689897,0.167491951415,0.156544566938,0.169786052109,0.994498343429,0.998473801672,0.994498343429,0.998473801672,0.00225771385567,0.000418095158458,0.00418095158458,0,0,0,1536,0,1200,2631680,2193.06666667,0.0742354311889,13470.6565852,54,0.0035849432384,81,0.0053774148576
