analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,angular_error_rad,182010,124641,,,,-4.6797521444218e-06,0.95,-0.004661202394267781,0.004170456786956098,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,reconstruction_mse,182010,124641,,,,-0.03484358907400935,0.95,-0.039769377293072415,-0.030353081010311783,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_left,cosine_to_origin,182010,124641,,,,4.6797521444218e-06,0.95,-0.004170456786956098,0.0046612023942677805,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,angular_error_rad,182010,124641,,,,-0.0013857043141261723,0.95,-0.00645447124481118,0.0032621100171143173,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,reconstruction_mse,182010,124641,,,,-0.021491864173178412,0.95,-0.026290694001388754,-0.016567772576086253,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_top_right,cosine_to_origin,182010,124641,,,,0.0013857043141261723,0.95,-0.003262110017114318,0.00645447124481118,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,angular_error_rad,182010,124641,,,,0.001910368214867274,0.95,-0.001987231143008858,0.006179372855064972,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,reconstruction_mse,182010,124641,,,,0.021938107613419647,0.95,0.01749458652906792,0.026340332476349808,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_left,cosine_to_origin,182010,124641,,,,-0.001910368214867274,0.95,-0.006179372855064973,0.0019872311430088577,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,angular_error_rad,182010,124641,,,,-0.0007558236682915819,0.95,-0.004968203817701678,0.0037657462049890196,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,reconstruction_mse,182010,124641,,,,0.027340657913561748,0.95,0.02229539011644368,0.03222296550575563,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,quadrant_bottom_right,cosine_to_origin,182010,124641,,,,0.0007558236682915819,0.95,-0.0037657462049890196,0.004968203817701678,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,angular_error_rad,182010,124641,,,,-0.0014450368764677638,0.95,-0.005959243565461742,0.0031339811235730924,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,reconstruction_mse,182010,124641,,,,-0.009623494377374319,0.95,-0.014793560487516523,-0.004666211969346873,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,left_eye_attention,cosine_to_origin,182010,124641,,,,0.0014450368764677638,0.95,-0.003133981123573093,0.005959243565461741,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,angular_error_rad,182010,124641,,,,-0.002640546222342403,0.95,-0.007234889516372822,0.002282540416990747,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,reconstruction_mse,182010,124641,,,,0.015048183457064828,0.95,0.009812151777145875,0.02054661392973317,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,right_eye_attention,cosine_to_origin,182010,124641,,,,0.002640546222342403,0.95,-0.0022825404169907484,0.007234889516372821,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,angular_error_rad,182010,124641,,,,-0.005836429689801241,0.95,-0.010726381682643579,-0.0016127196670691181,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,reconstruction_mse,182010,124641,,,,0.04674730848775059,0.95,0.041305184700479135,0.05181227260986364,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,nose_attention,cosine_to_origin,182010,124641,,,,0.005836429689801241,0.95,0.001612719667069118,0.010726381682643577,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,angular_error_rad,182010,124641,,,,0.0016462330043170246,0.95,-0.0028275864397555497,0.006055251694665071,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,reconstruction_mse,182010,124641,,,,0.008120945027162638,0.95,0.0032583855714346907,0.01304485469642235,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,mouth_attention,cosine_to_origin,182010,124641,,,,-0.0016462330043170246,0.95,-0.006055251694665072,0.0028275864397555497,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,left_cheek_attention,angular_error_rad,180713,123547,,,,-0.0012807601414822028,0.95,-0.005299707137222179,0.0034439733000481442,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,left_cheek_attention,reconstruction_mse,180713,123547,,,,0.008718294356844722,0.95,0.004004484707840941,0.014038007843005,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,left_cheek_attention,cosine_to_origin,180713,123547,,,,0.0012807601414822028,0.95,-0.0034439733000481464,0.005299707137222177,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,edgeface-a348c305af33c223b337,pca,pca_128,right_cheek_attention,angular_error_rad,180645,123609,,,,0.0012067365544442528,0.95,-0.0030735520496034886,0.006169025857463709,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
