schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,fallback_query_count,fallback_query_fraction,saliency_branch_enabled,partition_seed,tpir_cluster95_low,tpir_cluster95_high,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
2,genuine-score-topk-v2,20,saliency-fallback-4d4720deffa505629b276ffa,plus_both,0.1,negative_squared_l2_adc,182159,121736,60423,11249,842,0.09240487612538609,0.09079092020894175,0.0940445550896859,0.013935090942190887,0.013030848100351333,0.014901134079635909,True,True,False,0,0.0,True,1,0.01001787681109568,0.01884676725146048,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-067c1dc6cb6bbff7d464e9eb,baseline,0.2,negative_squared_l2_adc,182159,121736,60423,21876,1594,0.17970033515147532,0.1775537050202507,0.18186717917419276,0.026380682852556146,0.025132613984959012,0.02768896963191512,True,True,False,0,0.0,False,1,0.02010921581222408,0.033960362294766434,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-190efdd9fe4668257284ffbd,plus_outside,0.2,negative_squared_l2_adc,182159,121736,60423,21974,1589,0.1805053558520076,0.17835493595885643,0.182675938832349,0.02629793290634361,0.02505182010500712,0.027604274140611115,True,True,False,0,0.0,True,1,0.020023655030894805,0.033793394132411864,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-bba6cdd2685694686f74ca56,plus_entropy,0.2,negative_squared_l2_adc,182159,121736,60423,21872,1593,0.1796674771636985,0.17752100205761226,0.18183416823492252,0.026364132863313638,0.02511645494345173,0.027672030799171222,True,True,False,0,0.0,True,1,0.020093491543870915,0.03392824714135481,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-2d34a3327853476ec23e5572,plus_both,0.2,negative_squared_l2_adc,182159,121736,60423,21984,1587,0.1805875008214497,0.17843669511869012,0.18275846442728697,0.026264832927858597,0.02501950348404162,0.027570395013074258,True,True,False,0,0.0,True,1,0.020007951898930208,0.03379053656966797,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-6e313919b58739b0c3e5d4d8,baseline,0.3,negative_squared_l2_adc,182159,121736,60423,32674,2297,0.26840047315502397,0.26591856886975423,0.2708969935270999,0.03801532529003856,0.03651966903357968,0.039569720181873554,True,True,False,0,0.0,False,1,0.030072955173476117,0.04736390737461832,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-ebd3040dbdaf239d768b5bd2,plus_outside,0.3,negative_squared_l2_adc,182159,121736,60423,32750,2285,0.2690247749227837,0.26654102125968904,0.2715231052734295,0.03781672541912848,0.036324911861715416,0.03936730286272367,True,True,False,0,0.0,True,1,0.029898103538555675,0.0472824185772703,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-8f2d3de6098f99f711431899,plus_entropy,0.3,negative_squared_l2_adc,182159,121736,60423,32631,2297,0.2680472497864231,0.26556639464498694,0.27054274330634914,0.03801532529003856,0.03651966903357968,0.039569720181873554,True,True,False,0,0.0,True,1,0.030140016880965792,0.04736491384435533,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,saliency-fallback-fc37228bc597b1a1b5cfc3d6,plus_both,0.3,negative_squared_l2_adc,182159,121736,60423,32704,2285,0.2686469080633502,0.2661642730098758,0.27114414365129325,0.03781672541912848,0.036324911861715416,0.03936730286272367,True,True,False,0,0.0,True,1,0.029925144969358886,0.047199530185268866,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2,genuine-score-topk-v2,20,continuous-threshold-76e40111fb91998550fa6967,baseline,0.01,negative_squared_l2_adc,182159,121736,60423,1580,84,0.012978905171847277,0.01235829684483817,0.01363024906509621,0.0013901990963705875,0.0011231331307709146,0.0017206603668223621,False,False,False,0,0.0,False,2,0.0008304885193412494,0.00207695873862273,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
