partition_seed,target_fpir,method,model_uid,fit_seconds,evaluation_seconds,model_json
0,0.01,global_safe,conditional-threshold-89547d7e968e6cbca2643c0e,,0.33523199998307973,"{""schema_version"": 1, ""method"": ""global_safe"", ""target_fpir"": 0.01, ""score_column"": ""score"", ""quality_column"": null, ""group_labels"": [""all""], ""quality_cutpoints"": [], ""global_fit_threshold"": -0.323942095041275, ""global_safety_threshold"": -0.33277636766433716, ""global_final_threshold"": -0.323942095041275, ""groups"": [{""name"": ""all"", ""fit_non_mated_count"": 67064, ""safety_non_mated_count"": 31761, ""raw_threshold"": -0.323942095041275, ""shrinkage_weight"": 1.0, ""threshold_before_safety"": -0.323942095041275, ""safety_threshold"": -0.33277636766433716, ""final_threshold"": -0.323942095041275, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.009990456877013002, ""safety_fpir_at_final_threshold"": 0.00793425899688297, ""fit_target_met"": true, ""safety_target_met"": true}], ""calibration_partition"": {""method"": ""sha256_partition_key"", ""seed"": 0, ""safety_fraction"": 0.3, ""partition_column"": ""identity_id"", ""partition_unit"": ""identity_cluster"", ""fit_rows"": 109703, ""safety_rows"": 50705, ""thresholds_fit_on"": ""fit_only"", ""safety_rule"": ""max(fit_threshold, heldout_threshold)""}, ""score_space"": ""negative_squared_l2_adc"", ""threshold_comparator"": "">=""}"
0,0.01,fiqa_2bin,conditional-threshold-267bce3148d1cbc0197b0c5d,,0.3357407999865245,"{""schema_version"": 1, ""method"": ""fiqa_2bin_conservative_shrunk_safe"", ""target_fpir"": 0.01, ""score_column"": ""score"", ""quality_column"": ""fiqa_score"", ""group_labels"": [""low"", ""high""], ""quality_cutpoints"": [0.5597402], ""global_fit_threshold"": -0.323942095041275, ""global_safety_threshold"": -0.33277636766433716, ""global_final_threshold"": -0.323942095041275, ""groups"": [{""name"": ""low"", ""fit_non_mated_count"": 33776, ""safety_non_mated_count"": 15462, ""raw_threshold"": -0.33940279483795166, ""shrinkage_weight"": 0.9941134918766188, ""threshold_before_safety"": -0.3393117853030054, ""safety_threshold"": -0.3324296772480011, ""final_threshold"": -0.3324296772480011, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.007816200852676456, ""safety_fpir_at_final_threshold"": 0.009959901694476782, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""high"", ""fit_non_mated_count"": 33288, ""safety_non_mated_count"": 16299, ""raw_threshold"": -0.31101471185684204, ""shrinkage_weight"": 0.9940277114190158, ""threshold_before_safety"": -0.31101471185684204, ""safety_threshold"": -0.3327394127845764, ""final_threshold"": -0.31101471185684204, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.009973564047104061, ""safety_fpir_at_final_threshold"": 0.006135345726731701, ""fit_target_met"": true, ""safety_target_met"": true}], ""calibration_partition"": {""method"": ""sha256_partition_key"", ""seed"": 0, ""safety_fraction"": 0.3, ""partition_column"": ""identity_id"", ""partition_unit"": ""identity_cluster"", ""fit_rows"": 109703, ""safety_rows"": 50705, ""cutpoints_fit_on"": ""fit_only"", ""thresholds_fit_on"": ""fit_only"", ""safety_rule"": ""max(base_threshold, heldout_group_threshold)"", ""one_sided_shrinkage_rule"": ""threshold_before_safety=max(raw_group_threshold, linear_partial_pooling_threshold)""}, ""score_space"": ""negative_squared_l2_adc"", ""threshold_comparator"": "">=""}"
0,0.01,fiqa_5bin,conditional-threshold-534684d5da7439ec496cb73a,,0.32568449998507276,"{""schema_version"": 1, ""method"": ""fiqa_5bin_conservative_shrunk_safe"", ""target_fpir"": 0.01, ""score_column"": ""score"", ""quality_column"": ""fiqa_score"", ""group_labels"": [""q1"", ""q2"", ""q3"", ""q4"", ""q5""], ""quality_cutpoints"": [0.437140012, 0.520509462, 0.604676224, 0.761883558], ""global_fit_threshold"": -0.323942095041275, ""global_safety_threshold"": -0.33277636766433716, ""global_final_threshold"": -0.323942095041275, ""groups"": [{""name"": ""q1"", ""fit_non_mated_count"": 13621, ""safety_non_mated_count"": 6223, ""raw_threshold"": -0.3749021291732788, ""shrinkage_weight"": 0.9855292670573764, ""threshold_before_safety"": -0.37416470012860764, ""safety_threshold"": -0.3639824688434601, ""final_threshold"": -0.3639824688434601, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.007194772777329124, ""safety_fpir_at_final_threshold"": 0.009963040334243934, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q2"", ""fit_non_mated_count"": 13366, ""safety_non_mated_count"": 6141, ""raw_threshold"": -0.3374045193195343, ""shrinkage_weight"": 0.9852572607990565, ""threshold_before_safety"": -0.3372060463093875, ""safety_threshold"": -0.325015664100647, ""final_threshold"": -0.325015664100647, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.00740685320963639, ""safety_fpir_at_final_threshold"": 0.009933235629376322, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q3"", ""fit_non_mated_count"": 13506, ""safety_non_mated_count"": 6293, ""raw_threshold"": -0.30657923221588135, ""shrinkage_weight"": 0.9854078505763899, ""threshold_before_safety"": -0.30657923221588135, ""safety_threshold"": -0.3102272152900696, ""final_threshold"": -0.30657923221588135, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.009995557529986673, ""safety_fpir_at_final_threshold"": 0.008580962974733831, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q4"", ""fit_non_mated_count"": 13445, ""safety_non_mated_count"": 6406, ""raw_threshold"": -0.2936374843120575, ""shrinkage_weight"": 0.9853426163429828, ""threshold_before_safety"": -0.2936374843120575, ""safety_threshold"": -0.3171358108520508, ""final_threshold"": -0.2936374843120575, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.009966530308664932, ""safety_fpir_at_final_threshold"": 0.004058694973462379, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q5"", ""fit_non_mated_count"": 13126, ""safety_non_mated_count"": 6698, ""raw_threshold"": -0.45921191573143005, ""shrinkage_weight"": 0.984991745460003, ""threshold_before_safety"": -0.45718175183093246, ""safety_threshold"": -0.4675867557525635, ""final_threshold"": -0.45718175183093246, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.009751637970440347, ""safety_fpir_at_final_threshold"": 0.008659301283965363, ""fit_target_met"": true, ""safety_target_met"": true}], ""calibration_partition"": {""method"": ""sha256_partition_key"", ""seed"": 0, ""safety_fraction"": 0.3, ""partition_column"": ""identity_id"", ""partition_unit"": ""identity_cluster"", ""fit_rows"": 109703, ""safety_rows"": 50705, ""cutpoints_fit_on"": ""fit_only"", ""thresholds_fit_on"": ""fit_only"", ""safety_rule"": ""max(base_threshold, heldout_group_threshold)"", ""one_sided_shrinkage_rule"": ""threshold_before_safety=max(raw_group_threshold, linear_partial_pooling_threshold)""}, ""score_space"": ""negative_squared_l2_adc"", ""threshold_comparator"": "">=""}"
0,0.01,continuous_fiqa,continuous-threshold-842e5adbcddae4d2ae893327,0.6299062999896705,0.33589560000109486,"{""method"": ""continuous_fiqa"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.5582518000000001], ""scales"": [0.2402987525], ""quality_bounds"": [-2.7263229341983375, 6.309761429160978], ""quality_knots"": [-0.270891321696174, 0.3306019382407458], ""coefficients"": [1.8159761237605807, 0.3770437484387055, -0.14151252782719292, -0.8063657967585344], ""score_center"": -0.6332631409168243, ""score_scale"": 0.17959551518228228, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 0, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 67064, ""safety_non_mated_count"": 31761, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 15, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}"
0,0.01,continuous_fiqa_margin,continuous-threshold-1b40de5d18bf819b384ea9f8,0.66531290000421,0.3469770000083372,"{""method"": ""continuous_fiqa_margin"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""adc_margin""], ""centers"": [0.5582518000000001, 0.019037872552871704], ""scales"": [0.2402987525, 0.030412867665290833], ""quality_bounds"": [-2.7263229341983375, 6.309761429160978], ""quality_knots"": [-0.270891321696174, 0.3306019382407458], ""coefficients"": [1.7855930089702379, 0.35302426517756025, -0.14517357315218365, -0.7922641322650636, 0.07970176063063375], ""score_center"": -0.6332631409168243, ""score_scale"": 0.17959551518228228, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 0, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 67064, ""safety_non_mated_count"": 31761, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}"
0,0.01,continuous_fiqa_margin_distortion,continuous-threshold-ea3d561f57af4ab1d56e2fad,0.6563967000111006,0.33533830000669695,"{""method"": ""continuous_fiqa_margin_distortion"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""adc_margin"", ""top1_gallery_pq_distortion""], ""centers"": [0.5582518000000001, 0.019037872552871704, 0.20418162334905396], ""scales"": [0.2402987525, 0.030412867665290833, 0.025515113733000333], ""quality_bounds"": [-2.7263229341983375, 6.309761429160978], ""quality_knots"": [-0.270891321696174, 0.3306019382407458], ""coefficients"": [1.691367523829223, 0.37528314383541195, -0.11817466675367065, -0.7099721749807829, 0.13287703519248945, -0.3424416958769883], ""score_center"": -0.6332631409168243, ""score_scale"": 0.17959551518228228, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 0, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 67064, ""safety_non_mated_count"": 31761, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 19, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}"
0,0.01,continuous_fiqa_runnerup,continuous-threshold-d6e0b1e90850301ded11c97d,0.7402338999963831,0.34128389999386854,"{""method"": ""continuous_fiqa_runnerup"", ""target_fpir"": 0.01, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""adc_s2""], ""centers"": [0.5582518000000001, -0.6583384573459625], ""scales"": [0.2402987525, 0.2347133904695511], ""quality_bounds"": [-2.7263229341983375, 6.309761429160978], ""quality_knots"": [-0.270891321696174, 0.3306019382407458], ""coefficients"": [0.5412729710293805, 0.08598225911059598, -0.005718084410752797, -0.0647274877892876, 1.117411797366516], ""score_center"": -0.6332631409168243, ""score_scale"": 0.17959551518228228, ""safety_offset"": 0.0009923991520780495, ""settings"": {""partition_seed"": 0, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 67064, ""safety_non_mated_count"": 31761, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 24, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}"
0,0.05,global_safe,conditional-threshold-89269b0e8f87963afafd984d,,0.3251542999933008,"{""schema_version"": 1, ""method"": ""global_safe"", ""target_fpir"": 0.05, ""score_column"": ""score"", ""quality_column"": null, ""group_labels"": [""all""], ""quality_cutpoints"": [], ""global_fit_threshold"": -0.4030708074569702, ""global_safety_threshold"": -0.40501368045806885, ""global_final_threshold"": -0.4030708074569702, ""groups"": [{""name"": ""all"", ""fit_non_mated_count"": 67064, ""safety_non_mated_count"": 31761, ""raw_threshold"": -0.4030708074569702, ""shrinkage_weight"": 1.0, ""threshold_before_safety"": -0.4030708074569702, ""safety_threshold"": -0.40501368045806885, ""final_threshold"": -0.4030708074569702, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.049997017774066566, ""safety_fpir_at_final_threshold"": 0.0482982273857876, ""fit_target_met"": true, ""safety_target_met"": true}], ""calibration_partition"": {""method"": ""sha256_partition_key"", ""seed"": 0, ""safety_fraction"": 0.3, ""partition_column"": ""identity_id"", ""partition_unit"": ""identity_cluster"", ""fit_rows"": 109703, ""safety_rows"": 50705, ""thresholds_fit_on"": ""fit_only"", ""safety_rule"": ""max(fit_threshold, heldout_threshold)""}, ""score_space"": ""negative_squared_l2_adc"", ""threshold_comparator"": "">=""}"
0,0.05,fiqa_2bin,conditional-threshold-6484ec11de7a0e1d9971296e,,0.3787474000127986,"{""schema_version"": 1, ""method"": ""fiqa_2bin_conservative_shrunk_safe"", ""target_fpir"": 0.05, ""score_column"": ""score"", ""quality_column"": ""fiqa_score"", ""group_labels"": [""low"", ""high""], ""quality_cutpoints"": [0.5597402], ""global_fit_threshold"": -0.4030708074569702, ""global_safety_threshold"": -0.40501368045806885, ""global_final_threshold"": -0.4030708074569702, ""groups"": [{""name"": ""low"", ""fit_non_mated_count"": 33776, ""safety_non_mated_count"": 15462, ""raw_threshold"": -0.40574780106544495, ""shrinkage_weight"": 0.9941134918766188, ""threshold_before_safety"": -0.40573204292082243, ""safety_threshold"": -0.39694178104400635, ""final_threshold"": -0.39694178104400635, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.04100544765513974, ""safety_fpir_at_final_threshold"": 0.04999353253136722, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""high"", ""fit_non_mated_count"": 33288, ""safety_non_mated_count"": 16299, ""raw_threshold"": -0.3984573185443878, ""shrinkage_weight"": 0.9940277114190158, ""threshold_before_safety"": -0.3984573185443878, ""safety_threshold"": -0.4166604280471802, ""final_threshold"": -0.3984573185443878, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.04998798365777457, ""safety_fpir_at_final_threshold"": 0.03852997116387508, ""fit_target_met"": true, ""safety_target_met"": true}], ""calibration_partition"": {""method"": ""sha256_partition_key"", ""seed"": 0, ""safety_fraction"": 0.3, ""partition_column"": ""identity_id"", ""partition_unit"": ""identity_cluster"", ""fit_rows"": 109703, ""safety_rows"": 50705, ""cutpoints_fit_on"": ""fit_only"", ""thresholds_fit_on"": ""fit_only"", ""safety_rule"": ""max(base_threshold, heldout_group_threshold)"", ""one_sided_shrinkage_rule"": ""threshold_before_safety=max(raw_group_threshold, linear_partial_pooling_threshold)""}, ""score_space"": ""negative_squared_l2_adc"", ""threshold_comparator"": "">=""}"
0,0.05,fiqa_5bin,conditional-threshold-07448312c2f98187bd96a76e,,0.35972700000274926,"{""schema_version"": 1, ""method"": ""fiqa_5bin_conservative_shrunk_safe"", ""target_fpir"": 0.05, ""score_column"": ""score"", ""quality_column"": ""fiqa_score"", ""group_labels"": [""q1"", ""q2"", ""q3"", ""q4"", ""q5""], ""quality_cutpoints"": [0.437140012, 0.520509462, 0.604676224, 0.761883558], ""global_fit_threshold"": -0.4030708074569702, ""global_safety_threshold"": -0.40501368045806885, ""global_final_threshold"": -0.4030708074569702, ""groups"": [{""name"": ""q1"", ""fit_non_mated_count"": 13621, ""safety_non_mated_count"": 6223, ""raw_threshold"": -0.4285430312156677, ""shrinkage_weight"": 0.9855292670573764, ""threshold_before_safety"": -0.42817442946820083, ""safety_threshold"": -0.42095813155174255, ""final_threshold"": -0.42095813155174255, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.041112987299023566, ""safety_fpir_at_final_threshold"": 0.04997589587015909, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q2"", ""fit_non_mated_count"": 13366, ""safety_non_mated_count"": 6141, ""raw_threshold"": -0.4021822512149811, ""shrinkage_weight"": 0.9852572607990565, ""threshold_before_safety"": -0.4021822512149811, ""safety_threshold"": -0.3906954526901245, ""final_threshold"": -0.3906954526901245, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.03980248391440969, ""safety_fpir_at_final_threshold"": 0.04999185800358248, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q3"", ""fit_non_mated_count"": 13506, ""safety_non_mated_count"": 6293, ""raw_threshold"": -0.3716932237148285, ""shrinkage_weight"": 0.9854078505763899, ""threshold_before_safety"": -0.3716932237148285, ""safety_threshold"": -0.36895596981048584, ""final_threshold"": -0.36895596981048584, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.04768251147638087, ""safety_fpir_at_final_threshold"": 0.04989671063085969, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q4"", ""fit_non_mated_count"": 13445, ""safety_non_mated_count"": 6406, ""raw_threshold"": -0.3665580153465271, ""shrinkage_weight"": 0.9853426163429828, ""threshold_before_safety"": -0.3665580153465271, ""safety_threshold"": -0.3939034640789032, ""final_threshold"": -0.3665580153465271, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.04998140572703607, ""safety_fpir_at_final_threshold"": 0.030284108648142367, ""fit_target_met"": true, ""safety_target_met"": true}, {""name"": ""q5"", ""fit_non_mated_count"": 13126, ""safety_non_mated_count"": 6698, ""raw_threshold"": -0.569598913192749, ""shrinkage_weight"": 0.984991745460003, ""threshold_before_safety"": -0.567099616993803, ""safety_threshold"": -0.5674919486045837, ""final_threshold"": -0.567099616993803, ""used_global_fallback"": false, ""fit_fpir_at_final_threshold"": 0.04860582050891361, ""safety_fpir_at_final_threshold"": 0.04956703493580173, ""fit_target_met"": true, ""safety_target_met"": true}], ""calibration_partition"": {""method"": ""sha256_partition_key"", ""seed"": 0, ""safety_fraction"": 0.3, ""partition_column"": ""identity_id"", ""partition_unit"": ""identity_cluster"", ""fit_rows"": 109703, ""safety_rows"": 50705, ""cutpoints_fit_on"": ""fit_only"", ""thresholds_fit_on"": ""fit_only"", ""safety_rule"": ""max(base_threshold, heldout_group_threshold)"", ""one_sided_shrinkage_rule"": ""threshold_before_safety=max(raw_group_threshold, linear_partial_pooling_threshold)""}, ""score_space"": ""negative_squared_l2_adc"", ""threshold_comparator"": "">=""}"
