partition_seed,target_fpir,stage,reference_method,candidate_method,reference_realized_fpir,reference_tpir_at_rank_k,reference_target_met_on_test,reference_target_met_by_wilson_upper,candidate_realized_fpir,candidate_tpir_at_rank_k,candidate_target_met_on_test,candidate_target_met_by_wilson_upper,delta_fpir,delta_fpir_ci_low,delta_fpir_ci_high,fpir_resampling_unit,delta_tpir_at_rank_k,delta_tpir_at_rank_k_ci_low,delta_tpir_at_rank_k_ci_high,tpir_at_rank_k_resampling_unit,tpir_ci_direction,operating_point_status,same_realized_fpir_enforced,test_based_selection
8972,0.01,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.009816323848327528,0.0009102494083378846,True,False,0.009257738056121442,0.0015060490210681364,True,True,-0.0005585857922060854,-0.0009118091608069921,-0.0002217914174935927,query,0.0005957996127302517,9.796799324940156e-05,0.0011500075822327045,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.01,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.010194190707761057,0.0013239991394005594,False,False,0.009257738056121442,0.0015060490210681364,True,True,-0.0009364526516396136,-0.001322534008017349,-0.0005339423013734639,query,0.0001820498816675769,-0.0002538446980501968,0.0006493779729516907,mated_identity_cluster,includes_zero,reference_misses_target,False,False
8972,0.01,add_margin,continuous_fiqa,continuous_fiqa_margin,0.009257738056121442,0.0015060490210681364,True,True,0.009545245449168693,0.0009433493868228986,True,False,0.0002875073930472498,4.1072484721035685e-05,0.0005585857922060854,query,-0.0005626996342452378,-0.0009952053706544098,-0.00022110347261070077,mated_identity_cluster,decrease,both_point_targets_met,False,False
8972,0.01,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.009545245449168693,0.0009433493868228986,True,False,0.009791680357494907,0.0008936994190953776,True,False,0.0002464349083262141,-0.0001480663074193333,0.0006243017677597423,query,-4.964996772752098e-05,-0.0002525953890349833,0.00011982337306010457,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.01,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.009257738056121442,0.0015060490210681364,True,True,0.009356312019451928,0.006421395826092713,True,True,9.857396333048565e-05,-0.0006245071301833471,0.0008871656699743708,query,0.004915346805024577,0.002801272151298059,0.007531506248628296,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.05,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.04496615627258987,0.0051470466544196744,True,True,0.046978708023920616,0.006719295632457839,True,True,0.0020125517513307485,0.0012075310507984492,0.0027847144640862193,query,0.0015722489780381642,0.0004534489450106673,0.0028121780290610923,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.05,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.04647762371032398,0.005511146417754829,True,True,0.046978708023920616,0.006719295632457839,True,True,0.0005010843135966354,-0.00030393638693566405,0.0012734523887757102,query,0.0012081492147030105,0.00043319228983756285,0.0020409939550768944,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.05,add_margin,continuous_fiqa,continuous_fiqa_margin,0.046978708023920616,0.006719295632457839,True,True,0.047323716895577315,0.0053621965145722655,True,True,0.00034500887165669973,-0.00014786094499572846,0.0008296641913649208,query,-0.0013570991178855733,-0.0021158846992823323,-0.000719557754578601,mated_identity_cluster,decrease,both_point_targets_met,False,False
8972,0.05,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.047323716895577315,0.0053621965145722655,True,True,0.05125846093185253,0.005378746503814772,False,False,0.0039347440362752185,0.002981451665899981,0.0048960455411710575,query,1.6549989242506992e-05,-0.0006161467845196428,0.0007220353198638296,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
8972,0.05,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.046978708023920616,0.006719295632457839,True,True,0.050535585200762304,0.0111215927709647,False,False,0.00355687717684169,0.001954844910297694,0.0052246254189393425,query,0.00440229713850686,0.0010874767483327384,0.007950369981891305,mated_identity_cluster,increase,candidate_misses_target,False,False
