split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir,partition_seed
safety,q2,6331,0.19933251471930985,63,0.009951034591691676,-0.3722831904888153,-0.3725662648677827,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q3,6337,0.19952142564780706,63,0.009941612750512861,-0.38757815957069397,-0.3883671605587003,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q4,6410,0.20181984194452315,50,0.0078003120124804995,-0.3981362089236855,-0.4047487682104111,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
safety,q5,6738,0.21214697270237085,52,0.00771742356782428,-0.441259836580699,-0.4512342920899389,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q1,23170,0.19032989419727936,138,0.005955977557186016,-0.3663037419319153,-0.3843177691102027,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q2,24283,0.1994726292961819,205,0.008442120001647242,-0.3722831904888153,-0.38080121755599966,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q3,23909,0.19640040743904844,225,0.009410682169894182,-0.38757815957069397,-0.3901588010787965,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q4,24555,0.20170697246500624,228,0.009285277947464875,-0.3981362089236855,-0.39974086582660684,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q5,25819,0.21209009660248407,257,0.009953909911305627,-0.441259836580699,-0.4416859376430512,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q1,13621,0.20310449719670762,106,0.007782101167315175,-0.38818252086639404,-0.3967148542404177,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q2,13366,0.1993021591315758,55,0.004114918449797995,-0.3653983175754547,-0.3874448806047439,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q3,13506,0.2013897172849815,91,0.006737746186879905,-0.3683202266693115,-0.37911812365055075,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q4,13445,0.2004801383752833,133,0.009892153216809222,-0.3959795719714949,-0.3965232229232788,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q5,13126,0.19572348801145176,127,0.009675453298796282,-0.5368901034670335,-0.5404359251260757,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q1,6223,0.19593211800636,62,0.009963040334243934,-0.38818252086639404,-0.3883773523569108,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q2,6141,0.19335033531689808,61,0.009933235629376322,-0.3653983175754547,-0.3658201813697813,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q3,6293,0.1981360788388275,62,0.009852216748768473,-0.3683202266693115,-0.36983555912971505,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q4,6406,0.201693901325525,50,0.007805182641273806,-0.3959795719714949,-0.4044296845793725,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q5,6698,0.2108875665123894,62,0.009256494475962974,-0.5368901034670335,-0.5426056194305423,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q1,23943,0.19667970033515147,189,0.007893747650670342,-0.38818252086639404,-0.39693433701992065,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q2,23041,0.18927022409147665,167,0.007247949307755739,-0.3653983175754547,-0.37544206380844203,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q3,23551,0.19345961753302227,174,0.007388221306950872,-0.3683202266693115,-0.37838250398635864,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q4,24220,0.19895511598869686,270,0.011147811725846408,-0.3959795719714949,-0.390983646214008,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q5,26981,0.22163534205165275,275,0.010192357584967199,-0.5368901034670335,-0.5357538938522338,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,all,67064,1.0,3283,0.04895323869736371,-0.46679314970970154,-0.3958417731523515,[],False,global_safe,0.05,0
safety,all,31761,1.0,1588,0.04999842574226252,-0.46679314970970154,-0.3890680611133573,[],False,global_safe,0.05,0
test,all,121736,1.0,5677,0.04663369915226392,-0.46679314970970154,-0.39379475563764604,[],False,global_safe,0.05,0
fit,low,33340,0.49713706310390077,1500,0.04499100179964007,-0.4483148753643036,-0.38525056123733514,[0.5466472],False,fiqa_s_2bin,0.05,0
fit,high,33724,0.5028629368960993,1683,0.049905112086348,-0.4902199928757155,-0.40916670620441453,[0.5466472],False,fiqa_s_2bin,0.05,0
safety,low,15435,0.4859733635590819,771,0.04995140913508261,-0.4483148753643036,-0.3725908672809602,[0.5466472],False,fiqa_s_2bin,0.05,0
safety,high,16326,0.5140266364409181,761,0.04661276491485973,-0.4902199928757155,-0.4121595770120621,[0.5466472],False,fiqa_s_2bin,0.05,0
test,low,59311,0.48721002825786947,2602,0.04387044561717051,-0.4483148753643036,-0.3836412012577057,[0.5466472],False,fiqa_s_2bin,0.05,0
test,high,62425,0.5127899717421305,3011,0.048233880656788145,-0.4902199928757155,-0.40965671300888057,[0.5466472],False,fiqa_s_2bin,0.05,0
fit,low,33776,0.5036383156387928,1508,0.0446470866887731,-0.44895049929618835,-0.38801437616348267,[0.5597402],False,fiqa_l_2bin,0.05,0
fit,high,33288,0.4963616843612072,1659,0.04983777937995674,-0.48708475706854104,-0.4049907055497171,[0.5597402],False,fiqa_l_2bin,0.05,0
safety,low,15462,0.48682346273731936,773,0.04999353253136722,-0.44895049929618835,-0.37422059357166293,[0.5597402],False,fiqa_l_2bin,0.05,0
safety,high,16299,0.5131765372626806,727,0.04460396343333947,-0.48708475706854104,-0.40869662225246417,[0.5597402],False,fiqa_l_2bin,0.05,0
test,low,58468,0.4802852073339029,2620,0.04481083669699665,-0.44895049929618835,-0.3847880023717879,[0.5597402],False,fiqa_l_2bin,0.05,0
test,high,63268,0.5197147926660971,2770,0.043782006701650125,-0.48708475706854104,-0.4073194751143454,[0.5597402],False,fiqa_l_2bin,0.05,0
fit,q1,13153,0.1961260885124657,551,0.04189158366912491,-0.44073817133903503,-0.38019605636596693,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q2,13448,0.20052487176428485,568,0.042236763831052945,-0.4452839493751526,-0.39018693059682846,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q3,13402,0.19983895979959443,638,0.04760483509923892,-0.46182623505592346,-0.3952603030204773,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q4,13528,0.20171776213765955,675,0.049896510940272025,-0.4722477522068646,-0.398270438015461,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q5,13533,0.20179231778599546,668,0.049360821695115645,-0.5352031588554382,-0.4423504257202147,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q1,5945,0.18717924498598912,297,0.04995794785534062,-0.44073817133903503,-0.36775972366332993,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q2,6331,0.19933251471930985,316,0.04991312588848523,-0.4452839493751526,-0.3725662648677827,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q3,6337,0.19952142564780706,316,0.049865867129556575,-0.46182623505592346,-0.3883671605587003,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q4,6410,0.20181984194452315,273,0.042589703588143527,-0.4722477522068646,-0.4047487682104111,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q5,6738,0.21214697270237085,336,0.04986642920747997,-0.5352031588554382,-0.4512342920899389,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q1,23170,0.19032989419727936,925,0.039922313336210616,-0.44073817133903503,-0.3843177691102027,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q2,24283,0.1994726292961819,993,0.040892805666515666,-0.4452839493751526,-0.38080121755599966,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q3,23909,0.19640040743904844,1202,0.05027395541427914,-0.46182623505592346,-0.3901588010787965,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q4,24555,0.20170697246500624,1124,0.0457747912848707,-0.4722477522068646,-0.39974086582660684,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q5,25819,0.21209009660248407,1243,0.048142840543785585,-0.5352031588554382,-0.4416859376430512,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q1,13621,0.20310449719670762,663,0.04867484032009397,-0.46480506658554077,-0.3967148542404177,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q2,13366,0.1993021591315758,540,0.04040101750710759,-0.44087204337120056,-0.3874448806047439,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q3,13506,0.2013897172849815,606,0.04486894713460684,-0.4387747645378113,-0.37911812365055075,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q4,13445,0.2004801383752833,672,0.04998140572703607,-0.4663901627063751,-0.3965232229232788,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q5,13126,0.19572348801145176,631,0.04807252780740515,-0.6499264285082432,-0.5404359251260757,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q1,6223,0.19593211800636,311,0.04997589587015909,-0.46480506658554077,-0.3883773523569108,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q2,6141,0.19335033531689808,307,0.04999185800358248,-0.44087204337120056,-0.3658201813697813,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q3,6293,0.1981360788388275,314,0.04989671063085969,-0.4387747645378113,-0.36983555912971505,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q4,6406,0.201693901325525,262,0.04089915704027474,-0.4663901627063751,-0.4044296845793725,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q5,6698,0.2108875665123894,324,0.04837264855180651,-0.6499264285082432,-0.5426056194305423,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q1,23943,0.19667970033515147,1126,0.04702835901933759,-0.46480506658554077,-0.39693433701992065,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q2,23041,0.18927022409147665,1043,0.04526713250292956,-0.44087204337120056,-0.37544206380844203,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q3,23551,0.19345961753302227,1017,0.04318287970786803,-0.4387747645378113,-0.37838250398635864,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q4,24220,0.19895511598869686,1111,0.045871180842279105,-0.4663901627063751,-0.390983646214008,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q5,26981,0.22163534205165275,1322,0.048997442644824134,-0.6499264285082432,-0.5357538938522338,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,all,67064,1.0,6638,0.09898007873076464,-0.5147057175636292,-0.3958417731523515,[],False,global_safe,0.1,0
safety,all,31761,1.0,3176,0.09999685148452504,-0.5147057175636292,-0.3890680611133573,[],False,global_safe,0.1,0
test,all,121736,1.0,11132,0.09144377998291385,-0.5147057175636292,-0.39379475563764604,[],False,global_safe,0.1,0
fit,low,33340,0.49713706310390077,3128,0.09382123575284942,-0.49168306589126587,-0.38525056123733514,[0.5466472],False,fiqa_s_2bin,0.1,0
fit,high,33724,0.5028629368960993,3365,0.09978057169967976,-0.5424046282877325,-0.40916670620441453,[0.5466472],False,fiqa_s_2bin,0.1,0
safety,low,15435,0.4859733635590819,1543,0.09996760609005508,-0.49168306589126587,-0.3725908672809602,[0.5466472],False,fiqa_s_2bin,0.1,0
safety,high,16326,0.5140266364409181,1534,0.09396055371799583,-0.5424046282877325,-0.4121595770120621,[0.5466472],False,fiqa_s_2bin,0.1,0
test,low,59311,0.48721002825786947,5154,0.0868978772908904,-0.49168306589126587,-0.3836412012577057,[0.5466472],False,fiqa_s_2bin,0.1,0
test,high,62425,0.5127899717421305,5869,0.09401682018422107,-0.5424046282877325,-0.40965671300888057,[0.5466472],False,fiqa_s_2bin,0.1,0
fit,low,33776,0.5036383156387928,3070,0.09089294173377546,-0.49171990156173706,-0.38801437616348267,[0.5597402],False,fiqa_l_2bin,0.1,0
fit,high,33288,0.4963616843612072,3316,0.09961547704878634,-0.5425541164114096,-0.4049907055497171,[0.5597402],False,fiqa_l_2bin,0.1,0
safety,low,15462,0.48682346273731936,1546,0.09998706506273444,-0.49171990156173706,-0.37422059357166293,[0.5597402],False,fiqa_l_2bin,0.1,0
safety,high,16299,0.5131765372626806,1527,0.09368672924719308,-0.5425541164114096,-0.40869662225246417,[0.5597402],False,fiqa_l_2bin,0.1,0
test,low,58468,0.4802852073339029,5287,0.09042553191489362,-0.49171990156173706,-0.3847880023717879,[0.5597402],False,fiqa_l_2bin,0.1,0
test,high,63268,0.5197147926660971,5447,0.08609407599418348,-0.5425541164114096,-0.4073194751143454,[0.5597402],False,fiqa_l_2bin,0.1,0
fit,q1,13153,0.1961260885124657,1203,0.09146202387288072,-0.486644446849823,-0.38019605636596693,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q2,13448,0.20052487176428485,1258,0.09354550862581797,-0.49077391624450684,-0.39018693059682846,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q3,13402,0.19983895979959443,1289,0.09617967467542157,-0.5085145235061646,-0.3952603030204773,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q4,13528,0.20171776213765955,1349,0.0997191011235955,-0.5219303269138981,-0.398270438015461,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q5,13533,0.20179231778599546,1333,0.09849996305327717,-0.6013005375862122,-0.4423504257202147,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q1,5945,0.18717924498598912,594,0.09991589571068124,-0.486644446849823,-0.36775972366332993,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q2,6331,0.19933251471930985,633,0.09998420470699731,-0.49077391624450684,-0.3725662648677827,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q3,6337,0.19952142564780706,633,0.09988953763610542,-0.5085145235061646,-0.3883671605587003,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q4,6410,0.20181984194452315,561,0.0875195007800312,-0.5219303269138981,-0.4047487682104111,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q5,6738,0.21214697270237085,673,0.09988127040664886,-0.6013005375862122,-0.4512342920899389,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q1,23170,0.19032989419727936,1989,0.08584376348726802,-0.486644446849823,-0.3843177691102027,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q2,24283,0.1994726292961819,2054,0.0845859243091875,-0.49077391624450684,-0.38080121755599966,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q3,23909,0.19640040743904844,2323,0.09716006524739637,-0.5085145235061646,-0.3901588010787965,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q4,24555,0.20170697246500624,2206,0.0898391366320505,-0.5219303269138981,-0.39974086582660684,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q5,25819,0.21209009660248407,2574,0.09969402378093652,-0.6013005375862122,-0.4416859376430512,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q1,13621,0.20310449719670762,1362,0.09999265839512518,-0.5079845190048218,-0.3967148542404177,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q2,13366,0.1993021591315758,1144,0.08559030375579829,-0.4817531406879425,-0.3874448806047439,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q3,13506,0.2013897172849815,1230,0.09107063527321191,-0.4821814298629761,-0.37911812365055075,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q4,13445,0.2004801383752833,1344,0.09996281145407214,-0.5147621035575867,-0.3965232229232788,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q5,13126,0.19572348801145176,1285,0.0978973030626238,-0.717416461668411,-0.5404359251260757,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q1,6223,0.19593211800636,600,0.09641651936365098,-0.5079845190048218,-0.3883773523569108,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q2,6141,0.19335033531689808,614,0.09998371600716496,-0.4817531406879425,-0.3658201813697813,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q3,6293,0.1981360788388275,629,0.0999523279834737,-0.4821814298629761,-0.36983555912971505,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q4,6406,0.201693901325525,578,0.0902279113331252,-0.5147621035575867,-0.4044296845793725,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q5,6698,0.2108875665123894,667,0.09958196476560167,-0.717416461668411,-0.5426056194305423,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q1,23943,0.19667970033515147,2240,0.0935555277116485,-0.5079845190048218,-0.39693433701992065,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q2,23041,0.18927022409147665,2053,0.08910203550193134,-0.4817531406879425,-0.37544206380844203,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q3,23551,0.19345961753302227,2109,0.08955033756528386,-0.4821814298629761,-0.37838250398635864,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q4,24220,0.19895511598869686,2084,0.08604459124690339,-0.5147621035575867,-0.390983646214008,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q5,26981,0.22163534205165275,2623,0.09721655980134168,-0.717416461668411,-0.5357538938522338,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,all,67064,1.0,13412,0.19998807109626626,-0.5815445780754089,-0.3958417731523515,[],False,global_safe,0.2,0
safety,all,31761,1.0,6333,0.1993954850288089,-0.5815445780754089,-0.3890680611133573,[],False,global_safe,0.2,0
test,all,121736,1.0,22206,0.18241111914306368,-0.5815445780754089,-0.39379475563764604,[],False,global_safe,0.2,0
fit,low,33340,0.49713706310390077,6385,0.1915116976604679,-0.5507112741470337,-0.38525056123733514,[0.5466472],False,fiqa_s_2bin,0.2,0
fit,high,33724,0.5028629368960993,6735,0.19970940576444077,-0.6183449309075473,-0.40916670620441453,[0.5466472],False,fiqa_s_2bin,0.2,0
safety,low,15435,0.4859733635590819,3087,0.2,-0.5507112741470337,-0.3725908672809602,[0.5466472],False,fiqa_s_2bin,0.2,0
safety,high,16326,0.5140266364409181,3158,0.19343378659806443,-0.6183449309075473,-0.4121595770120621,[0.5466472],False,fiqa_s_2bin,0.2,0
test,low,59311,0.48721002825786947,10304,0.17372831346630474,-0.5507112741470337,-0.3836412012577057,[0.5466472],False,fiqa_s_2bin,0.2,0
test,high,62425,0.5127899717421305,11785,0.18878654385262314,-0.6183449309075473,-0.40965671300888057,[0.5466472],False,fiqa_s_2bin,0.2,0
fit,low,33776,0.5036383156387928,6424,0.19019422074846046,-0.5504536628723145,-0.38801437616348267,[0.5597402],False,fiqa_l_2bin,0.2,0
fit,high,33288,0.4963616843612072,6640,0.19947128094208122,-0.624724830031338,-0.4049907055497171,[0.5597402],False,fiqa_l_2bin,0.2,0
safety,low,15462,0.48682346273731936,3092,0.19997413012546889,-0.5504536628723145,-0.37422059357166293,[0.5597402],False,fiqa_l_2bin,0.2,0
safety,high,16299,0.5131765372626806,3093,0.18976624332781153,-0.624724830031338,-0.40869662225246417,[0.5597402],False,fiqa_l_2bin,0.2,0
test,low,58468,0.4802852073339029,10779,0.18435725525073546,-0.5504536628723145,-0.3847880023717879,[0.5597402],False,fiqa_l_2bin,0.2,0
test,high,63268,0.5197147926660971,11221,0.17735664158816464,-0.624724830031338,-0.4073194751143454,[0.5597402],False,fiqa_l_2bin,0.2,0
fit,q1,13153,0.1961260885124657,2560,0.1946324032540105,-0.545584499835968,-0.38019605636596693,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q2,13448,0.20052487176428485,2560,0.19036287923854847,-0.5508020520210266,-0.39018693059682846,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q3,13402,0.19983895979959443,2575,0.19213550216385614,-0.5694120526313782,-0.3952603030204773,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q4,13528,0.20171776213765955,2701,0.19965996451803666,-0.5928420901367992,-0.398270438015461,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q5,13533,0.20179231778599546,2682,0.1981822212369763,-0.6878278004422622,-0.4423504257202147,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
safety,q1,5945,0.18717924498598912,1189,0.2,-0.545584499835968,-0.36775972366332993,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
safety,q2,6331,0.19933251471930985,1266,0.19996840941399463,-0.5508020520210266,-0.3725662648677827,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
