sample_id,identity_id,protocol_role,aligned_face_index,prepared_row_index,raw_embedding_norm,heatmap_available,heatmap_index,gradcam_target_score,gradcam_valid_heatmap,raw_norm_bin,target_score_bin,faithfulness_stratum,selection_hash,faithfulness_selection_index,faithfulness_occlusion_fraction,high_saliency_occlusion_score_drop,low_saliency_occlusion_score_drop,random_occlusion_score_drop,random_occlusion_score_drop_std,faithfulness_gain_over_low_saliency,faithfulness_gain_over_random
survface:unknown_unknown_probe:distractors_10109,survface:unmated:distractors_10109,unknown_unknown_probe,434989,434989,21.6582126617,True,153807,0.692820549011,True,q3,q3,unknown_unknown_probe|norm=q3|score=q3,004c9f94af47f8ebcef5b4dda52fd8c7a802dfc8ea67347bdc7fa2f940639c87,346,0.1,0.0227590799332,0.240667968988,0.169524669647,0.0155393021242,-0.217908889055,-0.146765589714
survface:unknown_unknown_probe:5742_cam1_90,survface:unmated:5742_cam1_90,unknown_unknown_probe,375096,375096,22.2499752045,True,93914,0.755135595798,True,q3,q4,unknown_unknown_probe|norm=q3|score=q4,00f594bed6f9f96c5d940a9b546486a752424cb635c0c5abe1f6a9232402ccec,347,0.1,0.110603153706,0.275289267302,0.271706193686,0.0223416443412,-0.164686113596,-0.16110303998
survface:unknown_unknown_probe:10386_cam3_25,survface:unmated:10386_cam3_25,unknown_unknown_probe,351166,351166,22.910358429,True,69984,0.586082577705,True,q4,q1,unknown_unknown_probe|norm=q4|score=q1,00330d09fcfdac22137327381bef9f6d05747498d337655510c9135254d2dc50,348,0.1,0.0208032131195,0.105223357677,0.229724436998,0.0326588345003,-0.084420144558,-0.208921223879
survface:unknown_unknown_probe:distractors_13715,survface:unmated:distractors_13715,unknown_unknown_probe,438995,438995,25.4568538666,True,157813,0.679428458214,True,q4,q2,unknown_unknown_probe|norm=q4|score=q2,0060f73b66d97d8b53febad7ceb5ce15f0e823ed915d668216338dc70946a13c,349,0.1,0.0936676263809,0.380668371916,0.319072693586,0.0261099529962,-0.287000745535,-0.225405067205
survface:unknown_unknown_probe:9458_cam2_33,survface:unmated:9458_cam2_33,unknown_unknown_probe,417779,417779,22.8521976471,True,136597,0.718586802483,True,q4,q3,unknown_unknown_probe|norm=q4|score=q3,006f8043bd7e67f706f08e49dc028ab51bb677ecb7de4e4724252e1ee44a684f,350,0.1,0.28421613574,0.349200814962,0.389282494783,0.0306000514775,-0.0649846792221,-0.105066359043
survface:unknown_unknown_probe:distractors_8355,survface:unmated:distractors_8355,unknown_unknown_probe,461515,461515,23.2489738464,True,180333,0.762109160423,True,q4,q4,unknown_unknown_probe|norm=q4|score=q4,00955f579bf826195d240cab0d36a340a6d386b263b4390d39226d5bb3c5446e,351,0.1,0.0757910609245,0.185177385807,0.0998936295509,0.023360365204,-0.109386324883,-0.0241025686264
survface:registered_probe:8479_cam3_29,survface:registered:4484,registered_probe,311894,311894,18.6277866364,True,30712,0.623194932938,True,q1,q1,registered_probe|norm=q1|score=q1,04c75de09aa07c4fb5fb99958960c88ee35b4e0280f721a7997b9c75587bd5b8,352,0.1,-0.112658858299,-0.0348951220512,0.0768718719482,0.0191145693382,-0.077763736248,-0.189530730247
survface:registered_probe:5632_cam2_20,survface:registered:2914,registered_probe,297982,297982,18.1262569427,True,16800,0.669669747353,True,q1,q2,registered_probe|norm=q1|score=q2,011009e6f931a922f566c6ae2cfebb1b283d86ac9c8aa2cc95e851c7e2c23aa8,353,0.1,0.15262389183,0.0966320633888,0.148483037949,0.0171062122872,0.0559918284416,0.00414085388184
survface:registered_probe:5578_cam2_82,survface:registered:2888,registered_probe,296094,296094,18.0968933105,True,14912,0.718055784702,True,q1,q3,registered_probe|norm=q1|score=q3,00b21a2be7bde037c22b2366fbaa43662656001b9637e26a00c6d4c88b7f4eb2,354,0.1,0.277224749327,0.135768473148,0.210689425468,0.0138111515342,0.141456276178,0.0665353238583
survface:registered_probe:9665_cam2_23,survface:registered:5124,registered_probe,335369,335369,15.2621717453,True,54187,0.76927614212,True,q1,q4,registered_probe|norm=q1|score=q4,0067b0e04abee4a9d022d8fd1632565a9c5942565db082007266132d05bc4f14,355,0.1,0.104254662991,0.135908007622,0.179998397827,0.0214081604216,-0.0316533446312,-0.0757437348366
survface:registered_probe:5590_cam2_265,survface:registered:2895,registered_probe,296633,296633,20.5869026184,True,15451,0.538510084152,True,q2,q1,registered_probe|norm=q2|score=q1,011572ffd1aac00a813f3a04be0c270e5208206f135b9a7a2da41f589328f296,356,0.1,-0.0216836929321,0.0927273631096,0.0268368124962,0.0125838240856,-0.114411056042,-0.0485205054283
survface:registered_probe:7796_cam1_7,survface:registered:4104,registered_probe,307757,307757,20.4046268463,True,26575,0.62895321846,True,q2,q2,registered_probe|norm=q2|score=q2,011aa712037f7e027f2a1d9a3f512c29e18d00ff1b5b1c62fe8bd7c1c23597ed,357,0.1,-0.0300008654594,0.0473076105118,0.106262803078,0.0166953280687,-0.0773084759712,-0.136263668537
survface:registered_probe:5802_cam1_29,survface:registered:3005,registered_probe,303108,303108,20.4931278229,True,21926,0.717592358589,True,q2,q3,registered_probe|norm=q2|score=q3,014674eb38f5d7f522b703e9a84b9bd0be6e5c458b95bbc26e741222756eed80,358,0.1,0.185387015343,0.228319168091,0.219975799322,0.0250073797908,-0.0429321527481,-0.0345887839794
survface:registered_probe:10180_cam2_100,survface:registered:0085,registered_probe,283391,283391,20.7831707001,True,2209,0.776215910912,True,q2,q4,registered_probe|norm=q2|score=q4,01054833ae8fa7d0f5f50e9972e76be42388e9d810ee2b7b280c746ebf01120d,359,0.1,0.158807992935,0.217012584209,0.232227623463,0.0162931922398,-0.0582045912743,-0.0734196305275
survface:registered_probe:10467_cam3_6,survface:registered:0250,registered_probe,287987,287987,22.3610248566,True,6805,0.598168849945,True,q3,q1,registered_probe|norm=q3|score=q1,00443b76e7722c8d6126cebb6b7d264a7ec1ba634405df4ef5128303384ad6a8,360,0.1,0.0405120849609,0.167517542839,0.143522679806,0.0106659957917,-0.127005457878,-0.103010594845
survface:registered_probe:10263_cam2_33,survface:registered:0139,registered_probe,284822,284822,22.1633758545,True,3640,0.648500323296,True,q3,q2,registered_probe|norm=q3|score=q2,006c4006f6f43d7c62105835f8c46e44740f77fddd8f3e07c949f3e5f4155e9e,361,0.1,0.128789544106,0.291011691093,0.325269073248,0.0193037391521,-0.162222146988,-0.196479529142
survface:registered_probe:9698_cam1_12,survface:registered:5148,registered_probe,336314,336314,21.8358535767,True,55132,0.71703261137,True,q3,q3,registered_probe|norm=q3|score=q3,0083ada918a00b1c51b1a53677ee03b9c000be38dc23e43d8fab21dded859878,362,0.1,-0.0030363202095,0.0968880653381,0.19607013464,0.02659573582,-0.0999243855476,-0.199106454849
survface:registered_probe:3334_cam2_1,survface:registered:1644,registered_probe,291778,291778,22.0921134949,True,10596,0.770068049431,True,q3,q4,registered_probe|norm=q3|score=q4,01e4c1e0ad6b7dd9b118b8ae7d63f7c9be37527f9d6bfbe962272d252c41acac,363,0.1,0.0564315319061,0.221910357475,0.210384607315,0.027992456933,-0.165478825569,-0.153953075409
survface:registered_probe:7129_cam3_6,survface:registered:3751,registered_probe,306839,306839,23.1810016632,True,25657,0.598386526108,True,q4,q1,registered_probe|norm=q4|score=q1,00949e7a96cd940a87133aa7e2c256ff071b3700320badc926f2ef7c26118755,364,0.1,0.115757644176,0.128859966993,0.327944219112,0.0514076338212,-0.0131023228168,-0.212186574936
survface:registered_probe:9627_cam1_50,survface:registered:5102,registered_probe,334463,334463,23.1515598297,True,53281,0.66428232193,True,q4,q2,registered_probe|norm=q4|score=q2,00de9401eb7663db0ca151b9842e90d21cc9eb19b5326c50809363afa4107180,365,0.1,0.0634790062904,0.370792299509,0.374501675367,0.0251990117571,-0.307313293219,-0.311022669077
survface:registered_probe:5463_cam2_6,survface:registered:2831,registered_probe,295199,295199,24.950050354,True,14017,0.703163027763,True,q4,q3,registered_probe|norm=q4|score=q3,0117020f41acfc4b405b181659c3cdc9e1d26015fc0ca481107858d211117f82,366,0.1,0.208272516727,0.21437060833,0.231907904148,0.011489768251,-0.00609809160233,-0.0236353874207
survface:registered_probe:5718_cam2_50,survface:registered:2956,registered_probe,300454,300454,24.4901981354,True,19272,0.779421806335,True,q4,q4,registered_probe|norm=q4|score=q4,015afd7536dbb377326707d4d764a63b8204bf9a86e4c4f5d189e82a8de8f0e7,367,0.1,0.0949958562851,0.314120709896,0.2146525383,0.0140948888664,-0.219124853611,-0.119656682014
survface:unknown_unknown_probe:5187_cam1_2,survface:unmated:5187_cam1_2,unknown_unknown_probe,362740,362740,16.8620204926,True,81558,0.618533611298,True,q1,q1,unknown_unknown_probe|norm=q1|score=q1,0183201935917206922f180d4c3f2cba8bd03e8a5bb717a5e48fe594a2524196,368,0.1,0.0768350362778,-0.1079454422,-0.0369611978531,0.0226159092053,0.184780478477,0.113796234131
survface:unknown_unknown_probe:5842_cam1_27,survface:unmated:5842_cam1_27,unknown_unknown_probe,380572,380572,15.9811649323,True,99390,0.658302903175,True,q1,q2,unknown_unknown_probe|norm=q1|score=q2,005ec10272863c0295b149abc3981b7282ca142e4dd5e6b818ad3904b0eec4c8,369,0.1,0.0505826473236,0.0343821048737,0.155519008636,0.0158100691583,0.01620054245,-0.104936361313
survface:unknown_unknown_probe:5343_cam1_31,survface:unmated:5343_cam1_31,unknown_unknown_probe,363831,363831,19.4591007233,True,82649,0.735391795635,True,q1,q3,unknown_unknown_probe|norm=q1|score=q3,005a4c067373268c70e6d3ec278c78ddc9973321cf8f0729056aa4e6fe31484f,370,0.1,0.162876844406,0.133902609348,0.204529881477,0.0217006534299,0.0289742350578,-0.0416530370712
survface:unknown_unknown_probe:5019_cam2_5,survface:unmated:5019_cam2_5,unknown_unknown_probe,362512,362512,17.0588321686,True,81330,0.757386445999,True,q1,q4,unknown_unknown_probe|norm=q1|score=q4,0032edccdb78bcab8925a5ee04f520ee9654521cf217a5cc73d7987620eb240b,371,0.1,-0.00217604637146,0.0609294772148,0.160570204258,0.0284718171631,-0.0631055235863,-0.162746250629
survface:unknown_unknown_probe:10268_cam2_44,survface:unmated:10268_cam2_44,unknown_unknown_probe,348671,348671,20.4095592499,True,67489,0.556428074837,True,q2,q1,unknown_unknown_probe|norm=q2|score=q1,007b8efc15950984d2393a5c8c100125518bf88d11e3751943659e22d929dd60,372,0.1,-0.0348771810532,0.132360637188,0.228057920933,0.0247484816031,-0.167237818241,-0.262935101986
survface:unknown_unknown_probe:distractors_2201,survface:unmated:distractors_2201,unknown_unknown_probe,448212,448212,19.5934505463,True,167030,0.679655194283,True,q2,q2,unknown_unknown_probe|norm=q2|score=q2,003d3eb970407c69c552794cfed4044f8fcc892714ecc6ae12e0f2e2eb55a107,373,0.1,0.163425683975,0.0518834590912,0.108445167542,0.0185116801599,0.111542224884,0.0549805164337
survface:unknown_unknown_probe:distractors_6018,survface:unmated:distractors_6018,unknown_unknown_probe,458919,458919,20.6309223175,True,177737,0.706024050713,True,q2,q3,unknown_unknown_probe|norm=q2|score=q3,00554528526b2b4bc33b6e219f0c5dccfbd2ba35b9cf09dcd45538811e2e1e71,374,0.1,0.0959187746048,0.286459803581,0.335911333561,0.0389237681276,-0.190541028976,-0.239992558956
survface:unknown_unknown_probe:5825_cam1_86,survface:unmated:5825_cam1_86,unknown_unknown_probe,378876,378876,19.8108215332,True,97694,0.850528001785,True,q2,q4,unknown_unknown_probe|norm=q2|score=q4,0048a7192aa5289b40ce96aae9b9d45068c198959ba461f5c79f34cb50ce7959,375,0.1,0.0988727807999,0.096382856369,0.141082286835,0.0127512228088,0.00248992443085,-0.0422095060349
survface:unknown_unknown_probe:9050_cam1_19,survface:unmated:9050_cam1_19,unknown_unknown_probe,404873,404873,22.3542175293,True,123691,0.50957262516,True,q3,q1,unknown_unknown_probe|norm=q3|score=q1,006fba950225373d884f72ea23543600115278132e76577ea3c017303d3facc7,376,0.1,0.0886482000351,0.0269859731197,0.16769438982,0.0467156620163,0.0616622269154,-0.079046189785
survface:unknown_unknown_probe:9029_cam1_11,survface:unmated:9029_cam1_11,unknown_unknown_probe,403995,403995,21.4810447693,True,122813,0.641866326332,True,q3,q2,unknown_unknown_probe|norm=q3|score=q2,00529669f46f361c482d2008b845fd12a9df3301b6b76bd36fa346b0708523f3,377,0.1,0.13049352169,0.125784575939,0.206371247768,0.0220142560771,0.00470894575119,-0.075877726078
survface:unknown_unknown_probe:9029_cam3_97,survface:unmated:9029_cam3_97,unknown_unknown_probe,404216,404216,22.2623615265,True,123034,0.689287602901,True,q3,q3,unknown_unknown_probe|norm=q3|score=q3,0050a923f1ea395fcb12bdfdf782130793b2cc74a94838b87bb43382ea5551c0,378,0.1,-0.00452721118927,0.127483785152,0.208291828632,0.0251860562527,-0.132010996342,-0.212819039822
survface:unknown_unknown_probe:5784_cam1_1,survface:unmated:5784_cam1_1,unknown_unknown_probe,378094,378094,21.9577655792,True,96912,0.745464324951,True,q3,q4,unknown_unknown_probe|norm=q3|score=q4,01042d4b5687ef08d3c5912044119c81274114d6d19c2e7e817bdb831c81fe6d,379,0.1,0.240937709808,0.315827786922,0.307683706284,0.0155636548486,-0.0748900771141,-0.0667459964752
survface:unknown_unknown_probe:3186_cam1_1,survface:unmated:3186_cam1_1,unknown_unknown_probe,360881,360881,24.5111026764,True,79699,0.616150259972,True,q4,q1,unknown_unknown_probe|norm=q4|score=q1,00373c94939c2422917eea3c99698171a8479bcbb7f8fc1f3869092adf3a49e4,380,0.1,0.112620174885,0.148433506489,0.180369853973,0.0185397243362,-0.035813331604,-0.0677496790886
survface:unknown_unknown_probe:distractors_17104,survface:unmated:distractors_17104,unknown_unknown_probe,442761,442761,24.9934539795,True,161579,0.652706623077,True,q4,q2,unknown_unknown_probe|norm=q4|score=q2,00629f291d329aa00115daeae375b7360e54ee48325d76098d824a9c6fb2dda8,381,0.1,0.0864062309265,0.185321331024,0.250804811716,0.0334592944378,-0.0989151000977,-0.16439858079
survface:unknown_unknown_probe:distractors_27882,survface:unmated:distractors_27882,unknown_unknown_probe,454735,454735,23.0444793701,True,173553,0.705742835999,True,q4,q3,unknown_unknown_probe|norm=q4|score=q3,0077272250702cf4b7915e0ed0bb4a87c748eb537f8396bb91702a766660ea9e,382,0.1,-0.00913453102112,0.134393572807,0.129063487053,0.0246543278968,-0.143528103828,-0.138198018074
survface:unknown_unknown_probe:10116_cam4_41,survface:unmated:10116_cam4_41,unknown_unknown_probe,344754,344754,24.2346725464,True,63572,0.765023469925,True,q4,q4,unknown_unknown_probe|norm=q4|score=q4,00a8281b6c791bd4fb4e2673847305e8f8ee7d80ac422a2858062da0dda802d6,383,0.1,0.19484269619,0.342993319035,0.36735278368,0.0272774036157,-0.148150622845,-0.17251008749
survface:registered_probe:10183_cam2_68,survface:registered:0088,registered_probe,283626,283626,18.7225627899,True,2444,0.615773677826,True,q1,q1,registered_probe|norm=q1|score=q1,04df90e0c58c9faa458acc3d6a61acb85e80e879d65572fbd48bb44e231ffec5,384,0.1,0.0159759521484,0.151965022087,0.190086901188,0.0232333831283,-0.135989069939,-0.174110949039
survface:registered_probe:7500_cam2_2,survface:registered:3940,registered_probe,307336,307336,18.4081954956,True,26154,0.670737028122,True,q1,q2,registered_probe|norm=q1|score=q2,0114e1ef001c3f9129b18fa40e3645c60cd626adc4c73221e9f4abd187856c3c,385,0.1,0.221075356007,0.420899659395,0.338594555855,0.0203330568831,-0.199824303389,-0.117519199848
survface:registered_probe:10370_cam2_48,survface:registered:0195,registered_probe,286382,286382,18.5330371857,True,5200,0.72948050499,True,q1,q3,registered_probe|norm=q1|score=q3,00e169aefb8f07945b7ff4d885911d86eea19b2518a4be351d82173a82d34fe7,386,0.1,0.134900569916,0.141959309578,0.215489923954,0.0177033334604,-0.00705873966217,-0.0805893540382
survface:registered_probe:5618_cam2_56,survface:registered:2905,registered_probe,297308,297308,17.4243621826,True,16126,0.801393866539,True,q1,q4,registered_probe|norm=q1|score=q4,0070a375b0d1dda70a3f94dc64ff8035d131d6413874938a840eedd596f43bf8,387,0.1,0.124424397945,0.0741266608238,0.101329028606,0.03188161529,0.0502977371216,0.023095369339
survface:registered_probe:8436_cam1_35,survface:registered:4460,registered_probe,311140,311140,19.9764175415,True,29958,0.564811706543,True,q2,q1,registered_probe|norm=q2|score=q1,011fd6fe8b6d4133aea771669671644540f46e54ab33e86ae802cfef1bde43f7,388,0.1,0.120244204998,0.232869952917,0.313072651625,0.0224601952754,-0.112625747919,-0.192828446627
survface:registered_probe:9391_cam3_96,survface:registered:4963,registered_probe,329325,329325,20.1910076141,True,48143,0.660502076149,True,q2,q2,registered_probe|norm=q2|score=q2,01231f2c7985e3145b23899bbfe13b8c3ae8d966fecc23d9e55838f7a4ff8aed,389,0.1,0.0115002393723,0.135110795498,0.301439136267,0.0130230927928,-0.123610556126,-0.289938896894
survface:registered_probe:9608_cam2_42,survface:registered:5088,registered_probe,333617,333617,19.9916400909,True,52435,0.694326162338,True,q2,q3,registered_probe|norm=q2|score=q3,014f5ee1273834330e697ca1baad2f77ead3592160942a19de37837098d609f2,390,0.1,0.0526992678642,0.33330193162,0.324961394072,0.0286003724318,-0.280602663755,-0.272262126207
survface:registered_probe:8879_cam2_5,survface:registered:4685,registered_probe,320503,320503,19.9206771851,True,39321,0.831403374672,True,q2,q4,registered_probe|norm=q2|score=q4,011e7601192a808ebdc787716cde6c9c077cf4695195f1786f4eab65f58e019f,391,0.1,0.154871881008,0.244314432144,0.184482872486,0.0213016672693,-0.089442551136,-0.029610991478
survface:registered_probe:10044_cam2_11,survface:registered:0021,registered_probe,281801,281801,22.2212085724,True,619,0.541057825089,True,q3,q1,registered_probe|norm=q3|score=q1,0055aaeb6c9e5e71247074721c961cba5580233594355243b5a27a6956a73d59,392,0.1,0.101997852325,0.174282133579,0.201123505831,0.00913507772086,-0.0722842812538,-0.0991256535053
survface:registered_probe:9863_cam2_74,survface:registered:5252,registered_probe,339831,339831,21.3052482605,True,58649,0.661416292191,True,q3,q2,registered_probe|norm=q3|score=q2,007496decab05967f8dd4f50c9ffd73acf6b96658eb33de6de3cd9e95d3cf493,393,0.1,0.000615358352661,0.135073184967,0.257649630308,0.0464884267378,-0.134457826614,-0.257034271955
survface:registered_probe:5677_cam2_45,survface:registered:2933,registered_probe,299282,299282,21.7920780182,True,18100,0.728222727776,True,q3,q3,registered_probe|norm=q3|score=q3,00917e084e32b5978d3a4d31e92ae25dbbd4ad80ffb34aa61ad84a14f1323491,394,0.1,0.141300857067,0.204591333866,0.230802297592,0.0190570295439,-0.063290476799,-0.0895014405251
survface:registered_probe:3780_cam1_1,survface:registered:1893,registered_probe,291937,291937,22.416349411,True,10755,0.747420072556,True,q3,q4,registered_probe|norm=q3|score=q4,02345e147b3522e2a1ef31b7e3f9ee5864fdc4099c93c628c9f8fc7577225615,395,0.1,0.0212160348892,0.207353413105,0.181759297848,0.0298974009363,-0.186137378216,-0.160543262959
survface:registered_probe:4883_cam2_5,survface:registered:2508,registered_probe,292767,292767,22.7571868896,True,11585,0.51184284687,True,q4,q1,registered_probe|norm=q4|score=q1,009c481c4ce54d43f28a694ebf4dba9eb3636267258cab2db7dbe7161504bf7a,396,0.1,0.0682124197483,0.184602618217,0.235780179501,0.0295676861207,-0.116390198469,-0.167567759752
survface:registered_probe:9707_cam3_45,survface:registered:5152,registered_probe,336547,336547,24.0993652344,True,55365,0.676212370396,True,q4,q2,registered_probe|norm=q4|score=q2,00e52be7f81aebb2a6b632e222489b7c5d0fbcb3efb3e56923cbe2100c2a1ae6,397,0.1,0.0128916501999,0.279329955578,0.256654173136,0.0274415590138,-0.266438305378,-0.243762522936
survface:registered_probe:9156_cam2_22,survface:registered:4829,registered_probe,324854,324854,23.4376373291,True,43672,0.728742539883,True,q4,q3,registered_probe|norm=q4|score=q3,011cb65402f97e1bee82e6f42e9f20b6c1be26885c0afda166e7740a0ad64929,398,0.1,0.118835985661,0.302955925465,0.316802561283,0.00864904304995,-0.184119939804,-0.197966575623
survface:registered_probe:10637_cam2_25,survface:registered:0357,registered_probe,291023,291023,22.833065033,True,9841,0.811438262463,True,q4,q4,registered_probe|norm=q4|score=q4,01645f50fe04c14139a957ba60ca9739caface0e70620e0efb27787236aa2a98,399,0.1,0.0908160209656,0.225191354752,0.285286962986,0.0222789922666,-0.134375333786,-0.19447094202
survface:unknown_unknown_probe:9000_cam1_18,survface:unmated:9000_cam1_18,unknown_unknown_probe,402592,402592,18.0080089569,True,121410,0.50832015276,True,q1,q1,unknown_unknown_probe|norm=q1|score=q1,0183b6fce027ea192c4095b9e66b02658775f3ecea07d9fb21c04ca7ea76f4cd,400,0.1,0.0123122036457,-0.0130804181099,-0.03895175457,0.0187602607679,0.0253926217556,0.0512639582157
survface:unknown_unknown_probe:5769_cam1_21,survface:unmated:5769_cam1_21,unknown_unknown_probe,377290,377290,18.3819961548,True,96108,0.679402947426,True,q1,q2,unknown_unknown_probe|norm=q1|score=q2,0087a94c87f30c100bab0c1b81d92961a8adfa700e6e906caf85e4ba006c6b38,401,0.1,0.33382076025,0.382984042168,0.373830854893,0.0166533100886,-0.0491632819176,-0.0400100946426
survface:unknown_unknown_probe:5784_cam2_83,survface:unmated:5784_cam2_83,unknown_unknown_probe,378216,378216,14.0900812149,True,97034,0.719384074211,True,q1,q3,unknown_unknown_probe|norm=q1|score=q3,005b2baa13f7bd7f26e96cbab70769e67cbada7667a9a1ad4b029c88faa9613f,402,0.1,-0.0263438820839,0.0189356803894,0.0962794423103,0.0217904479304,-0.0452795624733,-0.122623324394
survface:unknown_unknown_probe:8955_cam1_13,survface:unmated:8955_cam1_13,unknown_unknown_probe,402121,402121,15.9065351486,True,120939,0.771033704281,True,q1,q4,unknown_unknown_probe|norm=q1|score=q4,003357a7e81c76e6fe6641d5005b80787c844381181cc90c8befde78f18cf45e,403,0.1,0.0956791639328,0.0491803884506,0.155958533287,0.0203075585409,0.0464987754822,-0.0602793693542
survface:unknown_unknown_probe:8792_cam2_70,survface:unmated:8792_cam2_70,unknown_unknown_probe,399109,399109,21.1744556427,True,117927,0.616051733494,True,q2,q1,unknown_unknown_probe|norm=q2|score=q1,00857ca282d319de1ae131872406e791019d40b82554336d2ca502e15af05c3b,404,0.1,0.305735766888,0.502858027816,0.289321005344,0.0546854386319,-0.197122260928,0.0164147615433
survface:unknown_unknown_probe:2231_cam2_1,survface:unmated:2231_cam2_1,unknown_unknown_probe,360306,360306,21.2535705566,True,79124,0.685547471046,True,q2,q2,unknown_unknown_probe|norm=q2|score=q2,003f096ddba6091fbcdae9f2d4345ff684b7d7c87ecef081ab2a047841618e06,405,0.1,0.0211363434792,0.133694052696,0.225609481335,0.0417467099878,-0.112557709217,-0.204473137856
survface:unknown_unknown_probe:distractors_5236,survface:unmated:distractors_5236,unknown_unknown_probe,458050,458050,20.7456970215,True,176868,0.709792971611,True,q2,q3,unknown_unknown_probe|norm=q2|score=q3,005685989edcd131dba081ffeeff4ab9ce144fec00c2071dcc227072bb49e3a8,406,0.1,0.155771553516,0.1572239995,0.17316865921,0.0402051177313,-0.00145244598389,-0.0173971056938
survface:unknown_unknown_probe:distractors_19291,survface:unmated:distractors_19291,unknown_unknown_probe,445190,445190,20.4252128601,True,164008,0.783263921738,True,q2,q4,unknown_unknown_probe|norm=q2|score=q4,004cc73fec3d65c59f7f0d7b1c7f117d43321f4f2ce81aa84b3ec48fae938df8,407,0.1,0.127898871899,0.222750782967,0.282945096493,0.0115921049072,-0.094851911068,-0.155046224594
survface:unknown_unknown_probe:10576_cam2_22,survface:unmated:10576_cam2_22,unknown_unknown_probe,357350,357350,22.3810253143,True,76168,0.555495619774,True,q3,q1,unknown_unknown_probe|norm=q3|score=q1,007813808fe66b6d2b3a3b062ee8589b1923614f1f51e67e0de9e64b3c03c8e3,408,0.1,-0.0321338176727,-0.00861871242523,0.033290207386,0.0279166534479,-0.0235151052475,-0.0654240250587
survface:unknown_unknown_probe:5713_cam1_41,survface:unmated:5713_cam1_41,unknown_unknown_probe,373324,373324,21.5846118927,True,92142,0.634342074394,True,q3,q2,unknown_unknown_probe|norm=q3|score=q2,005442fdf2da66a6df3d9849ccb28a5a4e980e6f2080b1f8e59ced0eae2e2612,409,0.1,0.0353388190269,0.321327090263,0.353059649467,0.0360954942483,-0.285988271236,-0.317720830441
survface:unknown_unknown_probe:8744_cam1_12,survface:unmated:8744_cam1_12,unknown_unknown_probe,397966,397966,21.3454208374,True,116784,0.688328266144,True,q3,q3,unknown_unknown_probe|norm=q3|score=q3,0056dcde0e7661a8b720d3ab8ca25e19b41d40d9d404446e674bede009185aff,410,0.1,0.112535834312,0.206808745861,0.167530894279,0.0282964882492,-0.0942729115486,-0.054995059967
survface:unknown_unknown_probe:8697_cam1_62,survface:unmated:8697_cam1_62,unknown_unknown_probe,396581,396581,21.2761268616,True,115399,0.806595861912,True,q3,q4,unknown_unknown_probe|norm=q3|score=q4,01092a626458bc50e3b83a1f7697cdb5cc90893775f6fa33c09e71ef88ea93c4,411,0.1,0.142250835896,0.210098981857,0.289702415466,0.038635101908,-0.0678481459618,-0.147451579571
survface:unknown_unknown_probe:9226_cam2_8,survface:unmated:9226_cam2_8,unknown_unknown_probe,410022,410022,25.6264400482,True,128840,0.482227057219,True,q4,q1,unknown_unknown_probe|norm=q4|score=q1,00395e461701b693b0453dc6a5e3f0b2d409dcbf82fa4f9cf8f3d9e4c0c80f1d,412,0.1,0.139908611774,0.0656581819057,0.181505292654,0.0272976393117,0.0742504298687,-0.0415966808796
survface:unknown_unknown_probe:9160_cam1_14,survface:unmated:9160_cam1_14,unknown_unknown_probe,407262,407262,22.9624252319,True,126080,0.640669643879,True,q4,q2,unknown_unknown_probe|norm=q4|score=q2,0066b7c682312afce5c16c8ae60e47b0b642d7048dac078c2cfc7d50a90a62d1,413,0.1,0.0829270482063,0.107923090458,0.095786690712,0.0425097835342,-0.0249960422516,-0.0128596425056
survface:unknown_unknown_probe:7421_cam2_3,survface:unmated:7421_cam2_3,unknown_unknown_probe,385644,385644,24.5290374756,True,104462,0.73857653141,True,q4,q3,unknown_unknown_probe|norm=q4|score=q3,0078c84342771dbcc745264373e6d36d0c0a8744ef8736c431bb2280d53ee584,414,0.1,0.0347793102264,0.221055805683,0.245681196451,0.0245866810134,-0.186276495457,-0.210901886225
survface:unknown_unknown_probe:8358_cam1_23,survface:unmated:8358_cam1_23,unknown_unknown_probe,389751,389751,22.8756961823,True,108569,0.786169528961,True,q4,q4,unknown_unknown_probe|norm=q4|score=q4,00b76cd2741e568551780da024e17fb61d9fe1ffd020404cc6adbf2d394fae98,415,0.1,0.206985235214,0.176114737988,0.190917372704,0.0311962930797,0.0308704972267,0.0160678625107
survface:registered_probe:8344_cam1_98,survface:registered:4413,registered_probe,309102,309102,19.2332515717,True,27920,0.425492197275,True,q1,q1,registered_probe|norm=q1|score=q1,04ee87dc5c3a856b3c437a4fb8b017ce19bf26183839db30417735bb130f2f84,416,0.1,0.0194099247456,-0.0422146320343,0.139375925064,0.0315986950459,0.0616245567799,-0.119966000319
survface:registered_probe:9338_cam2_9,survface:registered:4928,registered_probe,327964,327964,17.5703258514,True,46782,0.645881175995,True,q1,q2,registered_probe|norm=q1|score=q2,0119ccd8ddae5ea6b778dff89ee43ff67adbfdbf52216cb0855d3e8fa104e506,417,0.1,-0.074967622757,0.0528138875961,0.0108931064606,0.00708335314893,-0.127781510353,-0.0858607292175
survface:registered_probe:5590_cam2_131,survface:registered:2895,registered_probe,296485,296485,18.7866191864,True,15303,0.716776967049,True,q1,q3,registered_probe|norm=q1|score=q3,00f96a73e2353e64852e000dffdaade21097e9b4021ee246a962413c516a26df,418,0.1,0.0857908725739,0.241001904011,0.242067992687,0.00992306517033,-0.155211031437,-0.156277120113
