reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,partition_seed,target_fpir,reference_method,candidate_method,metric,resampling_unit,resamples,bootstrap_seed,reference_realized_fpir,candidate_realized_fpir,candidate_fallback_query_count,candidate_target_met,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
5900,5747,5252,121736,-0.001256818032463692,-0.00180718932772557,-0.0007393047249786423,0,0.05,baseline,plus_both,fpir,query,2000,8972,0.04846553197082211,0.04720871393835842,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
545,539,502,60423,-9.929993545504196e-05,-0.00044280680123377335,0.00022891145786405097,0,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04846553197082211,0.04720871393835842,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11440,11364,10680,121736,-0.0006243017677597423,-0.0012650325294078992,2.464349083262141e-05,0,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09397384504172965,0.0933495432739699,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
914,913,855,60423,-1.6549989242506992e-05,-0.0004163698357684893,0.0003806616184088845,0,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09397384504172965,0.0933495432739699,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11440,11489,10968,121736,0.0004025103502661497,-0.0001234228165867119,0.0009120145232305962,0,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09397384504172965,0.09437635539199579,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
914,919,871,60423,8.274994621253496e-05,-0.00030605084705833156,0.0005049659183461563,0,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09397384504172965,0.09437635539199579,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11440,11526,10542,121736,0.0007064467372018138,-1.6634356312019088e-05,0.0013964644805152132,0,0.1,baseline,plus_both,fpir,query,2000,8972,0.09397384504172965,0.09468029177893146,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
914,927,856,60423,0.0002151498601525909,-0.00024902894755208,0.0007044275063265592,0,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09397384504172965,0.09468029177893146,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22894,22898,21810,121736,3.2857987776828546e-05,-0.00073129559045804,0.000780377209699678,0,0.2,baseline,plus_outside,fpir,query,2000,8972,0.18806269304067819,0.18809555102845502,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1702,1707,1631,60423,8.274994621253496e-05,-0.0004293411224018786,0.000574645406443271,0,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18806269304067819,0.18809555102845502,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22894,22866,21862,121736,-0.00023000591443779982,-0.0009859449957284614,0.00047644082276401394,0,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.18806269304067819,0.18783268712624038,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1702,1688,1624,60423,-0.00023169984939509788,-0.0006754845440653824,0.00022958803336953185,0,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18806269304067819,0.18783268712624038,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22894,23045,21387,121736,0.0012403890385752777,0.00030393638693566405,0.0021768416902148914,0,0.2,baseline,plus_both,fpir,query,2000,8972,0.18806269304067819,0.18930308207925348,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1702,1736,1626,60423,0.0005626996342452378,3.4646187798428874e-05,0.0011265805073034966,0,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18806269304067819,0.18930308207925348,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34787,34845,33488,121736,0.00047644082276401394,-0.0003532233686009069,0.0012898813826641244,0,0.3,baseline,plus_outside,fpir,query,2000,8972,0.28575770519813365,0.2862341460208977,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2496,2502,2415,60423,9.929993545504196e-05,-0.00040638503431555847,0.0005805162561990321,0,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28575770519813365,0.2862341460208977,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34787,35006,33331,121736,0.001798974830781363,0.0009033893014391803,0.0027274183479003736,0,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.28575770519813365,0.28755668002891505,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2496,2478,2389,60423,-0.00029789980636512584,-0.00085107732392182,0.00021640142251996608,0,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28575770519813365,0.28755668002891505,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34787,35027,32594,121736,0.001971479266609713,0.0008871656699743708,0.0030642127226128664,0,0.3,baseline,plus_both,fpir,query,2000,8972,0.28575770519813365,0.2877291844647434,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2496,2510,2368,60423,0.00023169984939509788,-0.00042377216198579787,0.0008798928970522789,0,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28575770519813365,0.2877291844647434,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1207,1156,1096,121736,-0.00041893934415456396,-0.0006407307616481567,-0.0001971479266609713,1,0.01,baseline,plus_outside,fpir,query,2000,8972,0.009914897811658014,0.00949595846750345,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
158,153,146,60423,-8.274994621253496e-05,-0.00023733245128219663,6.473173579095648e-05,1,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.009914897811658014,0.00949595846750345,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1207,1248,1177,121736,0.0003367943747124926,0.00018071893277255702,0.0005010843135966354,1,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.009914897811658014,0.010251692186370507,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
158,163,154,60423,8.274994621253496e-05,-1.672094134265704e-05,0.0001985667305869104,1,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.009914897811658014,0.010251692186370507,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1207,1205,1095,121736,-1.6428993888414273e-05,-0.00025464940527042125,0.00023000591443779982,1,0.01,baseline,plus_both,fpir,query,2000,8972,0.009914897811658014,0.009898468817769599,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
158,157,142,60423,-1.6549989242506992e-05,-0.00029888210613967673,0.00023835698700882496,1,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.009914897811658014,0.009898468817769599,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5374,5223,4870,121736,-0.0012403890385752777,-0.0017250443582834988,-0.0007557337188670566,1,0.05,baseline,plus_outside,fpir,query,2000,8972,0.04414470657816915,0.042904317539593874,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
510,484,465,60423,-0.0004302997203051818,-0.0010109742744168005,0.0,1,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04414470657816915,0.042904317539593874,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5374,5417,5161,121736,0.0003532233686009069,8.214496944207137e-06,0.0007064467372018138,1,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.04414470657816915,0.04449792994677006,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
510,518,494,60423,0.00013239991394005594,-6.169685849318641e-05,0.00033802799834560705,1,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04414470657816915,0.04449792994677006,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5374,5339,4798,121736,-0.0002875073930472498,-0.0008380840507327327,0.00027128376158243957,1,0.05,baseline,plus_both,fpir,query,2000,8972,0.04414470657816915,0.0438571991851219,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
510,500,467,60423,-0.00016549989242506993,-0.0006408946164125201,0.00023377606294676297,1,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04414470657816915,0.0438571991851219,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
10398,10237,9565,121736,-0.001322534008017349,-0.001987908260498127,-0.0006900177433133995,1,0.1,baseline,plus_outside,fpir,query,2000,8972,0.0854143392258658,0.08409180521784845,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
828,832,782,60423,6.619995697002797e-05,-0.0003276053040354688,0.0004341406266305709,1,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.0854143392258658,0.08409180521784845,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
10398,10566,9994,121736,0.001380035486626799,0.0008707366760859565,0.0018811198002234343,1,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.0854143392258658,0.0867943747124926,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
828,854,805,60423,0.0004302997203051818,0.00010036960938813082,0.0008194462362138278,1,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.0854143392258658,0.0867943747124926,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
10398,10476,9456,121736,0.0006407307616481567,-0.00010678846027469278,0.0013307485049615562,1,0.1,baseline,plus_both,fpir,query,2000,8972,0.0854143392258658,0.08605506998751397,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
828,852,781,60423,0.00039719974182016784,5.080931376442075e-05,0.0007523844824208291,1,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.0854143392258658,0.08605506998751397,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21018,20846,19712,121736,-0.0014128934744036276,-0.0022425576657685484,-0.0006489452585923638,1,0.2,baseline,plus_outside,fpir,query,2000,8972,0.1726522967733456,0.17123940329894197,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1560,1581,1491,60423,0.00034754977409264686,-0.0001493997502632613,0.0008331615662486281,1,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.1726522967733456,0.17123940329894197,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21018,21089,20022,121736,0.0005832292830387067,-0.00018071893277255702,0.0013061050141289347,1,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.1726522967733456,0.17323552605638431,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1560,1567,1498,60423,0.00011584992469754894,-0.00035434582296116704,0.000660690387894473,1,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.1726522967733456,0.17323552605638431,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
21018,21032,19312,121736,0.00011500295721889991,-0.000780377209699678,0.0010598754682263247,1,0.2,baseline,plus_both,fpir,query,2000,8972,0.1726522967733456,0.1727672997305645,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1560,1591,1458,60423,0.0005130496665177168,-8.5536128878672e-05,0.0011500278162220787,1,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.1726522967733456,0.1727672997305645,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
31753,31551,30104,121736,-0.0016593283827298416,-0.0025631284090162315,-0.0007390993625550383,1,0.3,baseline,plus_outside,fpir,query,2000,8972,0.26083492146940923,0.25917559308667937,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2302,2317,2217,60423,0.00024824983863760486,-0.0002786929902053849,0.0007444504837551853,1,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.26083492146940923,0.25917559308667937,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
31753,32094,30345,121736,0.0028011434579746338,0.0018726999408556224,0.003721167115725833,1,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.26083492146940923,0.26363606492738384,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2302,2304,2192,60423,3.3099978485013984e-05,-0.0005128449229741691,0.0006141096423330234,1,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.26083492146940923,0.26363606492738384,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
31753,31851,29305,121736,0.0008050207005322994,-0.0003205707432476832,0.001971684629033317,1,0.3,baseline,plus_both,fpir,query,2000,8972,0.26083492146940923,0.2616399421699415,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2302,2309,2146,60423,0.00011584992469754894,-0.0006243979163837626,0.0008852722117780668,1,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.26083492146940923,0.2616399421699415,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1196,1179,1098,121736,-0.00013964644805152134,-0.00036143786554511403,8.214496944207137e-05,2,0.01,baseline,plus_outside,fpir,query,2000,8972,0.009824538345271736,0.009684891897220214,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
158,158,147,60423,0.0,-0.0002002674432329735,0.00017959793876140776,2,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.009824538345271736,0.009684891897220214,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1196,1222,1160,121736,0.00021357692054938557,5.7501478609449955e-05,0.0003778668594335283,2,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.009824538345271736,0.01003811526582112,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
158,167,154,60423,0.00014894990318256292,3.381303291279461e-05,0.0002722714298533671,2,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.009824538345271736,0.01003811526582112,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1196,1197,1090,121736,8.214496944207137e-06,-0.0002384257738056118,0.0002464349083262141,2,0.01,baseline,plus_both,fpir,query,2000,8972,0.009824538345271736,0.009832752842215943,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
158,157,142,60423,-1.6549989242506992e-05,-0.00030688134196940294,0.00023900620446816773,2,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.009824538345271736,0.009832752842215943,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5631,5526,5169,121736,-0.0008625221791417494,-0.0013227393704409538,-0.0003940904908983385,2,0.05,baseline,plus_outside,fpir,query,2000,8972,0.04625583229283039,0.04539331011368864,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
520,510,488,60423,-0.00016549989242506993,-0.00047441013422230296,0.00012137607053986629,2,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04625583229283039,0.04539331011368864,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5631,5706,5400,121736,0.0006160872708155352,0.00023000591443779982,0.0009695160018400461,2,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.04625583229283039,0.04687191956364592,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
520,541,509,60423,0.00034754977409264686,0.00012810976470555835,0.0006066958463530885,2,0.05,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04625583229283039,0.04687191956364592,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5631,5617,5080,121736,-0.00011500295721889991,-0.0006245071301833471,0.00042715384109877114,2,0.05,baseline,plus_both,fpir,query,2000,8972,0.04625583229283039,0.046140829335611484,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
520,522,487,60423,3.3099978485013984e-05,-0.00028098589457627025,0.00035244067574750096,2,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.04625583229283039,0.046140829335611484,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11105,10986,10409,121736,-0.0009775251363606493,-0.001569174278767168,-0.0004025103502661497,2,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09122198856542026,0.0902444634290596,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
881,874,828,60423,-0.00011584992469754894,-0.0004802255922797529,0.0002487826044563599,2,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09122198856542026,0.0902444634290596,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11105,11209,10631,121736,0.0008543076821975423,0.00031194552145626635,0.0013964644805152132,2,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09122198856542026,0.09207629624761779,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
881,900,844,60423,0.00031444979560763285,-6.784025087067761e-05,0.0007511374430114667,2,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09122198856542026,0.09207629624761779,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11105,11212,10226,121736,0.0008789511730301637,0.0001640845764605379,0.0015853979102319774,2,0.1,baseline,plus_both,fpir,query,2000,8972,0.09122198856542026,0.09210093973845042,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
881,898,831,60423,0.0002813498171226189,-0.000132604671888519,0.0007143786908307575,2,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09122198856542026,0.09210093973845042,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22452,22427,21411,121736,-0.00020536242360517842,-0.0009530870079516327,0.0005092988105408425,2,0.2,baseline,plus_outside,fpir,query,2000,8972,0.18443188539133865,0.18422652296773345,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1655,1669,1591,60423,0.00023169984939509788,-0.0002496288329009685,0.0007144528851172834,2,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18443188539133865,0.18422652296773345,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22452,22502,21406,121736,0.00041072484721035683,-0.00036143786554511403,0.001141815075244792,2,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.18443188539133865,0.184842610238549,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1655,1654,1580,60423,-1.6549989242506992e-05,-0.0004868096360913075,0.00045927422778079175,2,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18443188539133865,0.184842610238549,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
22452,22435,20782,121736,-0.00013964644805152134,-0.001076099099691135,0.0008050207005322994,2,0.2,baseline,plus_both,fpir,query,2000,8972,0.18443188539133865,0.1842922389432871,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1655,1686,1568,60423,0.0005130496665177168,-4.852839166534454e-05,0.0010858383034075291,2,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.18443188539133865,0.1842922389432871,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34095,34166,32823,121736,0.0005832292830387067,-0.00025464940527042125,0.0014213133337714387,2,0.3,baseline,plus_outside,fpir,query,2000,8972,0.28007327331274234,0.280656502595781,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2456,2470,2381,60423,0.00023169984939509788,-0.0002564671396505557,0.0006946547646602849,2,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28007327331274234,0.280656502595781,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34095,34220,32513,121736,0.001026812118025892,0.00011459223237169028,0.0019470411382006955,2,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.28007327331274234,0.2811000854307682,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2456,2425,2329,60423,-0.0005130496665177168,-0.0011128272059108683,0.00011304581575712544,2,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28007327331274234,0.2811000854307682,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
34095,34343,31852,121736,0.00203719524216337,0.0009198182953275945,0.0031463576920549375,2,0.3,baseline,plus_both,fpir,query,2000,8972,0.28007327331274234,0.2821104685549057,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2456,2467,2316,60423,0.0001820498816675769,-0.0005608921204206501,0.0008883353061136514,2,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.28007327331274234,0.2821104685549057,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1229,1200,1126,121736,-0.00023822041138200697,-0.0004682263258198068,-2.464349083262141e-05,3,0.01,baseline,plus_outside,fpir,query,2000,8972,0.010095616744430571,0.009857396333048564,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
161,164,153,60423,4.964996772752098e-05,-9.933088588410796e-05,0.00019896736487139477,3,0.01,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010095616744430571,0.009857396333048564,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1229,1249,1195,121736,0.00016428993888414274,1.6428993888414273e-05,0.00032036538082407835,3,0.01,baseline,plus_entropy,fpir,query,2000,8972,0.010095616744430571,0.010259906683314713,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
161,169,159,60423,0.00013239991394005594,3.577637214757722e-05,0.000243377315673625,3,0.01,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010095616744430571,0.010259906683314713,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1229,1231,1121,121736,1.6428993888414273e-05,-0.0002217914174935927,0.00026286390221462837,3,0.01,baseline,plus_both,fpir,query,2000,8972,0.010095616744430571,0.010112045738318986,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
161,164,148,60423,4.964996772752098e-05,-0.00022140464335520401,0.00029299286135135326,3,0.01,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.010095616744430571,0.010112045738318986,2,False,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5845,5734,5339,121736,-0.0009118091608069921,-0.0014046789774594204,-0.00040230498784254564,3,0.05,baseline,plus_outside,fpir,query,2000,8972,0.048013734638890714,0.04710192547808372,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
544,534,510,60423,-0.00016549989242506993,-0.0004397350282239776,8.574057368847749e-05,3,0.05,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.048013734638890714,0.04710192547808372,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
5845,5900,5642,121736,0.0004517973319313925,8.214496944207137e-05,0.0007885917066438852,3,0.05,baseline,plus_entropy,fpir,query,2000,8972,0.048013734638890714,0.04846553197082211,2,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
