dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,protocol_uid,compression_family,compression_profile,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1,compressed_dir_rank1_count,compressed_dir_rank1,origin_false_accept_count,origin_fpir,compressed_false_accept_count,compressed_fpir,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35347.5155,33648.7108,0.18472164867,5413.55064337,3000,2048,6144000,1536000,512,frozen_origin,calibration,test,20,182159,60423,121736,0.778957605362,0.778957605362,0.778957605362,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,17720,1197,394,0.00652069576155,25,0.000413749731063,11284,0.0926923835184,836,0.00686731944536,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,16553,0.0908711620068,16538,0.0907888163637,15,8.2345643092e-05,110846,0.608512343612,120925,0.66384312606,0,512,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35347.5155,33648.7108,0.18472164867,5413.55064337,3000,2048,6144000,1536000,512,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.778957605362,0.602415382862,2577,0.0426493222779,1637,0.02709233239,10180,0.168478890489,6834,0.113102626483,17720,20523,394,0.00652069576155,577,0.00954934379293,11284,0.0926923835184,13351,0.109671748702,66297,0.363951273338,0.296129624103,-0.145326434654,0.157905318809,13367,0.0733809474141,5282,0.0289966457875,8085,0.0443843016266,110846,0.608512343612,108962,0.59816973084,0,512,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35349.8361,35911.6557,0.197144558874,5072.41998313,3000,2048,6144000,1536000,512,frozen_origin,calibration,test,20,182159,60423,121736,0.778957605362,0.778957605362,0.778957605362,2577,0.0426493222779,2322,0.0384290750211,10180,0.168478890489,9622,0.159243996491,17720,32881,394,0.00652069576155,574,0.0094996938252,11284,0.0926923835184,21155,0.173777682855,146499,0.804236957823,0.798780148665,0.0376068626054,0.0376108651902,15161,0.0832294863279,0,0,15161,0.0832294863279,110846,0.608512343612,101155,0.555311568465,0,512,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_128,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,35349.8361,35911.6557,0.197144558874,5072.41998313,3000,2048,6144000,1536000,512,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.778957605362,0.807190418243,2577,0.0426493222779,2322,0.0384290750211,10180,0.168478890489,9622,0.159243996491,17720,17988,394,0.00652069576155,363,0.00600764609503,11284,0.0926923835184,11536,0.0947624367484,146499,0.804236957823,0.798780148665,0.0376068626054,0.0376108651902,2416,0.0132631382474,1074,0.00589594804539,1342,0.00736719020197,110846,0.608512343612,110563,0.606958755812,0,512,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_256,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,37199.6045,34497.5441,0.189381496934,5280.34689866,3000,2048,6144000,3072000,1024,frozen_origin,calibration,test,20,182159,60423,121736,0.778957605362,0.778957605362,0.778957605362,2577,0.0426493222779,1860,0.0307829799911,10180,0.168478890489,7380,0.12213892061,17720,633,394,0.00652069576155,9,0.000148949903183,11284,0.0926923835184,469,0.00385259906683,76024,0.417349678029,0.329157799538,-0.189628036691,0.194239748252,17095,0.0938465845772,17091,0.0938246257391,4,2.19588381579e-05,110846,0.608512343612,121276,0.665770014109,0,1024,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_256,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,37199.6045,34497.5441,0.189381496934,5280.34689866,3000,2048,6144000,3072000,1024,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.778957605362,0.560809850693,2577,0.0426493222779,1860,0.0307829799911,10180,0.168478890489,7380,0.12213892061,17720,20445,394,0.00652069576155,651,0.0107740429969,11284,0.0926923835184,13160,0.108102779786,76024,0.417349678029,0.329157799538,-0.189628036691,0.194239748252,12725,0.0698565538897,5000,0.0274485476973,7725,0.0424080061924,110846,0.608512343612,109227,0.599624503868,0,1024,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_256,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34577.2753,34711.6202,0.190556712542,5247.78154838,3000,2048,6144000,3072000,1024,frozen_origin,calibration,test,20,182159,60423,121736,0.778957605362,0.778957605362,0.778957605362,2577,0.0426493222779,2569,0.042516922364,10180,0.168478890489,10153,0.168032040779,17720,18322,394,0.00652069576155,404,0.00668619565397,11284,0.0926923835184,11689,0.0960192547808,178521,0.980028436695,0.975601333644,0.00185822448019,0.00187002500128,602,0.00330480514276,0,0,602,0.00330480514276,110846,0.608512343612,110451,0.606343908344,0,1024,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_256,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34577.2753,34711.6202,0.190556712542,5247.78154838,3000,2048,6144000,3072000,1024,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.778957605362,0.780502378941,2577,0.0426493222779,2569,0.042516922364,10180,0.168478890489,10153,0.168032040779,17720,17691,394,0.00652069576155,392,0.00648759578306,11284,0.0926923835184,11259,0.0924870210948,178521,0.980028436695,0.975601333644,0.00185822448019,0.00187002500128,201,0.00110343161743,115,0.000631316597039,86,0.000472115020394,110846,0.608512343612,110869,0.608638606931,0,1024,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_32,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36317.247,33067.3417,0.181530101175,5508.7282689,3000,2048,6144000,384000,128,frozen_origin,calibration,test,20,182159,60423,121736,0.778957605362,0.778957605362,0.778957605362,2577,0.0426493222779,930,0.0153914899955,10180,0.168478890489,4857,0.0803832977509,17720,12667,394,0.00652069576155,190,0.00314449795608,11284,0.0926923835184,8489,0.0697328645594,34635,0.190136089899,0.193806358057,0.0202067296535,0.0839550998146,15701,0.0861939294792,10377,0.0569667158911,5324,0.0292272135881,110846,0.608512343612,113437,0.622736181029,0,128,0,not_applicable
survface,arcface-7972a704552df378345f,20260803-R001-33efcd08,population-8cf1a0037c25d80a20f282c3,origin-embedding-4a96b07230aa31c5098535d1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca,pca_32,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36317.247,33067.3417,0.181530101175,5508.7282689,3000,2048,6144000,384000,128,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.778957605362,0.756091117859,2577,0.0426493222779,930,0.0153914899955,10180,0.168478890489,4857,0.0803832977509,17720,20525,394,0.00652069576155,266,0.00440229713851,11284,0.0926923835184,13732,0.112801472038,34635,0.190136089899,0.193806358057,0.0202067296535,0.0839550998146,18615,0.102190943077,7905,0.0433961539095,10710,0.0587947891677,110846,0.608512343612,108270,0.594370851838,0,128,0,not_applicable
