schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,partition_seed,tpir_cluster95_low,tpir_cluster95_high
2,genuine-score-topk-v2,20,continuous-threshold-1fffd86934cc90d57b22cbba,continuous_fiqa_margin,0.2,negative_squared_l2_adc,182159,121736,60423,22819,1627,0.18744660576986266,0.1852641638387283,0.18964877273068026,0.026926832497558877,0.025665935979547,0.028247877487616056,True,True,False,8972,0.02050452225885795,0.03468815924581021
2,genuine-score-topk-v2,20,continuous-threshold-cbad6c203ad6df8242389d12,continuous_fiqa_margin_distortion,0.2,negative_squared_l2_adc,182159,121736,60423,25182,1512,0.2068574620490241,0.20459137085842163,0.2091420532635241,0.025023583734670573,0.023808024175126254,0.02629953375315117,False,False,False,8972,0.01888973163359586,0.032228620052085294
2,genuine-score-topk-v2,20,continuous-threshold-0a61846805ac65ae8ef0b8e8,continuous_fiqa_runnerup,0.2,negative_squared_l2_adc,182159,121736,60423,24422,1257,0.2006144443714267,0.19837434577135266,0.2028734369879489,0.02080333647783129,0.019695412387177445,0.02197218760704924,False,False,False,8972,0.016539607155292617,0.025523979286233227
2,genuine-score-topk-v2,20,conditional-threshold-fa7b256f116b8201aa769539,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,32654,2140,0.26823618321613985,0.2657547666541223,0.27073222623318854,0.03541697697896496,0.033972516873742954,0.03692050608427511,True,True,False,8972,0.027021664264316694,0.045589669250141546
2,genuine-score-topk-v2,20,conditional-threshold-ac33bed14ca098b79c4734a0,fiqa_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,32877,2300,0.27006801603469804,0.2675811859639562,0.27256935695476214,0.03806497525776608,0.036568360085321584,0.03962032275288519,True,True,False,8972,0.029482453083620918,0.04836100114404368
2,genuine-score-topk-v2,20,conditional-threshold-3924943bd4b5363b0d30a2a7,fiqa_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,33550,2351,0.27559637247814944,0.273093529811467,0.2781133771033823,0.03890902470913394,0.03739621413790323,0.040480460287113704,True,True,False,8972,0.03115097808053165,0.04803501014379683
2,genuine-score-topk-v2,20,continuous-threshold-899d713fcd49688f80a4e294,continuous_fiqa,0.3,negative_squared_l2_adc,182159,121736,60423,33853,2383,0.2780853650522442,0.27557547076641215,0.28060926421801763,0.03943862436489416,0.03791575257717892,0.04102005382387574,True,True,False,8972,0.03135812724742463,0.04899299759738925
2,genuine-score-topk-v2,20,continuous-threshold-71149f2a5fd786eb9ab32b9e,continuous_fiqa_margin,0.3,negative_squared_l2_adc,182159,121736,60423,33845,2361,0.2780196490766905,0.27550993972560445,0.2805433674550081,0.03907452460155901,0.037558561670684734,0.040649091496843995,True,True,False,8972,0.03107963540550592,0.04847084814622565
2,genuine-score-topk-v2,20,continuous-threshold-88675126d5435caa0cd26ea4,continuous_fiqa_margin_distortion,0.3,negative_squared_l2_adc,182159,121736,60423,36597,2184,0.3006259446671486,0.2980565018609151,0.3032079698328512,0.03614517650563527,0.03468616289148602,0.037663166533583946,False,False,False,8972,0.02852782090131526,0.04495949298693486
2,genuine-score-topk-v2,20,continuous-threshold-722513d3b17f9ad2944fe04c,continuous_fiqa_runnerup,0.3,negative_squared_l2_adc,182159,121736,60423,36305,1474,0.2982273115594401,0.2956638448698262,0.3008035119846083,0.024394684143455306,0.023194511806347556,0.025655326900385054,True,False,False,8972,0.019661073467314768,0.029707620131315803
