analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status,run_id,source_run_dir
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,reconstruction_mse,9122,1674,,,,0.0102774339587,0.95,-0.0643863717064,0.0894796376351,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_center_y,cosine_to_origin,9122,1674,,,,-0.0100922265144,0.95,-0.089498476428,0.0642783764782,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,angular_error_rad,9122,1674,,,,0.00617599318963,0.95,-0.0525662657254,0.0630332995155,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,reconstruction_mse,9122,1674,,,,0.00637742594601,0.95,-0.0538015391459,0.0644257365629,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m16_b8,saliency_spread,cosine_to_origin,9122,1674,,,,-0.00617599318963,0.95,-0.0630332995155,0.0525662657254,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,angular_error_rad,9122,1674,,,,0.00320018107716,0.95,-0.0559009028694,0.0618654165451,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,reconstruction_mse,9122,1674,,,,0.00301861231042,0.95,-0.0561888197016,0.0619082339523,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_left,cosine_to_origin,9122,1674,,,,-0.00320018107716,0.95,-0.0618654165451,0.0559009028694,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,angular_error_rad,9122,1674,,,,-0.00580508746719,0.95,-0.0591355931221,0.0492490143823,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,reconstruction_mse,9122,1674,,,,-0.00523840231122,0.95,-0.059070804203,0.0498134717061,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_top_right,cosine_to_origin,9122,1674,,,,0.00580508746719,0.95,-0.0492490143823,0.0591355931221,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,angular_error_rad,9122,1674,,,,-0.0166587728713,0.95,-0.0713433792143,0.0372883479566,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,reconstruction_mse,9122,1674,,,,-0.0172587666929,0.95,-0.0727034365486,0.0365760559246,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_left,cosine_to_origin,9122,1674,,,,0.0166587728713,0.95,-0.0372883479566,0.0713433792143,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,angular_error_rad,9122,1674,,,,0.0473106522562,0.95,-0.00346037483255,0.0998680548928,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,reconstruction_mse,9122,1674,,,,0.0473917575012,0.95,-0.00323906145915,0.100464117588,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,quadrant_bottom_right,cosine_to_origin,9122,1674,,,,-0.0473106522562,0.95,-0.0998680548928,0.00346037483255,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,angular_error_rad,9122,1674,,,,0.0217406154265,0.95,-0.0227621466413,0.0610713684699,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,reconstruction_mse,9122,1674,,,,0.0214442184784,0.95,-0.0229488969462,0.0607267079621,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_eye_attention,cosine_to_origin,9122,1674,,,,-0.0217406154265,0.95,-0.0610713684699,0.0227621466413,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,angular_error_rad,9122,1674,,,,0.0154182734979,0.95,-0.0333509447546,0.065724077119,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,reconstruction_mse,9122,1674,,,,0.0165077240824,0.95,-0.0323576701724,0.0666798458709,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_eye_attention,cosine_to_origin,9122,1674,,,,-0.0154182734979,0.95,-0.065724077119,0.0333509447546,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,angular_error_rad,9122,1674,,,,0.0050390469292,0.95,-0.0443645683668,0.057733556729,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,reconstruction_mse,9122,1674,,,,0.00437264316311,0.95,-0.0455604060312,0.0568398303559,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,nose_attention,cosine_to_origin,9122,1674,,,,-0.0050390469292,0.95,-0.057733556729,0.0443645683668,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,angular_error_rad,9122,1674,,,,0.0218743676515,0.95,-0.0437022054999,0.0770306465444,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,reconstruction_mse,9122,1674,,,,0.0214621803747,0.95,-0.0444654110816,0.0766295523478,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,mouth_attention,cosine_to_origin,9122,1674,,,,-0.0218743676515,0.95,-0.0770306465444,0.0437022054999,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,angular_error_rad,9122,1674,,,,0.0208535330956,0.95,-0.0329258689291,0.0642345500893,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,reconstruction_mse,9122,1674,,,,0.0206930036455,0.95,-0.0332405933818,0.0643208668025,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_cheek_attention,cosine_to_origin,9122,1674,,,,-0.0208535330956,0.95,-0.0642345500893,0.0329258689291,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,angular_error_rad,9121,1674,,,,0.000622637477895,0.95,-0.0408825266723,0.042056718828,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,reconstruction_mse,9121,1674,,,,0.000947040352353,0.95,-0.0403838083273,0.0421645194342,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,right_cheek_attention,cosine_to_origin,9121,1674,,,,-0.000622637477895,0.95,-0.042056718828,0.0408825266723,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,angular_error_rad,9122,1674,,,,-0.00221702653954,0.95,-0.0379673021694,0.031145422748,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,reconstruction_mse,9122,1674,,,,-0.00151972895191,0.95,-0.0375051284558,0.0324424742346,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,jaw_attention,cosine_to_origin,9122,1674,,,,0.00221702653954,0.95,-0.031145422748,0.0379673021694,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,face_attention,angular_error_rad,9122,1674,,,,0.0478284828822,0.95,-0.0101925656019,0.103766861583,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,face_attention,reconstruction_mse,9122,1674,,,,0.0476609549802,0.95,-0.0111934342777,0.104167035458,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,face_attention,cosine_to_origin,9122,1674,,,,-0.0478284828822,0.95,-0.103766861583,0.0101925656019,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,angular_error_rad,9122,1674,,,,-0.0478284828822,0.95,-0.103766861583,0.0101925656019,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,reconstruction_mse,9122,1674,,,,-0.0476609549802,0.95,-0.104167035458,0.0111934342777,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,outside_face_attention,cosine_to_origin,9122,1674,,,,0.0478284828822,0.95,-0.0101925656019,0.103766861583,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,angular_error_rad,9122,1674,,,,-0.0105336054091,0.95,-0.100131454274,0.0831209672529,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,reconstruction_mse,9122,1674,,,,-0.010581357162,0.95,-0.100285615894,0.0840708204869,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_entropy,cosine_to_origin,9122,1674,,,,0.0105336054091,0.95,-0.0831209672529,0.100131454274,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,angular_error_rad,9122,1674,,,,-0.0289926812755,0.95,-0.081389236576,0.0288554020797,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,reconstruction_mse,9122,1674,,,,-0.0288188466302,0.95,-0.0812907680568,0.029422712888,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,maximum_region_concentration,cosine_to_origin,9122,1674,,,,0.0289926812755,0.95,-0.0288554020797,0.081389236576,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,angular_error_rad,9122,1674,,,,0.00359596773823,0.95,-0.0748160513971,0.084009844191,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,reconstruction_mse,9122,1674,,,,0.00422824240164,0.95,-0.0747221178841,0.0851250518501,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,left_right_asymmetry,cosine_to_origin,9122,1674,,,,-0.00359596773823,0.95,-0.084009844191,0.0748160513971,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,angular_error_rad,9122,1674,,,,0.0352934902429,0.95,-0.00256495323458,0.0768358669288,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,reconstruction_mse,9122,1674,,,,0.0355586942855,0.95,-0.00222934298104,0.0774970846854,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_x,cosine_to_origin,9122,1674,,,,-0.0352934902429,0.95,-0.0768358669288,0.00256495323458,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,angular_error_rad,9122,1674,,,,0.0113412813862,0.95,-0.0692004311628,0.0894717414907,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,reconstruction_mse,9122,1674,,,,0.0111540081878,0.95,-0.0696179063586,0.0895030775767,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_center_y,cosine_to_origin,9122,1674,,,,-0.0113412813862,0.95,-0.0894717414907,0.0692004311628,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,angular_error_rad,9122,1674,,,,-0.00456912121771,0.95,-0.0679458657762,0.0597218742873,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,reconstruction_mse,9122,1674,,,,-0.00485546478965,0.95,-0.0697180049499,0.0599850941926,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m32_b8,saliency_spread,cosine_to_origin,9122,1674,,,,0.00456912121771,0.95,-0.0597218742873,0.0679458657762,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,angular_error_rad,9122,1674,,,,0.00602356515558,0.95,-0.0538301212343,0.0618057573515,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,reconstruction_mse,9122,1674,,,,0.00597421135402,0.95,-0.0540590628058,0.0619411601653,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_left,cosine_to_origin,9122,1674,,,,-0.00602356515558,0.95,-0.0618057573515,0.0538301212343,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,angular_error_rad,9122,1674,,,,-0.0051925866375,0.95,-0.0616027376792,0.0439777869707,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,reconstruction_mse,9122,1674,,,,-0.00508342367265,0.95,-0.0616380942205,0.043983250123,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_top_right,cosine_to_origin,9122,1674,,,,0.0051925866375,0.95,-0.0439777869707,0.0616027376792,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,angular_error_rad,9122,1674,,,,-0.0254328296101,0.95,-0.077435737813,0.0288891937998,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,reconstruction_mse,9122,1674,,,,-0.0259670015072,0.95,-0.0780967211738,0.0283640288063,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
geometry,lfw,arcface-7972a704552df378345f,pq,pq_512_m64_b8,quadrant_bottom_left,cosine_to_origin,9122,1674,,,,0.0254328296101,0.95,-0.0288891937998,0.077435737813,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260829-R001-245d09db,C:\ronbun\runs\lfw_20260829\20260829-R001-245d09db_step4_lfw_arcface-7972a704552df378345f
