target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,20,-0.00217409482398,-0.000125428547537,0.00050171419015,0,6,-0.00309390417259,0.00133790450707,18,0,0.00510076093319,0.010034283803,0.00493352286981,0.0102015218664
0.01,baseline,plus_both,tpir_at_rank_k,20,-0.000966494845361,-0.000322164948454,0.000322164948454,0,0,-0.00224001792574,0.00129449838188,18,0,0.00510076093319,0.010034283803,0.00493352286981,0.0102015218664
0.01,baseline,plus_entropy,fpir,20,-0.00158876160214,0,0.00050171419015,1,3,-0.00242495191906,0.0010034283803,18,0,0.00510076093319,0.010034283803,0.00510076093319,0.0105359979931
0.01,baseline,plus_entropy,tpir_at_rank_k,20,-0.000322164948454,0,0.000322164948454,0,0,-0.000979447928042,0.00157588287866,18,0,0.00510076093319,0.010034283803,0.00510076093319,0.0105359979931
0.01,baseline,plus_outside,fpir,20,-0.00117066644368,-8.36190316916e-05,0.00050171419015,1,2,-0.0020068567606,0.00117066644368,18,1,0.00510076093319,0.010034283803,0.00493352286981,0.0099506647713
0.01,baseline,plus_outside,tpir_at_rank_k,20,-0.000966494845361,0,0.000322164948454,0,0,-0.00224576713563,0.00130848306265,18,0,0.00510076093319,0.010034283803,0.00493352286981,0.0099506647713
0.01,fiqa_2bin,continuous_fiqa,fpir,20,-0.000334476126766,0.00108704741199,0.00409733255289,16,0,-0.00133790450707,0.00535161802826,18,14,0.00543523705995,0.00886361735931,0.00510076093319,0.010034283803
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,-0.000966494845361,-0.000161082474227,0.00386597938144,5,0,-0.00224937540232,0.00620940438368,18,5,0.00543523705995,0.00886361735931,0.00510076093319,0.010034283803
0.01,fiqa_2bin,fiqa_5bin,fpir,20,-0.00292666610921,-0.00150514257045,-0.000418095158458,0,19,-0.00393009448951,0.000250857095075,20,0,0.00543523705995,0.00886361735931,0.00409733255289,0.00752571285225
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,-0.00257731958763,-0.00144974226804,0.000322164948454,0,13,-0.00452935186365,0.00098396956155,20,0,0.00543523705995,0.00886361735931,0.00409733255289,0.00752571285225
0.01,fiqa_5bin,continuous_fiqa,fpir,20,0.000752571285224,0.00288485659336,0.0050171419015,19,0,-0.000418095158458,0.00635504640856,18,17,0.00409733255289,0.00752571285225,0.00510076093319,0.010034283803
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,0.000322164948454,0.00177190721649,0.00515463917526,14,0,-0.000652108349492,0.00790914011105,18,13,0.00409733255289,0.00752571285225,0.00510076093319,0.010034283803
0.01,global_safe,continuous_fiqa,fpir,20,-0.00234133288737,0.000543523705995,0.00117066644368,11,2,-0.00334476126766,0.0020068567606,18,9,0.00451542771135,0.00911447445439,0.00510076093319,0.010034283803
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,20,-0.000966494845361,-0.00048324742268,0.000966494845361,0,0,-0.00224937540232,0.00225886614109,18,0,0.00451542771135,0.00911447445439,0.00510076093319,0.010034283803
0.01,global_safe,fiqa_2bin,fpir,20,-0.00317752320428,-0.000710761769379,0.000919809348608,1,13,-0.00418304206037,0.00150514257045,20,1,0.00451542771135,0.00911447445439,0.00543523705995,0.00886361735931
0.01,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.00354381443299,-0.000322164948454,0.000644329896907,0,5,-0.00588071995983,0.0016160440898,20,0,0.00451542771135,0.00911447445439,0.00543523705995,0.00886361735931
0.01,global_safe,fiqa_5bin,fpir,20,-0.00409733255289,-0.00267580901413,-0.000418095158458,0,19,-0.00535161802826,0.000250857095075,20,0,0.00451542771135,0.00911447445439,0.00409733255289,0.00752571285225
0.01,global_safe,fiqa_5bin,tpir_at_rank_k,20,-0.0048324742268,-0.00193298969072,-0.000966494845361,0,19,-0.00745579270459,0,20,0,0.00451542771135,0.00911447445439,0.00409733255289,0.00752571285225
0.05,baseline,plus_both,fpir,20,-0.00326114223597,-0.000167238063383,0.00217409482398,3,7,-0.00451542771135,0.00334476126766,20,3,0.03361485074,0.0479137051593,0.033363993645,0.0482481812861
0.05,baseline,plus_both,tpir_at_rank_k,20,-0.000322164948454,0,0.000322164948454,0,0,-0.000980712651193,0.000982012809166,20,0,0.03361485074,0.0479137051593,0.033363993645,0.0482481812861
0.05,baseline,plus_entropy,fpir,20,-0.00334476126766,-0.000250857095075,0.00217409482398,4,5,-0.00459904674304,0.00326323271177,20,4,0.03361485074,0.0479137051593,0.0326950413914,0.0479137051593
0.05,baseline,plus_entropy,tpir_at_rank_k,20,-0.000644329896907,0,0.000322164948454,0,0,-0.00162340299402,0.000980720668792,20,0,0.03361485074,0.0479137051593,0.0326950413914,0.0479137051593
0.05,baseline,plus_outside,fpir,20,-0.00050171419015,4.18095158458e-05,0.000752571285224,1,1,-0.00142152353876,0.00167238063383,20,1,0.03361485074,0.0479137051593,0.03361485074,0.0483318003178
0.05,baseline,plus_outside,tpir_at_rank_k,20,-0.000322164948454,0,0.000322164948454,0,0,-0.000980720668792,0.000982012809166,20,0,0.03361485074,0.0479137051593,0.03361485074,0.0483318003178
0.05,fiqa_2bin,continuous_fiqa,fpir,20,-0.00225771385567,0.00204866627644,0.00493352286981,13,2,-0.00342838029936,0.00627142737687,20,13,0.0331131365499,0.0454887532402,0.03361485074,0.0479137051593
0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,-0.000644329896907,-0.000322164948454,0.000644329896907,0,0,-0.00161917098446,0.00161917098446,20,0,0.0331131365499,0.0454887532402,0.03361485074,0.0479137051593
0.05,fiqa_2bin,fiqa_5bin,fpir,20,-0.00903085542269,-0.00179780918137,0.00225771385567,1,13,-0.0107868550882,0.00393009448951,20,1,0.0331131365499,0.0454887532402,0.0342838029936,0.0431474203529
0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,-0.000966494845361,-0.000322164948454,0.000322164948454,0,0,-0.00224578516508,0.000980712651193,20,0,0.0331131365499,0.0454887532402,0.0342838029936,0.0431474203529
0.05,fiqa_5bin,continuous_fiqa,fpir,20,-0.00209047579229,0.00451542771135,0.0104523789615,15,2,-0.00384647545781,0.0122919976587,20,15,0.0342838029936,0.0431474203529,0.03361485074,0.0479137051593
0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,-0.000644329896907,0,0.00161082474227,1,0,-0.00162179695102,0.0031828130076,20,1,0.0342838029936,0.0431474203529,0.03361485074,0.0479137051593
0.05,global_safe,continuous_fiqa,fpir,20,-0.0020068567606,0.00117066644368,0.00275942804582,9,0,-0.0040137135212,0.00409733255289,20,9,0.0342838029936,0.0457396103353,0.03361485074,0.0479137051593
0.05,global_safe,continuous_fiqa,tpir_at_rank_k,20,-0.00128865979381,-0.000644329896907,0.000322164948454,0,3,-0.00259151279559,0.000980720668792,20,0,0.0342838029936,0.0457396103353,0.03361485074,0.0479137051593
0.05,global_safe,fiqa_2bin,fpir,20,-0.00568609415503,-0.000585333221841,0.00175599966552,1,9,-0.00710761769379,0.00334476126766,20,1,0.0342838029936,0.0457396103353,0.0331131365499,0.0454887532402
0.05,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.000966494845361,-0.000322164948454,0,0,0,-0.00223577893859,0,20,0,0.0342838029936,0.0457396103353,0.0331131365499,0.0454887532402
0.05,global_safe,fiqa_5bin,fpir,20,-0.00919809348608,-0.00242495191906,0.00167238063383,1,13,-0.011121331215,0.0030102851409,20,1,0.0342838029936,0.0457396103353,0.0342838029936,0.0431474203529
0.05,global_safe,fiqa_5bin,tpir_at_rank_k,20,-0.00128865979381,-0.000644329896907,-0.000322164948454,0,4,-0.00260679733184,0.000654038292948,20,0,0.0342838029936,0.0457396103353,0.0342838029936,0.0431474203529
0.1,baseline,plus_both,fpir,20,-0.00217409482398,-0.000209047579229,0.00225771385567,2,3,-0.00376285642612,0.0040137135212,20,2,0.0847060791036,0.0991721715863,0.0858767455473,0.0996738857764
0.1,baseline,plus_both,tpir_at_rank_k,20,0,0,0.000322164948454,0,0,-0.000964018029564,0.0009765625,20,0,0.0847060791036,0.0991721715863,0.0858767455473,0.0996738857764
0.1,baseline,plus_entropy,fpir,20,-0.00284304707751,-0.000125428547537,0.00183961869722,1,3,-0.00426457061627,0.00309390417259,20,1,0.0847060791036,0.0991721715863,0.0856258884522,0.0988376954595
0.1,baseline,plus_entropy,tpir_at_rank_k,20,0,0,0.000322164948454,0,0,-0.000964018029564,0.000977525071975,20,0,0.0847060791036,0.0991721715863,0.0856258884522,0.0988376954595
0.1,baseline,plus_outside,fpir,20,-0.00133790450707,0,0.00217409482398,1,1,-0.00209047579229,0.00317752320428,20,1,0.0847060791036,0.0991721715863,0.0847896981353,0.0991721715863
0.1,baseline,plus_outside,tpir_at_rank_k,20,-0.000322164948454,0,0.000322164948454,0,0,-0.0009765625,0.0009765625,20,0,0.0847060791036,0.0991721715863,0.0847896981353,0.0991721715863
0.1,fiqa_2bin,continuous_fiqa,fpir,20,-0.00443180867966,0.000418095158458,0.00476628480642,6,4,-0.00643866544025,0.00610418931349,20,6,0.0821138891212,0.0983359812693,0.0847060791036,0.0991721715863
0.1,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,-0.000644329896907,0,0.000322164948454,0,0,-0.001617076326,0.0009765625,20,0,0.0821138891212,0.0983359812693,0.0847060791036,0.0991721715863
0.1,fiqa_2bin,fiqa_5bin,fpir,20,-0.0107868550882,-0.0040137135212,0.00050171419015,0,18,-0.0127937118488,0.00242495191906,20,0,0.0821138891212,0.0983359812693,0.0811940797726,0.0923154109875
0.1,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,-0.00128865979381,-0.000161082474227,0,0,1,-0.00261015679965,0,20,0,0.0821138891212,0.0983359812693,0.0811940797726,0.0923154109875
0.1,fiqa_5bin,continuous_fiqa,fpir,20,0.00050171419015,0.00459904674304,0.00961618864454,17,0,-0.00133790450707,0.0115394263734,20,17,0.0811940797726,0.0923154109875,0.0847060791036,0.0991721715863
0.1,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,-0.000644329896907,0,0.00128865979381,1,0,-0.001617076326,0.00261015679965,20,1,0.0811940797726,0.0923154109875,0.0847060791036,0.0991721715863
0.1,global_safe,continuous_fiqa,fpir,20,-0.0030102851409,-0.00050171419015,0.00376285642612,2,5,-0.00476628480642,0.00518437996488,20,2,0.0847060791036,0.0991721715863,0.0847060791036,0.0991721715863
0.1,global_safe,continuous_fiqa,tpir_at_rank_k,20,-0.000644329896907,0,0,0,0,-0.001617076326,0,20,0,0.0847060791036,0.0991721715863,0.0847060791036,0.0991721715863
0.1,global_safe,fiqa_2bin,fpir,20,-0.00535161802826,-0.000459904674304,0.00418095158458,3,8,-0.0069403796304,0.00643866544025,20,3,0.0847060791036,0.0991721715863,0.0821138891212,0.0983359812693
0.1,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.000322164948454,0,0,0,0,-0.0009765625,0,20,0,0.0847060791036,0.0991721715863,0.0821138891212,0.0983359812693
0.1,global_safe,fiqa_5bin,fpir,20,-0.0112049502467,-0.00480809432227,-0.000167238063383,0,16,-0.0134626641023,0.00200894723639,20,0,0.0847060791036,0.0991721715863,0.0811940797726,0.0923154109875
0.1,global_safe,fiqa_5bin,tpir_at_rank_k,20,-0.00128865979381,-0.000161082474227,0,0,1,-0.00261015679965,0,20,0,0.0847060791036,0.0991721715863,0.0811940797726,0.0923154109875
0.2,baseline,plus_both,fpir,20,-0.00543523705995,-0.00079438080107,0.00342838029936,2,4,-0.00744209382055,0.00476628480642,20,2,0.167907015637,0.190484154193,0.16707082532,0.190066059035
0.2,baseline,plus_both,tpir_at_rank_k,20,-0.000322164948454,0,0,0,0,-0.000987183083529,0,20,0,0.167907015637,0.190484154193,0.16707082532,0.190066059035
0.2,baseline,plus_entropy,fpir,20,-0.00568609415503,-0.0020068567606,0.00125428547537,0,12,-0.00761142235973,0.00275942804582,20,0,0.167907015637,0.190484154193,0.16707082532,0.189647963877
