target_fpir,method,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max,non_mated,mated,false_accept_min,false_accept_max,true_identification_min,true_identification_max,fpir_wilson_low_min,fpir_wilson_high_max,tpir_cluster_low_min,tpir_cluster_high_max,fallback_count_max,fallback_fraction_max,faithfulness_status,all_seeds_met
0.2,fiqa_2bin,20,20,0.162252743642,0.173371065256,0.17540415325,0.0165996392102,0.0178905383711,0.0181222382205,121736,60423,19752,21353,1003,1095,0.160192353891,0.177550769466,0.0119985583178,0.0240118083829,,,,True
0.2,fiqa_5bin,20,20,0.170245449169,0.176714365512,0.179700335151,0.016649289178,0.0175760885755,0.0179401883389,121736,60423,20725,21876,1006,1084,0.168144556263,0.181867179174,0.0124640697522,0.0229985633812,,,,True
0.2,global_safe,20,20,0.160757705198,0.17290283893,0.175946310048,0.0157721397481,0.0169637389736,0.0172616387799,121736,60423,19570,21419,953,1043,0.1587050872,0.178095504614,0.011278163202,0.0228281627173,,,,True
0.2,plus_both,20,20,0.168865413682,0.179712656897,0.182255043701,0.015970739619,0.017129238866,0.0174105886831,121736,60423,20557,22187,965,1052,0.166771390723,0.184433698138,0.0117911476278,0.0226707998836,0,0,failed,True
0.2,plus_entropy,20,20,0.168339685878,0.179494972728,0.181663599921,0.0164837892855,0.0174767886401,0.0177581384572,121736,60423,20493,22115,996,1073,0.166248293393,0.18383953438,0.0122752600375,0.023016466175,0,0,failed,True
0.2,plus_outside,20,20,0.169046132615,0.179979628048,0.182517907603,0.016036939576,0.0171457888552,0.0175760885755,121736,60423,20579,22219,969,1062,0.166951207136,0.184697768177,0.0118849914621,0.0228383193917,0,0,failed,True
0.3,continuous_fiqa,20,20,0.258296641914,0.272158605507,0.27427383847,0.0261655329924,0.0273654072125,0.0277212319812,121736,60423,31444,33389,1581,1675,0.255845553064,0.276787140033,0.02070282437,0.0343106413512,,,,True
0.3,fiqa_2bin,20,20,0.245785963068,0.261820661103,0.265911480581,0.0255035334227,0.0270426824223,0.027506082121,121736,60423,29921,32371,1541,1662,0.243375407487,0.268400722187,0.0195307579013,0.0347825334615,,,,True
0.3,fiqa_5bin,20,20,0.257885917066,0.267357232043,0.271636984951,0.0258510831968,0.0269433824868,0.0274895321318,121736,60423,31394,33068,1562,1661,0.255436116607,0.274142820719,0.0204151082576,0.0339665600571,,,,True
0.3,global_safe,20,20,0.245703818098,0.261393507262,0.26588683709,0.0244443341112,0.0261903579763,0.026546182745,121736,60423,29911,32368,1477,1604,0.243293537608,0.268376006126,0.0185780218363,0.0337204581641,,,,True
0.3,plus_both,20,20,0.257721627128,0.272088782283,0.274175264507,0.0257186832829,0.0269433824868,0.0271916323254,121736,60423,31374,33377,1554,1643,0.255272342816,0.276688288959,0.0203786478949,0.0337518893187,0,0,failed,True
0.3,plus_entropy,20,20,0.258214496944,0.272170927252,0.274446342906,0.0261986329709,0.0272992072555,0.0277212319812,121736,60423,31434,33410,1583,1675,0.255763665547,0.276960129043,0.020722370949,0.0343101888473,0,0,failed,True
0.3,plus_outside,20,20,0.257327331274,0.271965564829,0.274027403562,0.0257352332721,0.0269682074707,0.0272578322824,121736,60423,31326,33359,1555,1647,0.254879287567,0.27654001206,0.0203687214048,0.0338096242794,0,0,failed,True
