target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,20,-0.000985739633305,-0.000225898665966,0.000484655319708,1,6,-0.00138824998357,0.000887165669974,6,1,0.00900308865085,0.0106870605244,0.00905237563252,0.010300979168
0.01,baseline,plus_both,tpir_at_rank_k,20,-1.65499892425e-05,0,4.96499677275e-05,0,0,-0.00014993515305,0.0001746228381,6,0,0.00900308865085,0.0106870605244,0.00905237563252,0.010300979168
0.01,baseline,plus_entropy,fpir,20,-0.000920023657751,-0.000517513307485,-4.92869816652e-05,0,16,-0.00124038903858,0.000213576920549,6,0,0.00900308865085,0.0106870605244,0.00853486232503,0.0101284747322
0.01,baseline,plus_entropy,tpir_at_rank_k,20,-4.96499677275e-05,-1.65499892425e-05,1.65499892425e-05,0,0,-0.000137723103213,0.000116836363866,6,0,0.00900308865085,0.0106870605244,0.00853486232503,0.0101284747322
0.01,baseline,plus_outside,fpir,20,5.75014786094e-05,0.000455904580403,0.000969310639416,12,0,-0.000303936386936,0.00131431951107,2,1,0.00900308865085,0.0106870605244,0.00915916409279,0.0109334954327
0.01,baseline,plus_outside,tpir_at_rank_k,20,-3.3099978485e-05,0,1.65499892425e-05,0,0,-0.000147768524093,0.000121224291104,2,0,0.00900308865085,0.0106870605244,0.00915916409279,0.0109334954327
0.01,fiqa_2bin,continuous_fiqa,fpir,20,-0.000747519221923,0.00015607544194,0.000772162712755,6,2,-0.00110895708747,0.00108431359664,6,0,0.00902773214168,0.0103831241375,0.00900308865085,0.0106870605244
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,0.000248249838638,0.000281349817123,0.000347549774093,20,0,0.00011075120882,0.000617621303992,6,6,0.00902773214168,0.0103831241375,0.00900308865085,0.0106870605244
0.01,fiqa_2bin,fiqa_5bin,fpir,20,-0.000607872773871,-0.000110895708747,0.000213576920549,0,4,-0.000977525136361,0.000542156798318,12,0,0.00902773214168,0.0103831241375,0.00874843924558,0.0103584806466
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,6.619995697e-05,9.10249408338e-05,0.000148949903183,20,0,1.59260529161e-05,0.000272461682579,12,12,0.00902773214168,0.0103831241375,0.00874843924558,0.0103584806466
0.01,fiqa_5bin,continuous_fiqa,fpir,20,-0.000460011828875,0.000291614641519,0.0011336005783,8,1,-0.000813235197477,0.00145396595912,6,0,0.00874843924558,0.0103584806466,0.00900308865085,0.0106870605244
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,0.000148949903183,0.000182049881668,0.000281349817123,11,0,-4.82040560771e-05,0.00054579947461,6,4,0.00874843924558,0.0103584806466,0.00900308865085,0.0106870605244
0.01,global_safe,continuous_fiqa,fpir,20,-0.00134717749885,-0.000505191562069,2.46434908326e-05,0,15,-0.00173346421765,0.000361437865545,1,0,0.00948774397056,0.0109252809358,0.00900308865085,0.0106870605244
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,20,0.000248249838638,0.00026479982788,0.00033099978485,20,0,0.000101286208243,0.000600193543293,1,1,0.00948774397056,0.0109252809358,0.00900308865085,0.0106870605244
