target_fpir,method,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max,non_mated,mated,false_accept_min,false_accept_max,true_identification_min,true_identification_max,fpir_wilson_low_min,fpir_wilson_high_max,tpir_cluster_low_min,tpir_cluster_high_max,fallback_count_max,fallback_fraction_max,faithfulness_status,all_seeds_met
0.01,continuous_fiqa,20,20,0.00709732535979,0.00871968850628,0.00925773805612,0.000562699634245,0.000612349601973,0.000628899591215,121736,60423,864,1127,34,38,0.00664106722959,0.00981142407419,0.000149044984511,0.00127478458951,,,,True
0.01,fiqa_2bin,20,20,0.00675231648814,0.00879772622725,0.00920845107446,0.000479949688033,0.00059579961273,0.000645449580458,121736,60423,822,1121,29,39,0.00630758674054,0.00976071865481,8.09302552966e-05,0.00134505889349,,,,True
0.01,fiqa_5bin,20,20,0.00782841558783,0.00888397844516,0.00943024249195,0.00059579961273,0.000678549558943,0.000744749515913,121736,60423,953,1148,36,45,0.00734863755154,0.00998886269599,0.000161187105307,0.00139071942142,,,,True
0.01,global_safe,20,20,0.00666195702175,0.00837057238615,0.00883879871197,0.000380649752578,0.000628899591215,0.000711649537428,121736,60423,811,1076,23,43,0.00622029590999,0.00938030119048,4.9684403888e-05,0.00143087706898,,,,True
0.01,plus_both,20,20,0.00718768482618,0.00875254649405,0.00939738450417,0.000562699634245,0.000736474521292,0.00079439948364,121736,60423,875,1144,34,48,0.00672845483291,0.00995506846629,0.000149044984511,0.00158065412972,11,6.03868049342e-05,failed,True
0.01,plus_entropy,20,20,0.00736018926201,0.00899076690543,0.00947952947362,0.000546149645003,0.00072819952667,0.000777849494398,121736,60423,896,1154,33,47,0.00689533815229,0.0100395508984,0.000149044984511,0.00152522354986,11,6.03868049342e-05,failed,True
0.01,plus_outside,20,20,0.00711375435368,0.00874843924558,0.00927416705001,0.000579249623488,0.000620624596594,0.000678549558943,121736,60423,866,1129,35,41,0.00665695445609,0.0098283250172,0.000163903929561,0.00135308701649,11,6.03868049342e-05,failed,True
0.05,continuous_fiqa,20,20,0.0343776697115,0.0420253663666,0.0437996977065,0.00365754762259,0.00431954719229,0.00460089700942,121736,60423,4185,5332,221,278,0.0333687904012,0.0449637697478,0.00184124987856,0.007254887535,,,,True
0.05,fiqa_2bin,20,20,0.0333590720904,0.0398731681672,0.0420335808635,0.00367409761184,0.00454297204707,0.00476639690184,121736,60423,4061,5117,222,288,0.0323649677768,0.0431753350599,0.00169997026574,0.0079473866306,,,,True
0.05,fiqa_5bin,20,20,0.0376552539922,0.0426455608859,0.043881842676,0.0033099978485,0.00392234745047,0.00418714727835,121736,60423,4584,5342,200,253,0.0366004182716,0.0450469400877,0.00192600886316,0.00636943394922,,,,True
