target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,20,-0.00050171419015,8.36190316916e-05,0.00158876160214,3,0,-0.00125428547537,0.00250857095075,20,3,0.00543523705995,0.00827828413747,0.00510076093319,0.00936533154946
0.01,baseline,plus_both,tpir_at_rank_k,20,-0.0128865979381,0.000161082474227,0.00644329896907,5,6,-0.0173079698525,0.0100915333857,20,5,0.00543523705995,0.00827828413747,0.00510076093319,0.00936533154946
0.01,baseline,plus_entropy,fpir,20,-0.000919809348608,-8.36190316916e-05,0.00050171419015,0,5,-0.00167238063383,0.00108704741199,20,0,0.00543523705995,0.00827828413747,0.00493352286981,0.00836190316916
0.01,baseline,plus_entropy,tpir_at_rank_k,20,-0.0144974226804,-0.000966494845361,0.00451030927835,3,5,-0.0188078807084,0.00714529311174,20,3,0.00543523705995,0.00827828413747,0.00493352286981,0.00836190316916
0.01,baseline,plus_outside,fpir,20,-0.000585333221841,0,0.000836190316916,3,1,-0.00108704741199,0.00142152353876,20,3,0.00543523705995,0.00827828413747,0.00518437996488,0.00844552220085
0.01,baseline,plus_outside,tpir_at_rank_k,20,-0.0109536082474,0,0.00612113402062,6,6,-0.0147216061183,0.0100316170654,20,6,0.00543523705995,0.00827828413747,0.00518437996488,0.00844552220085
0.01,fiqa_2bin,continuous_fiqa,fpir,20,-0.00050171419015,0.000418095158458,0.00158876160214,10,0,-0.00108913788778,0.00242495191906,20,10,0.00526799899657,0.00727485575717,0.00543523705995,0.00827828413747
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,-0.00934278350515,0.0066043814433,0.0225515463918,12,1,-0.0141118364443,0.0281138920979,20,12,0.00526799899657,0.00727485575717,0.00543523705995,0.00827828413747
0.01,fiqa_2bin,fiqa_5bin,fpir,20,-0.00259218998244,-0.000668952253533,-8.36190316916e-05,0,9,-0.00351199933105,0.000585333221841,20,0,0.00526799899657,0.00727485575717,0.00443180867966,0.00618780834518
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,-0.0515463917526,-0.0107925257732,0.00161082474227,0,15,-0.0599481736149,0.00633753822815,20,0,0.00526799899657,0.00727485575717,0.00443180867966,0.00618780834518
0.01,fiqa_5bin,continuous_fiqa,fpir,20,0.000250857095075,0.00104523789615,0.00317752320428,12,0,-0.000418095158458,0.00418304206037,20,12,0.00443180867966,0.00618780834518,0.00543523705995,0.00827828413747
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,-0.00386597938144,0.0173969072165,0.0541237113402,19,0,-0.00995296914007,0.0631108973052,20,19,0.00443180867966,0.00618780834518,0.00543523705995,0.00827828413747
0.01,global_safe,continuous_fiqa,fpir,20,-0.000836190316916,0,0.00125428547537,5,2,-0.00167238063383,0.0020068567606,20,5,0.00551885609165,0.00811104607409,0.00543523705995,0.00827828413747
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,20,-0.0225515463918,-0.000322164948454,0.0161082474227,9,8,-0.0284428362092,0.020972577714,20,9,0.00551885609165,0.00811104607409,0.00543523705995,0.00827828413747
0.01,global_safe,fiqa_2bin,fpir,20,-0.00158876160214,-0.000250857095075,0.000418095158458,0,9,-0.00234133288737,0.0010034283803,20,0,0.00551885609165,0.00811104607409,0.00526799899657,0.00727485575717
0.01,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.0183634020619,-0.00773195876289,0.00547680412371,1,17,-0.0230821122353,0.00869586241695,20,1,0.00551885609165,0.00811104607409,0.00526799899657,0.00727485575717
0.01,global_safe,fiqa_5bin,fpir,20,-0.00242495191906,-0.00104523789615,-0.000334476126766,0,16,-0.00342838029936,0.000334476126766,20,0,0.00551885609165,0.00811104607409,0.00443180867966,0.00618780834518
0.01,global_safe,fiqa_5bin,tpir_at_rank_k,20,-0.0460695876289,-0.0194909793814,-0.00805412371134,0,20,-0.0543934728033,-0.00354916141371,20,0,0.00551885609165,0.00811104607409,0.00443180867966,0.00618780834518
0.05,baseline,plus_both,fpir,20,-0.00292666610921,0.000418095158458,0.00192323772891,3,3,-0.0040137135212,0.00275942804582,20,3,0.037963040388,0.045823229367,0.0383811355465,0.0464921816205
0.05,baseline,plus_both,tpir_at_rank_k,20,-0.00225515463918,0.00112757731959,0.00354381443299,5,3,-0.00447291494734,0.00585375377997,20,5,0.037963040388,0.045823229367,0.0383811355465,0.0464921816205
0.05,baseline,plus_entropy,fpir,20,-0.00225771385567,0.000167238063383,0.00225771385567,3,3,-0.00342838029936,0.00326114223597,20,3,0.037963040388,0.045823229367,0.0390500878,0.0471611338741
0.05,baseline,plus_entropy,tpir_at_rank_k,20,-0.00289948453608,0.00112757731959,0.00515463917526,9,1,-0.00507775309426,0.00805763217271,20,9,0.037963040388,0.045823229367,0.0390500878,0.0471611338741
0.05,baseline,plus_outside,fpir,20,-0.00309390417259,8.36190316916e-05,0.00142152353876,2,3,-0.00418095158458,0.00217409482398,20,2,0.037963040388,0.045823229367,0.0380466594197,0.0459068483987
0.05,baseline,plus_outside,tpir_at_rank_k,20,-0.00322164948454,0.000161082474227,0.00257731958763,2,3,-0.00578810776419,0.00489085252631,20,2,0.037963040388,0.045823229367,0.0380466594197,0.0459068483987
0.05,fiqa_2bin,continuous_fiqa,fpir,20,0.00125428547537,0.00342838029936,0.00660590350364,19,0,-8.36190316916e-05,0.00827828413747,20,19,0.0348691362154,0.0427293251944,0.037963040388,0.045823229367
0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,0.000322164948454,0.00322164948454,0.010631443299,9,0,-0.00288103735356,0.0153223747207,20,9,0.0348691362154,0.0427293251944,0.037963040388,0.045823229367
0.05,fiqa_2bin,fiqa_5bin,fpir,20,-0.00760933188394,-0.0024667614349,8.36190316916e-05,0,15,-0.00953256961284,0.00142152353876,20,0,0.0348691362154,0.0427293251944,0.033363993645,0.0400535161803
0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,-0.0164304123711,-0.00354381443299,0.00161082474227,0,14,-0.0211471907602,0.00546272493573,20,0,0.0348691362154,0.0427293251944,0.033363993645,0.0400535161803
0.05,fiqa_5bin,continuous_fiqa,fpir,20,0.00317752320428,0.00560247512334,0.0102015218664,20,0,0.00192323772891,0.0121247595953,20,20,0.033363993645,0.0400535161803,0.037963040388,0.045823229367
0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,0.0041881443299,0.00837628865979,0.0212628865979,20,0,0.000957548675391,0.0263157894737,20,20,0.033363993645,0.0400535161803,0.037963040388,0.045823229367
0.05,global_safe,continuous_fiqa,fpir,20,-0.00342838029936,0.00150514257045,0.0030102851409,12,1,-0.00510076093319,0.00451542771135,20,12,0.0402207542437,0.0430638013212,0.037963040388,0.045823229367
0.05,global_safe,continuous_fiqa,tpir_at_rank_k,20,-0.00451030927835,0.00048324742268,0.00354381443299,1,2,-0.0080882594137,0.0064622446009,20,1,0.0402207542437,0.0430638013212,0.037963040388,0.045823229367
0.05,global_safe,fiqa_2bin,fpir,20,-0.00652228447195,-0.00117066644368,8.36190316916e-05,0,15,-0.0079438080107,0.00050171419015,20,0,0.0402207542437,0.0430638013212,0.0348691362154,0.0427293251944
0.05,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.0135309278351,-0.00289948453608,0.000966494845361,0,12,-0.0176694669659,0.00356566909884,20,0,0.0402207542437,0.0430638013212,0.0348691362154,0.0427293251944
0.05,global_safe,fiqa_5bin,fpir,20,-0.00819466510578,-0.00505895141734,-0.00183961869722,0,20,-0.0101199933105,-0.000752571285224,20,0,0.0402207542437,0.0430638013212,0.033363993645,0.0400535161803
0.05,global_safe,fiqa_5bin,tpir_at_rank_k,20,-0.0196520618557,-0.00837628865979,-0.00289948453608,0,19,-0.0246914596519,0,20,0,0.0402207542437,0.0430638013212,0.033363993645,0.0400535161803
0.1,baseline,plus_both,fpir,20,-0.00150514257045,0.000376285642612,0.00209047579229,5,2,-0.00267580901413,0.00351199933105,20,5,0.083786269755,0.0922317919558,0.0832009365332,0.0913956016389
0.1,baseline,plus_both,tpir_at_rank_k,20,-0.00161082474227,0.000322164948454,0.00161082474227,0,0,-0.00390243902439,0.00418147610326,20,0,0.083786269755,0.0922317919558,0.0832009365332,0.0913956016389
0.1,baseline,plus_entropy,fpir,20,-0.00267580901413,0.000167238063383,0.00175599966552,2,2,-0.00384647545781,0.0030102851409,20,2,0.083786269755,0.0922317919558,0.0820302700895,0.0923990300192
0.1,baseline,plus_entropy,tpir_at_rank_k,20,-0.00161082474227,0.000161082474227,0.000966494845361,0,0,-0.00390243902439,0.00257240936088,20,0,0.083786269755,0.0922317919558,0.0820302700895,0.0923990300192
0.1,baseline,plus_outside,fpir,20,-0.0020068567606,0.00050171419015,0.00225771385567,7,1,-0.00351199933105,0.00342838029936,20,7,0.083786269755,0.0922317919558,0.0824483652479,0.0932352203361
0.1,baseline,plus_outside,tpir_at_rank_k,20,-0.000966494845361,0.000322164948454,0.00161082474227,2,0,-0.00255354474074,0.00355429213359,20,2,0.083786269755,0.0922317919558,0.0824483652479,0.0932352203361
0.1,fiqa_2bin,continuous_fiqa,fpir,20,0.000919809348608,0.00355380884689,0.0156367589263,18,0,-0.000752571285224,0.0181453298771,20,18,0.0746717953006,0.0874655071494,0.083786269755,0.0922317919558
0.1,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,-0.00193298969072,0.00161082474227,0.00805412371134,5,0,-0.00416553220225,0.012032530623,20,5,0.0746717953006,0.0874655071494,0.083786269755,0.0922317919558
0.1,fiqa_2bin,fiqa_5bin,fpir,20,-0.00635504640856,-0.00175599966552,0.00125428547537,0,10,-0.00844552220085,0.00334476126766,20,0,0.0746717953006,0.0874655071494,0.0724977004766,0.0849569361987
0.1,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,-0.00644329896907,-0.00209407216495,0.00128865979381,0,6,-0.00986695681174,0.00388985238756,20,0,0.0746717953006,0.0874655071494,0.0724977004766,0.0849569361987
0.1,fiqa_5bin,continuous_fiqa,fpir,20,0.00242495191906,0.00627142737687,0.0164729492432,20,0,0.000418095158458,0.0188142821306,20,20,0.0724977004766,0.0849569361987,0.083786269755,0.0922317919558
0.1,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,0,0.00289948453608,0.0144974226804,11,0,-0.00282423398791,0.0190078238309,20,11,0.0724977004766,0.0849569361987,0.083786269755,0.0922317919558
0.1,global_safe,continuous_fiqa,fpir,20,-0.00342838029936,0.00050171419015,0.00342838029936,5,2,-0.00526799899657,0.00526799899657,20,5,0.0836190316916,0.090559411322,0.083786269755,0.0922317919558
0.1,global_safe,continuous_fiqa,tpir_at_rank_k,20,-0.0041881443299,-0.000966494845361,0.00128865979381,0,3,-0.00676982591876,0.00396173624143,20,0,0.0836190316916,0.090559411322,0.083786269755,0.0922317919558
0.1,global_safe,fiqa_2bin,fpir,20,-0.0153859018313,-0.00280123756167,8.36190316916e-05,0,17,-0.0176436156869,0.00108704741199,20,0,0.0836190316916,0.090559411322,0.0746717953006,0.0874655071494
0.1,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.00934278350515,-0.00273840206186,0,0,16,-0.01289815491,0.000959692898272,20,0,0.0836190316916,0.090559411322,0.0746717953006,0.0874655071494
0.1,global_safe,fiqa_5bin,fpir,20,-0.0162220921482,-0.00568609415503,-0.00150514257045,0,19,-0.0188142821306,0.000418095158458,20,0,0.0836190316916,0.090559411322,0.0724977004766,0.0849569361987
