target_fpir,method,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max,non_mated,mated,false_accept_min,false_accept_max,true_identification_min,true_identification_max,fpir_wilson_low_min,fpir_wilson_high_max,tpir_cluster_low_min,tpir_cluster_high_max,fallback_count_max,fallback_fraction_max,faithfulness_status,all_seeds_met
0.01,continuous_fiqa,20,0,0.0236966824645,0.0361374407583,0.0414691943128,0.978991596639,0.978991596639,0.978991596639,1688,476,40,70,466,466,0.0174501530885,0.0520674324364,0.966367174026,0.9896913842,,,,False
0.01,fiqa_2bin,20,0,0.0219194312796,0.031990521327,0.0349526066351,0.978991596639,0.978991596639,0.978991596639,1688,476,37,59,466,466,0.0159439864845,0.0448235027081,0.966367174026,0.9896913842,,,,False
0.01,fiqa_5bin,20,0,0.0225118483412,0.0269549763033,0.0308056872038,0.978991596639,0.978991596639,0.978991596639,1688,476,38,52,466,466,0.0164448226811,0.0401732540106,0.966367174026,0.9896913842,,,,False
0.01,global_safe,20,0,0.0236966824645,0.0355450236967,0.0355450236967,0.978991596639,0.978991596639,0.978991596639,1688,476,40,60,466,466,0.0174501530885,0.0454850510706,0.966367174026,0.9896913842,,,,False
0.01,plus_both,20,0,0.0248815165877,0.0337677725118,0.0390995260664,0.978991596639,0.978991596639,0.978991596639,1688,476,42,66,466,466,0.0184600743826,0.0494413328067,0.966367174026,0.9896913842,0,0,failed,False
0.01,plus_entropy,20,0,0.0236966824645,0.0340639810427,0.0402843601896,0.978991596639,0.978991596639,0.978991596639,1688,476,40,68,466,466,0.0174501530885,0.0507554602284,0.966367174026,0.9896913842,0,0,failed,False
0.01,plus_outside,20,0,0.0242890995261,0.0313981042654,0.0390995260664,0.978991596639,0.978991596639,0.978991596639,1688,476,41,66,466,466,0.0179545600683,0.0494413328067,0.966367174026,0.9896913842,0,0,failed,False
0.05,continuous_fiqa,20,0,0.0947867298578,0.111374407583,0.119668246445,0.978991596639,0.978991596639,0.978991596639,1688,476,160,202,466,466,0.0817186902799,0.136022013531,0.966367174026,0.9896913842,,,,False
0.05,fiqa_2bin,20,0,0.0912322274882,0.104265402844,0.112559241706,0.978991596639,0.978991596639,0.978991596639,1688,476,154,190,466,466,0.078408544161,0.128524751275,0.966367174026,0.9896913842,,,,False
0.05,fiqa_5bin,20,0,0.0870853080569,0.0992298578199,0.10663507109,0.978991596639,0.978991596639,0.978991596639,1688,476,147,180,466,466,0.0745546299753,0.122262625679,0.966367174026,0.9896913842,,,,False
0.05,global_safe,20,0,0.0977488151659,0.111966824645,0.120853080569,0.978991596639,0.978991596639,0.978991596639,1688,476,165,204,466,466,0.084481694072,0.137269819694,0.966367174026,0.9896913842,,,,False
0.05,plus_both,20,0,0.0977488151659,0.117002369668,0.125592417062,0.978991596639,0.978991596639,0.978991596639,1688,476,165,212,466,466,0.084481694072,0.142256307529,0.966367174026,0.9896913842,0,0,failed,False
0.05,plus_entropy,20,0,0.0947867298578,0.117002369668,0.125592417062,0.978991596639,0.978991596639,0.978991596639,1688,476,160,212,466,466,0.0817186902799,0.142256307529,0.966367174026,0.9896913842,0,0,failed,False
0.05,plus_outside,20,0,0.0971563981043,0.116409952607,0.126184834123,0.978991596639,0.978991596639,0.978991596639,1688,476,164,213,466,466,0.0839287715664,0.142879097554,0.966367174026,0.9896913842,0,0,failed,False
0.1,continuous_fiqa,20,0,0.146327014218,0.188981042654,0.209123222749,0.978991596639,0.978991596639,0.978991596639,1688,476,247,353,466,466,0.130269595634,0.229173595484,0.966367174026,0.9896913842,,,,False
0.1,fiqa_2bin,20,0,0.145734597156,0.182760663507,0.199052132701,0.978991596639,0.978991596639,0.978991596639,1688,476,246,336,466,466,0.129706722864,0.218774001672,0.966367174026,0.9896913842,,,,False
0.1,fiqa_5bin,20,0,0.152843601896,0.18009478673,0.19490521327,0.978991596639,0.978991596639,0.978991596639,1688,476,258,329,466,466,0.136467309781,0.214486381123,0.966367174026,0.9896913842,,,,False
0.1,global_safe,20,0,0.149881516588,0.1875,0.199052132701,0.978991596639,0.978991596639,0.978991596639,1688,476,253,336,466,466,0.133648793383,0.218774001672,0.966367174026,0.9896913842,,,,False
0.1,plus_both,20,0,0.155805687204,0.19845971564,0.21327014218,0.978991596639,0.978991596639,0.981092436975,1688,476,263,360,466,467,0.13928805752,0.233450524622,0.966367174026,0.990958714829,0,0,failed,False
0.1,plus_entropy,20,0,0.145734597156,0.194016587678,0.20971563981,0.978991596639,0.978991596639,0.981092436975,1688,476,246,354,466,467,0.129706722864,0.229784769564,0.966367174026,0.990958714829,0,0,failed,False
0.1,plus_outside,20,0,0.152843601896,0.207345971564,0.216232227488,0.978991596639,0.978991596639,0.978991596639,1688,476,258,365,466,466,0.136467309781,0.236503652438,0.966367174026,0.9896913842,0,0,failed,False
0.2,continuous_fiqa,20,0,0.26836492891,0.33086492891,0.347156398104,0.978991596639,0.981092436975,0.981092436975,1688,476,453,586,466,467,0.247769941963,0.370190920393,0.966367174026,0.990958714829,,,,False
0.2,fiqa_2bin,20,0,0.261255924171,0.329976303318,0.346563981043,0.978991596639,0.978991596639,0.978991596639,1688,476,441,585,466,466,0.240857180841,0.369590787684,0.966367174026,0.9896913842,,,,False
0.2,fiqa_5bin,20,0,0.267180094787,0.317831753555,0.33827014218,0.978991596639,0.978991596639,0.978991596639,1688,476,451,571,466,466,0.246617331341,0.361184845301,0.966367174026,0.9896913842,,,,False
0.2,global_safe,20,0,0.270142180095,0.334123222749,0.350118483412,0.978991596639,0.978991596639,0.978991596639,1688,476,456,591,466,466,0.249499216904,0.373191005144,0.966367174026,0.9896913842,,,,False
0.2,plus_both,20,0,0.289099526066,0.348933649289,0.367890995261,0.978991596639,0.981092436975,0.981092436975,1688,476,488,621,466,467,0.267970966302,0.391171530759,0.966367174026,0.990958714829,0,0,failed,False
0.2,plus_entropy,20,0,0.27191943128,0.326718009479,0.337677725118,0.978991596639,0.981092436975,0.981092436975,1688,476,459,570,466,467,0.251228920275,0.360584127161,0.966367174026,0.990958714829,0,0,failed,False
0.2,plus_outside,20,0,0.289099526066,0.34922985782,0.369075829384,0.978991596639,0.981092436975,0.981092436975,1688,476,488,623,466,467,0.267970966302,0.392369030743,0.966367174026,0.990958714829,0,0,failed,False
0.3,continuous_fiqa,20,0,0.383886255924,0.472452606635,0.486374407583,0.978991596639,0.981092436975,0.981092436975,1688,476,648,821,466,467,0.360974455671,0.510221811099,0.966367174026,0.990958714829,,,,False
0.3,fiqa_2bin,20,0,0.370853080569,0.47422985782,0.488744075829,0.978991596639,0.978991596639,0.978991596639,1688,476,626,825,466,466,0.34812763511,0.512588902846,0.966367174026,0.9896913842,,,,False
0.3,fiqa_5bin,20,0,0.369075829384,0.470971563981,0.486966824645,0.978991596639,0.978991596639,0.981092436975,1688,476,623,822,466,467,0.346377175235,0.51081363414,0.966367174026,0.991853774444,,,,False
0.3,global_safe,20,0,0.379739336493,0.480154028436,0.492298578199,0.978991596639,0.978991596639,0.981092436975,1688,476,641,831,466,467,0.356884910785,0.516138538627,0.966367174026,0.991853774444,,,,False
0.3,plus_both,20,0,0.400473933649,0.485781990521,0.504146919431,0.978991596639,0.981092436975,0.981092436975,1688,476,676,851,466,467,0.377350298364,0.527961979669,0.966367174026,0.990958714829,0,0,failed,False
0.3,plus_entropy,20,0,0.374407582938,0.453791469194,0.471563981043,0.978991596639,0.981092436975,0.981092436975,1688,476,632,796,466,467,0.35162955298,0.495415366812,0.966367174026,0.990958714829,0,0,failed,False
0.3,plus_outside,20,0,0.39691943128,0.501777251185,0.512440758294,0.978991596639,0.981092436975,0.981092436975,1688,476,670,865,466,467,0.373838828852,0.536230444927,0.966367174026,0.990958714829,0,0,failed,False
