target_fpir,method,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max,non_mated,mated,false_accept_min,false_accept_max,true_identification_min,true_identification_max,fpir_wilson_low_min,fpir_wilson_high_max,tpir_cluster_low_min,tpir_cluster_high_max,fallback_count_max,fallback_fraction_max,faithfulness_status,all_seeds_met
0.01,continuous_fiqa,20,0,0.0124407582938,0.0313981042654,0.0361374407583,0.981092436975,0.983193277311,0.985294117647,1688,476,21,61,467,469,0.00815133467493,0.0461459560375,0.969694876946,0.994012571279,,,,False
0.01,fiqa_2bin,20,0,0.0100710900474,0.0231042654028,0.0302132701422,0.978991596639,0.981092436975,0.981092436975,1688,476,17,51,466,467,0.0062973698931,0.0395059376679,0.966367174026,0.991853774444,,,,False
0.01,fiqa_5bin,20,4,0.0053317535545,0.0133293838863,0.0266587677725,0.978991596639,0.978991596639,0.981092436975,1688,476,9,45,466,467,0.00280758717622,0.0354841553965,0.966367174026,0.991853774444,,,,False
0.01,global_safe,20,0,0.0100710900474,0.0248815165877,0.0313981042654,0.978991596639,0.981092436975,0.981092436975,1688,476,17,53,466,467,0.0062973698931,0.0408397815946,0.966367174026,0.991853774444,,,,False
0.01,plus_both,20,0,0.0136255924171,0.0272511848341,0.0355450236967,0.983193277311,0.983193277311,0.983193277311,1688,476,23,60,468,468,0.00909647046764,0.0454850510706,0.972294825639,0.993435806905,0,0,failed,False
0.01,plus_entropy,20,0,0.0136255924171,0.0257701421801,0.0355450236967,0.983193277311,0.983193277311,0.983193277311,1688,476,23,60,468,468,0.00909647046764,0.0454850510706,0.972294825639,0.993435806905,0,0,failed,False
0.01,plus_outside,20,0,0.0124407582938,0.0299170616114,0.0379146919431,0.981092436975,0.983193277311,0.983193277311,1688,476,21,64,467,468,0.00815133467493,0.0481249570212,0.969694876946,0.993435806905,0,0,failed,False
0.05,continuous_fiqa,20,0,0.0900473933649,0.121741706161,0.129739336493,0.983193277311,0.985294117647,0.985294117647,1688,476,152,219,468,469,0.0773065347722,0.146613478857,0.972294825639,0.994012571279,,,,False
0.05,fiqa_2bin,20,0,0.0971563981043,0.112855450237,0.120260663507,0.983193277311,0.983193277311,0.983193277311,1688,476,164,203,468,468,0.0839287715664,0.136645976941,0.972294825639,0.993435806905,,,,False
0.05,fiqa_5bin,20,0,0.0912322274882,0.10663507109,0.117298578199,0.983193277311,0.983193277311,0.983193277311,1688,476,154,198,468,468,0.078408544161,0.133524937785,0.972294825639,0.993435806905,,,,False
0.05,global_safe,20,0,0.101895734597,0.118483412322,0.125592417062,0.983193277311,0.983193277311,0.983193277311,1688,476,172,212,468,468,0.0883565137496,0.142256307529,0.972294825639,0.993435806905,,,,False
0.05,plus_both,20,0,0.0870853080569,0.1211492891,0.136848341232,0.983193277311,0.985294117647,0.985294117647,1688,476,147,231,468,469,0.0745546299753,0.154070546227,0.972294825639,0.994012571279,0,0,failed,False
0.05,plus_entropy,20,0,0.093009478673,0.117890995261,0.130924170616,0.983193277311,0.985294117647,0.987394957983,1688,476,157,221,468,470,0.0800628561247,0.147857389742,0.972294825639,0.995516195548,0,0,failed,False
0.05,plus_outside,20,0,0.0918246445498,0.122630331754,0.139218009479,0.983193277311,0.985294117647,0.985294117647,1688,476,155,235,468,469,0.07895980993,0.156552910442,0.972294825639,0.994012571279,0,0,failed,False
0.1,continuous_fiqa,20,0,0.186611374408,0.231042654028,0.242298578199,0.985294117647,0.985294117647,0.987394957983,1688,476,315,409,469,470,0.168744682986,0.263309130709,0.973933649289,0.995516195548,,,,False
0.1,fiqa_2bin,20,0,0.178909952607,0.220971563981,0.236374407583,0.983193277311,0.985294117647,0.985294117647,1688,476,302,399,468,469,0.161361097367,0.257226415343,0.972294825639,0.994012571279,,,,False
0.1,fiqa_5bin,20,0,0.179502369668,0.210011848341,0.229857819905,0.983193277311,0.985294117647,0.985294117647,1688,476,303,388,468,469,0.161928629831,0.250529147709,0.972294825639,0.994012571279,,,,False
0.1,global_safe,20,0,0.175947867299,0.22422985782,0.241706161137,0.983193277311,0.985294117647,0.985294117647,1688,476,297,408,468,469,0.158524549474,0.262701099712,0.972294825639,0.994012571279,,,,False
0.1,plus_both,20,0,0.193720379147,0.237559241706,0.256516587678,0.983193277311,0.985294117647,0.985294117647,1688,476,327,433,468,469,0.175570874791,0.277886277549,0.972294825639,0.994012571279,0,0,failed,False
0.1,plus_entropy,20,0,0.196682464455,0.236078199052,0.254739336493,0.983193277311,0.985294117647,0.987394957983,1688,476,332,430,468,470,0.178418011376,0.276065743505,0.972294825639,0.995516195548,0,0,failed,False
