target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,20,0.000295721889991,0.000460011828875,0.000640730761648,20,0,1.64289938884e-05,0.000920023657751,7,7,0.0075819806795,0.0102188341986,0.00816520996254,0.0106952750214
0.01,baseline,plus_both,tpir_at_rank_k,20,0,9.9299935455e-05,0.000148949903183,3,0,-0.000114185510748,0.000321609729058,7,0,0.0075819806795,0.0102188341986,0.00816520996254,0.0106952750214
0.01,baseline,plus_entropy,fpir,20,0.000320365380824,0.000501084313597,0.000706446737202,20,0,4.1072484721e-05,0.00101038312414,7,7,0.0075819806795,0.0102188341986,0.00810770848393,0.0107363475061
0.01,baseline,plus_entropy,tpir_at_rank_k,20,1.65499892425e-05,8.27499462125e-05,0.00013239991394,3,0,-0.000102779435172,0.000300305991078,7,0,0.0075819806795,0.0102188341986,0.00810770848393,0.0107363475061
0.01,baseline,plus_outside,fpir,20,-0.000139646448052,2.87507393047e-05,0.00015607544194,2,1,-0.000262863902215,0.000279292896103,13,1,0.0075819806795,0.0102188341986,0.0075819806795,0.0102106197016
0.01,baseline,plus_outside,tpir_at_rank_k,20,0,1.65499892425e-05,4.96499677275e-05,0,0,-5.20467705896e-05,0.000147335988232,13,0,0.0075819806795,0.0102188341986,0.0075819806795,0.0102106197016
0.01,fiqa_2bin,continuous_fiqa,fpir,20,-0.00100216862719,-5.33942301373e-05,0.000805020700532,2,3,-0.00136360649274,0.00112538608136,14,1,0.00786127357561,0.0103420516528,0.0075819806795,0.0102188341986
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,0.000165499892425,0.000248249838638,0.000314449795608,0,0,-0.000297638333824,0.000717122055832,14,0,0.00786127357561,0.0103420516528,0.0075819806795,0.0102188341986
0.01,fiqa_2bin,fiqa_5bin,fpir,20,-0.000147860944996,0.000345008871657,0.00125681803246,8,0,-0.000583229283039,0.00165932838273,10,5,0.00786127357561,0.0103420516528,0.0085841493067,0.0103174081619
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,6.619995697e-05,0.000165499892425,0.000248249838638,0,0,-0.000346940276876,0.00055218692293,10,0,0.00786127357561,0.0103420516528,0.0085841493067,0.0103174081619
0.01,fiqa_5bin,continuous_fiqa,fpir,20,-0.00153611092857,-0.000283400144575,0.000690017743313,1,8,-0.00194683577578,0.00105166097128,8,0,0.0085841493067,0.0103174081619,0.0075819806795,0.0102188341986
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,-4.96499677275e-05,8.27499462125e-05,0.000215149860152,0,0,-0.000390900212601,0.000538926199678,8,0,0.0085841493067,0.0103174081619,0.0075819806795,0.0102188341986
0.01,global_safe,continuous_fiqa,fpir,20,-0.000353223368601,0.000287507393047,0.000550371295262,8,1,-0.000648945258592,0.000903594663863,14,4,0.00745876322534,0.00985739633305,0.0075819806795,0.0102188341986
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,20,0.000281349817123,0.000339274779471,0.000413749731063,20,0,1.62831799593e-05,0.000778743987288,14,14,0.00745876322534,0.00985739633305,0.0075819806795,0.0102188341986
0.01,global_safe,fiqa_2bin,fpir,20,-0.000427153841099,0.00025464940527,0.000969310639416,8,1,-0.000747519221923,0.0013145248735,18,6,0.00745876322534,0.00985739633305,0.00786127357561,0.0103420516528
0.01,global_safe,fiqa_2bin,tpir_at_rank_k,20,4.96499677275e-05,9.10249408338e-05,0.000148949903183,0,0,-0.000167073192977,0.000542667809037,18,0,0.00745876322534,0.00985739633305,0.00786127357561,0.0103420516528
0.01,global_safe,fiqa_5bin,fpir,20,-0.00031215088388,0.000607872773871,0.00165932838273,13,0,-0.000772162712755,0.00212755470855,10,6,0.00745876322534,0.00985739633305,0.0085841493067,0.0103174081619
0.01,global_safe,fiqa_5bin,tpir_at_rank_k,20,0.000115849924698,0.000256524833259,0.00039719974182,12,0,-0.000163911661731,0.000685134587791,10,7,0.00745876322534,0.00985739633305,0.0085841493067,0.0103174081619
0.05,baseline,plus_both,fpir,20,-0.000369652362489,0.000324472629296,0.00133074850496,3,0,-0.000936658014063,0.00188132516265,20,3,0.0371788131695,0.0470772819873,0.0375073930472,0.047414076362
