target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,20,-0.00031215088388,2.05362423605e-05,0.000451797331931,1,2,-0.000583229283039,0.000714661234146,13,1,0.00768055464283,0.0101859762108,0.00738483275284,0.010309193665
0.01,baseline,plus_both,tpir_at_rank_k,20,-0.000115849924698,-8.27499462125e-06,9.9299935455e-05,0,0,-0.000402464325941,0.000348496045325,13,0,0.00768055464283,0.0101859762108,0.00738483275284,0.010309193665
0.01,baseline,plus_entropy,fpir,20,-0.000164289938884,0.000221791417493,0.000476440822764,16,0,-0.000386081356378,0.00062430176776,10,7,0.00768055464283,0.0101859762108,0.00797627653283,0.010448840113
0.01,baseline,plus_entropy,tpir_at_rank_k,20,3.3099978485e-05,9.9299935455e-05,0.000165499892425,9,0,-0.000164752885788,0.00031581585845,10,1,0.00768055464283,0.0101859762108,0.00797627653283,0.010448840113
0.01,baseline,plus_outside,fpir,20,-0.000575014786094,-0.000172504435828,8.21449694421e-05,0,6,-0.000813235197477,0.000303936386936,16,0,0.00768055464283,0.0101859762108,0.00710553985674,0.010013471775
0.01,baseline,plus_outside,tpir_at_rank_k,20,-0.000115849924698,-8.27499462125e-06,9.9299935455e-05,0,0,-0.00035223884063,0.000253592049731,16,0,0.00768055464283,0.0101859762108,0.00710553985674,0.010013471775
0.01,fiqa_2bin,continuous_fiqa,fpir,20,0.000246434908326,0.00054626404679,0.000862522179142,17,0,-0.000115002957219,0.00121574554774,16,13,0.00712196885063,0.00966024840639,0.00768055464283,0.0101859762108
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,0.000546149645003,0.00072819952667,0.00079439948364,20,0,3.20290751283e-05,0.00128160409038,16,16,0.00712196885063,0.00966024840639,0.00768055464283,0.0101859762108
0.01,fiqa_2bin,fiqa_5bin,fpir,20,0.000123217454163,0.000739304724979,0.00129789051718,17,0,-0.000279292896103,0.00167575737662,14,11,0.00712196885063,0.00966024840639,0.00841164487087,0.010596701058
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,0,0.000157224897804,0.000281349817123,0,0,-0.000525065514281,0.000697011585877,14,0,0.00712196885063,0.00966024840639,0.00841164487087,0.010596701058
0.01,fiqa_5bin,continuous_fiqa,fpir,20,-0.000731090228034,-0.000180718932772,0.000427153841099,1,6,-0.00110074259052,0.000763948215811,13,0,0.00841164487087,0.010596701058,0.00768055464283,0.0101859762108
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,0.000413749731063,0.00052959965576,0.000761299505155,20,0,3.26568612761e-05,0.00118984961777,13,13,0.00841164487087,0.010596701058,0.00768055464283,0.0101859762108
0.01,global_safe,continuous_fiqa,fpir,20,-0.000279292896103,0.000381974107906,0.000690017743313,11,0,-0.000690017743313,0.00104324111191,16,9,0.00725340080173,0.00998882828416,0.00768055464283,0.0101859762108
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,20,0.000479949688033,0.00059579961273,0.000678549558943,10,0,-0.000136517924037,0.00123138463344,16,8,0.00725340080173,0.00998882828416,0.00768055464283,0.0101859762108
0.01,global_safe,fiqa_2bin,fpir,20,-0.000731090228034,-0.000127324702635,0.000279292896103,1,6,-0.00101038312414,0.000550371295262,20,1,0.00725340080173,0.00998882828416,0.00712196885063,0.00966024840639
0.01,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.000215149860152,-0.000107574930076,-1.65499892425e-05,0,0,-0.000502498703502,0.000144234027969,20,0,0.00725340080173,0.00998882828416,0.00712196885063,0.00966024840639
0.01,global_safe,fiqa_5bin,fpir,20,-0.00015607544194,0.000562693040678,0.00137182098968,13,0,-0.000509504172964,0.00173346421765,14,10,0.00725340080173,0.00998882828416,0.00841164487087,0.010596701058
0.01,global_safe,fiqa_5bin,tpir_at_rank_k,20,-0.00013239991394,4.96499677275e-05,0.000182049881668,0,0,-0.000786844808319,0.000672821311817,14,0,0.00725340080173,0.00998882828416,0.00841164487087,0.010596701058
0.05,baseline,plus_both,fpir,20,-0.00125681803246,-0.00031215088388,6.57159755537e-05,0,5,-0.00180718932773,0.000616087270815,20,0,0.0406535453769,0.0484655319708,0.0401524610633,0.0481205230992
0.05,baseline,plus_both,tpir_at_rank_k,20,-0.000314449795608,-9.10249408338e-05,0.000115849924698,0,0,-0.000855570353022,0.000430567667551,20,0,0.0406535453769,0.0484655319708,0.0401524610633,0.0481205230992
0.05,baseline,plus_entropy,fpir,20,-0.000164289938884,0.000402510350266,0.000862522179142,13,0,-0.000533942301373,0.00122416540711,20,13,0.0406535453769,0.0484655319708,0.0412367746599,0.0486873233883
0.05,baseline,plus_entropy,tpir_at_rank_k,20,9.9299935455e-05,0.000248249838638,0.000347549774093,12,0,-0.000145049770358,0.000606695846353,20,12,0.0406535453769,0.0484655319708,0.0412367746599,0.0486873233883
0.05,baseline,plus_outside,fpir,20,-0.00239041861076,-0.000948774397056,-0.000648945258592,0,20,-0.00288328842742,-0.000147655582572,20,0,0.0406535453769,0.0484655319708,0.0397992376947,0.0473812183742
0.05,baseline,plus_outside,tpir_at_rank_k,20,-0.000628899591215,-0.000173774887046,-6.619995697e-05,0,4,-0.00123113166471,0.000185645532126,20,0,0.0406535453769,0.0484655319708,0.0397992376947,0.0473812183742
0.05,fiqa_2bin,continuous_fiqa,fpir,20,0.00110074259052,0.00235345337452,0.00418939344155,20,0,0.000320365380824,0.00492048366958,20,20,0.0379345468883,0.0459765393967,0.0406535453769,0.0484655319708
0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,20,0.00190324876289,0.00220942356387,0.00244939840789,20,0,0.000857872188811,0.00368185976516,20,20,0.0379345468883,0.0459765393967,0.0406535453769,0.0484655319708
0.05,fiqa_2bin,fiqa_5bin,fpir,20,0.000731090228034,0.001913977788,0.00361437865545,19,0,-0.000139851810475,0.00438654136821,20,19,0.0379345468883,0.0459765393967,0.041072484721,0.0477180127489
0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,20,0.000844049451368,0.00100954934379,0.00135709911789,19,0,-6.62757776641e-05,0.00222370864053,20,19,0.0379345468883,0.0459765393967,0.041072484721,0.0477180127489
0.05,fiqa_5bin,continuous_fiqa,fpir,20,-0.000739304724979,0.000225898665966,0.00230827364132,4,1,-0.00146218045607,0.00301513110337,20,4,0.041072484721,0.0477180127489,0.0406535453769,0.0484655319708
0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,20,0.000910249408338,0.00111712427387,0.00152259901031,20,0,0.000149429767375,0.00246675700528,20,20,0.041072484721,0.0477180127489,0.0406535453769,0.0484655319708
0.05,global_safe,continuous_fiqa,fpir,20,-2.46434908326e-05,0.00161825589801,0.00260399553131,17,0,-0.000846093185253,0.00331044226852,20,17,0.0386409936256,0.0470279950056,0.0406535453769,0.0484655319708
0.05,global_safe,continuous_fiqa,tpir_at_rank_k,20,0.00201909868759,0.00223424854774,0.00236664846168,20,0,0.00080215019694,0.00366661808188,20,20,0.0386409936256,0.0470279950056,0.0406535453769,0.0484655319708
0.05,global_safe,fiqa_2bin,fpir,20,-0.00235756062299,-0.000694124991785,-0.000115002957219,0,12,-0.00303936386936,0.000493075179076,20,0,0.0386409936256,0.0470279950056,0.0379345468883,0.0459765393967
0.05,global_safe,fiqa_2bin,tpir_at_rank_k,20,-0.00013239991394,2.48249838638e-05,0.000115849924698,0,0,-0.000659503436741,0.000600611213841,20,0,0.0386409936256,0.0470279950056,0.0379345468883,0.0459765393967
0.05,global_safe,fiqa_5bin,fpir,20,-0.000657159755537,0.00126503252941,0.00315436682658,14,0,-0.00147039495301,0.00395938752711,20,14,0.0386409936256,0.0470279950056,0.041072484721,0.0477180127489
0.05,global_safe,fiqa_5bin,tpir_at_rank_k,20,0.00079439948364,0.00109229929001,0.00135709911789,14,0,-0.000309476141932,0.00234862385649,20,14,0.0386409936256,0.0470279950056,0.041072484721,0.0477180127489
0.1,baseline,plus_both,fpir,20,-0.000147860944996,0.000657159755536,0.00167575737662,8,0,-0.000846093185253,0.00235756062299,20,8,0.0821203259512,0.0949185121903,0.0826049812709,0.0955674574489
0.1,baseline,plus_both,tpir_at_rank_k,20,-3.3099978485e-05,0.000239974844016,0.00039719974182,2,0,-0.000483153682679,0.00081543889414,20,2,0.0821203259512,0.0949185121903,0.0826049812709,0.0955674574489
