target_fpir,method,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max,non_mated,mated,false_accept_min,false_accept_max,true_identification_min,true_identification_max,fpir_wilson_low_min,fpir_wilson_high_max,tpir_cluster_low_min,tpir_cluster_high_max,fallback_count_max,fallback_fraction_max,faithfulness_status,all_seeds_met
0.01,continuous_fiqa,20,20,0.0040137135212,0.00635504640856,0.00769295091563,0.969072164948,0.975354381443,0.97712628866,11959,3104,48,92,3008,3033,0.00302884066263,0.00942467019802,0.960933787715,0.983409777788,,,,True
0.01,fiqa_2bin,20,20,0.00334476126766,0.00585333221841,0.00710761769379,0.962306701031,0.974871134021,0.975515463918,11959,3104,40,85,2987,3028,0.00245739334734,0.00877956370283,0.953507923563,0.981953964269,,,,True
0.01,fiqa_5bin,20,20,0.00242495191906,0.00468266577473,0.0060205702818,0.947809278351,0.963917525773,0.973582474227,11959,3104,29,72,2942,3022,0.00168900143501,0.0075744809905,0.937763303555,0.980411510762,,,,True
0.01,global_safe,20,20,0.00484990383811,0.00627142737687,0.00643866544025,0.972615979381,0.975193298969,0.975837628866,11959,3104,58,77,3019,3029,0.00375387080731,0.00803915613923,0.965119625202,0.982244814602,,,,True
0.01,plus_both,20,20,0.00459904674304,0.00589514173426,0.00752571285225,0.967139175258,0.973904639175,0.976159793814,11959,3104,55,90,3002,3030,0.0035352861323,0.00924059695134,0.958804061505,0.982742339165,26,0.00172608378145,passed,True
0.01,plus_entropy,20,20,0.00376285642612,0.00585333221841,0.00769295091563,0.967783505155,0.973582474227,0.976159793814,11959,3104,45,92,3004,3030,0.00281353177476,0.00942467019802,0.959380918765,0.982742339165,26,0.00172608378145,passed,True
0.01,plus_outside,20,20,0.00434818964796,0.00618780834518,0.00769295091563,0.970360824742,0.975193298969,0.97712628866,11959,3104,52,92,3012,3033,0.00331758913328,0.00942467019802,0.962519388437,0.98346649584,26,0.00172608378145,passed,True
0.05,continuous_fiqa,20,13,0.0342001839619,0.0476210385484,0.0540178944728,0.986469072165,0.987757731959,0.988402061856,11959,3104,409,646,3062,3068,0.0310895446254,0.0582144409475,0.981469341961,0.992642765423,,,,False
0.05,fiqa_2bin,20,17,0.032276946233,0.0457814198512,0.0511748473953,0.986146907216,0.98743556701,0.988079896907,11959,3104,386,612,3061,3067,0.0292565464999,0.0552702848455,0.981131306983,0.99249610514,,,,False
0.05,fiqa_5bin,20,20,0.03361485074,0.0403461827912,0.0467430387156,0.984858247423,0.98743556701,0.98743556701,11959,3104,402,559,3057,3065,0.0305313737598,0.0506740204166,0.979511569731,0.991913560469,,,,True
0.05,global_safe,20,10,0.0329458984865,0.049878752404,0.051509323522,0.986146907216,0.988402061856,0.988402061856,11959,3104,394,616,3061,3068,0.0298937844847,0.0556168264364,0.981131306983,0.992642765423,,,,False
0.05,plus_both,20,11,0.0362070407225,0.0490007525713,0.053683418346,0.986791237113,0.987918814433,0.988724226804,11959,3104,433,642,3063,3069,0.0330051705061,0.057868236639,0.981846999513,0.993108875093,26,0.00172608378145,passed,False
0.05,plus_entropy,20,12,0.0358725645957,0.0497951333724,0.0531817041559,0.986791237113,0.988079896907,0.988402061856,11959,3104,429,636,3063,3068,0.0326857017813,0.057348848165,0.981846999513,0.992642765423,26,0.00172608378145,passed,False
0.05,plus_outside,20,12,0.03361485074,0.0481227527385,0.0545196086629,0.986469072165,0.987757731959,0.988402061856,11959,3104,402,652,3062,3068,0.0305313737598,0.0587336663528,0.981469341961,0.992642765423,26,0.00172608378145,passed,False
0.1,continuous_fiqa,20,20,0.0813613178359,0.0933188393678,0.0972489338573,0.990012886598,0.990335051546,0.990657216495,11959,3104,973,1163,3073,3075,0.0765948508269,0.102689384008,0.985713588623,0.994555033702,,,,True
0.1,fiqa_2bin,20,20,0.0776820804415,0.0924408395351,0.0954093151601,0.990012886598,0.990657216495,0.990657216495,11959,3104,929,1141,3073,3075,0.0730191970512,0.100805280778,0.985796599567,0.994555033702,,,,True
