target_fpir,method,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max,non_mated,mated,false_accept_min,false_accept_max,true_identification_min,true_identification_max,fpir_wilson_low_min,fpir_wilson_high_max,tpir_cluster_low_min,tpir_cluster_high_max,fallback_count_max,fallback_fraction_max,faithfulness_status,all_seeds_met
0.01,continuous_fiqa,20,8,0.00635504640856,0.0106196170248,0.0112885692784,0.980992268041,0.986146907216,0.987757731959,11959,3104,76,135,3045,3066,0.00508078122901,0.0133451461819,0.974482998021,0.992253316234,,,,False
0.01,fiqa_2bin,20,16,0.00484990383811,0.00919809348608,0.0102851408981,0.982280927835,0.986146907216,0.986791237113,11959,3104,58,123,3049,3063,0.00375387080731,0.0122571916351,0.976266075573,0.991482678257,,,,False
0.01,fiqa_5bin,20,20,0.00443180867966,0.00719123672548,0.00978342670792,0.977448453608,0.983408505155,0.986791237113,11959,3104,53,117,3034,3063,0.00339005168135,0.011711622036,0.970718883026,0.991372247484,,,,True
0.01,global_safe,20,13,0.00643866544025,0.00886361735931,0.0105359979931,0.98550257732,0.987113402062,0.988079896907,11959,3104,77,126,3059,3067,0.00515515554366,0.0125295643429,0.979967866823,0.992491295235,,,,False
0.01,plus_both,20,11,0.00652228447195,0.0099506647713,0.0120411405636,0.980992268041,0.985019329897,0.98743556701,11959,3104,78,144,3045,3065,0.00522958995639,0.0141585960051,0.974654020035,0.991899225859,4,0.000265551350992,failed,False
0.01,plus_entropy,20,10,0.00685676059871,0.00999247428715,0.0117066644368,0.980992268041,0.985019329897,0.98743556701,11959,3104,82,140,3045,3065,0.00552790649328,0.0137973128586,0.974654020035,0.991899225859,4,0.000265551350992,failed,False
0.01,plus_outside,20,5,0.00735847478886,0.0109959026674,0.0128773308805,0.981958762887,0.98550257732,0.98743556701,11959,3104,88,154,3048,3065,0.00597700702182,0.0150601630558,0.975987223327,0.991957399887,4,0.000265551350992,failed,False
0.05,continuous_fiqa,20,15,0.0418095158458,0.0483736098336,0.0511748473953,0.991945876289,0.992912371134,0.993556701031,11959,3104,500,612,3079,3084,0.0383669368461,0.0552702848455,0.987341471434,0.99682067699,,,,False
0.05,fiqa_2bin,20,20,0.0374613261978,0.0454051342085,0.0491679906347,0.99162371134,0.992912371134,0.993234536082,11959,3104,448,588,3078,3083,0.0342038525921,0.0531900383556,0.986933936191,0.996789752883,,,,True
0.05,fiqa_5bin,20,20,0.0373777071662,0.0421021824567,0.044736181955,0.991301546392,0.992268041237,0.992912371134,11959,3104,447,535,3077,3082,0.0341239079722,0.0485896934935,0.986546653742,0.996485623003,,,,True
0.05,global_safe,20,19,0.0408897064972,0.0492516096664,0.0502550380467,0.992912371134,0.994523195876,0.994523195876,11959,3104,489,601,3082,3087,0.0374853493602,0.0543170531806,0.988427692443,0.99772583289,,,,False
0.05,plus_both,20,13,0.0357053265323,0.0494606572456,0.051509323522,0.990979381443,0.992268041237,0.993878865979,11959,3104,427,616,3076,3085,0.032525996478,0.0556168264364,0.986221701177,0.99711725562,4,0.000265551350992,failed,False
0.05,plus_entropy,20,13,0.0358725645957,0.0482063717702,0.0520946567439,0.990979381443,0.992268041237,0.993878865979,11959,3104,429,623,3076,3085,0.0326857017813,0.0562231630534,0.986305077047,0.99711725562,4,0.000265551350992,failed,False
0.05,plus_outside,20,15,0.0417258968141,0.0488753240237,0.0506731332051,0.992268041237,0.992912371134,0.993878865979,11959,3104,499,606,3080,3085,0.0382867728258,0.0547503846963,0.987681535248,0.997114505991,4,0.000265551350992,failed,False
0.1,continuous_fiqa,20,20,0.0846224600719,0.0979596956267,0.0999247428715,0.995489690722,0.995489690722,0.99581185567,11959,3104,1012,1195,3090,3091,0.0797666649333,0.105428862435,0.991661254479,0.998712998713,,,,True
0.1,fiqa_2bin,20,20,0.082699222343,0.0913956016389,0.0979178861109,0.995167525773,0.995489690722,0.99581185567,11959,3104,989,1171,3089,3091,0.0778958332888,0.10337436734,0.991261923632,0.998712998713,,,,True
0.1,fiqa_5bin,20,20,0.0797725562338,0.0861694121582,0.0923154109875,0.995167525773,0.995489690722,0.995489690722,11959,3104,954,1104,3089,3090,0.0750504438933,0.0976352066905,0.991261923632,0.998396934936,,,,True
0.1,global_safe,20,20,0.0873818881177,0.0974161719207,0.0980851241743,0.995489690722,0.99581185567,0.99581185567,11959,3104,1045,1173,3090,3091,0.0824522366075,0.103545601228,0.991661254479,0.998712998713,,,,True
0.1,plus_both,20,20,0.0852077932938,0.0959110293503,0.0999247428715,0.994845360825,0.995167525773,0.995489690722,11959,3104,1019,1195,3088,3090,0.0803362019347,0.105428862435,0.990905838994,0.998402632319,4,0.000265551350992,failed,True
0.1,plus_entropy,20,20,0.0841207458818,0.0960364578978,0.0996738857764,0.994845360825,0.995167525773,0.995489690722,11959,3104,1006,1192,3088,3090,0.0792785469224,0.105172087458,0.990905838994,0.998409201145,4,0.000265551350992,failed,True
0.1,plus_outside,20,20,0.0842043649135,0.0974997909524,0.0998411238398,0.995167525773,0.995489690722,0.99581185567,11959,3104,1007,1194,3089,3091,0.0793598962789,0.105343271938,0.991261923632,0.998712998713,4,0.000265551350992,failed,True
0.2,continuous_fiqa,20,20,0.170917300778,0.186177774061,0.190233297098,0.996778350515,0.997100515464,0.997100515464,11959,3104,2044,2275,3094,3095,0.164276511522,0.197366690522,0.99322351112,0.999363265175,,,,True
0.2,fiqa_2bin,20,20,0.170415586588,0.183000250857,0.187975583243,0.996456185567,0.996778350515,0.997100515464,11959,3104,2038,2248,3093,3095,0.163782825127,0.195077594595,0.992896179112,0.999363265175,,,,True
0.2,fiqa_5bin,20,20,0.165565682749,0.178150347019,0.184129107785,0.996456185567,0.996778350515,0.997100515464,11959,3104,1980,2202,3093,3095,0.159011627545,0.191176769098,0.992896179112,0.999363265175,,,,True
0.2,global_safe,20,20,0.170248348524,0.186512250188,0.187557488084,0.996456185567,0.997100515464,0.997100515464,11959,3104,2036,2243,3093,3095,0.163618267702,0.194653646105,0.992896179112,0.999363265175,,,,True
0.2,plus_both,20,20,0.170248348524,0.186303202609,0.192156534827,0.996778350515,0.996778350515,0.996778350515,11959,3104,2036,2298,3094,3094,0.163618267702,0.199316363196,0.993779871369,0.999342818403,4,0.000265551350992,failed,True
0.2,plus_entropy,20,20,0.170582824651,0.184839869554,0.19031691613,0.996778350515,0.996778350515,0.996778350515,11959,3104,2040,2276,3094,3094,0.163947384906,0.197451464572,0.993779871369,0.999342818403,4,0.000265551350992,failed,True
0.2,plus_outside,20,20,0.171669872063,0.186804916799,0.190484154193,0.996456185567,0.997100515464,0.997100515464,11959,3104,2053,2278,3093,3095,0.165017080702,0.197621011119,0.992896179112,0.999363265175,4,0.000265551350992,failed,True
0.3,continuous_fiqa,20,20,0.253950999247,0.283050422276,0.288485659336,0.997100515464,0.997422680412,0.997422680412,11959,3104,3037,3450,3095,3096,0.246229699957,0.29667253354,0.994162710955,0.999680929122,,,,True
0.3,fiqa_2bin,20,20,0.249602809599,0.278158708922,0.283886612593,0.997100515464,0.997422680412,0.997422680412,11959,3104,2985,3395,3095,3096,0.241927451999,0.292035990106,0.994162710955,0.999680929122,,,,True
0.3,fiqa_5bin,20,20,0.250857095075,0.272472614767,0.279872899072,0.997100515464,0.997422680412,0.997422680412,11959,3104,3000,3347,3095,3096,0.243168378674,0.287988708276,0.994162710955,0.999680929122,,,,True
0.3,global_safe,20,20,0.252529475709,0.281210803579,0.285977088385,0.997100515464,0.997422680412,0.997422680412,11959,3104,3020,3420,3095,3096,0.244823082011,0.294143637045,0.994162710955,0.999680929122,,,,True
0.3,plus_both,20,20,0.254369094406,0.275942804582,0.279872899072,0.997100515464,0.997422680412,0.997744845361,11959,3104,3042,3347,3095,3097,0.246643432027,0.287988708276,0.994162710955,0.999680929122,4,0.000265551350992,failed,True
0.3,plus_entropy,20,20,0.252947570867,0.275315661845,0.279705661008,0.997100515464,0.997422680412,0.997744845361,11959,3104,3025,3345,3095,3097,0.245236781745,0.287820054303,0.994162710955,0.999680929122,4,0.000265551350992,failed,True
0.3,plus_outside,20,20,0.25211138055,0.28351032695,0.288903754495,0.997100515464,0.997422680412,0.997422680412,11959,3104,3015,3455,3095,3096,0.24440939182,0.297093986764,0.994162710955,0.999680929122,4,0.000265551350992,failed,True
