analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,angular_error_rad,9122,1674,,,,0.027760252387141283,0.95,-0.02033779600001747,0.07696918975303513,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,reconstruction_mse,9122,1674,,,,0.02776086153190315,0.95,-0.020333970540695585,0.07697020452413292,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,cosine_to_origin,9122,1674,,,,-0.027760252387141283,0.95,-0.07696918975303516,0.02033779600001746,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,angular_error_rad,9121,1674,,,,-0.006724187723114117,0.95,-0.04943800139858982,0.03512527012076095,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,reconstruction_mse,9121,1674,,,,-0.006725770700854526,0.95,-0.049440237834748664,0.03512197248261475,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,cosine_to_origin,9121,1674,,,,0.006724187723114117,0.95,-0.03512527012076098,0.049438001398589816,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,angular_error_rad,9122,1674,,,,0.026511423293988534,0.95,-0.006520941861513066,0.055744839932670244,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,reconstruction_mse,9122,1674,,,,0.0265124502196213,0.95,-0.006524408391485467,0.05574288822890139,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,cosine_to_origin,9122,1674,,,,-0.026511423293988534,0.95,-0.055744839932670244,0.00652094186151306,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,arcface-7972a704552df378345f,pca,pca_128,face_attention,angular_error_rad,9122,1674,,,,0.07153328888228734,0.95,0.026382483431638928,0.12192173157748841,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
