split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
fit,low,36600,0.4983185153920514,3660,0.1,-0.2994726896286011,-0.16453480452299063,[0.54886115],False,fiqa_s,0.1
fit,high,36847,0.5016814846079486,3679,0.09984530626645317,-0.34105750334762575,-0.16832206338644015,[0.54886115],False,fiqa_s,0.1
safety,low,12634,0.49783276853968006,1137,0.0899952509102422,-0.2994726896286011,-0.16668434396386136,[0.54886115],False,fiqa_s,0.1
safety,high,12744,0.5021672314603199,1198,0.09400502197112366,-0.34105750334762575,-0.16258383080363326,[0.54886115],False,fiqa_s,0.1
test,low,59869,0.4917937175527371,5725,0.09562544889675792,-0.2994726896286011,-0.15726188838481905,[0.54886115],False,fiqa_s,0.1
test,high,61867,0.508206282447263,6043,0.0976772754457142,-0.34105750334762575,-0.1620912891626359,[0.54886115],False,fiqa_s,0.1
fit,low,36880,0.5021307881874004,3688,0.1,-0.2930171489715576,-0.15681724935770036,[0.5589450499999999],False,fiqa_l,0.1
fit,high,36567,0.4978692118125996,3646,0.09970738644132687,-0.35539150208289094,-0.17912099480628974,[0.5589450499999999],False,fiqa_l,0.1
safety,low,12160,0.4791551737725589,1161,0.09547697368421053,-0.2930171489715576,-0.15266718506813062,[0.5589450499999999],False,fiqa_l,0.1
safety,high,13218,0.5208448262274411,1201,0.09086094719322137,-0.35539150208289094,-0.18155656158924102,[0.5589450499999999],False,fiqa_l,0.1
test,low,58258,0.4785601629756194,5989,0.10280133200590477,-0.2930171489715576,-0.14741319373250006,[0.5589450499999999],False,fiqa_l,0.1
test,high,63478,0.5214398370243807,5523,0.08700652194461073,-0.35539150208289094,-0.17725167855620433,[0.5589450499999999],False,fiqa_l,0.1
fit,all,73447,1.0,14689,0.19999455389600665,-0.40511876344680786,-0.16643597126007081,[],False,global_safe,0.2
safety,all,25378,1.0,4687,0.18468752462763022,-0.40511876344680786,-0.16582930743694313,[],False,global_safe,0.2
test,all,121736,1.0,23048,0.1893277255700861,-0.40511876344680786,-0.15974194929003735,[],False,global_safe,0.2
fit,low,36600,0.4983185153920514,7320,0.2,-0.3785528838634491,-0.16453480452299063,[0.54886115],False,fiqa_s,0.2
fit,high,36847,0.5016814846079486,7359,0.1997177517844058,-0.44229676807657486,-0.16832206338644015,[0.54886115],False,fiqa_s,0.2
safety,low,12634,0.49783276853968006,2304,0.1823650466993826,-0.3785528838634491,-0.16668434396386136,[0.54886115],False,fiqa_s,0.2
safety,high,12744,0.5021672314603199,2418,0.18973634651600754,-0.44229676807657486,-0.16258383080363326,[0.54886115],False,fiqa_s,0.2
test,low,59869,0.4917937175527371,11284,0.18847817735388933,-0.3785528838634491,-0.15726188838481905,[0.54886115],False,fiqa_s,0.2
test,high,61867,0.508206282447263,11864,0.19176620815620604,-0.44229676807657486,-0.1620912891626359,[0.54886115],False,fiqa_s,0.2
fit,low,36880,0.5021307881874004,7376,0.2,-0.36823204159736633,-0.15681724935770036,[0.5589450499999999],False,fiqa_l,0.2
fit,high,36567,0.4978692118125996,7294,0.19946946700577023,-0.4692424780730697,-0.17912099480628974,[0.5589450499999999],False,fiqa_l,0.2
safety,low,12160,0.4791551737725589,2314,0.19029605263157895,-0.36823204159736633,-0.15266718506813062,[0.5589450499999999],False,fiqa_l,0.2
safety,high,13218,0.5208448262274411,2500,0.18913602663035256,-0.4692424780730697,-0.18155656158924102,[0.5589450499999999],False,fiqa_l,0.2
test,low,58258,0.4785601629756194,11778,0.2021696591026125,-0.36823204159736633,-0.14741319373250006,[0.5589450499999999],False,fiqa_l,0.2
test,high,63478,0.5214398370243807,11466,0.18062950943634015,-0.4692424780730697,-0.17725167855620433,[0.5589450499999999],False,fiqa_l,0.2
fit,all,73447,1.0,22034,0.29999863847400166,-0.47558802366256714,-0.16643597126007081,[],False,global_safe,0.3
safety,all,25378,1.0,7089,0.2793364331310584,-0.47558802366256714,-0.16582930743694313,[],False,global_safe,0.3
test,all,121736,1.0,34619,0.28437766971150685,-0.47558802366256714,-0.15974194929003735,[],False,global_safe,0.3
fit,low,36600,0.4983185153920514,10980,0.3,-0.4406627118587494,-0.16453480452299063,[0.54886115],False,fiqa_s,0.3
fit,high,36847,0.5016814846079486,11037,0.29953591879935954,-0.5210933739490238,-0.16832206338644015,[0.54886115],False,fiqa_s,0.3
safety,low,12634,0.49783276853968006,3460,0.273864176032927,-0.4406627118587494,-0.16668434396386136,[0.54886115],False,fiqa_s,0.3
safety,high,12744,0.5021672314603199,3619,0.28397677338355304,-0.5210933739490238,-0.16258383080363326,[0.54886115],False,fiqa_s,0.3
test,low,59869,0.4917937175527371,16803,0.2806627804038818,-0.4406627118587494,-0.15726188838481905,[0.54886115],False,fiqa_s,0.3
test,high,61867,0.508206282447263,17807,0.28782711300046876,-0.5210933739490238,-0.1620912891626359,[0.54886115],False,fiqa_s,0.3
fit,low,36880,0.5021307881874004,11064,0.3,-0.42616620659828186,-0.15681724935770036,[0.5589450499999999],False,fiqa_l,0.3
fit,high,36567,0.4978692118125996,10959,0.2996964476167036,-0.5520131062795985,-0.17912099480628974,[0.5589450499999999],False,fiqa_l,0.3
safety,low,12160,0.4791551737725589,3436,0.2825657894736842,-0.42616620659828186,-0.15266718506813062,[0.5589450499999999],False,fiqa_l,0.3
safety,high,13218,0.5208448262274411,3797,0.28725979724617945,-0.5520131062795985,-0.18155656158924102,[0.5589450499999999],False,fiqa_l,0.3
test,low,58258,0.4785601629756194,17351,0.29783034089738747,-0.42616620659828186,-0.14741319373250006,[0.5589450499999999],False,fiqa_l,0.3
test,high,63478,0.5214398370243807,17585,0.27702511106210026,-0.5520131062795985,-0.17725167855620433,[0.5589450499999999],False,fiqa_l,0.3
