sample_id,identity_id,protocol_role,aligned_face_index,prepared_row_index,raw_embedding_norm,heatmap_available,heatmap_index,gradcam_target_score,gradcam_valid_heatmap,raw_norm_bin,target_score_bin,faithfulness_stratum,selection_hash,faithfulness_selection_index,faithfulness_occlusion_fraction,high_saliency_occlusion_score_drop,low_saliency_occlusion_score_drop,random_occlusion_score_drop,random_occlusion_score_drop_std,faithfulness_gain_over_low_saliency,faithfulness_gain_over_random
survface:registered_probe:5804_cam1_52,survface:registered:3006,registered_probe,303239,303239,17.9447650909,True,22057,0.666088879108,True,q3,q3,registered_probe|norm=q3|score=q3,00053bafe09d274f0b698025903086968bb90a8418bd2b6718c12f5dd7c8343d,10,0.1,-0.0285911560059,-0.00616210699081,0.106426119804,0.0166640057321,-0.022429049015,-0.13501727581
survface:registered_probe:5826_cam1_207,survface:registered:3018,registered_probe,304318,304318,19.0790596008,True,23136,0.729401826859,True,q3,q4,registered_probe|norm=q3|score=q4,001540d42f8c54492d67cddae9b16c8a1cb6d5b260b4a92fe50396523ead6b0e,11,0.1,0.167249500751,0.0132341384888,0.109320580959,0.0280542110393,0.154015362263,0.0579289197922
survface:registered_probe:8957_cam2_60,survface:registered:4730,registered_probe,321935,321935,23.7718296051,True,40753,0.342721581459,True,q4,q1,registered_probe|norm=q4|score=q1,00015f01afe19f935b9ac5c697155dd853c694acf15ff26f29bef58b55771ba3,12,0.1,0.0674820244312,0.0198169648647,0.150399729609,0.0147861996451,0.0476650595665,-0.0829177051783
survface:registered_probe:8908_cam2_40,survface:registered:4700,registered_probe,320745,320745,22.4775066376,True,39563,0.602447867393,True,q4,q2,registered_probe|norm=q4|score=q2,0005f6b316b280c0d5c266d7b5c10cb675f1d6d7b296d325d8b5278baaf95e71,13,0.1,0.202452600002,-0.00627183914185,0.20537725091,0.0201866483637,0.208724439144,-0.00292465090752
survface:registered_probe:10463_cam3_136,survface:registered:0248,registered_probe,287735,287735,25.9031791687,True,6553,0.640078544617,True,q4,q3,registered_probe|norm=q4|score=q3,000736b3b37bfcd52c74208c4d1724b7f096fce45416b5a1eda4cdf442cbd4dd,14,0.1,0.126806855202,-0.0305840373039,0.141317546368,0.0214236889412,0.157390892506,-0.0145106911659
survface:registered_probe:8908_cam2_36,survface:registered:4700,registered_probe,320740,320740,22.4248657227,True,39558,0.747908711433,True,q4,q4,registered_probe|norm=q4|score=q4,001f552a198151df92006d53222c9d4716ade9f90fa99e21b1b96a3084f243f9,15,0.1,0.240062057972,-0.0145208239555,0.309751272202,0.0500156797716,0.254582881927,-0.0696892142296
survface:unknown_unknown_probe:distractors_7967,survface:unmated:distractors_7967,unknown_unknown_probe,461083,461083,12.5768928528,True,179901,0.460376620293,True,q1,q1,unknown_unknown_probe|norm=q1|score=q1,000d31295880aeea86bef0ae2240fea7c3a49855a762bc32b3de2adebf8dd563,16,0.1,0.0844418108463,0.0217599272728,0.14605358243,0.0221280233168,0.0626818835735,-0.0616117715836
survface:unknown_unknown_probe:10559_cam2_24,survface:unmated:10559_cam2_24,unknown_unknown_probe,356803,356803,11.8423871994,True,75621,0.598543286324,True,q1,q2,unknown_unknown_probe|norm=q1|score=q2,000e531f2a9f1c8f9b72a5e9f8da31b6cc837997b345c11d8a8ea19e21cae8f3,17,0.1,0.303833246231,-0.00238591432571,0.175405114889,0.0250742633091,0.306219160557,0.128428131342
survface:unknown_unknown_probe:5825_cam1_53,survface:unmated:5825_cam1_53,unknown_unknown_probe,378840,378840,12.5302257538,True,97658,0.689240634441,True,q1,q3,unknown_unknown_probe|norm=q1|score=q3,0004a5e25e30e5b9fa2a237e4e2cf9b1476d5978655673bd851cc4df7669b712,18,0.1,0.199340820312,0.0371485352516,0.23935341835,0.0150076502943,0.162192285061,-0.0400125980377
survface:unknown_unknown_probe:9671_cam1_54,survface:unmated:9671_cam1_54,unknown_unknown_probe,424300,424300,13.2317075729,True,143118,0.743478298187,True,q1,q4,unknown_unknown_probe|norm=q1|score=q4,0000b918691676cf4a9f87ea4164d8e55dad1d41c472ce54c35257c09aeda86c,19,0.1,0.259564638138,0.0498367547989,0.339569091797,0.0243525040673,0.209727883339,-0.0800044536591
survface:unknown_unknown_probe:10268_cam2_94,survface:unmated:10268_cam2_94,unknown_unknown_probe,348726,348726,15.6865196228,True,67544,0.434174150229,True,q2,q1,unknown_unknown_probe|norm=q2|score=q1,0005d858e65fcbffdff4b1556f4848acf9241ca0e7b5fdbf5e19663c439255a8,20,0.1,0.086200594902,0.170799285173,0.179908454418,0.0504219627993,-0.0845986902714,-0.0937078595161
survface:unknown_unknown_probe:9359_cam3_51,survface:unmated:9359_cam3_51,unknown_unknown_probe,413989,413989,15.760383606,True,132807,0.620496869087,True,q2,q2,unknown_unknown_probe|norm=q2|score=q2,0006d7ee038ae037a3e9f0be9a0569a914f89d3fef7ae66c011dba497939b2d0,21,0.1,0.0227539539337,0.0379697084427,0.190223276615,0.0209767742478,-0.015215754509,-0.167469322681
survface:unknown_unknown_probe:5364_cam7_10,survface:unmated:5364_cam7_10,unknown_unknown_probe,364685,364685,14.8818302155,True,83503,0.639796316624,True,q2,q3,unknown_unknown_probe|norm=q2|score=q3,00029ad05713297b9b3e905f2b6b891549637a20d6cafdb35c3715a865ac5482,22,0.1,0.0864917039871,-0.00289404392242,0.281825006008,0.0157574536273,0.0893857479095,-0.195333302021
survface:unknown_unknown_probe:10196_cam1_39,survface:unmated:10196_cam1_39,unknown_unknown_probe,346093,346093,15.7345523834,True,64911,0.703148782253,True,q2,q4,unknown_unknown_probe|norm=q2|score=q4,00010f06a32d7adc7c33a0b50374e52ddbef1d2daf571f7d6cb6d030048c4dd8,23,0.1,0.0593278408051,0.221527278423,0.210598647594,0.0462790674016,-0.162199437618,-0.151270806789
survface:unknown_unknown_probe:distractors_5076,survface:unmated:distractors_5076,unknown_unknown_probe,457872,457872,17.9389343262,True,176690,0.519874215126,True,q3,q1,unknown_unknown_probe|norm=q3|score=q1,000e66434adacefb110f590c4cd5d01ea0c838a9046b10eda8bc4151376ec23d,24,0.1,0.0662291646004,-0.0252656340599,0.215654611588,0.0171273593152,0.0914947986603,-0.149425446987
survface:unknown_unknown_probe:distractors_11611,survface:unmated:distractors_11611,unknown_unknown_probe,436658,436658,18.5203590393,True,155476,0.564207673073,True,q3,q2,unknown_unknown_probe|norm=q3|score=q2,000d040b0f53c66a81268881100f79ad57a76812b23015b5b9be45f27258842c,25,0.1,-0.0682640075684,-0.0366753339767,0.15095692873,0.0166122134079,-0.0315886735916,-0.219220936298
survface:unknown_unknown_probe:distractors_1328,survface:unmated:distractors_1328,unknown_unknown_probe,438511,438511,17.2002849579,True,157329,0.663971483707,True,q3,q3,unknown_unknown_probe|norm=q3|score=q3,001b4b2aa2b786e1115b8ba4acf9036eb2ce88d1db73fe8d9ef86a04f800e9f7,26,0.1,0.0641769766808,0.0796809792519,0.21750202775,0.0469555332532,-0.0155040025711,-0.153325051069
survface:unknown_unknown_probe:5644_cam1_26,survface:unmated:5644_cam1_26,unknown_unknown_probe,370335,370335,18.4542999268,True,89153,0.718456029892,True,q3,q4,unknown_unknown_probe|norm=q3|score=q4,0004e84ccfba1bd77e1b978538c40773e2b30fe93d3aa65f3aa2ee59cb97fc24,27,0.1,0.0157119035721,0.00415182113647,0.143114447594,0.015182947433,0.0115600824356,-0.127402544022
survface:unknown_unknown_probe:8335_cam2_39,survface:unmated:8335_cam2_39,unknown_unknown_probe,389078,389078,22.2667884827,True,107896,0.422889173031,True,q4,q1,unknown_unknown_probe|norm=q4|score=q1,0002b4e1b6a3e6b1ee4a1ce7eaf7312b2f41c3a49555c878a09894d5a4183c69,28,0.1,0.0117417871952,0.0105636417866,-0.0820825397968,0.0176580832906,0.00117814540863,0.093824326992
survface:unknown_unknown_probe:10629_cam1_39,survface:unmated:10629_cam1_39,unknown_unknown_probe,359143,359143,25.091676712,True,77961,0.547246694565,True,q4,q2,unknown_unknown_probe|norm=q4|score=q2,00003473bcdef010f016c5e1dc3598a3ddcf9f332b8079d3c6247e479c7ee739,29,0.1,0.00592011213303,0.0334732532501,0.0766032338142,0.0205051974017,-0.0275531411171,-0.0706831216812
survface:unknown_unknown_probe:distractors_20131,survface:unmated:distractors_20131,unknown_unknown_probe,446125,446125,21.1419773102,True,164943,0.690192461014,True,q4,q3,unknown_unknown_probe|norm=q4|score=q3,000cc5e68c40cfe6aaa78d8469e9a2a268ade06f9d02bf9db36dfe3816a3a495,30,0.1,0.12292522192,0.0659967064857,0.242139995098,0.0277620846884,0.0569285154343,-0.119214773178
survface:unknown_unknown_probe:5668_cam1_64,survface:unmated:5668_cam1_64,unknown_unknown_probe,371792,371792,21.8492221832,True,90610,0.715595364571,True,q4,q4,unknown_unknown_probe|norm=q4|score=q4,0000e49ff1b682899ce0e61c165d8a7c8b3f13fa4687e0f4676dec803f688686,31,0.1,0.0956653356552,0.00825047492981,0.20703214407,0.0211909636252,0.0874148607254,-0.111366808414
survface:registered_probe:10404_cam2_10,survface:registered:0214,registered_probe,287012,287012,12.5704994202,True,5830,0.483233571053,True,q1,q1,registered_probe|norm=q1|score=q1,002c07c20db05cba0a6f10d3d923ce84e1478b31c3c77b84b018e40854cae064,32,0.1,0.0081981420517,0.0669138431549,0.285133972764,0.0162473117837,-0.0587157011032,-0.276935815811
survface:registered_probe:8896_cam1_37,survface:registered:4693,registered_probe,320641,320641,10.0436592102,True,39459,0.620227336884,True,q1,q2,registered_probe|norm=q1|score=q2,00566d12a86fa7f6543b4ddfaca2109ed1548a2696359c45457ee01282a57d62,33,0.1,0.236957341433,-0.0350691080093,0.286677449942,0.0154975307685,0.272026449442,-0.0497201085091
survface:registered_probe:9935_cam3_7,survface:registered:5289,registered_probe,340673,340673,13.6875324249,True,59491,0.673992812634,True,q1,q3,registered_probe|norm=q1|score=q3,0017733219743dfdbcf014c19e0787cf2eae2f9858b0cef145ed6538b28bf188,34,0.1,0.0869216918945,-0.0408927202225,0.197819054127,0.0261064120366,0.127814412117,-0.110897362232
survface:registered_probe:9021_cam1_96,survface:registered:4763,registered_probe,322658,322658,11.5166978836,True,41476,0.746497929096,True,q1,q4,registered_probe|norm=q1|score=q4,00281abd0cb086c3ac98a6d2976d3c9568033442901f355684f73898462cdb47,35,0.1,0.252798587084,0.0996252298355,0.333182662725,0.0364703999121,0.153173357248,-0.0803840756416
survface:registered_probe:9571_cam2_87,survface:registered:5068,registered_probe,332974,332974,16.1322460175,True,51792,0.502267122269,True,q2,q1,registered_probe|norm=q2|score=q1,0019a61f25f72d58e4e11120b641afc8cc012048af19b20a023b21e7001423c2,36,0.1,0.128479242325,0.0447968840599,0.193276256323,0.0294711678743,0.0836823582649,-0.064797013998
survface:registered_probe:5743_cam1_106,survface:registered:2973,registered_probe,301270,301270,16.6639480591,True,20088,0.607403159142,True,q2,q2,registered_probe|norm=q2|score=q2,000e70140e8cfc627a0df81eb3e00c8d62737db0d38e9e9d1dd16e5f0b727173,37,0.1,0.0723513364792,0.0138376951218,0.124592721462,0.0138356824637,0.0585136413574,-0.0522413849831
survface:registered_probe:8562_cam1_95,survface:registered:4531,registered_probe,313549,313549,16.2843761444,True,32367,0.64367377758,True,q2,q3,registered_probe|norm=q2|score=q3,001873c7522bfb23bb8eb131e9a9086076437272ac4ebad58560273f918a7468,38,0.1,0.0758067965508,-0.00613814592361,0.219287753105,0.0195692554151,0.0819449424744,-0.143480956554
survface:registered_probe:8824_cam1_6,survface:registered:4663,registered_probe,319782,319782,14.2114496231,True,38600,0.758414506912,True,q2,q4,registered_probe|norm=q2|score=q4,0031c6f1473b4027e023c909a1f752ef953361840e3dbf6d590cbbc55e227d31,39,0.1,0.0839268565178,-0.021031498909,0.371202975512,0.0760998915802,0.104958355427,-0.287276118994
survface:registered_probe:10444_cam3_133,survface:registered:0238,registered_probe,287486,287486,19.8086109161,True,6304,0.352408409119,True,q3,q1,registered_probe|norm=q3|score=q1,0009965eb0e08778e195d2a61acba4369ab91c9917a09d0fafdb65fdc464d38f,40,0.1,-0.00501754879951,-0.0370347201824,-0.0206806659698,0.0277888754172,0.0320171713829,0.0156631171703
survface:registered_probe:8812_cam2_73,survface:registered:4659,registered_probe,319637,319637,17.80818367,True,38455,0.564076423645,True,q3,q2,registered_probe|norm=q3|score=q2,001c3718ac109ea3242b7fa3b96a720f1f0c724ce655cfe3f9413283a3136924,41,0.1,0.0713647305965,0.0393550395966,0.291781395674,0.0139406224454,0.032009691,-0.220416665077
survface:registered_probe:10550_cam2_5,survface:registered:0303,registered_probe,289566,289566,17.610124588,True,8384,0.697172641754,True,q3,q3,registered_probe|norm=q3|score=q3,00448fe2e80ffb7eae783fae35ce49f5a6deb026796e6b8b9c69b20cbd000978,42,0.1,0.253300905228,0.0428478717804,0.259288340807,0.011857726203,0.210453033447,-0.0059874355793
survface:registered_probe:5826_cam1_36,survface:registered:3018,registered_probe,304354,304354,19.2492046356,True,23172,0.767977237701,True,q3,q4,registered_probe|norm=q3|score=q4,0026b92182af808823ce369a76f0a8cb9eaf4b382d1adb9686d5cccc057eb961,43,0.1,0.0946670770645,-0.0068371295929,0.139798998833,0.0251679023744,0.101504206657,-0.0451319217682
survface:registered_probe:10236_cam2_16,survface:registered:0124,registered_probe,284506,284506,22.1891536713,True,3324,0.368698239326,True,q4,q1,registered_probe|norm=q4|score=q1,00021141d1a95652090ffbdb3ee0b6782205b5cda899e40853a0403c4e0a590b,44,0.1,-0.0362537205219,-0.0984803140163,0.0296100378036,0.0190094816737,0.0622265934944,-0.0658637583256
survface:registered_probe:10580_cam4_44,survface:registered:0324,registered_probe,290330,290330,20.838508606,True,9148,0.603287100792,True,q4,q2,registered_probe|norm=q4|score=q2,00097e2520646ec5c9ce802cd75ac8109faecbe28bddf8446b50d587bdb5f8a4,45,0.1,0.0273874998093,0.00479900836945,0.0665555000305,0.0203037563463,0.0225884914398,-0.0391680002213
survface:registered_probe:9399_cam1_49,survface:registered:4968,registered_probe,329573,329573,24.3203220367,True,48391,0.668591797352,True,q4,q3,registered_probe|norm=q4|score=q3,0011742013c4e3767e01bea381b5b32bbbe6c0586bcb246f2ec158f884da30cd,46,0.1,0.0184141397476,0.0396519899368,0.168782830238,0.0311883805862,-0.0212378501892,-0.150368690491
survface:registered_probe:5578_cam2_159,survface:registered:2888,registered_probe,296005,296005,20.7215747833,True,14823,0.717801570892,True,q4,q4,registered_probe|norm=q4|score=q4,001fe8917fa8a3370e473258a53e00271616a32ad962cdd3b79a87762e90f35f,47,0.1,0.00124806165695,0.0850505828857,0.088151037693,0.0149061462664,-0.0838025212288,-0.0869029760361
survface:unknown_unknown_probe:679_cam2_1,survface:unmated:679_cam2_1,unknown_unknown_probe,384334,384334,11.554567337,True,103152,0.485245138407,True,q1,q1,unknown_unknown_probe|norm=q1|score=q1,001351bb47cf8e8c0dffd79c7eb05f64e9026071850cbad6a6845277993d7cf6,48,0.1,0.142694652081,-0.0464677810669,0.116529256105,0.037844772883,0.189162433147,0.0261653959751
survface:unknown_unknown_probe:4813_cam1_2,survface:unmated:4813_cam1_2,unknown_unknown_probe,362174,362174,8.10786628723,True,80992,0.573244810104,True,q1,q2,unknown_unknown_probe|norm=q1|score=q2,001a59d4735cef76d95457250ee86a6c26abd285e1c3a7cda999cd53354124ab,49,0.1,0.0182763338089,0.06130027771,0.0278981924057,0.0185966834876,-0.0430239439011,-0.0096218585968
survface:unknown_unknown_probe:9404_cam2_5,survface:unmated:9404_cam2_5,unknown_unknown_probe,416003,416003,10.0506620407,True,134821,0.685745000839,True,q1,q3,unknown_unknown_probe|norm=q1|score=q3,000c0f03644942a3c4704a3cb0bf7f13698e5965e798e4e933abe6fa6ee791e7,50,0.1,0.123055696487,0.0371732711792,0.35768660903,0.00902741142303,0.0858824253082,-0.234630912542
survface:unknown_unknown_probe:distractors_14948,survface:unmated:distractors_14948,unknown_unknown_probe,440364,440364,10.773144722,True,159182,0.70625436306,True,q1,q4,unknown_unknown_probe|norm=q1|score=q4,00081d63c8c44c020aa1d3cd27143d6bcfbd10452b0b71b26a14898ed4d6a45e,51,0.1,0.0573812127113,0.00739693641663,0.298337519169,0.0390415214389,0.0499842762947,-0.240956306458
survface:unknown_unknown_probe:67_cam1_1,survface:unmated:67_cam1_1,unknown_unknown_probe,384335,384335,15.119846344,True,103153,0.509062170982,True,q2,q1,unknown_unknown_probe|norm=q2|score=q1,0007373d49e3c55d599b4f6d923a7ad86413a91fd08a403a1de4657b5fb4d7a2,52,0.1,0.047455728054,-0.013652741909,0.113421618938,0.0156582834377,0.0611084699631,-0.0659658908844
survface:unknown_unknown_probe:distractors_13081,survface:unmated:distractors_13081,unknown_unknown_probe,438291,438291,13.8836622238,True,157109,0.598712623119,True,q2,q2,unknown_unknown_probe|norm=q2|score=q2,001065bd697fa168f1e16f2fca8804d5acebb954d896b96b22af3c5d208d8703,53,0.1,0.0759465098381,0.1299880445,0.259966254234,0.0623759975283,-0.0540415346622,-0.184019744396
survface:unknown_unknown_probe:9858_cam4_18,survface:unmated:9858_cam4_18,unknown_unknown_probe,430741,430741,14.9761648178,True,149559,0.65691947937,True,q2,q3,unknown_unknown_probe|norm=q2|score=q3,000c5a25b25609bc1f3300bf8b12e4f4b8c026685d892048a28e846f1c6214f1,54,0.1,0.045484483242,0.00750106573105,0.0843349695206,0.0160154112801,0.037983417511,-0.0388504862785
survface:unknown_unknown_probe:8109_cam2_1,survface:unmated:8109_cam2_1,unknown_unknown_probe,388169,388169,14.0295000076,True,106987,0.785977065563,True,q2,q4,unknown_unknown_probe|norm=q2|score=q4,0004d687749e00670c79a17bda54a7e34fc6e4118bc54586e045846d3a35fc22,55,0.1,0.205367088318,0.0439405441284,0.356039702892,0.0189981795349,0.161426544189,-0.150672614574
survface:unknown_unknown_probe:9519_cam3_4,survface:unmated:9519_cam3_4,unknown_unknown_probe,420597,420597,19.5315647125,True,139415,0.478059202433,True,q3,q1,unknown_unknown_probe|norm=q3|score=q1,0029dfe042c1fa8a63ba5fe5f722632a415ed93bf08186cebd87bae033de27f8,56,0.1,-0.00496178865433,-0.00388219952583,0.114271759987,0.0256353809215,-0.00107958912849,-0.119233548641
survface:unknown_unknown_probe:distractors_4322,survface:unmated:distractors_4322,unknown_unknown_probe,457035,457035,18.0935592651,True,175853,0.629594683647,True,q3,q2,unknown_unknown_probe|norm=q3|score=q2,00109b8ffd20cc6ec339f5483fecaac58261b87bc25cfb93345564816934e22b,57,0.1,0.0118751525879,0.000638961791992,0.131828188896,0.0201878679518,0.0112361907959,-0.119953036308
survface:unknown_unknown_probe:5746_cam1_103,survface:unmated:5746_cam1_103,unknown_unknown_probe,375142,375142,19.6293468475,True,93960,0.697342157364,True,q3,q3,unknown_unknown_probe|norm=q3|score=q3,0026ff002650940dbb039db74e96023dd011313e1ed79c393db585470f0c6537,58,0.1,0.165003061295,-0.00171947479248,0.30991011858,0.0410791680221,0.166722536087,-0.144907057285
survface:unknown_unknown_probe:5740_cam1_53,survface:unmated:5740_cam1_53,unknown_unknown_probe,374826,374826,18.0674343109,True,93644,0.722190022469,True,q3,q4,unknown_unknown_probe|norm=q3|score=q4,000ba09e9fd68208ffa249fa7191f7d30a7082e43a8e897bdbcd3d55362ca8dc,59,0.1,0.165596187115,-0.0208361744881,0.223850190639,0.023120310812,0.186432361603,-0.0582540035248
survface:unknown_unknown_probe:9997_cam3_72,survface:unmated:9997_cam3_72,unknown_unknown_probe,434835,434835,20.6481456757,True,153653,0.525856852531,True,q4,q1,unknown_unknown_probe|norm=q4|score=q1,000d222b674d72bf28ab3cfd8305b0e91ca524b2212d2f59937d2159e92ae1e6,60,0.1,-0.0112630724907,0.036562114954,0.123178333044,0.0412026852215,-0.0478251874447,-0.134441405535
survface:unknown_unknown_probe:distractors_21305,survface:unmated:distractors_21305,unknown_unknown_probe,447429,447429,21.5574417114,True,166247,0.599327206612,True,q4,q2,unknown_unknown_probe|norm=q4|score=q2,0004640dfee6de8866914e39488b10e77fddad64f0d496d410e68921f9d8f5c7,61,0.1,0.092258810997,0.0614984035492,0.142121881247,0.00847014034635,0.0307604074478,-0.0498630702496
survface:unknown_unknown_probe:5724_cam2_105,survface:unmated:5724_cam2_105,unknown_unknown_probe,373460,373460,20.0744094849,True,92278,0.660052895546,True,q4,q3,unknown_unknown_probe|norm=q4|score=q3,003805f81422c6789cc37c2a4c0db96256abb75a1570918820515618f46642e4,62,0.1,-0.0621130466461,-0.044449031353,0.187762975693,0.0304874537009,-0.0176640152931,-0.249876022339
survface:unknown_unknown_probe:9477_cam1_24,survface:unmated:9477_cam1_24,unknown_unknown_probe,418859,418859,24.0265407562,True,137677,0.714489102364,True,q4,q4,unknown_unknown_probe|norm=q4|score=q4,0014d916926090ca1d723bf8d882234d5ebb4cd2230d01a885b3bc9496141202,63,0.1,0.176500380039,0.0501034259796,0.137210726738,0.00543829610254,0.12639695406,0.0392896533012
survface:registered_probe:8601_cam2_7,survface:registered:4550,registered_probe,314608,314608,14.0616207123,True,33426,0.477710068226,True,q1,q1,registered_probe|norm=q1|score=q1,003fa8c2a05d43e3e18c03ec7aa483e4e36d90e7a845afaf8caeb6ec13867b34,64,0.1,-0.0918936729431,0.0545449852943,-0.0803420543671,0.0234480364141,-0.146438658237,-0.011551618576
survface:registered_probe:5599_cam1_11,survface:registered:2898,registered_probe,296890,296890,11.0584793091,True,15708,0.551650464535,True,q1,q2,registered_probe|norm=q1|score=q2,00628df7289e6867849e170a0e601d0c28df4cee122604ecdd6de6885cfa3574,65,0.1,0.210454106331,0.02425968647,0.0467690825462,0.0792297370185,0.186194419861,0.163685023785
survface:registered_probe:8940_cam1_38,survface:registered:4721,registered_probe,321568,321568,11.4122819901,True,40386,0.685249328613,True,q1,q3,registered_probe|norm=q1|score=q3,0018e1b5930e679cd0bd7e28bc07a0f9eba038cff4ef96085f0746b6aebf2ae1,66,0.1,0.0364235043526,0.0189314484596,0.35354501009,0.02553230503,0.0174920558929,-0.317121505737
survface:registered_probe:9492_cam2_54,survface:registered:5023,registered_probe,331320,331320,8.96828174591,True,50138,0.76785248518,True,q1,q4,registered_probe|norm=q1|score=q4,002b469d52f8d1e97806609a000b9801a82cae006da2ab99c2fb9e0f8b618154,67,0.1,0.108451843262,0.0178514719009,0.207737982273,0.0415678306424,0.0906003713608,-0.0992861390114
survface:registered_probe:8388_cam1_108,survface:registered:4436,registered_probe,310082,310082,17.1055850983,True,28900,0.511250495911,True,q2,q1,registered_probe|norm=q2|score=q1,0034cf368b77d0fc043977decb93c2fd9acbbb0626e37e19d86f8f49ae77e101,68,0.1,0.0912555754185,0.00723505020142,0.276716947556,0.0219599891137,0.0840205252171,-0.185461372137
survface:registered_probe:10028_cam2_32,survface:registered:0010,registered_probe,281357,281357,14.6142139435,True,175,0.596914052963,True,q2,q2,registered_probe|norm=q2|score=q2,00151f75a5d3bcd89af1557f7ac72f7bed36ee8394e54b64f58e4b5ce9f32062,69,0.1,0.154436141253,0.0414757728577,0.147295057774,0.014331475042,0.112960368395,0.00714108347893
survface:registered_probe:5352_cam1_8,survface:registered:2767,registered_probe,293799,293799,15.1099758148,True,12617,0.699511766434,True,q2,q3,registered_probe|norm=q2|score=q3,00348956977b34ea05cb5ac1da2cac38867cf4484d225cd52760004d56a531f3,70,0.1,0.141095817089,-0.00814199447632,0.291329354048,0.0199886280489,0.149237811565,-0.150233536959
survface:registered_probe:5732_cam2_44,survface:registered:2965,registered_probe,301006,301006,16.6764297485,True,19824,0.781164526939,True,q2,q4,registered_probe|norm=q2|score=q4,0037febe9a75416eb0451a6741aab0ba131b3bc93e861afd372ccbd58bf648a0,71,0.1,0.115318775177,-0.0288187265396,0.234082400799,0.014779149201,0.144137501717,-0.118763625622
