group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,3019,1146,0.017096780903166027,0.015427827835083,0.6813514408744618,0.014405424260550926,0.02070866435594226,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,3019,1146,0.009920071339269865,0.0096154958009719,0.6316661146074859,0.006267608437678319,0.014132030349107035,0.95,identity_cluster,2000
all,random_occlusion_score_drop,3019,1146,0.012912606350021278,0.0126634761691093,0.7177873468035774,0.011351196684686074,0.014932375493994964,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,3019,1146,0.007176709564050403,0.0065955072641372,0.5551507121563432,0.004285665412023944,0.009562125731077177,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,3019,1146,0.004184174530008208,0.0028855204582214,0.5339516396157669,0.0024193448321568815,0.006467518242524892,0.95,identity_cluster,2000
