analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_eye_attention,threshold_crossing,121736,121736,-0.003941873746133029,0.95,-0.009410471301648352,0.0018412391051892299,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_eye_attention,top1_score_drift,121736,121736,-0.13490084476238856,0.95,-0.14048331806661699,-0.12970816501540727,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_eye_attention,agreement_with_origin,121736,121736,-0.0008056022525703084,0.95,-0.006448272662299143,0.004371933459042055,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_eye_attention,threshold_crossing,121736,121736,0.02223421602375178,0.95,0.01690180425039484,0.027458042296590445,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,nose_attention,top1_score_drift,121736,121736,0.008415953384785535,0.95,0.0026696493896449466,0.014015202433611188,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,nose_attention,agreement_with_origin,121736,121736,-0.06500448880588237,0.95,-0.07101170615626927,-0.05947813103004513,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,nose_attention,threshold_crossing,121736,121736,-0.052545820196620754,0.95,-0.058623657207055584,-0.04666034133385162,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,mouth_attention,top1_score_drift,121736,121736,0.08315099214368234,0.95,0.07730460257846433,0.08911311959339098,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,mouth_attention,agreement_with_origin,121736,121736,-0.10582371036155695,0.95,-0.11146860772613629,-0.10037062248065502,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,mouth_attention,threshold_crossing,121736,121736,-0.10422990779066234,0.95,-0.10882033866473284,-0.09925885540140214,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_cheek_attention,top1_score_drift,120706,120706,-0.03279816177313045,0.95,-0.03736583315656777,-0.02689619423499774,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_cheek_attention,agreement_with_origin,120706,120706,-0.09288948218692815,0.95,-0.098562629922238,-0.08686028462503267,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_cheek_attention,threshold_crossing,120706,120706,-0.07948963129567499,0.95,-0.08477499390286002,-0.07439318212228964,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_cheek_attention,top1_score_drift,120762,120762,-0.06045568012644349,0.95,-0.06600891681235274,-0.05410477934917699,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_cheek_attention,agreement_with_origin,120762,120762,-0.07789608296478988,0.95,-0.0830479239563232,-0.07257719229826079,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,right_cheek_attention,threshold_crossing,120762,120762,-0.07692465475454778,0.95,-0.08221982921157535,-0.07183177303872744,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,jaw_attention,top1_score_drift,121736,121736,0.10670817598123765,0.95,0.10111092604941216,0.11218899594737862,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,jaw_attention,agreement_with_origin,121736,121736,-0.07903546599811244,0.95,-0.0845183195038212,-0.07355803771594381,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,jaw_attention,threshold_crossing,121736,121736,-0.08148908103114012,0.95,-0.08712709555567297,-0.07633277675212861,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,face_attention,top1_score_drift,121736,121736,0.17532809053334872,0.95,0.16915735183915667,0.18048837273737012,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,face_attention,agreement_with_origin,121736,121736,-0.10832278297996913,0.95,-0.11326860809404053,-0.10290161404882069,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,face_attention,threshold_crossing,121736,121736,-0.09074918266761195,0.95,-0.09573910438235099,-0.08536951343826903,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,outside_face_attention,top1_score_drift,121736,121736,-0.17532809053334872,0.95,-0.18048837273737012,-0.16915735183915667,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,outside_face_attention,agreement_with_origin,121736,121736,0.10832278297996913,0.95,0.10290161404882069,0.11326860809404053,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,outside_face_attention,threshold_crossing,121736,121736,0.09074918266761195,0.95,0.08536951343826903,0.09573910438235098,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_entropy,top1_score_drift,121736,121736,-0.24239761037954013,0.95,-0.24761397217455025,-0.23717349806934349,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_entropy,agreement_with_origin,121736,121736,-0.07799246810437031,0.95,-0.0832255931612113,-0.07216836057674905,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_entropy,threshold_crossing,121736,121736,-0.0006984063804606388,0.95,-0.006080041200812452,0.00473396212474652,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,maximum_region_concentration,top1_score_drift,121736,121736,0.12825346468026172,0.95,0.1222700556934925,0.1341335259119954,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,maximum_region_concentration,agreement_with_origin,121736,121736,0.04871364994108919,0.95,0.04338425102479435,0.054208614785351834,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,maximum_region_concentration,threshold_crossing,121736,121736,-0.003559626627282279,0.95,-0.009504243491086644,0.0019262224315126583,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_right_asymmetry,top1_score_drift,121736,121736,0.320658438970451,0.95,0.31581381201987396,0.3261001610952144,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_right_asymmetry,agreement_with_origin,121736,121736,0.05677134493379277,0.95,0.05088462197037845,0.06180581776615904,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,left_right_asymmetry,threshold_crossing,121736,121736,-0.06190127903959472,0.95,-0.0680553529963181,-0.05668346307780971,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_x,top1_score_drift,121736,121736,-0.003249650894116168,0.95,-0.008796120490296546,0.002593862624206275,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_x,agreement_with_origin,121736,121736,0.0667844912838955,0.95,0.061367241668734765,0.07237603500132377,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_x,threshold_crossing,121736,121736,0.05178476177361288,0.95,0.046274996360571585,0.057343160472243235,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_y,top1_score_drift,121736,121736,-0.06408286307994897,0.95,-0.0699634661694465,-0.058774287457681526,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_y,agreement_with_origin,121736,121736,-0.10353484073620377,0.95,-0.10947396389959543,-0.09820776036421132,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_center_y,threshold_crossing,121736,121736,-0.03437799525781048,0.95,-0.039790546451490195,-0.027770549313478735,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_spread,top1_score_drift,121736,121736,0.1827467138184555,0.95,0.1772470612538968,0.18817506861025185,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_spread,agreement_with_origin,121736,121736,-0.023989394106180374,0.95,-0.029402231843043594,-0.018440990144583724,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,False,saliency_spread,threshold_crossing,121736,121736,-0.10225555177366939,0.95,-0.10777157625141302,-0.09709334091928178,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_left,top1_score_drift,60423,3000,-0.0019418835334346965,0.95,-0.019491251137543998,0.017541835668729067,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_left,agreement_with_origin,60423,3000,0.045864540647976224,0.95,0.034289754153960274,0.057395923604552125,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_left,threshold_crossing,60423,3000,0.030092553991123854,0.95,0.013421420785817349,0.045917223537351615,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_right,top1_score_drift,60423,3000,0.0021349660945348065,0.95,-0.02072515940820622,0.022304422132619853,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_right,agreement_with_origin,60423,3000,0.1165733980305899,0.95,0.1034647449317126,0.128008050808803,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_top_right,threshold_crossing,60423,3000,0.08877305231163458,0.95,0.06875324765683244,0.11010148846972619,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_left,top1_score_drift,60423,3000,-0.043570978586317616,0.95,-0.06095033546286063,-0.023222940833157617,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_left,agreement_with_origin,60423,3000,-0.13595676514171698,0.95,-0.14644438836391413,-0.12396178125618952,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_left,threshold_crossing,60423,3000,-0.07022780118148188,0.95,-0.08828904898153608,-0.04945428207858911,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_right,top1_score_drift,60423,3000,-0.014683267842908266,0.95,-0.034049337513312815,0.0024740665914377343,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_right,agreement_with_origin,60423,3000,-0.05472359154098324,0.95,-0.06576048004264863,-0.0439193784973144,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,quadrant_bottom_right,threshold_crossing,60423,3000,-0.04909295910634663,0.95,-0.06698480841753209,-0.03079932414547038,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,left_eye_attention,top1_score_drift,60423,3000,-0.10832706023096488,0.95,-0.12350630608434472,-0.09203819623887828,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,left_eye_attention,agreement_with_origin,60423,3000,-0.056642324792233766,0.95,-0.0669367134964396,-0.04490141153376522,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,left_eye_attention,threshold_crossing,60423,3000,-0.03070744805585392,0.95,-0.04470373153446912,-0.017894302336600186,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,right_eye_attention,top1_score_drift,60423,3000,-0.1379697635684105,0.95,-0.15616239011142677,-0.12004992339275107,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,right_eye_attention,agreement_with_origin,60423,3000,0.00237708749338785,0.95,-0.008003877672556937,0.013536914404142366,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,right_eye_attention,threshold_crossing,60423,3000,0.018926728654577948,0.95,0.004407627671750132,0.034437781285600995,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,nose_attention,top1_score_drift,60423,3000,-0.002315072245342889,0.95,-0.019787952956372586,0.013854039339589865,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,nose_attention,agreement_with_origin,60423,3000,-0.08333942352546475,0.95,-0.09415106808209932,-0.07284791884758762,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,nose_attention,threshold_crossing,60423,3000,-0.05659179101036297,0.95,-0.07027428454974594,-0.043405690905374446,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,mouth_attention,top1_score_drift,60423,3000,0.09254772478616158,0.95,0.07484645765534258,0.11048195891889964,500,weighted_rerank,identity-cluster-weighted-rerank-v1
retrieval,survface,arcface-7972a704552df378345f,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,frozen_origin,True,mouth_attention,agreement_with_origin,60423,3000,-0.11958402160307649,0.95,-0.13129422591579643,-0.11000508853597613,500,weighted_rerank,identity-cluster-weighted-rerank-v1
