schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,tpir_cluster95_low,tpir_cluster95_high,mated_identity_count
2,genuine-score-topk-v2,20,conditional-threshold-ab7c0b64853ab0eac639b44c,global_empirical,0.01,negative_squared_l2_adc,182159,121736,60423,1802,79,0.014802523493461261,0.01413929939231479,0.015496368073549874,0.0013074491501580525,0.0010493009986542953,0.0016290031276830843,False,False,False,0.0005785647958994095,0.002253568026916227,3000
2,genuine-score-topk-v2,20,conditional-threshold-2af8706baa90845afe6bc522,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1713,74,0.014071433265426826,0.013424946085206342,0.014748587063190776,0.0012246992039455175,0.0009757533036818375,0.001537061451399645,False,False,False,0.0005474718515127077,0.002074944091750814,3000
2,genuine-score-topk-v2,20,conditional-threshold-82ede21f31bdb3cb4eaf0545,fiqa_s,0.01,negative_squared_l2_adc,182159,121736,60423,1690,68,0.013882499835710061,0.013240411188556903,0.014555267023865455,0.0011253992684904755,0.0008879126338603735,0.001426314875714033,False,False,False,0.00045353191345363274,0.001964153644538358,3000
2,genuine-score-topk-v2,20,conditional-threshold-4178ebd88d622ec5c913dd52,fiqa_l,0.01,negative_squared_l2_adc,182159,121736,60423,1709,75,0.014038575277649996,0.013392850840657907,0.014714968405830553,0.0012412491931880244,0.0009904387667076747,0.0015554738626249872,False,False,False,0.0005582799343063777,0.002101826565348295,3000
2,genuine-score-topk-v2,20,conditional-threshold-d699b606d3edfff546577c07,global_empirical,0.05,negative_squared_l2_adc,182159,121736,60423,6470,421,0.053147795229020176,0.05190168632689956,0.05442210466636401,0.006967545471095443,0.006334932689367146,0.007662844430873578,False,False,False,0.004186345714603437,0.010334015559616098,3000
2,genuine-score-topk-v2,20,conditional-threshold-4ee8d472b70270e6fd84c3d7,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,6414,421,0.05268778340014457,0.051446849059156426,0.053956947307385976,0.006967545471095443,0.006334932689367146,0.007662844430873578,False,False,False,0.004186345714603437,0.010334015559616098,3000
2,genuine-score-topk-v2,20,conditional-threshold-8e764bdec5de8a4da4849b4f,fiqa_s,0.05,negative_squared_l2_adc,182159,121736,60423,6368,405,0.05230991654071105,0.051073252650252206,0.05357483384434069,0.006702745643215332,0.0060827725429361944,0.007385438589285661,False,False,False,0.0039736825722852896,0.009996681054755893,3000
2,genuine-score-topk-v2,20,conditional-threshold-d11a68efc19c072303f7d99b,fiqa_l,0.05,negative_squared_l2_adc,182159,121736,60423,6313,420,0.051858119208779654,0.05062658514864644,0.053117935194702474,0.006950995481852937,0.0063191654443078655,0.00764551380168168,False,False,False,0.00416986770736735,0.010295575331514734,3000
2,genuine-score-topk-v2,20,conditional-threshold-f29232ad12f90065a6415692,global_empirical,0.1,negative_squared_l2_adc,182159,121736,60423,11654,772,0.09573174738778997,0.09409170015971659,0.09739730770716225,0.012776591695215398,0.011911565462913852,0.013703565519490833,True,True,False,0.008149188404332042,0.01838838657449696,3000
2,genuine-score-topk-v2,20,conditional-threshold-59d62ff4be74b400fbabb235,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11611,770,0.09537852401918906,0.09374121751783399,0.0970413659035268,0.012743491716730384,0.011879612518380453,0.013669322715521874,True,True,False,0.00811479049479413,0.018340535200512202,3000
2,genuine-score-topk-v2,20,conditional-threshold-50588f200d6b651eb2c2869b,fiqa_s,0.1,negative_squared_l2_adc,182159,121736,60423,11464,756,0.09417099296839061,0.09254310834817533,0.09582448917804243,0.012511791867335286,0.011655985494212082,0.013429579500173736,True,True,False,0.00806680740223453,0.017889578787986145,3000
2,genuine-score-topk-v2,20,conditional-threshold-6fbe8ef0336896d73cbaf6f1,fiqa_l,0.1,negative_squared_l2_adc,182159,121736,60423,11406,788,0.09369455214562661,0.0920704075337673,0.09534433841477499,0.01304139152309551,0.012167243926475705,0.013977453043947851,True,True,False,0.00846102250062217,0.0184053554660329,3000
2,genuine-score-topk-v2,20,conditional-threshold-a4259eeadefd109b6e56b7da,global_empirical,0.2,negative_squared_l2_adc,182159,121736,60423,22069,1471,0.1812857330617073,0.17913165468934616,0.18345992527218985,0.024345034175727785,0.023146085651589553,0.025604459432389513,True,True,False,0.017394619747349672,0.032438352080117715,3000
2,genuine-score-topk-v2,20,conditional-threshold-15b7e5d7417a555785cdae24,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,21900,1463,0.1798974830781363,0.17774992335843284,0.18206524424746254,0.02421263426178773,0.023016955805809217,0.02546880628416042,True,True,False,0.017245223013526288,0.032274698140823926,3000
2,genuine-score-topk-v2,20,conditional-threshold-4bbdb2e5506e244b87873b3c,fiqa_s,0.2,negative_squared_l2_adc,182159,121736,60423,22075,1442,0.18133502004337254,0.17918071111207354,0.18350943970232544,0.023865084487695084,0.022678035894491525,0.025112670836203343,True,True,False,0.017244769391891318,0.03167270830870075,3000
2,genuine-score-topk-v2,20,conditional-threshold-7118c0cb70b280811c134ec1,fiqa_l,0.2,negative_squared_l2_adc,182159,121736,60423,21926,1524,0.18011105999868568,0.17796249431163244,0.18227981365666915,0.025222183605580657,0.024001808229383168,0.02650292418990841,True,True,False,0.018498074453040827,0.03317290658941905,3000
2,genuine-score-topk-v2,20,conditional-threshold-553cb1ff64339416ae34ca10,global_empirical,0.3,negative_squared_l2_adc,182159,121736,60423,33045,2161,0.27144805152132484,0.2689571786891865,0.27395334810969524,0.03576452675305761,0.03431310008817193,0.03727497822912092,True,True,False,0.027358683827169536,0.04519929941115854,3000
2,genuine-score-topk-v2,20,conditional-threshold-fa7b256f116b8201aa769539,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,32654,2140,0.26823618321613985,0.2657547666541223,0.27073222623318854,0.03541697697896496,0.033972516873742954,0.03692050608427511,True,True,False,0.027062260769253332,0.04480051207783245,3000
2,genuine-score-topk-v2,20,conditional-threshold-bddd66b5b83560feef25116c,fiqa_s,0.3,negative_squared_l2_adc,182159,121736,60423,32659,2152,0.26827725570086086,0.26579571716717876,0.27077341809751787,0.03561557684987505,0.034167131221784115,0.03712306622724811,True,True,False,0.027564706840474268,0.04466805611477747,3000
2,genuine-score-topk-v2,20,conditional-threshold-ac33bed14ca098b79c4734a0,fiqa_l,0.3,negative_squared_l2_adc,182159,121736,60423,32877,2300,0.27006801603469804,0.2675811859639562,0.27256935695476214,0.03806497525776608,0.036568360085321584,0.03962032275288519,True,True,False,0.029667484892025187,0.04748936071220431,3000
