dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,all,high_saliency_occlusion_score_drop,10000,6111,0.0964736449052,0.0857893973589,0.8858,0.0945606286168,0.098453967108,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,all,low_saliency_occlusion_score_drop,10000,6111,0.188674981046,0.184515871108,0.9663,0.186155919385,0.191160903961,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,all,random_occlusion_score_drop,10000,6111,0.214917572863,0.21391966939,0.9905,0.212520772277,0.217165049191,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,all,faithfulness_gain_over_low_saliency,10000,6111,-0.0922013361335,-0.0898251086473,0.1989,-0.0946130270611,-0.0899508953696,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,all,faithfulness_gain_over_random,10000,6111,-0.11844392798,-0.117370292544,0.1093,-0.12056684967,-0.116298974244,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=registered_probe,high_saliency_occlusion_score_drop,5008,1119,0.0962637736895,0.0858003497124,0.888178913738,0.0935003585894,0.0992895418224,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=registered_probe,low_saliency_occlusion_score_drop,5008,1119,0.186501721311,0.180736586452,0.966853035144,0.182476313594,0.190378157706,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=registered_probe,random_occlusion_score_drop,5008,1119,0.214684311833,0.21362438798,0.99161341853,0.210819548919,0.218551511194,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=registered_probe,faithfulness_gain_over_low_saliency,5008,1119,-0.0902379476093,-0.0887789428234,0.201876996805,-0.0938490498414,-0.0868762648139,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=registered_probe,faithfulness_gain_over_random,5008,1119,-0.118420538162,-0.117238253355,0.104432907348,-0.1215400333,-0.115236842144,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=unknown_unknown_probe,high_saliency_occlusion_score_drop,4992,4992,0.096684188785,0.0857120156288,0.883413461538,0.0942045111779,0.0992434982133,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=unknown_unknown_probe,low_saliency_occlusion_score_drop,4992,4992,0.190855206358,0.188241243362,0.965745192308,0.187825424996,0.193904706623,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=unknown_unknown_probe,random_occlusion_score_drop,4992,4992,0.215151581525,0.21412178874,0.989383012821,0.212508543431,0.217646770519,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=unknown_unknown_probe,faithfulness_gain_over_low_saliency,4992,4992,-0.0941710175696,-0.091112986207,0.195913461538,-0.0975185037605,-0.0910699164666,0.95,identity_cluster,1000
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,derived_stratified,protocol_role=unknown_unknown_probe,faithfulness_gain_over_random,4992,4992,-0.118467392766,-0.117791369557,0.114182692308,-0.121130937432,-0.115774632512,0.95,identity_cluster,1000
