dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_decision_threshold,compressed_decision_threshold,origin_tpir20,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.00102609933304,0.00753269369784,0.853032708168,0.853032708168,0.00100954934379,0.0012081492147,1.19672131148,0.151051751816,0.0800191979875,1182,121736,0.00970953538805,917,121736,0.00753269369784,0.00917396588114,0.0102760467889,0.0070622882951,0.00803417837347,0.000388932593637,0.000766869317146,0.00080058381224,0.00131505645183,-0.00217684169021,-0.00266149700992,-0.00170040086745,0.000479949688033,0.000215149860153,0.000761299505155,128,0,3000,451584,150.528,0.186144321719,5372.17569016,870,0.00477604729934,507,0.00278328273651
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.000165499892425,0.00131431951107,0.853032708168,0.853032708168,0.00100954934379,0.00019859987091,0.196721311475,0.151051751816,0.0961885374775,1182,121736,0.00970953538805,160,121736,0.00131431951107,0.00917396588114,0.0102760467889,0.00112593283298,0.00153417789938,0.000388932593637,0.000766869317146,8.99017040821e-05,0.000304649098924,-0.00839521587698,-0.0089373726753,-0.00786948807255,-0.000380649752578,-0.000562699634245,-0.00019859987091,256,0,3000,901120,300.373333333,0.189303918555,5282.51083039,1547,0.00849258065756,15,8.2345643092e-05
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,4.96499677275e-05,0.000230005914438,0.853032708168,0.853032708168,0.00100954934379,4.96499677275e-05,0.0491803278689,0.151051751816,0.105953031131,1182,121736,0.00970953538805,28,121736,0.000230005914438,0.00917396588114,0.0102760467889,0.000159145832314,0.000332406137062,0.000388932593637,0.000766869317146,1.68856099845e-05,0.000145980073263,-0.00947952947362,-0.0100301061313,-0.00894558717224,-0.000496499677275,-0.000695099548185,-0.000314449795608,512,0,3000,1800192,600.064,0.194182931395,5149.7832112,1729,0.00949170779374,3,1.64691286184e-05
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,1.65499892425e-05,9.85739633305e-05,0.853032708168,0.853032708168,0.00100954934379,1.65499892425e-05,0.016393442623,0.151051751816,0.110206378366,1182,121736,0.00970953538805,12,121736,9.85739633305e-05,0.00917396588114,0.0102760467889,5.63914139413e-05,0.000172304947801,0.000388932593637,0.000766869317146,2.9214854591e-06,9.37484492863e-05,-0.00961096142472,-0.0101695472169,-0.00905237563252,-0.00052959965576,-0.000711649537428,-0.000364099763335,1024,0,3000,3598336,1199.44533333,0.19612948523,5098.67243483,1752,0.00961797111315,1,5.48970953947e-06
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,1.65499892425e-05,9.85739633305e-05,0.853032708168,0.853032708168,0.00100954934379,1.65499892425e-05,0.016393442623,0.151051751816,0.110222928355,1182,121736,0.00970953538805,12,121736,9.85739633305e-05,0.00917396588114,0.0102760467889,5.63914139413e-05,0.000172304947801,0.000388932593637,0.000766869317146,2.9214854591e-06,9.37484492863e-05,-0.00961096142472,-0.0101695472169,-0.00905237563252,-0.00052959965576,-0.000711649537428,-0.000364099763335,1536,0,3000,5396480,1798.82666667,0.19641366224,5091.29552698,1752,0.00961797111315,1,5.48970953947e-06
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00147294904258,0.0108842084511,0.853032708168,0.842229783535,0.00100954934379,0.00165499892425,1.6393442623,0.151051751816,0.0800191979875,1182,121736,0.00970953538805,1325,121736,0.0108842084511,0.00917396588114,0.0102760467889,0.0103165921583,0.011482692505,0.000388932593637,0.000766869317146,0.00119722496001,0.00181205790884,0.00117467306302,0.000673588749425,0.00168397187356,0.00092679939758,0.000612349601973,0.00124124919319,128,0,3000,451584,150.528,0.186144321719,5372.17569016,639,0.00350792439572,902,0.0049517180046
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.0018701487844,0.0108677794572,0.853032708168,0.783193707466,0.00100954934379,0.00218459858001,2.16393442623,0.151051751816,0.0961885374775,1182,121736,0.00970953538805,1323,121736,0.0108677794572,0.00917396588114,0.0102760467889,0.0103005987294,0.0114658289829,0.000388932593637,0.000766869317146,0.00155588286983,0.00224774898105,0.00115824406913,0.000722670368667,0.00161825589801,0.0013239991394,0.00100913559406,0.00165499892425,256,0,3000,901120,300.373333333,0.189303918555,5282.51083039,497,0.00272838564112,760,0.00417217925
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00180394882743,0.0105884865611,0.853032708168,0.740508139133,0.00100954934379,0.00213494861228,2.11475409836,0.151051751816,0.105953031131,1182,121736,0.00970953538805,1289,121736,0.0105884865611,0.00917396588114,0.0102760467889,0.0100287630488,0.0111790964973,0.000388932593637,0.000766869317146,0.00149580119546,0.00217543915841,0.00087895117303,0.000451797331931,0.00130610501413,0.00125779918243,0.000943349386823,0.00157224897804,512,0,3000,1800192,600.064,0.194182931395,5149.7832112,482,0.00264603999802,701,0.00384828638717
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00191979875213,0.0105227705855,0.853032708168,0.715435028076,0.00100954934379,0.00226734852622,2.24590163934,0.151051751816,0.110206378366,1182,121736,0.00970953538805,1281,121736,0.0105227705855,0.00917396588114,0.0102760467889,0.00996481639699,0.0111116153453,0.000388932593637,0.000766869317146,0.00160101464164,0.00230191083199,0.000813235197477,0.000386081356378,0.00125681803246,0.00137364910713,0.00105878556179,0.00170464889198,1024,0,3000,3598336,1199.44533333,0.19612948523,5098.67243483,483,0.00265152970756,699,0.00383730696809
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.00191979875213,0.0105227705855,0.853032708168,0.71538323164,0.00100954934379,0.00226734852622,2.24590163934,0.151051751816,0.110222928355,1182,121736,0.00970953538805,1281,121736,0.0105227705855,0.00917396588114,0.0102760467889,0.00996481639699,0.0111116153453,0.000388932593637,0.000766869317146,0.00160101464164,0.00230191083199,0.000813235197477,0.000386081356378,0.00125681803246,0.00137364910713,0.00105878556179,0.00170464889198,1536,0,3000,5396480,1798.82666667,0.19641366224,5091.29552698,484,0.0026570194171,699,0.00383730696809
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_32,pca_reconstruction_cosine,frozen_origin,0.01,cosine_similarity,0.00706684540655,0.290686403365,0.853032708168,0.853032708168,0.00100954934379,0.0187180378333,18.5409836066,0.151051751816,0.103139532959,1182,121736,0.00970953538805,35387,121736,0.290686403365,0.00917396588114,0.0102760467889,0.288142277052,0.293243739314,0.000388932593637,0.000766869317146,0.00642955589771,0.00776680846804,0.280976867977,0.278479660906,0.283506933035,0.00652069576155,0.00589179617033,0.00719924532049,128,0,3000,451584,150.528,0.195671905314,5110.5957107,0,0,52156,0.286321290741
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_64,pca_reconstruction_cosine,frozen_origin,0.01,cosine_similarity,0.0027638482035,0.0606394164421,0.853032708168,0.853032708168,0.00100954934379,0.00587524618109,5.81967213115,0.151051751816,0.128775466296,1182,121736,0.00970953538805,7382,121736,0.0606394164421,0.00917396588114,0.0102760467889,0.059312527808,0.0619940328205,0.000388932593637,0.000766869317146,0.00237567630088,0.00321524075956,0.0509298810541,0.0497385736348,0.0521951189459,0.0022176985585,0.00185359879516,0.00259834831107,256,0,3000,901120,300.373333333,0.216756557732,4613.47057022,0,0,9668,0.0530745118276
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_128,pca_reconstruction_cosine,frozen_origin,0.01,cosine_similarity,0.00100954934379,0.0191644213708,0.853032708168,0.853032708168,0.00100954934379,0.00175429885971,1.73770491803,0.151051751816,0.144828955861,1182,121736,0.00970953538805,2333,121736,0.0191644213708,0.00917396588114,0.0102760467889,0.0184092903345,0.0199498976098,0.000388932593637,0.000766869317146,0.000786083781831,0.00129645860799,0.00945488598278,0.00892915817835,0.0100054626405,0.00046339969879,0.000297899806365,0.000645449580458,512,0,3000,1800192,600.064,0.209259328389,4778.75948326,0,0,1782,0.00978266239933
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_256,pca_reconstruction_cosine,frozen_origin,0.01,cosine_similarity,0.000546149645003,0.00973417887889,0.853032708168,0.853032708168,0.00100954934379,0.00100954934379,1,0.151051751816,0.151035201827,1182,121736,0.00970953538805,1185,121736,0.00973417887889,0.00917396588114,0.0102760467889,0.0091979171796,0.0103013809169,0.000388932593637,0.000766869317146,0.000388932593637,0.000766869317146,2.46434908326e-05,0,5.75014786094e-05,0,0,0,1024,0,3000,3598336,1199.44533333,0.202735640841,4932.53182248,0,0,4,2.19588381579e-05
survface,magface-6931178ad2025e1b3799,20260811-R001-dcc2dbde,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_384,pca_reconstruction_cosine,frozen_origin,0.01,cosine_similarity,0.000546149645003,0.00972596438194,0.853032708168,0.853032708168,0.00100954934379,0.00100954934379,1,0.151051751816,0.151051751816,1182,121736,0.00970953538805,1184,121736,0.00972596438194,0.00917396588114,0.0102760467889,0.00918993331327,0.0102929363077,0.000388932593637,0.000766869317146,0.000388932593637,0.000766869317146,1.64289938884e-05,0,4.1072484721e-05,0,0,0,1536,0,3000,5396480,1798.82666667,0.204600385378,4887.57632667,0,0,2,1.09794190789e-05
