compression_profile,search_mode,threshold_policy,target_fpir,side,quantile,score,threshold,score_space
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,1.0,0.8947967886924744,0.7134532332420349,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.5,0.6875133514404297,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.95,0.8087219595909119,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.99,0.8524077266454695,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.999,0.8939970362186431,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,1.0,0.9327495098114014,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.5,0.7144810855388641,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.95,0.81516894698143,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.99,0.8631802350282669,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.999,0.9123454737663269,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,1.0,0.9617750644683838,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.5,0.6875133514404297,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.95,0.8087219595909119,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.99,0.8524077266454695,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.999,0.8939970362186431,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,1.0,0.9327495098114014,0.8496358394622803,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.5,0.7144810855388641,0.8663377165794373,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.95,0.81516894698143,0.8663377165794373,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.99,0.8631802350282669,0.8663377165794373,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.999,0.9123454737663269,0.8663377165794373,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,1.0,0.9617750644683838,0.8663377165794373,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.5,0.6875133514404297,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.95,0.8087219595909119,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.99,0.8524077266454695,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.999,0.8939970362186431,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,1.0,0.9327495098114014,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.5,0.7144810855388641,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.95,0.81516894698143,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.99,0.8631802350282669,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.999,0.9123454737663269,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,1.0,0.9617750644683838,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.5,0.6875133514404297,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.95,0.8087219595909119,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.99,0.8524077266454695,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.999,0.8939970362186431,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,1.0,0.9327495098114014,0.8104064464569092,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.5,0.7144810855388641,0.8196015357971191,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.95,0.81516894698143,0.8196015357971191,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.99,0.8631802350282669,0.8196015357971191,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.999,0.9123454737663269,0.8196015357971191,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,1.0,0.9617750644683838,0.8196015357971191,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.5,0.6875133514404297,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.95,0.8087219595909119,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.99,0.8524077266454695,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.999,0.8939970362186431,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,1.0,0.9327495098114014,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.5,0.7144810855388641,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.95,0.81516894698143,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.99,0.8631802350282669,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.999,0.9123454737663269,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,1.0,0.9617750644683838,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.5,0.6875133514404297,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.95,0.8087219595909119,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.99,0.8524077266454695,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.999,0.8939970362186431,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,1.0,0.9327495098114014,0.787321925163269,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.5,0.7144810855388641,0.7973465919494629,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.95,0.81516894698143,0.7973465919494629,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.99,0.8631802350282669,0.7973465919494629,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.999,0.9123454737663269,0.7973465919494629,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,1.0,0.9617750644683838,0.7973465919494629,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.5,0.6875133514404297,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.95,0.8087219595909119,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.99,0.8524077266454695,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.999,0.8939970362186431,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,1.0,0.9327495098114014,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.5,0.7144810855388641,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.95,0.81516894698143,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.99,0.8631802350282669,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.999,0.9123454737663269,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,1.0,0.9617750644683838,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.5,0.6875133514404297,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.95,0.8087219595909119,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.99,0.8524077266454695,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.999,0.8939970362186431,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,1.0,0.9327495098114014,0.757611095905304,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.5,0.7144810855388641,0.771755576133728,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.95,0.81516894698143,0.771755576133728,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.99,0.8631802350282669,0.771755576133728,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.999,0.9123454737663269,0.771755576133728,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,1.0,0.9617750644683838,0.771755576133728,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.5,0.6875133514404297,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.95,0.8087219595909119,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.99,0.8524077266454695,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.999,0.8939970362186431,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,1.0,0.9327495098114014,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.5,0.7144810855388641,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.95,0.81516894698143,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.99,0.8631802350282669,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.999,0.9123454737663269,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,1.0,0.9617750644683838,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.5,0.6875133514404297,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.95,0.8087219595909119,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.99,0.8524077266454695,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.999,0.8939970362186431,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,1.0,0.9327495098114014,0.7347239255905151,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.5,0.7144810855388641,0.7532148361206055,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.95,0.81516894698143,0.7532148361206055,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.99,0.8631802350282669,0.7532148361206055,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.999,0.9123454737663269,0.7532148361206055,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,1.0,0.9617750644683838,0.7532148361206055,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.5,0.6875133514404297,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.95,0.8087219595909119,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.99,0.8524077266454695,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.999,0.8939970362186431,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,1.0,0.9327495098114014,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.5,0.7746111154556274,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.95,0.8687449991703033,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.99,0.9117392092943191,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.999,0.9527725982666015,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,1.0,0.9841572046279907,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.5,0.6875133514404297,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.95,0.8087219595909119,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.99,0.8524077266454695,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.999,0.8939970362186431,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,1.0,0.9327495098114014,0.8496358394622803,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.5,0.7746111154556274,0.9196027517318726,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.95,0.8687449991703033,0.9196027517318726,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.99,0.9117392092943191,0.9196027517318726,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.999,0.9527725982666015,0.9196027517318726,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,1.0,0.9841572046279907,0.9196027517318726,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.5,0.6875133514404297,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.95,0.8087219595909119,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.99,0.8524077266454695,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.999,0.8939970362186431,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,1.0,0.9327495098114014,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.5,0.7746111154556274,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.95,0.8687449991703033,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.99,0.9117392092943191,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.999,0.9527725982666015,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,1.0,0.9841572046279907,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.5,0.6875133514404297,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.95,0.8087219595909119,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.99,0.8524077266454695,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.999,0.8939970362186431,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,1.0,0.9327495098114014,0.8104064464569092,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.5,0.7746111154556274,0.8733195066452026,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.95,0.8687449991703033,0.8733195066452026,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.99,0.9117392092943191,0.8733195066452026,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.999,0.9527725982666015,0.8733195066452026,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,1.0,0.9841572046279907,0.8733195066452026,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.5,0.6875133514404297,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.95,0.8087219595909119,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.99,0.8524077266454695,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.999,0.8939970362186431,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,1.0,0.9327495098114014,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.5,0.7746111154556274,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.95,0.8687449991703033,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.99,0.9117392092943191,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.999,0.9527725982666015,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,1.0,0.9841572046279907,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.5,0.6875133514404297,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.95,0.8087219595909119,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.99,0.8524077266454695,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.999,0.8939970362186431,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,1.0,0.9327495098114014,0.787321925163269,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.5,0.7746111154556274,0.8523517847061157,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.95,0.8687449991703033,0.8523517847061157,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.99,0.9117392092943191,0.8523517847061157,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.999,0.9527725982666015,0.8523517847061157,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,1.0,0.9841572046279907,0.8523517847061157,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.5,0.6875133514404297,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.95,0.8087219595909119,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.99,0.8524077266454695,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.999,0.8939970362186431,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,1.0,0.9327495098114014,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.5,0.7746111154556274,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.95,0.8687449991703033,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.99,0.9117392092943191,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.999,0.9527725982666015,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,1.0,0.9841572046279907,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.5,0.6875133514404297,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.95,0.8087219595909119,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.99,0.8524077266454695,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.999,0.8939970362186431,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,1.0,0.9327495098114014,0.757611095905304,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.5,0.7746111154556274,0.8285067081451416,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.95,0.8687449991703033,0.8285067081451416,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.99,0.9117392092943191,0.8285067081451416,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.999,0.9527725982666015,0.8285067081451416,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,1.0,0.9841572046279907,0.8285067081451416,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.5,0.6875133514404297,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.95,0.8087219595909119,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.99,0.8524077266454695,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.999,0.8939970362186431,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,1.0,0.9327495098114014,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.5,0.7746111154556274,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.95,0.8687449991703033,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.99,0.9117392092943191,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.999,0.9527725982666015,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,1.0,0.9841572046279907,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.5,0.6875133514404297,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.95,0.8087219595909119,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.99,0.8524077266454695,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.999,0.8939970362186431,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,1.0,0.9327495098114014,0.7347239255905151,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.5,0.7746111154556274,0.8110657334327698,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.95,0.8687449991703033,0.8110657334327698,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.99,0.9117392092943191,0.8110657334327698,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.999,0.9527725982666015,0.8110657334327698,cosine_similarity
