compression_profile,search_mode,threshold_policy,target_fpir,cohort,count,fixed_winner_drift_mean,selection_gain_mean,maximum_score_drift_mean,decomposition_max_abs_residual,selection_gain_min_raw
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,all_nonmated,121736,0.010591271160922636,0.018920708134279776,0.02951197929520241,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa,4926,0.02153510132859091,0.014627215942473265,0.03616231727106417,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_same_winner,1644,0.0375351245198484,8.018670241187515e-10,0.03753512532171542,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_changed_winner,3282,0.013520464483244378,0.021954193910528306,0.03547465839377269,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,all_nonmated,121736,0.010591271160922636,0.018920708134279776,0.02951197929520241,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa,2555,0.02729728197617414,0.0146759832303364,0.04197326520651054,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_same_winner,881,0.04325420286164915,3.930530612170751e-09,0.04325420679217976,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_changed_winner,1674,0.018899404258071704,0.022399721440090815,0.04129912569816252,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,all_nonmated,121736,0.010591271160922636,0.018920708134279776,0.02951197929520241,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa,10259,0.02150051514697939,0.01720260469844765,0.03870311984542704,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_same_winner,2926,0.039616660727188675,-3.4500638346050322e-09,0.03961665727712484,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_changed_winner,7333,0.014271844484536682,0.024066757356642744,0.038338601841179425,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,all_nonmated,121736,0.010591271160922636,0.018920708134279776,0.02951197929520241,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa,4524,0.028688463619209615,0.01689769533128153,0.045586158950491146,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_same_winner,1380,0.04699978667817406,-5.822857015881704e-09,0.046999780855317044,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_changed_winner,3144,0.020651050826152696,0.024314625227182043,0.044965676053334735,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,all_nonmated,121736,0.010591271160922636,0.018920708134279776,0.02951197929520241,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa,14602,0.02367702325153505,0.018801753566618788,0.04247877681815384,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_same_winner,3844,0.04291580964079262,-3.09437298131446e-09,0.04291580654641964,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_changed_winner,10758,0.01680270693992452,0.025519912388412093,0.042322619328336614,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,all_nonmated,121736,0.010591271160922636,0.018920708134279776,0.02951197929520241,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa,5756,0.031445555370115466,0.019019265883128248,0.05046482125324371,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_same_winner,1587,0.050971951617019784,-4.311800771710509e-09,0.050971947305219006,0.0,-5.22328377883241e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_changed_winner,4169,0.02401250407631907,0.02625927111204462,0.05027177518836369,0.0,-5.22328377883241e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa,10216,0.05682353187835093,0.022674645768259522,0.07949817764661045,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_same_winner,2488,0.07988137465189883,1.2132554807183043e-09,0.07988137586515433,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_changed_winner,7728,0.04940014771419626,0.029974660733690435,0.07937480844788669,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa,298,0.08968659784873965,0.016372177129782835,0.10605877497852248,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_same_winner,122,0.10595683129263651,-1.8190159642666923e-09,0.10595682947362056,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_changed_winner,176,0.0784083678478566,0.02772107390110928,0.10612944174896587,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa,28300,0.057619585657657894,0.026159363244162202,0.0837789489018201,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_same_winner,5386,0.08543991621372034,1.723899472856261e-10,0.0854399163861103,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_changed_winner,22914,0.051080338892581865,0.0323081949411407,0.08338853383372256,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa,1813,0.0789570217258387,0.025386704083289097,0.1043437258091278,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_same_winner,468,0.10532074088274013,-2.2064733198190845e-09,0.10532073867626679,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_changed_winner,1345,0.06978362353592803,0.034220145379652525,0.10400376891558055,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa,40378,0.06015855321994109,0.027698705228930587,0.08785725844887167,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_same_winner,7037,0.08886095783132705,-7.319171798723434e-10,0.08886095709940986,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_changed_winner,33341,0.054100581915831336,0.03354483443460785,0.0876454163504392,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa,3482,0.07915324624308959,0.027737843010196325,0.10689108925328591,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_same_winner,810,0.10778508287945887,-1.2368134920889874e-09,0.10778508164264537,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_changed_winner,2672,0.07047368498730398,0.036146396094057835,0.10662008108136183,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa,49548,0.063861175416948,0.029865299342637822,0.09372647475958583,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_same_winner,7895,0.09417271129271321,1.6771724548189275e-09,0.09417271296988566,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_changed_winner,41653,0.05811586113612391,0.03552603266481987,0.09364189380094377,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,all_nonmated,121736,0.05688405799150634,0.03163994172138733,0.08852399971289368,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa,6122,0.08249422909603694,0.029887667974759596,0.11238189707079653,0.0,-5.093159156643878e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_same_winner,1224,0.11534549976221387,-3.5892153904936693e-09,0.11534549617299847,0.0,-5.093159156643878e-07
