compression_profile,search_mode,threshold_policy,target_fpir,protocol_uid,model_uid,gallery_template_count,top_k,origin_score_space,compressed_score_space,origin_threshold,origin_fpir,origin_fpir_ci_low,origin_fpir_ci_high,origin_tpir20_count,origin_tpir20,origin_rank20,compressed_threshold,compressed_fpir,compressed_fpir_ci_low,compressed_fpir_ci_high,compressed_tpir20_count,compressed_tpir20,compressed_rank20,n,reference_fa,candidate_fa,both_fa,neither_fa,new_fa,lost_fa,delta_fpir,delta_ci_low,delta_ci_high,mated_count,target_met_on_test,new_fa_same_winner,new_fa_changed_winner,score_effect_at_origin_threshold,threshold_effect_after_score_change
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.8496358394622803,0.00174968784911612,0.0015301199718058434,0.0020006999608461213,10,0.00016549989242506993,0.13723251079886797,121736,1395,213,211,120339,2,1184,-0.009709535388052836,-0.0102434776894263,-0.009159164092790958,60423,True,0,2,-0.009709535388052835,0.0
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.8156508207321167,0.01003811526582112,0.009493389502314386,0.010613762186795484,54,0.0008936994190953776,0.13723251079886797,121736,1395,1222,990,120109,232,405,-0.0014211079713478346,-0.0018482618124466058,-0.0010103831241374778,60423,False,150,82,-0.009709535388052835,0.008288427416705001
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.8104064464569092,0.012617467306302163,0.012005668016162634,0.013260024972776556,79,0.0013074491501580525,0.13723251079886797,121736,5770,1536,1529,115959,7,4241,-0.03478018006177302,-0.03587270815535257,-0.03371229545902609,60423,True,5,2,-0.03478018006177302,0.0
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.7777073979377747,0.044596503910100546,0.04345127217366609,0.04577047584787034,363,0.006007646095030038,0.13723251079886797,121736,5770,5429,4444,114981,985,1326,-0.0028011434579746338,-0.0035652970362095022,-0.002045409739107577,60423,True,477,508,-0.03478018006177302,0.03197903660379838
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.787321925163269,0.03136294933298285,0.030398539637384047,0.032356934390442106,250,0.004137497310626748,0.13723251079886797,121736,11261,3818,3789,110446,29,7472,-0.06114050075573372,-0.06251232174541631,-0.05976025990668332,60423,True,16,13,-0.06114050075573371,0.0
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.7571707963943481,0.09021981993822699,0.08862334685643145,0.09184215396527073,673,0.011138142760207206,0.13723251079886797,121736,11261,10983,9083,108575,1900,2178,-0.002283630150489584,-0.0032944239994742715,-0.0012239600446868634,60423,True,928,972,-0.06114050075573371,0.05885687060524414
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.757611095905304,0.18476867976605113,0.18259845431160665,0.18695879925224662,1332,0.022044585671019315,0.15105175181636132,0.757611095905304,0.08887264243937701,0.08728708974146446,0.09048414110198288,666,0.011022292835509657,0.13723251079886797,121736,22493,10819,10714,99138,105,11779,-0.09589603732667411,-0.09757179470329237,-0.094146349477558,60423,True,58,47,-0.09589603732667412,0.0
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.757611095905304,0.18476867976605113,0.18259845431160665,0.18695879925224662,1332,0.022044585671019315,0.15105175181636132,0.7320484519004822,0.18304363540776764,0.18088137050591085,0.18522590320773813,1165,0.019280737467520646,0.13723251079886797,121736,22493,22283,18989,95949,3294,3504,-0.0017250443582834988,-0.003023345600315436,-0.000369241637642113,60423,True,1430,1864,-0.09589603732667412,0.09417099296839063
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.7347239255905151,0.28052507064467375,0.27800835824589315,0.2830556339552543,2029,0.03357992817304669,0.15105175181636132,0.7347239255905151,0.17029473615035814,0.16819359882441912,0.17241668094867216,1100,0.018204988166757693,0.13723251079886797,121736,34150,20731,20409,87264,322,13741,-0.11023033449431557,-0.11204594368140895,-0.10833258033778011,60423,True,130,192,-0.1102303344943156,0.0
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.7347239255905151,0.28052507064467375,0.27800835824589315,0.2830556339552543,2029,0.03357992817304669,0.15105175181636132,0.7134532332420349,0.27884931326805545,0.27633727405957653,0.2813753091442295,1714,0.028366681561656986,0.13723251079886797,121736,34150,33946,29811,83451,4135,4339,-0.0016757573766182558,-0.0031792156798317664,-0.0001722990734047458,60423,True,1665,2470,-0.1102303344943156,0.10855457711769731
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.8496358394622803,0.016116843004534403,0.015424582148073592,0.01683964139413722,113,0.0018701487844032902,0.11128212766661702,121736,1395,1962,1037,119416,925,358,0.004657619767365446,0.0040826049812709465,0.005273707038180982,60423,False,487,438,0.004657619767365447,0.0
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.8663377165794373,0.008904514687520536,0.00839207443620641,0.009447947637054904,42,0.0006950995481852937,0.11128212766661702,121736,1395,1084,749,120006,335,646,-0.0025547085496484194,-0.0030393638693566407,-0.0020616333705723872,60423,True,186,149,0.004657619767365447,-0.007212328317013867
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.8104064464569092,0.0584707892488664,0.057166639745981934,0.05980280335648354,436,0.007215795309733049,0.11128212766661702,121736,5770,7118,4511,113359,2607,1259,0.011073141880791221,0.010079187750542156,0.01209194486429651,60423,False,1017,1590,0.01107314188079122,0.0
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.8196015357971191,0.04346290333179996,0.042331858640067666,0.044622759765620204,346,0.005726296277907419,0.11128212766661702,121736,5770,5291,3900,114575,1391,1870,-0.0039347440362752185,-0.004879411184859039,-0.0030147203785240192,60423,True,564,827,0.01107314188079122,-0.015007885917066442
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.787321925163269,0.11708122494578432,0.11528719261133284,0.11889942302069374,766,0.012677291759760356,0.11128212766661702,121736,11261,14253,9327,105549,4926,1934,0.024577774857067754,0.023230597358217784,0.025982453834527172,60423,False,1644,3282,0.02457777485706776,0.0
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.7973465919494629,0.08715581257803771,0.08558433730630478,0.08875334216241539,612,0.01012859341641428,0.11128212766661702,121736,11261,10610,8055,107920,2555,3206,-0.005347637510678846,-0.00651409607675626,-0.004074185121903136,60423,True,881,1674,0.02457777485706776,-0.02992541236774661
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.757611095905304,0.18476867976605113,0.18259845431160665,0.18695879925224662,1332,0.022044585671019315,0.15105175181636132,0.757611095905304,0.25051751330748506,0.24809131158701128,0.25295945969605815,1285,0.021266736176621486,0.11128212766661702,121736,22493,30497,20238,88984,10259,2255,0.06574883354143392,0.06391617927318131,0.0675642373661037,60423,False,2926,7333,0.06574883354143393,0.0
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.757611095905304,0.18476867976605113,0.18259845431160665,0.18695879925224662,1332,0.022044585671019315,0.15105175181636132,0.771755576133728,0.179568903200368,0.17742289333048353,0.18173513525632526,1009,0.016698939145689554,0.11128212766661702,121736,22493,21860,17336,94719,4524,5157,-0.005199776565683117,-0.006760941709929683,-0.003556671814418086,60423,True,1380,3144,0.06574883354143393,-0.07094861010711706
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.7347239255905151,0.28052507064467375,0.27800835824589315,0.2830556339552543,2029,0.03357992817304669,0.15105175181636132,0.7347239255905151,0.3837484392455806,0.3810203984585101,0.38648381658867303,1888,0.0312463796898532,0.11128212766661702,121736,34150,46716,32114,72984,14602,2036,0.10322336860090688,0.10121040612472891,0.10529342183084708,60423,False,3844,10758,0.10322336860090686,0.0
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.7347239255905151,0.28052507064467375,0.27800835824589315,0.2830556339552543,2029,0.03357992817304669,0.15105175181636132,0.7532148361206055,0.2752842215942696,0.27278227015475887,0.2778003546919583,1389,0.02298793505784221,0.11128212766661702,121736,34150,33512,27756,81830,5756,6394,-0.005240849050404154,-0.007048038378129723,-0.003359318525333511,60423,True,1587,4169,0.10322336860090686,-0.10846421765131103
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.8496358394622803,0.09522244857724912,0.09358635529466096,0.09688408709263373,533,0.008821144266256227,0.08326299587905268,121736,1395,11592,1376,110125,10216,19,0.08376322534008017,0.0821858365643688,0.08538148123808897,60423,False,2488,7728,0.08376322534008017,0.0
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.9196027517318726,0.007105539856739174,0.006649010763019903,0.007593175180742621,22,0.0003640997633351538,0.08326299587905268,121736,1395,865,567,120043,298,828,-0.004353683380429783,-0.004879411184859039,-0.0038195357166327143,60423,True,122,176,0.08376322534008017,-0.08811690872050995
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.8104064464569092,0.27953933101136885,0.2770253622657234,0.2820672128781644,1063,0.01759263856478493,0.08326299587905268,121736,5770,34030,5730,87666,28300,40,0.23214168364329368,0.2297428451731616,0.23450786948807256,60423,False,5386,22914,0.23214168364329368,0.0
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.8733195066452026,0.0423621607412762,0.041245095513198035,0.04350810717854994,268,0.004435397116991874,0.08326299587905268,121736,5770,5157,3344,114153,1813,2426,-0.005035486626798975,-0.006070513241769074,-0.00397561115857265,60423,True,468,1345,0.23214168364329368,-0.23717717027009266
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.787321925163269,0.4238023263455346,0.4210288595663969,0.4265806019074351,1535,0.025404233487248233,0.08326299587905268,121736,11261,51592,11214,70097,40378,47,0.33129887625681803,0.3286453883814155,0.33412507393047247,60423,False,7037,33341,0.33129887625681803,0.0
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.8523517847061157,0.08713938358414931,0.0855680439077424,0.08873677861002348,497,0.008225344653525975,0.08326299587905268,121736,11261,10608,7126,106993,3482,4135,-0.00536406650456726,-0.006711244003417231,-0.0039347440362752185,60423,True,810,2672,0.33129887625681803,-0.3366629427613853
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.757611095905304,0.18476867976605113,0.18259845431160665,0.18695879925224662,1332,0.022044585671019315,0.15105175181636132,0.757611095905304,0.5913123480318065,0.5885480229994433,0.5940709104047055,2239,0.03705542591397316,0.08326299587905268,121736,22493,71984,22436,49695,49548,57,0.4065436682657554,0.4037425248077808,0.4093620621673129,60423,False,7895,41653,0.4065436682657554,0.0
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.757611095905304,0.18476867976605113,0.18259845431160665,0.18695879925224662,1332,0.022044585671019315,0.15105175181636132,0.8285067081451416,0.18044785437339816,0.17829770464606637,0.18261817081679893,805,0.013322741340218129,0.08326299587905268,121736,22493,21967,15845,93121,6122,6648,-0.004320825392652954,-0.006177507064467371,-0.0024392948675823114,60423,True,1224,4898,0.4065436682657554,-0.4108644936584084
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.7347239255905151,0.28052507064467375,0.27800835824589315,0.2830556339552543,2029,0.03357992817304669,0.15105175181636132,0.7347239255905151,0.6900834592889531,0.6874796591348964,0.6926752634066653,2810,0.04650546977144465,0.08326299587905268,121736,34150,84008,34082,37660,49926,68,0.4095583886442794,0.406764432871131,0.4125238220411382,60423,False,7648,42278,0.40955838864427935,0.0
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.7347239255905151,0.28052507064467375,0.27800835824589315,0.2830556339552543,2029,0.03357992817304669,0.15105175181636132,0.8110657334327698,0.2756949464414799,0.2731918226533946,0.27821222596718065,1055,0.017460238650844877,0.08326299587905268,121736,34150,33562,25875,79899,7687,8275,-0.004830124203193797,-0.0069003827955576,-0.0026857297759085258,60423,True,1428,6259,0.40955838864427935,-0.4143885128474732
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.8496358394622803,0.40697903660379836,0.40422232814878156,0.4097416155478196,1021,0.016897539016599638,0.05810701223044205,121736,1395,49544,1394,72191,48150,1,0.39551981336662945,0.39279198429388185,0.3983870835250049,60423,False,5201,42949,0.3955198133666294,0.0
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8496358394622803,0.011459223237168956,0.010876570473338348,0.012072707473320796,67,0.0011088492792479686,0.15105175181636132,0.9601776003837585,0.00699875139646448,0.006545757381895266,0.007482858380664131,12,0.00019859987091008392,0.05810701223044205,121736,1395,852,424,119913,428,971,-0.004460471840704475,-0.005027477492278372,-0.003860813563777354,60423,True,101,327,0.3955198133666294,-0.39998028520733386
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.8104064464569092,0.6410100545442597,0.6383109332012613,0.6437002768397262,1755,0.02904523112059977,0.05810701223044205,121736,5770,78034,5770,43702,72264,0,0.5936124071761846,0.5908274873496747,0.5965862604324111,60423,False,6924,65340,0.5936124071761846,0.0
pq_512_m8_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.8104064464569092,0.04739764736807518,0.04621822403881543,0.048605634120433734,365,0.006040746073515052,0.15105175181636132,0.9241456389427185,0.040275678517447594,0.03918568966588922,0.04139468025465925,116,0.001919798752130811,0.05810701223044205,121736,5770,4903,2700,113763,2203,3070,-0.007121968850627588,-0.008338330485641058,-0.005906017940461327,60423,True,370,1833,0.5936124071761846,-0.6007343760268121
pq_512_m8_b8,pq_reconstruction_cosine,frozen_origin,0.1,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,magface-6931178ad2025e1b3799,3000,20,cosine_similarity,cosine_similarity,0.787321925163269,0.09250345008871656,0.0908887120471356,0.09414390495721799,701,0.011601542458997402,0.15105175181636132,0.787321925163269,0.739370440954196,0.7368969810106488,0.7418287943938938,2123,0.03513562716184235,0.05810701223044205,121736,11261,90008,11260,31727,78748,1,0.6468669908654794,0.6443038624564631,0.6496352763356772,60423,False,7309,71439,0.6468669908654795,0.0
