split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir,partition_seed
test,q3,23909,0.19640040743904844,343,0.014346062152327576,-0.3442172706127167,-0.3305325770378114,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q4,24555,0.20170697246500624,351,0.014294441050702504,-0.3555958569049835,-0.34179339468479164,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
test,q5,25819,0.21209009660248407,306,0.011851737092838608,-0.39075562357902527,-0.3827976453304291,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.01,0
fit,q1,13621,0.20310449719670762,100,0.007341604874825637,-0.3726934790611267,-0.38292045593261725,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q2,13366,0.1993021591315758,74,0.005536435732455484,-0.34507638216018677,-0.36274048835039135,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q3,13506,0.2013897172849815,115,0.00851473419221087,-0.333156555891037,-0.33711753338575257,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q4,13445,0.2004801383752833,134,0.009966530308664932,-0.3306390345096588,-0.3311807012557986,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,q5,13126,0.19572348801145176,124,0.009446899283864087,-0.48159071803092957,-0.48567037284374237,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q1,6223,0.19593211800636,62,0.009963040334243934,-0.3726934790611267,-0.3729305016994478,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q2,6141,0.19335033531689808,61,0.009933235629376322,-0.34507638216018677,-0.3473510265350342,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q3,6293,0.1981360788388275,62,0.009852216748768473,-0.333156555891037,-0.3341332566738129,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q4,6406,0.201693901325525,50,0.007805182641273806,-0.3306390345096588,-0.3387933537364006,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
safety,q5,6698,0.2108875665123894,66,0.009853687667960586,-0.48159071803092957,-0.4829620775580409,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q1,23943,0.19667970033515147,226,0.009439084492335964,-0.3726934790611267,-0.37508666872978225,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q2,23041,0.18927022409147665,275,0.01193524586606484,-0.34507638216018677,-0.34090411067009024,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q3,23551,0.19345961753302227,320,0.01358753343807057,-0.333156555891037,-0.32218754291534424,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q4,24220,0.19895511598869686,418,0.01725846407927333,-0.3306390345096588,-0.3063040894269942,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
test,q5,26981,0.22163534205165275,192,0.0071161187502316444,-0.48159071803092957,-0.5060067892074582,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.01,0
fit,all,67064,1.0,3056,0.04556841226291304,-0.4222014248371124,-0.35587636202573786,[],False,global_safe,0.05,0
safety,all,31761,1.0,1588,0.04999842574226252,-0.4222014248371124,-0.3525839567184447,[],False,global_safe,0.05,0
test,all,121736,1.0,6186,0.05081487809686535,-0.4222014248371124,-0.3399116531014443,[],False,global_safe,0.05,0
fit,low,33340,0.49713706310390077,1379,0.041361727654469105,-0.4069758653640747,-0.3507406786084175,[0.5466472],False,fiqa_s_2bin,0.05,0
fit,high,33724,0.5028629368960993,1647,0.04883762305776302,-0.4424424469470978,-0.3635586038231851,[0.5466472],False,fiqa_s_2bin,0.05,0
safety,low,15435,0.4859733635590819,771,0.04995140913508261,-0.4069758653640747,-0.3423567044734956,[0.5466472],False,fiqa_s_2bin,0.05,0
safety,high,16326,0.5140266364409181,816,0.04998162440279309,-0.4424424469470978,-0.36937040090560913,[0.5466472],False,fiqa_s_2bin,0.05,0
test,low,59311,0.48721002825786947,2979,0.05022677075078822,-0.4069758653640747,-0.33275557458400723,[0.5466472],False,fiqa_s_2bin,0.05,0
test,high,62425,0.5127899717421305,3199,0.051245494593512214,-0.4424424469470978,-0.3494795083999633,[0.5466472],False,fiqa_s_2bin,0.05,0
fit,low,33776,0.5036383156387928,1287,0.038103979156797724,-0.4136721193790436,-0.3627902939915657,[0.5597402],False,fiqa_l_2bin,0.05,0
fit,high,33288,0.4963616843612072,1661,0.04989786109108387,-0.42958227980381786,-0.3501043140888216,[0.5597402],False,fiqa_l_2bin,0.05,0
safety,low,15462,0.48682346273731936,773,0.04999353253136722,-0.4136721193790436,-0.3505636647343637,[0.5597402],False,fiqa_l_2bin,0.05,0
safety,high,16299,0.5131765372626806,729,0.0447266703478741,-0.42958227980381786,-0.35400731682777375,[0.5597402],False,fiqa_l_2bin,0.05,0
test,low,58468,0.4802852073339029,2804,0.04795785728945748,-0.4136721193790436,-0.3469588854908942,[0.5597402],False,fiqa_l_2bin,0.05,0
test,high,63268,0.5197147926660971,3151,0.049804008345451095,-0.42958227980381786,-0.33140876889228815,[0.5597402],False,fiqa_l_2bin,0.05,0
fit,q1,13153,0.1961260885124657,539,0.04097924427887174,-0.4049327075481415,-0.35400335788726817,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q2,13448,0.20052487176428485,579,0.04305472932778108,-0.40794336795806885,-0.34604088634252544,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q3,13402,0.19983895979959443,593,0.04424712729443367,-0.4145893156528473,-0.3519365504384041,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q4,13528,0.20171776213765955,666,0.04923122412773507,-0.4296654760837555,-0.35591868728399284,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q5,13533,0.20179231778599546,621,0.045887829749501216,-0.48567187786102295,-0.3931074571609497,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q1,5945,0.18717924498598912,297,0.04995794785534062,-0.4049327075481415,-0.33488209247589085,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q2,6331,0.19933251471930985,316,0.04991312588848523,-0.40794336795806885,-0.34691222012043,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q3,6337,0.19952142564780706,316,0.049865867129556575,-0.4145893156528473,-0.34563277125358577,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q4,6410,0.20181984194452315,320,0.0499219968798752,-0.4296654760837555,-0.3612122720479966,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
safety,q5,6738,0.21214697270237085,336,0.04986642920747997,-0.48567187786102295,-0.39127319186925885,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q1,23170,0.19032989419727936,1103,0.04760466119982736,-0.4049327075481415,-0.33518942743539804,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q2,24283,0.1994726292961819,1273,0.05242350615657044,-0.40794336795806885,-0.32872951328754424,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q3,23909,0.19640040743904844,1270,0.05311807269229161,-0.4145893156528473,-0.3305325770378114,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q4,24555,0.20170697246500624,1316,0.053593972714314805,-0.4296654760837555,-0.34179339468479164,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
test,q5,25819,0.21209009660248407,1215,0.047058367868623885,-0.48567187786102295,-0.3827976453304291,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.05,0
fit,q1,13621,0.20310449719670762,482,0.03538653549665957,-0.4310563802719116,-0.38292045593261725,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q2,13366,0.1993021591315758,488,0.0365105491545713,-0.4061705470085144,-0.36274048835039135,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q3,13506,0.2013897172849815,587,0.04346216496371983,-0.3950319290161133,-0.33711753338575257,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q4,13445,0.2004801383752833,672,0.04998140572703607,-0.4028225839138031,-0.3311807012557986,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,q5,13126,0.19572348801145176,638,0.04860582050891361,-0.6005734764615391,-0.48567037284374237,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q1,6223,0.19593211800636,311,0.04997589587015909,-0.4310563802719116,-0.3729305016994478,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q2,6141,0.19335033531689808,307,0.04999185800358248,-0.4061705470085144,-0.3473510265350342,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q3,6293,0.1981360788388275,314,0.04989671063085969,-0.3950319290161133,-0.3341332566738129,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q4,6406,0.201693901325525,282,0.04402123009678426,-0.4028225839138031,-0.3387933537364006,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
safety,q5,6698,0.2108875665123894,313,0.04673036727381308,-0.6005734764615391,-0.4829620775580409,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q1,23943,0.19667970033515147,968,0.04042935304681953,-0.4310563802719116,-0.37508666872978225,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q2,23041,0.18927022409147665,1131,0.04908641118007031,-0.4061705470085144,-0.34090411067009024,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q3,23551,0.19345961753302227,1335,0.05668549106195066,-0.3950319290161133,-0.32218754291534424,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q4,24220,0.19895511598869686,1402,0.0578860445912469,-0.4028225839138031,-0.3063040894269942,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
test,q5,26981,0.22163534205165275,1172,0.04343797487120566,-0.6005734764615391,-0.5060067892074582,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.05,0
fit,all,67064,1.0,6225,0.09282178217821782,-0.4664149284362793,-0.35587636202573786,[],False,global_safe,0.1,0
safety,all,31761,1.0,3176,0.09999685148452504,-0.4664149284362793,-0.3525839567184447,[],False,global_safe,0.1,0
test,all,121736,1.0,11129,0.09141913649208122,-0.4664149284362793,-0.3399116531014443,[],False,global_safe,0.1,0
fit,low,33340,0.49713706310390077,2891,0.0867126574685063,-0.44722452759742737,-0.3507406786084175,[0.5466472],False,fiqa_s_2bin,0.1,0
fit,high,33724,0.5028629368960993,3227,0.09568853042343732,-0.491286963224411,-0.3635586038231851,[0.5466472],False,fiqa_s_2bin,0.1,0
safety,low,15435,0.4859733635590819,1543,0.09996760609005508,-0.44722452759742737,-0.3423567044734956,[0.5466472],False,fiqa_s_2bin,0.1,0
safety,high,16326,0.5140266364409181,1632,0.09996324880558619,-0.491286963224411,-0.36937040090560913,[0.5466472],False,fiqa_s_2bin,0.1,0
test,low,59311,0.48721002825786947,5376,0.09064085919981117,-0.44722452759742737,-0.33275557458400723,[0.5466472],False,fiqa_s_2bin,0.1,0
test,high,62425,0.5127899717421305,5743,0.09199839807769324,-0.491286963224411,-0.3494795083999633,[0.5466472],False,fiqa_s_2bin,0.1,0
fit,low,33776,0.5036383156387928,2728,0.08076740881099005,-0.45074623823165894,-0.3627902939915657,[0.5597402],False,fiqa_l_2bin,0.1,0
fit,high,33288,0.4963616843612072,3324,0.09985580389329488,-0.4856600645151767,-0.3501043140888216,[0.5597402],False,fiqa_l_2bin,0.1,0
safety,low,15462,0.48682346273731936,1546,0.09998706506273444,-0.45074623823165894,-0.3505636647343637,[0.5597402],False,fiqa_l_2bin,0.1,0
safety,high,16299,0.5131765372626806,1516,0.09301184121725259,-0.4856600645151767,-0.35400731682777375,[0.5597402],False,fiqa_l_2bin,0.1,0
test,low,58468,0.4802852073339029,5226,0.08938222617500172,-0.45074623823165894,-0.3469588854908942,[0.5597402],False,fiqa_l_2bin,0.1,0
test,high,63268,0.5197147926660971,5554,0.0877852943035974,-0.4856600645151767,-0.33140876889228815,[0.5597402],False,fiqa_l_2bin,0.1,0
fit,q1,13153,0.1961260885124657,1138,0.08652018550900935,-0.4463217854499817,-0.35400335788726817,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q2,13448,0.20052487176428485,1180,0.08774538964901844,-0.4462466239929199,-0.34604088634252544,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q3,13402,0.19983895979959443,1230,0.09177734666467692,-0.45625507831573486,-0.3519365504384041,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q4,13528,0.20171776213765955,1351,0.09986694263749261,-0.4753793179988861,-0.35591868728399284,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q5,13533,0.20179231778599546,1254,0.09266238084681888,-0.5444636940956116,-0.3931074571609497,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q1,5945,0.18717924498598912,594,0.09991589571068124,-0.4463217854499817,-0.33488209247589085,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q2,6331,0.19933251471930985,633,0.09998420470699731,-0.4462466239929199,-0.34691222012043,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q3,6337,0.19952142564780706,633,0.09988953763610542,-0.45625507831573486,-0.34563277125358577,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q4,6410,0.20181984194452315,641,0.1,-0.4753793179988861,-0.3612122720479966,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
safety,q5,6738,0.21214697270237085,673,0.09988127040664886,-0.5444636940956116,-0.39127319186925885,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q1,23170,0.19032989419727936,2028,0.08752697453603799,-0.4463217854499817,-0.33518942743539804,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q2,24283,0.1994726292961819,2207,0.09088662850553886,-0.4462466239929199,-0.32872951328754424,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q3,23909,0.19640040743904844,2294,0.09594713287883223,-0.45625507831573486,-0.3305325770378114,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q4,24555,0.20170697246500624,2341,0.09533699857462838,-0.4753793179988861,-0.34179339468479164,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
test,q5,25819,0.21209009660248407,2249,0.08710639451566676,-0.5444636940956116,-0.3827976453304291,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.1,0
fit,q1,13621,0.20310449719670762,1148,0.0842816239629983,-0.47401660680770874,-0.38292045593261725,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q2,13366,0.1993021591315758,1107,0.08282208588957055,-0.4440266489982605,-0.36274048835039135,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q3,13506,0.2013897172849815,1219,0.09025618243743522,-0.43331179022789,-0.33711753338575257,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q4,13445,0.2004801383752833,1344,0.09996281145407214,-0.4534071981906891,-0.3311807012557986,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,q5,13126,0.19572348801145176,1277,0.09728782568947128,-0.66396470366343,-0.48567037284374237,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q1,6223,0.19593211800636,622,0.09995179174031818,-0.47401660680770874,-0.3729305016994478,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q2,6141,0.19335033531689808,614,0.09998371600716496,-0.4440266489982605,-0.3473510265350342,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q3,6293,0.1981360788388275,629,0.0999523279834737,-0.43331179022789,-0.3341332566738129,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q4,6406,0.201693901325525,571,0.08913518576334686,-0.4534071981906891,-0.3387933537364006,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
safety,q5,6698,0.2108875665123894,638,0.095252314123619,-0.66396470366343,-0.4829620775580409,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q1,23943,0.19667970033515147,2080,0.08687299001795933,-0.47401660680770874,-0.37508666872978225,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q2,23041,0.18927022409147665,2149,0.09326852133153943,-0.4440266489982605,-0.34090411067009024,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q3,23551,0.19345961753302227,2386,0.10131204619761369,-0.43331179022789,-0.32218754291534424,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q4,24220,0.19895511598869686,2338,0.09653179190751444,-0.4534071981906891,-0.3063040894269942,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
test,q5,26981,0.22163534205165275,2375,0.08802490641562581,-0.66396470366343,-0.5060067892074582,"[0.437140012, 0.520509462, 0.604676224, 0.761883558]",False,fiqa_l_5bin,0.1,0
fit,all,67064,1.0,12741,0.18998270308958606,-0.5291351675987244,-0.35587636202573786,[],False,global_safe,0.2,0
safety,all,31761,1.0,6352,0.19999370296905009,-0.5291351675987244,-0.3525839567184447,[],False,global_safe,0.2,0
test,all,121736,1.0,21374,0.17557665768548333,-0.5291351675987244,-0.3399116531014443,[],False,global_safe,0.2,0
fit,low,33340,0.49713706310390077,6281,0.18839232153569285,-0.5055553317070007,-0.3507406786084175,[0.5466472],False,fiqa_s_2bin,0.2,0
fit,high,33724,0.5028629368960993,6487,0.19235559245641087,-0.5609639883041382,-0.3635586038231851,[0.5466472],False,fiqa_s_2bin,0.2,0
safety,low,15435,0.4859733635590819,3087,0.2,-0.5055553317070007,-0.3423567044734956,[0.5466472],False,fiqa_s_2bin,0.2,0
safety,high,16326,0.5140266364409181,3265,0.19998774960186205,-0.5609639883041382,-0.36937040090560913,[0.5466472],False,fiqa_s_2bin,0.2,0
test,low,59311,0.48721002825786947,10508,0.1771678103555833,-0.5055553317070007,-0.33275557458400723,[0.5466472],False,fiqa_s_2bin,0.2,0
test,high,62425,0.5127899717421305,11011,0.1763876651982379,-0.5609639883041382,-0.3494795083999633,[0.5466472],False,fiqa_s_2bin,0.2,0
fit,low,33776,0.5036383156387928,5919,0.17524277593557555,-0.5032489895820618,-0.3627902939915657,[0.5597402],False,fiqa_l_2bin,0.2,0
fit,high,33288,0.4963616843612072,6643,0.19956140350877194,-0.5683608854352374,-0.3501043140888216,[0.5597402],False,fiqa_l_2bin,0.2,0
safety,low,15462,0.48682346273731936,3092,0.19997413012546889,-0.5032489895820618,-0.3505636647343637,[0.5597402],False,fiqa_l_2bin,0.2,0
safety,high,16299,0.5131765372626806,3118,0.19130007975949445,-0.5683608854352374,-0.35400731682777375,[0.5597402],False,fiqa_l_2bin,0.2,0
test,low,58468,0.4802852073339029,10263,0.17553191489361702,-0.5032489895820618,-0.3469588854908942,[0.5597402],False,fiqa_l_2bin,0.2,0
test,high,63268,0.5197147926660971,10871,0.17182461908073593,-0.5683608854352374,-0.33140876889228815,[0.5597402],False,fiqa_l_2bin,0.2,0
fit,q1,13153,0.1961260885124657,2553,0.19410020527636282,-0.5048642754554749,-0.35400335788726817,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q2,13448,0.20052487176428485,2454,0.18248066627007734,-0.5029547214508057,-0.34604088634252544,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q3,13402,0.19983895979959443,2465,0.1839277719743322,-0.5144671201705933,-0.3519365504384041,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q4,13528,0.20171776213765955,2628,0.19426374926079243,-0.5371047258377075,-0.35591868728399284,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
fit,q5,13533,0.20179231778599546,2673,0.19751718022611395,-0.6309671105364896,-0.3931074571609497,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
safety,q1,5945,0.18717924498598912,1189,0.2,-0.5048642754554749,-0.33488209247589085,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
safety,q2,6331,0.19933251471930985,1266,0.19996840941399463,-0.5029547214508057,-0.34691222012043,"[0.400407338, 0.501297474, 0.59488708, 0.7268965]",False,fiqa_s_5bin,0.2,0
