method,target_fpir,quality_group,split_count,threshold_min,threshold_q25,threshold_median,threshold_q75,threshold_max,fit_non_mated_count_min,fit_non_mated_count_q25,fit_non_mated_count_median,fit_non_mated_count_q75,fit_non_mated_count_max,safety_non_mated_count_min,safety_non_mated_count_q25,safety_non_mated_count_median,safety_non_mated_count_q75,safety_non_mated_count_max,global_fallback_split_count
fiqa_l_5bin,0.05,q1,20,-0.4420917332172394,-0.4411236569285393,-0.440682873047742,-0.43959666862088387,-0.4310563802719116,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.05,q2,20,-0.41520819067955017,-0.41467585414648056,-0.41380660235881805,-0.4128025844693184,-0.4061705470085144,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.05,q3,20,-0.39962199330329895,-0.3979361280798912,-0.3972183018922806,-0.39519187808036804,-0.38940441608428955,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.05,q4,20,-0.4056915044784546,-0.40399567037820816,-0.4025379717350006,-0.3998578041791916,-0.3842311501502991,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.05,q5,20,-0.6118883490562439,-0.6053308248519897,-0.6002010982771563,-0.5967696905136108,-0.5909342558534296,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.1,q1,20,-0.4809033659549494,-0.48035574659388797,-0.4798517674248962,-0.47851523756980896,-0.4738047420978546,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.1,q2,20,-0.45161160826683044,-0.4511125683784485,-0.449748694896698,-0.44899478554725647,-0.4440266489982605,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.1,q3,20,-0.43687158823013306,-0.4358952268958092,-0.43432387709617615,-0.4328980818390846,-0.4302166700363159,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.1,q4,20,-0.4591359496116638,-0.45453016459941864,-0.45257551968097687,-0.45114217698574066,-0.43886855244636536,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.1,q5,20,-0.6735672114821284,-0.6677767221130015,-0.6637935189585533,-0.6616683881101035,-0.6566821637454334,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.2,q1,20,-0.5322736501693726,-0.531023713534422,-0.530140333358738,-0.5284899175167084,-0.5244978666305542,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.2,q2,20,-0.5012287497520447,-0.4999609440565109,-0.499247282743454,-0.49812139570713043,-0.49268439412117004,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.2,q3,20,-0.4905185103416443,-0.48964615166187286,-0.48913079500198364,-0.48638608306646347,-0.4835382401943207,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.2,q4,20,-0.5299240350723267,-0.52482770383358,-0.5220198035240173,-0.5191255509853363,-0.5100605487823486,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.2,q5,20,-0.7552216738004651,-0.7490574362186285,-0.7458178102970123,-0.7435192291775783,-0.7374423146247864,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.3,q1,20,-0.573262631893158,-0.5722170174121857,-0.5713297724723816,-0.569847822189331,-0.5651260018348694,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.3,q2,20,-0.5416538119316101,-0.5404009521007538,-0.5399264395236969,-0.5388287901878357,-0.5331605672836304,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.3,q3,20,-0.5360457897186279,-0.5348861962556839,-0.5338711440563202,-0.5310166478157043,-0.5266794562339783,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.3,q4,20,-0.5851864218711853,-0.5808073431253433,-0.578827977180481,-0.5758611857891083,-0.5719139575958252,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.3,q5,20,-0.8231296061582891,-0.8191338464016792,-0.816425772985603,-0.8122660566027652,-0.8006265163421631,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_s_2bin,0.01,high,20,-0.3662983863053217,-0.36469245868449734,-0.363401493504659,-0.3616001158952713,-0.3553107976913452,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.01,low,20,-0.3473357856273651,-0.34682536870241165,-0.34523388743400574,-0.3415553644299507,-0.33290594816207886,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.05,high,20,-0.44360288334526965,-0.44294587856880563,-0.44187033850841456,-0.4394327743843388,-0.4316638708114624,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.05,low,20,-0.4129505455493927,-0.4119492694735527,-0.4110097140073776,-0.41012638807296753,-0.40142643451690674,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.1,high,20,-0.49387854942328246,-0.49288710056445995,-0.4916266406070631,-0.48970548808574677,-0.48232436180114746,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.1,low,20,-0.45311978459358215,-0.45258626341819763,-0.45170746743679047,-0.44961412996053696,-0.4413503110408783,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.2,high,20,-0.5641297282062476,-0.5630550384521484,-0.5622546400093327,-0.5607109069824219,-0.5489056706428528,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.2,low,20,-0.5094690918922424,-0.5083847045898438,-0.5072376728057861,-0.5055244266986847,-0.4991573691368103,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.3,high,20,-0.622626782183975,-0.6213538211621144,-0.6208120469195597,-0.6195094232491567,-0.602642297744751,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.3,low,20,-0.5548925399780273,-0.5536099076271057,-0.552543431520462,-0.5519834011793137,-0.5454559922218323,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_5bin,0.01,q1,20,-0.34734392166137695,-0.34679343551397324,-0.3448018878698349,-0.3404649868607521,-0.3289984464645386,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.01,q2,20,-0.3466227650642395,-0.3453582525253296,-0.3443111479282379,-0.3415553644299507,-0.33199065923690796,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.01,q3,20,-0.34946539998054504,-0.3481459617614746,-0.3475112020969391,-0.3462507873773575,-0.3403492867946625,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.01,q4,20,-0.35700233305526397,-0.35599138478279335,-0.35489851408913897,-0.3532431945204735,-0.34507638216018677,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.01,q5,20,-0.3915926876814273,-0.3908817218210876,-0.38946980635232253,-0.3862484593551115,-0.3776131272315979,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.05,q1,20,-0.4110878109931946,-0.40971969068050385,-0.408640518784523,-0.4067089185118675,-0.39934587478637695,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.05,q2,20,-0.41208523511886597,-0.4114191383123398,-0.4107167273759842,-0.40896301716566086,-0.4002636969089508,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.05,q3,20,-0.42005473375320435,-0.4182211309671402,-0.4168386310338974,-0.41536567360162735,-0.4080933630466461,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.05,q4,20,-0.43010452330757826,-0.4291571767741993,-0.42854238469380534,-0.42588457080878706,-0.4226849377155304,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.05,q5,20,-0.49214229852671065,-0.4899643058542306,-0.4875067655794666,-0.4862479532522759,-0.47477206587791443,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.1,q1,20,-0.45235028862953186,-0.45129984617233276,-0.4502490162849426,-0.4485677555203438,-0.4394213557243347,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.1,q2,20,-0.45172035694122314,-0.450950525701046,-0.4503568708896637,-0.447214275598526,-0.4409496486186981,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.1,q3,20,-0.45998331904411316,-0.45938850939273834,-0.4581542909145355,-0.45790018141269684,-0.4479947090148926,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.1,q4,20,-0.4753793179988861,-0.47466926948596666,-0.47297894906083193,-0.4704897171572635,-0.46766766905784607,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.1,q5,20,-0.5509662837824434,-0.5497057682378104,-0.5466245636545869,-0.5449379980564117,-0.5327703356742859,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.2,q1,20,-0.506219744682312,-0.5053447484970093,-0.5046756267547607,-0.5033786743879318,-0.49435895681381226,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.2,q2,20,-0.5091109871864319,-0.5074082165956497,-0.5060357451438904,-0.5037812441587448,-0.4980212450027466,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.2,q3,20,-0.5205757021903992,-0.5197741985321045,-0.5189432501792908,-0.5156417787075043,-0.5097413063049316,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.2,q4,20,-0.5395316474753837,-0.5392065825899525,-0.5369701302196779,-0.5363519376604358,-0.5291526317596436,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.2,q5,20,-0.6362657084748252,-0.632888510931361,-0.63108756854571,-0.6293187431900081,-0.6140797734260559,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.3,q1,20,-0.5509666800498962,-0.5499262809753418,-0.548700749874115,-0.5472112149000168,-0.5390371680259705,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.3,q2,20,-0.555026113986969,-0.554186150431633,-0.5527876317501068,-0.5514444708824158,-0.5443506240844727,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.3,q3,20,-0.5681159496307373,-0.567546010017395,-0.5657015442848206,-0.5636373311281204,-0.5564475059509277,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.3,q4,20,-0.5909725427627563,-0.5900376505386674,-0.5896739407604721,-0.5880715121667488,-0.5777387022972107,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.3,q5,20,-0.7063483679185885,-0.7032203746921414,-0.7016065943693404,-0.6998299208720797,-0.6814818978309631,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
global_empirical,0.01,all,20,-0.3551550507545471,-0.3551550507545471,-0.3551550507545471,-0.3551550507545471,-0.3551550507545471,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.05,all,20,-0.42540255188941956,-0.42540255188941956,-0.42540255188941956,-0.42540255188941956,-0.42540255188941956,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.1,all,20,-0.47009336948394775,-0.47009336948394775,-0.47009336948394775,-0.47009336948394775,-0.47009336948394775,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.2,all,20,-0.532887876033783,-0.532887876033783,-0.532887876033783,-0.532887876033783,-0.532887876033783,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.3,all,20,-0.5841863751411438,-0.5841863751411438,-0.5841863751411438,-0.5841863751411438,-0.5841863751411438,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_safe,0.01,all,20,-0.3547388017177582,-0.35331547260284424,-0.3526085615158081,-0.3519202694296837,-0.3442172706127167,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.05,all,20,-0.42522692680358887,-0.4247732535004616,-0.4236234575510025,-0.4221273437142372,-0.41496604681015015,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.1,all,20,-0.47006919980049133,-0.4692757576704025,-0.46863579750061035,-0.4666181728243828,-0.46115541458129883,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.2,all,20,-0.5323235392570496,-0.5318185240030289,-0.5308099687099457,-0.5289560407400131,-0.5231452584266663,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.3,all,20,-0.5838912129402161,-0.5825502574443817,-0.5814346969127655,-0.5802311450242996,-0.5727746486663818,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
