dataset_id,model_uid,run_id,compression_family,compression_profile,search_mode,query_representation,gallery_representation,distance_function,gallery_payload_bytes_per_vector,query_payload_bytes_per_vector,codec_parameter_bytes,protocol,open_set_protocol,fpir_tpir_metrics_applicable,score_kind,query_count,gallery_count,match_gallery_count,mean_average_precision,search_latency_ms_total,search_latency_ms_per_query,search_queries_per_second,ranking_implementation,compute_backend,confidence_interval_contract,rank_1,rank_1_success_count,rank_1_denominator,rank_1_wilson95_low,rank_1_wilson95_high,rank_5,rank_5_success_count,rank_5_denominator,rank_5_wilson95_low,rank_5_wilson95_high,rank_10,rank_10_success_count,rank_10_denominator,rank_10_wilson95_low,rank_10_wilson95_high,rank_20,rank_20_success_count,rank_20_denominator,rank_20_wilson95_low,rank_20_wilson95_high,mean_gallery_angular_error,p95_gallery_angular_error,compressed_minus_origin_map,compressed_minus_origin_map_paired_bootstrap95_low,compressed_minus_origin_map_paired_bootstrap95_high,paired_bootstrap_resamples,paired_bootstrap_random_seed,compressed_minus_origin_rank_1,compressed_minus_origin_rank_1_paired_bootstrap95_low,compressed_minus_origin_rank_1_paired_bootstrap95_high,compressed_minus_origin_rank_5,compressed_minus_origin_rank_5_paired_bootstrap95_low,compressed_minus_origin_rank_5_paired_bootstrap95_high,compressed_minus_origin_rank_10,compressed_minus_origin_rank_10_paired_bootstrap95_low,compressed_minus_origin_rank_10_paired_bootstrap95_high,compressed_minus_origin_rank_20,compressed_minus_origin_rank_20_paired_bootstrap95_low,compressed_minus_origin_rank_20_paired_bootstrap95_high,pq_m,pq_nbits,native_compressed_search,official_metric_implementation,native_latency_measurement_repeats,native_latency_timer,native_compressed_index_build_latency_ms,native_compressed_gallery_add_latency_ms,native_compressed_search_latency_ms_total,native_compressed_search_latency_ms_per_query,native_compressed_search_queries_per_second,native_score_equivalence_audit_version,native_score_equivalence_checked_count,native_score_equivalence_violation_count,native_score_equivalence_max_absolute_error,native_score_equivalence_max_relative_error,native_score_equivalence_relative_tolerance,native_score_equivalence_absolute_tolerance,native_score_equivalence_passed,native_rank_tie_policy,decoded_rank_tie_policy,decoded_native_rank_exact_match_required,native_rank_1,native_rank_1_success_count,native_rank_1_denominator,decoded_native_rank_1_mismatch_count,decoded_native_rank_1_native_only_count,decoded_native_rank_1_decoded_only_count,decoded_native_rank_1_agreement_rate,native_rank_5,native_rank_5_success_count,native_rank_5_denominator,decoded_native_rank_5_mismatch_count,decoded_native_rank_5_native_only_count,decoded_native_rank_5_decoded_only_count,decoded_native_rank_5_agreement_rate,native_rank_10,native_rank_10_success_count,native_rank_10_denominator,decoded_native_rank_10_mismatch_count,decoded_native_rank_10_native_only_count,decoded_native_rank_10_decoded_only_count,decoded_native_rank_10_agreement_rate,native_rank_20,native_rank_20_success_count,native_rank_20_denominator,decoded_native_rank_20_mismatch_count,decoded_native_rank_20_native_only_count,decoded_native_rank_20_decoded_only_count,decoded_native_rank_20_agreement_rate,protocol_uid,run_tier,paper_eligible,official_result_eligible,gallery_payload_bytes_total,gallery_storage_bytes_total,gallery_storage_bytes_per_vector_amortized
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,origin,origin_512,origin_cosine,origin_float32,origin_float32,cosine_similarity,2048,2048,0,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.171227601811,11730.2367,3.14652271996,317.811148687,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.236319742489,881,3728,0.222958577798,0.250223758137,0.289163090129,1078,3728,0.274832523558,0.303927716569,0.31169527897,1162,3728,0.297027057776,0.326751171955,0.337982832618,1260,3728,0.322972303631,0.353326913972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,323319808,323319808,2048
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_384,pca_direct_cosine,pca_384_float32,pca_384_float32,cosine_similarity,1536,1536,788480,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.178720227679,13316.5633,3.5720395118,279.952110467,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.247049356223,921,3728,0.23346966048,0.261149813361,0.304721030043,1136,3728,0.290152827492,0.319691262599,0.328862660944,1226,3728,0.313964803293,0.34411284709,0.353004291845,1316,3728,0.33782185678,0.368489353894,0.0103191081434,0.0143837160431,0.00749262586805,0.00481972825814,0.0102920410857,2000,42,0.0107296137339,0.006169527897,0.0155579399142,0.0155579399142,0.0101931330472,0.0211909871245,0.0171673819742,0.0115343347639,0.0230686695279,0.0150214592275,0.00965665236052,0.0206545064378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,242489856,243278336,1540.9944575
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_384,pca_reconstruction_cosine,pca_384_reconstruction_512,pca_384_reconstruction_512,cosine_similarity,1536,1536,788480,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.171230500007,12013.8344,3.22259506437,310.308921855,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.236587982833,882,3728,0.223221210598,0.250497053784,0.289163090129,1078,3728,0.274832523558,0.303927716569,0.31169527897,1162,3728,0.297027057776,0.326751171955,0.337982832618,1260,3728,0.322972303631,0.353326913972,0.0103191081434,0.0143837160431,2.89819596187e-06,-7.76967571444e-06,1.89281156314e-05,2000,42,0.000268240343348,0,0.000804721030043,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,242489856,243278336,1540.9944575
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_256,pca_direct_cosine,pca_256_float32,pca_256_float32,cosine_similarity,1024,1024,526336,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.178184919947,11468.9587,3.07643741953,325.05130566,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.246512875536,919,3728,0.232943829113,0.260603787832,0.300965665236,1122,3728,0.28645296901,0.315888122814,0.326716738197,1218,3728,0.31184632044,0.341943902361,0.352199570815,1313,3728,0.337025920703,0.367677504628,0.218039304018,0.340258017182,0.00695731813596,0.00408012801721,0.00989897941844,2000,42,0.0101931330472,0.0056330472103,0.0152896995708,0.0118025751073,0.00643776824034,0.0171673819742,0.0150214592275,0.00912017167382,0.0211909871245,0.0142167381974,0.00885193133047,0.0201180257511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,161659904,162186240,1027.33396254
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_256,pca_reconstruction_cosine,pca_256_reconstruction_512,pca_256_reconstruction_512,cosine_similarity,1024,1024,526336,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.169023244907,11968.0142,3.21030423819,311.496956613,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.233100858369,869,3728,0.21980757294,0.246943621622,0.286212446352,1067,3728,0.271929266599,0.300935760603,0.31008583691,1156,3728,0.295440346258,0.325122312787,0.336373390558,1254,3728,0.321382283624,0.351701363293,0.218039304018,0.340258017182,-0.0022043569039,-0.00406388538402,-0.000435112789442,2000,42,-0.00321888412017,-0.00643776824034,0,-0.00295064377682,-0.006169527897,0,-0.00160944206009,-0.00456008583691,0.00134120171674,-0.00160944206009,-0.00482832618026,0.00160944206009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,161659904,162186240,1027.33396254
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_128,pca_direct_cosine,pca_128_float32,pca_128_float32,cosine_similarity,512,512,264192,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.168686950528,12154.4321,3.26030903969,306.719390041,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.235783261803,879,3728,0.222433334752,0.249677144287,0.290236051502,1082,3728,0.27588843926,0.305015514658,0.31089055794,1159,3728,0.29623367586,0.325936768528,0.340128755365,1268,3728,0.325092635184,0.355494010001,0.430005311966,0.646577388048,-0.00254065128243,-0.00627777443839,0.00120839714648,2000,42,-0.000536480686695,-0.00670600858369,0.00563975321888,0.00107296137339,-0.00482832618026,0.00697424892704,-0.000804721030043,-0.00751072961373,0.00536480686695,0.00214592274678,-0.00456008583691,0.00885193133047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,80829952,81094144,513.673467578
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_128,pca_reconstruction_cosine,pca_128_reconstruction_512,pca_128_reconstruction_512,cosine_similarity,512,512,264192,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.161055992304,11866.2391,3.18300405044,314.168623148,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.224517167382,837,3728,0.211410304266,0.23819117997,0.275751072961,1028,3728,0.261642035688,0.290321782055,0.301233905579,1123,3728,0.286717205939,0.316159814333,0.322424892704,1202,3728,0.307610429287,0.337604938352,0.430005311966,0.646577388048,-0.010171609507,-0.0137691862647,-0.00692197557324,2000,42,-0.0118025751073,-0.0174356223176,-0.00643776824034,-0.0134120171674,-0.019313304721,-0.00777896995708,-0.0104613733906,-0.0160944206009,-0.00509656652361,-0.0155579399142,-0.0209227467811,-0.0101931330472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,80829952,81094144,513.673467578
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_64,pca_direct_cosine,pca_64_float32,pca_64_float32,cosine_similarity,256,256,133120,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.143027739475,11896.5311,3.1911295869,313.368659206,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.199034334764,742,3728,0.186530149798,0.212158131909,0.260461373391,971,3728,0.246624624227,0.274791271998,0.282725321888,1054,3728,0.26849911899,0.297398838392,0.305793991416,1140,3728,0.29121014322,0.320777660663,0.599345564842,0.863645255566,-0.0281998623358,-0.0332511782578,-0.0232709795426,2000,42,-0.0372854077253,-0.0450643776824,-0.0289699570815,-0.0287017167382,-0.0362191523605,-0.0206545064378,-0.0289699570815,-0.0367489270386,-0.0203862660944,-0.0321888412017,-0.0399678111588,-0.0244098712446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,40414976,40548096,256.843220097
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_64,pca_reconstruction_cosine,pca_64_reconstruction_512,pca_64_reconstruction_512,cosine_similarity,256,256,133120,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.13952425689,11599.1248,3.11135321888,321.40355969,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.19232832618,717,3728,0.179995874198,0.205294196317,0.250536480687,934,3728,0.236888261868,0.264698281793,0.271190987124,1011,3728,0.257160912146,0.285692121986,0.295869098712,1103,3728,0.281433607436,0.310724843882,0.599345564842,0.863645255566,-0.0317033449205,-0.0363368946304,-0.0272370727472,2000,42,-0.043991416309,-0.0520386266094,-0.0364806866953,-0.0386266094421,-0.0461373390558,-0.0311158798283,-0.0405042918455,-0.0482832618026,-0.0324570815451,-0.0421137339056,-0.0498927038627,-0.0343347639485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,40414976,40548096,256.843220097
tinyface,adaface-4df25b75e065b0b9ed43,20260830-R001-8de2477d,pca,pca_32,pca_direct_cosine,pca_32_float32,pca_32_float32,cosine_similarity,128,128,67584,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.107374757288,12474.91,3.34627414163,298.83983131,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.146995708155,548,3728,0.135992327383,0.158725835475,0.203862660944,760,3728,0.191238343619,0.217096650146,0.227736051502,849,3728,0.214558345629,0.24147427998,0.255901287554,954,3728,0.242149980131,0.270155132484,0.75396502018,1.03218251467,-0.0638528445223,-0.0705350481903,-0.0576455911893,2000,42,-0.0893240343348,-0.0992489270386,-0.0796673819742,-0.0853004291845,-0.0960300429185,-0.0759120171674,-0.0839592274678,-0.0952253218884,-0.0743025751073,-0.0820815450644,-0.0928111587983,-0.0721566523605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,20207488,20275072,128.428096357
